,White,Black,Native American,Asian,Pacific Islander,Other,Mixed-race,Hispanic or Latino,Med HH Income,Med Family Income,Med Male Income,Med Female Income,Per Capita Income,Family poverty,Overall poverty,Child poverty,Senior poverty
Centralia,97.11%,1.14%,0.42%,0.08%,,0.21%,1.03%,0.82%,$34,475.00,$40,671.00,$30,399.00,$21,115.00,$17,583.00,2.80%,4.50%,3.00%,8.00%
Chaffee,98.46%,0.07%,0.23%,0.07%,,0.39%,0.79%,1.18%,$27,076.00,$34,671.00,$27,576.00,$18,873.00,$16,554.00,12.90%,16.20%,21.40%,13.70%
Chamois,97.81%,,0.22%,,,,1.97%,0.44%,$26,563.00,$32,813.00,$26,719.00,$20,568.00,$12,226.00,11.50%,17.90%,20.50%,11.80%
Chariton County,95.99%,3.19%,0.17%,0.13%,,0.11%,0.41%,0.56%,$32,285.00,$39,176.00,$25,263.00,$19,068.00,$15,515.00,8.80%,11.60%,11.40%,14.00%
Charlack,61.50%,32.56%,0.70%,0.77%,,1.05%,3.42%,2.52%,$36,493.00,$39,412.00,$32,604.00,$25,143.00,$18,147.00,9.00%,11.50%,15.10%,3.90%
Charleston,53.11%,45.60%,0.04%,0.27%,0.02%,0.15%,0.80%,1.10%,$21,812.00,$28,178.00,$25,908.00,$17,292.00,$12,876.00,21.20%,26.00%,41.30%,16.80%
Chesterfield,92.30%,0.86%,0.12%,5.56%,0.02%,0.39%,0.74%,1.55%,,,,,,,,,
Chilhowee,95.74%,0.61%,0.30%,,,,3.34%,,$29,688.00,$45,938.00,$27,500.00,$20,625.00,$14,850.00,4.10%,9.30%,11.70%,19.20%
Chillicothe,93.86%,3.69%,0.41%,0.40%,,0.35%,1.29%,0.96%,$30,053.00,$40,163.00,$29,070.00,$19,745.00,$16,172.00,9.60%,13.40%,17.10%,13.00%
Christian County,97.31%,0.27%,0.56%,0.29%,0.03%,0.42%,1.13%,1.32%,$50,200.00,$58,806.00,$31,929.00,$21,852.00,$23,873.00,7.10%,9.10%,13.20%,7.80%
