Type,State,Subdivision,1790pop,1800pop,1810pop,1820pop,1830pop,1840pop,1850pop,1860pop,1870pop,1880pop,1890pop,1900pop,1910pop,1920pop,1930pop,1940pop,1950pop,1960pop,1970pop,1980pop,1990pop,2000pop,2010pop
County,Tennessee,Decatur,,,,,,,6003,6276,7772,8498,8995,10439,10093,10198,10106,10261,9442,8324,9457,10857,10472,11731,11757
County,Tennessee,Dickson,,,4516,5190,7265,7074,8404,9982,9340,12460,13645,18635,19955,19342,18491,19718,18805,18839,21977,30037,35061,43156,49666
County,Tennessee,Dyer,,,,,1904,4484,6361,10536,13706,15118,19878,23776,27721,29983,31405,34920,33473,29537,30427,34663,34854,37279,38335
County,Tennessee,Fayette,,,,,8652,21501,26719,24327,26145,31871,28878,29701,30257,31499,28891,30322,27535,24577,22692,25305,25559,28806,38412
County,Tennessee,Fentress,,,,,2748,3550,4454,5054,4717,5941,5226,6106,7446,10435,11036,14262,14917,13288,12593,14826,14669,16625,17959
County,Tennessee,Franklin,,,5730,16571,15620,12033,13768,13848,14970,17178,18929,20392,20491,20641,21796,23892,25431,25528,27244,31983,34725,39270,41052
County,Tennessee,Gibson,,,,,5801,13689,19548,21777,25666,32685,35859,39408,41630,43388,46528,44835,48132,44699,47871,49467,46315,48152,49683
County,Tennessee,Giles,,,4546,12558,18703,21494,25949,26166,32413,36014,34957,33035,32629,30948,28016,29240,26961,22410,22138,24625,25741,29447,29485
County,Tennessee,Grainger,,7367,6397,7651,10066,10572,12370,10962,12421,12384,13196,15512,13888,13369,12737,14356,13086,12506,13948,16751,17095,20659,22657
County,Tennessee,Greene,,7610,9713,11324,14410,16076,17824,19004,21668,24005,26614,30596,31083,32824,35119,39405,41048,42163,47630,54422,55853,62909,68831
County,Tennessee,Grundy,,,,,,,2773,3093,3250,4592,6345,7802,8322,9753,9717,11552,12558,11512,10631,13787,13362,14332,13703
County,Tennessee,Hamblen,,,,,,,,,,10187,11418,12728,13650,15056,16616,18611,23976,33092,38696,49300,50480,58128,62544
County,Tennessee,Hamilton,,,,821,2276,8175,10075,13258,17241,23642,53482,61695,89267,115954,159497,180478,208255,237905,254236,287740,285536,307896,336463
County,Tennessee,Hancock,,,,,,,5660,7020,7148,9098,10342,11147,10778,10454,9673,11231,9116,7757,6719,6887,6739,6786,6819
County,Tennessee,Hardeman,,,,,11655,14563,17456,17769,18074,22921,21029,22976,23011,22278,22193,23590,23311,21517,22435,23873,23377,28105,27253
County,Tennessee,Hardin,,,,1462,4868,8245,10328,11214,11768,14793,17698,19246,17521,17291,16213,17806,16908,17397,18212,22280,22633,25578,26026
County,Tennessee,Hawkins,,6563,7643,10949,13683,15035,13370,16162,15837,20610,22246,24267,23587,22918,24117,28523,30494,30468,33726,43751,44565,53563,56833
County,Tennessee,Haywood,,,,,5334,13870,17259,19232,25094,26053,23558,25189,25910,25386,26063,27699,26212,23393,19596,20318,19437,19797,18787
County,Tennessee,Henderson,,,,,8748,11875,13164,14491,14217,17430,16336,18117,17030,18436,17655,19220,17173,16115,17291,21390,21844,25522,27769
County,Tennessee,Henry,,,,,12249,14906,18233,19133,20380,22142,21070,24208,25434,27151,26432,25877,23828,22275,23749,28656,27888,31115,32330
County,Tennessee,Hickman,,,2583,6080,8119,8618,9397,9312,9856,12095,14499,16367,16527,16216,13613,14873,13353,11862,12096,15151,16754,22295,24690
County,Tennessee,Houston,,,,,,,,,,4295,5390,6476,6224,6212,5555,6432,5318,4794,5845,6871,7018,8088,8426
County,Tennessee,Humphreys,,,1511,4067,6187,5195,6422,9096,9326,11379,11720,13398,13908,13482,12039,12421,11030,11511,13560,15957,15795,17929,18538
County,Tennessee,Jackson,,,5401,7593,9698,12872,15673,11725,12583,12008,13325,15039,15036,14955,13589,15082,12348,9233,8141,9398,9297,10984,11638
County,Tennessee,James,,,,,,,,,,5187,4903,5407,5210,,,,,,,,,,
County,Tennessee,Jefferson,,9017,7309,8953,11801,12076,13204,16043,19476,15846,16478,18590,17755,17677,17914,18621,19667,21493,24940,31284,33016,44294,51407
County,Tennessee,Johnson,,,,,,2658,3705,5018,5852,7766,8858,10589,13191,12230,12209,12998,12278,10765,11569,13745,13766,17499,18244
County,Tennessee,Knox,,12446,10171,13034,14498,15485,18807,22813,28990,39124,59557,74302,94187,112926,155902,178468,223007,250523,276293,319694,335749,382032,432226
County,Tennessee,Lake,,,,,,,,,2428,3968,5304,7368,8704,9075,10486,11235,11655,9572,7896,7455,7129,7954,7832
County,Tennessee,Lauderdale,,,,,,3435,5169,7559,10838,14918,18756,21971,21105,21494,23406,24461,25047,21844,20271,24555,23491,27101,27815
County,Tennessee,Lawrence,,,,3271,5411,7121,9280,9320,7601,10383,12286,15402,17569,23593,26776,28726,28818,28049,29097,34110,35303,39926,41869
County,Tennessee,Lewis,,,,,,,4438,2241,1986,2181,2555,4455,6033,5707,5258,5849,6078,6269,6761,9700,9247,11367,12161
County,Tennessee,Lincoln,,,6104,14761,22075,21493,23492,22828,28050,26960,27382,26304,25908,25786,25422,27214,25624,23829,24318,26483,28157,31340,33361
County,Tennessee,Loudon,,,,,,,,,,9148,9273,10838,13612,16275,17805,19838,23182,23757,24266,28553,31255,39086,48556
County,Tennessee,Macon,,,,,,,6948,7290,6633,9321,10878,12881,14559,14922,13872,14904,13599,12197,12315,15700,15906,20386,22248
County,Tennessee,Madison,,,,,11594,16530,21470,21535,23480,30874,30497,36333,39357,43824,51059,54115,60128,60655,65727,74546,77982,91837,98294
County,Tennessee,Marion,,,,3888,5508,6070,6314,6190,6841,10910,15411,17281,18820,17402,17549,19140,20520,21036,20577,24416,24860,27776,28237
County,Tennessee,Marshall,,,,,,14555,15616,14592,16207,19259,18906,18763,16872,17375,15574,16030,17768,16859,17319,19698,21539,26767,30617
County,Tennessee,Maury,,,10359,22141,27665,28186,29520,32498,36289,39904,38112,42703,40456,35403,34016,40357,40368,41699,43376,51095,54812,69498,80956
County,Tennessee,McMinn,,,,1623,14460,12719,13906,13555,13969,15064,17890,19163,21046,25133,29019,30781,32024,33662,35462,41878,42383,49015,52266
County,Tennessee,McNairy,,,,,5697,9385,12864,14732,12726,17271,15510,17760,16356,18350,19901,20424,20390,18085,18369,22525,22422,24653,26075
County,Tennessee,Meigs,,,,,,4794,4879,4667,4511,7117,6930,7491,6131,6077,6127,6393,6080,5160,5219,7431,8033,11086,11753
County,Tennessee,Monroe,,,,2529,13708,12056,11874,12607,12589,14283,15329,18585,20716,22060,21377,24275,24513,23316,23475,28700,30541,38961,44519
County,Tennessee,Montgomery,,2899,8021,12219,14349,16927,21045,20895,24747,28481,29697,36017,33672,32265,30882,33346,44186,55645,62721,83342,100498,134768,172331
County,Tennessee,Moore,,,,,,,,,,6233,5975,5706,4800,4491,4037,4093,3948,3454,3568,4510,4721,5740,6362
County,Tennessee,Morgan,,,,1676,2582,2660,3430,3353,2969,5156,7639,9587,11458,13285,13603,15242,15727,14304,13619,16604,17300,19757,21987
County,Tennessee,Obion,,,,,2099,4814,7633,12817,15584,22912,27273,28286,29946,28393,29086,30978,29056,26957,29936,32781,31717,32450,31807
County,Tennessee,Overton,,,5643,7128,8242,9279,11211,12637,11297,12153,12039,13353,15854,17617,18079,18883,17566,14661,14866,17575,17636,20118,22083
County,Tennessee,Perry,,,,2384,7094,7419,5821,6042,6925,7174,7785,8800,8815,7765,7147,7535,6462,5273,5238,6111,6612,7631,7915
County,Tennessee,Pickett,,,,,,,,,,,4736,5366,5087,5205,5615,6213,5093,4431,3774,4358,4548,4945,5077
County,Tennessee,Polk,,,,,,3570,6338,8726,7369,7269,8361,11357,14116,14243,15686,15473,14074,12160,11669,13602,13643,16050,16825
County,Tennessee,Putnam,,,,,,,,8558,8698,11501,13683,16890,20023,22231,23759,26250,29869,29236,35487,47690,51373,62315,72321
County,Tennessee,Rhea,,,2504,4215,8186,3985,4415,4991,5538,7073,12647,14318,15410,13812,13871,16353,16041,15863,17202,24235,24344,28400,31809
County,Tennessee,Roane,,,5581,7895,11341,10948,12185,13583,15622,15237,17418,22738,22860,24624,24477,27795,31665,39133,38881,48425,47227,51910,54181
County,Tennessee,Robertson,,4280,7270,9938,13272,13801,16145,15265,16166,18861,20078,25029,25466,25621,28191,29046,27024,27335,29102,37021,41494,54433,66283
County,Tennessee,Rutherford,,,10265,19552,26134,24280,29122,27918,33289,36741,35097,33543,33199,33059,32286,33604,40696,52368,59428,84058,118570,182023,262604
County,Tennessee,Scott,,,,,,,1905,3519,4054,6021,9794,11077,12947,13411,14080,15966,17362,15413,14762,19259,18358,21127,22228
County,Tennessee,Sequatchie,,,,,,,,2120,2335,2565,3027,3326,4202,3632,4047,5038,5685,5915,6331,8605,8863,11370,14112
County,Tennessee,Sevier,,3419,4595,4772,5717,6442,6920,9122,11028,15541,18761,22021,22296,22384,20480,23291,23375,24251,28241,41418,51043,71170,89889
County,Tennessee,Shelby,,,,354,5648,14721,31157,48092,76378,78430,112740,153557,191439,223216,306482,358250,482393,627019,722014,777113,826330,897472,927644
County,Tennessee,Smith,,4294,11649,17580,19906,21179,18412,16357,15994,17799,18404,19026,18548,17134,15473,16148,14098,12059,12509,14935,14143,17712,19166
County,Tennessee,Stewart,,,4262,8397,6968,8587,9719,9896,12019,12690,12193,15224,14860,14664,13278,13549,9175,7851,7319,8665,9479,12370,13324
County,Tennessee,Sullivan,,10218,6847,7015,10073,10736,11742,13552,13136,18321,20879,24935,28120,36259,51087,69085,95063,114139,127329,143968,143596,153048,156823
County,Tennessee,Sumner,,4616,13792,19211,20569,22415,22717,22030,23711,23625,23668,26072,25621,27708,28622,32719,33533,36217,56106,85790,103281,130449,160645
County,Tennessee,Tipton,,,,,5317,6800,8887,10705,14884,21033,24271,29273,29459,30258,27498,28036,29782,28564,28001,32930,37568,51271,61081
County,Tennessee,Trousdale,,,,,,,,,,6646,5850,6004,5874,5996,5629,6113,5520,4914,5155,6137,5920,7259,7870
County,Tennessee,Unicoi,,,,,,,,,,3645,4619,5851,7201,10120,12678,14128,15886,15082,15254,16362,16549,17667,18313
County,Tennessee,Union,,,,,,,,6117,7605,10260,11459,12894,11414,11615,11371,9030,8670,8498,9072,11707,13694,17808,19109
County,Tennessee,Van Buren,,,,,,,2674,2581,2725,2933,2863,3126,2784,2624,3516,4090,3985,3671,3758,4728,4846,5508,5548
County,Tennessee,Warren,,,5725,10348,15210,10803,10179,11147,12714,14079,14413,16410,16534,17306,20209,19764,22271,23102,26972,32653,32992,38276,39839
County,Tennessee,Washington,,6379,7740,9557,10995,11751,13861,14829,16317,16181,20354,22604,28968,34052,45805,51631,59971,64832,73924,88755,92315,107198,122979
County,Tennessee,Wayne,,,,2459,6013,7705,8170,9115,10209,11301,11471,12936,12062,12877,12134,13638,13864,11908,12365,13946,13935,16842,17021
County,Tennessee,Weakley,,,,,4797,9870,14608,18216,20755,24538,28955,32546,31929,31053,29262,29498,27962,24227,28827,32896,31972,34895,35021
County,Tennessee,White,,,4028,8701,9967,10747,11444,9381,9375,11176,12348,14157,15420,15701,15543,15983,16204,15577,17088,19567,20090,23102,25841
County,Tennessee,Williamson,,2868,13153,20640,26638,27006,27201,23827,25328,28313,26321,26429,24213,23409,22845,25220,24307,25267,34330,58108,81021,126638,202686
County,Tennessee,Wilson,,3261,11952,18730,25472,24460,27443,26072,25881,28747,27148,27078,25394,26241,23929,25267,26318,27668,36999,56064,67675,88809,113993
State,Texas,–,,,,,,,212592,604215,818579,1591749,2235523,3048710,3896542,4663228,5824715,6414824,7711194,9579677,11196730,14229191,16986510,20851820,25146086
County,Texas,Anderson,,,,,,,2884,10398,9229,17395,20923,28015,29650,34318,34643,37092,31875,28162,27789,38381,48024,55109,58458
County,Texas,Andrews,,,,,,,,,,,24,87,975,350,736,1277,5002,13450,10372,13323,14338,13004,14786
County,Texas,Angelina,,,,,,,1165,4271,3985,5239,6306,13481,17705,22287,27803,32201,36032,39814,49349,64172,69884,80130,86771
County,Texas,Aransas,,,,,,,,,,996,1824,1716,2106,2064,2219,3469,4252,7006,8902,14260,17892,22497,23158
County,Texas,Archer,,,,,,,,,,596,2101,2508,6525,5254,9684,7599,6816,6110,5759,7266,7973,8854,9054
County,Texas,Armstrong,,,,,,,,,,31,944,1205,2682,2816,3329,2495,2215,1966,1895,1994,2021,2148,1901
County,Texas,Atascosa,,,,,,,,1578,2915,4217,6459,7143,10004,12702,15654,19275,20048,18828,18696,25055,30533,38628,44911
County,Texas,Austin,,,,,,,3841,10139,15087,14429,17859,20676,17699,18874,18860,17384,14663,13777,13831,17726,19832,23590,28417
County,Texas,Bailey,,,,,,,,,,,,4,312,517,5186,6318,7592,9090,8487,8168,7064,6594,7165
County,Texas,Bandera,,,,,,,,399,649,2158,3795,5332,4921,4001,3784,4234,4410,3892,4747,7084,10562,17645,20485
County,Texas,Bastrop,,,,,,,3099,7006,12290,17215,20736,26845,25344,26649,23888,21610,19622,16925,17297,24726,38263,57733,74171
County,Texas,Baylor,,,,,,,,,,715,2595,3052,8411,7027,7418,7755,6875,5893,5221,4919,4385,4093,3726
County,Texas,Bee,,,,,,,,910,1082,2298,3720,7720,12090,12137,15721,16481,18174,23755,22737,26030,25135,32359,31861
County,Texas,Bell,,,,,,,,4799,9771,20518,33377,45535,49186,46412,50030,44863,73824,94097,124483,157889,191088,237974,310235
County,Texas,Bexar,,,,,,,6052,14454,16043,30470,49266,69422,119676,202096,292533,338176,500460,687151,830460,988800,1185394,1392931,1714773
County,Texas,Bexar District,,,,,,,,,1077,,,,,,,,,,,,,,
County,Texas,Blanco,,,,,,,,1281,1187,3583,4649,4703,4311,4063,3842,4264,3780,3657,3567,4681,5972,8418,10497
County,Texas,Borden,,,,,,,,,,35,222,776,1386,965,1505,1396,1106,1076,888,859,799,729,641
County,Texas,Bosque,,,,,,,,2005,4981,11217,14224,17390,19013,18032,15750,15761,11836,10809,10966,13401,15125,17204,18212
County,Texas,Bowie,,,,,,,2912,5052,4684,10965,20267,26676,34827,39472,48563,50208,61966,59971,67813,75301,81665,89306,92565
County,Texas,Brazoria,,,,,,,4841,6823,7527,9774,11506,14861,13299,20614,23054,27069,46549,76204,108312,169587,191707,241767,313166
County,Texas,Brazos,,,,,,,614,3096,9205,13576,16650,18859,18919,21975,21835,26977,38390,44895,57978,93588,121862,152415,194851
County,Texas,Brewster,,,,,,,,,,,710,2356,5220,4822,6624,6478,7309,6434,7780,7573,8681,8866,9232
County,Texas,Briscoe,,,,,,,,,,12,-2,1253,2162,2948,5590,4056,3528,3577,2794,2579,1971,1790,1637
County,Texas,Brooks,,,,,,,,,,,,,,4560,5901,6362,9195,8609,8005,8428,8204,7976,7223
County,Texas,Brown,,,,,,,,244,544,8414,11421,16019,22935,21682,26382,25924,28607,24728,25877,33057,34371,37674,38106
County,Texas,Buchel,,,,,,,,,,,298,,,,,,,,,,,,
County,Texas,Burleson,,,,,,,1713,5683,8072,9243,13001,18367,18687,16855,19848,18334,13000,11177,9999,12313,13625,16470,17187
County,Texas,Burnet,,,,,,,,2487,3688,6855,10747,10528,10755,9499,10355,10771,10356,9265,11420,17803,22677,34147,42750
County,Texas,Caldwell,,,,,,,1329,4481,6572,11757,15769,21765,24237,25160,31397,24893,19350,17222,21178,23637,26392,32194,38066
County,Texas,Calhoun,,,,,,,1110,2642,3443,1739,815,2395,3635,4700,5385,5911,9222,16592,17831,19574,19053,20647,21381
County,Texas,Callahan,,,,,,,,,,3453,5457,8768,12973,11844,12785,11568,9087,7929,8205,10992,11859,12905,13544
County,Texas,Cameron,,,,,,,8541,6028,10999,14959,14424,16095,27158,36662,77540,83202,125170,151098,140368,209727,260120,335227,406220
County,Texas,Camp,,,,,,,,,,5931,6624,9146,9551,11103,10063,10285,8740,7849,8005,9275,9904,11549,12401
County,Texas,Carson,,,,,,,,,,,356,469,2127,3078,7745,6624,6852,7781,6358,6672,6576,6516,6182
County,Texas,Cass,,,,,,,4991,8411,8875,16724,22554,22841,27587,30041,30030,33496,26732,23496,24133,29430,29982,30438,30464
County,Texas,Castro,,,,,,,,,,,9,400,1850,1948,4720,4631,5417,8923,10394,10556,9070,8285,8062
County,Texas,Chambers,,,,,,,,1508,1503,2187,2241,3046,4234,4162,5710,7511,7871,10379,12187,18538,20088,26031,35096
County,Texas,Cherokee,,,,,,,6673,12098,11079,16723,22975,25154,29038,37633,43180,43970,38694,33120,32008,38127,41049,46659,50845
County,Texas,Childress,,,,,,,,,,25,1175,2138,9538,10933,16044,12149,12123,8421,6605,6950,5953,7688,7041
County,Texas,Clay,,,,,,,,109,N/A,5045,7503,9231,17043,16864,14545,12524,9896,8351,8079,9582,10024,11006,10752
County,Texas,Cochran,,,,,,,,,,,,25,65,67,1963,3735,5928,6417,5326,4825,4377,3730,3127
County,Texas,Coke,,,,,,,,,,,2059,3430,6412,4557,5253,4590,4045,3589,3087,3196,3424,3864,3320
County,Texas,Coleman,,,,,,,,,347,3603,6112,10077,22618,18805,23669,20571,15503,12458,10288,10439,9710,9235,8895
County,Texas,Collin,,,,,,,1950,9264,14013,25983,36736,50087,49021,49609,46180,47190,41692,41247,66920,144576,264036,491675,782341
County,Texas,Collingsworth,,,,,,,,,,6,357,1233,5224,9154,14461,10331,9139,6276,4755,4648,3573,3206,3057
County,Texas,Colorado,,,,,,,2257,7885,8326,16673,19512,22203,18897,19013,19129,17812,17576,18463,17638,18823,18383,20390,20874
County,Texas,Comal,,,,,,,1723,4030,5283,5546,6398,7008,8434,8824,11984,12321,16357,19844,24165,36446,51832,78021,108472
County,Texas,Comanche,,,,,,,,709,1001,8608,15608,23009,27186,25748,18430,19245,15516,11865,11898,12617,13381,14026,13974
County,Texas,Concho,,,,,,,,,,800,1065,1427,6654,5847,7645,6192,5078,3672,2937,2915,3044,3966,4087
County,Texas,Cooke,,,,,,,220,3760,5315,20391,24696,27494,26603,25667,24136,24909,22146,22560,23471,27656,30777,36363,38437
County,Texas,Coryell,,,,,,,,2666,4124,10924,16873,21308,21703,20601,19999,20226,16284,23961,35311,56767,64213,74978,75402
County,Texas,Cottle,,,,,,,,,,24,240,1002,4396,6901,9395,7079,6099,4207,3204,2947,2247,1904,1505
County,Texas,Crane,,,,,,,,,,,15,51,331,37,2221,2841,3965,4699,4172,4600,4652,3996,4375
County,Texas,Crockett,,,,,,,,,,127,194,1591,1296,1500,2590,2809,3981,4209,3885,4608,4078,4099,3719
County,Texas,Crosby,,,,,,,,,,82,346,788,1765,6084,11023,10046,9582,10347,9085,8859,7304,7072,6059
County,Texas,Culberson,,,,,,,,,,,,,,912,1228,1653,1825,2794,3429,3315,3407,2975,2398
County,Texas,Dallam,,,,,,,,,,,112,146,4001,4528,7830,6494,7640,6302,6012,6531,5461,6222,6703
County,Texas,Dallas,,,,,,,2743,8665,13314,33488,67042,82726,135748,210551,325691,398564,614799,951527,1327321,1556390,1852810,2218899,2368139
County,Texas,Dawson,,,,,,,,281,N/A,24,29,37,2320,4309,13573,15367,19113,19185,16604,16184,14349,14985,13833
County,Texas,Deaf Smith,,,,,,,,,,38,179,843,3942,3747,5979,6056,9111,13187,18999,21165,19153,18561,19372
County,Texas,Delta,,,,,,,,,,5597,9117,15249,14566,15887,13138,12858,8964,5860,4927,4839,4857,5327,5231
County,Texas,Denton,,,,,,,641,5031,7251,18143,21289,28318,31258,35355,32822,33658,41365,47432,75633,143126,273525,432976,662614
County,Texas,DeWitt,,,,,,,1716,5108,6443,10082,14307,21311,23501,27971,27441,24935,22973,20683,18660,18903,18840,20013,20097
County,Texas,Dickens,,,,,,,,,,28,295,1151,3092,5876,8601,7847,7177,4963,3737,3539,2571,2762,2444
County,Texas,Dimmit,,,,,,,,,109,665,1049,1106,3460,5296,8828,8542,10654,10095,9039,11367,10433,10248,9996
County,Texas,Donley,,,,,,,,,,160,1056,2756,5284,8035,10262,7487,6216,4449,3641,4075,3696,3828,3677
County,Texas,Duval,,,,,,,,,1083,5732,7598,8483,8964,8251,12191,20565,15643,13398,11722,12517,12918,13120,11782
County,Texas,Eastland,,,,,,,,99,88,4855,10373,17971,23421,58505,34156,30345,23942,19526,18092,19480,18488,18297,18583
County,Texas,Ector,,,,,,,,,,,224,381,1178,760,3958,15051,42102,90995,91805,115374,118934,121123,137130
County,Texas,Edwards,,,,,,,,,,266,1970,3108,3768,2283,2764,2933,2908,2317,2107,2033,2266,2162,2002
County,Texas,El Paso,,,,,,,,4051,3671,3845,15678,24886,52599,101877,131597,131067,194968,314070,359291,59743,85167,679622,800647
County,Texas,Ellis,,,,,,,989,5246,7514,21294,31774,50059,53629,55700,53936,47733,45645,43395,46638,479899,591610,111360,149610
County,Texas,Encinal,,,,,,,,43,427,1902,2744,,,,,,,,,,,,
County,Texas,Erath,,,,,,,,2425,1801,11796,21594,29966,32095,28385,20804,20760,18434,16236,18141,22560,27991,33001,37890
County,Texas,Falls,,,,,,,,3614,9851,16240,20706,33342,35649,36217,38771,35984,26724,21263,17300,17946,17712,18576,17866
