State,Year,Office,County,D#,R#,IW#,IL#,IComm.#,Proh.#,IProg.#,IS#,ISL#,ISW#,ND#,NProh.#,GB#,UL#,Pop.#,Comm.#,S#,SL#,Soc. D#,Prog.#,U#,WW#,Delta#,WTP#,SE#,S&L#,3rdP,PF#,NL#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,I8#,Am.#,Ref.#,G#,L#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,FTLG#,3rdP#,DS#,Labor#,All.#,AF#,To.#,CF#,IProh.#,SW#,IDEA#,IPop.#,GR#,IPR#,IC#,Soc. D.#,Comm.,L&F,CS#,PProg#,WIP#,CON#,Year / Office,Ref.,L&F#,New Prog.#,C#,Solid.#
Wisconsin,2018,US Senate,Eau Claire,29614,18957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Florence,729,1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Fond du Lac,19065,25496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Forest,1879,2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Grant,10554,8860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Green,10294,6732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Green Lake,3222,4893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Iowa,7270,3835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Iron,1459,1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Jackson,4370,3611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Jefferson,18055,19809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Juneau,4658,5429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Kenosha,38296,29181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Kewaunee,4287,5158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,La Crosse,35731,21160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Lafayette,3592,2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Langlade,3889,5239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Lincoln,6463,6901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Manitowoc,16541,18795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Marathon,29084,32661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Marinette,7520,9731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Marquette,3337,3791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Menominee,896,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Milwaukee,280426,111684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Monroe,8151,8559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Oconto,7042,10392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Oneida,9338,10112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Outagamie,41618,41354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Ozaukee,21464,29480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Pepin,1529,1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Pierce,9216,8247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Polk,8299,10245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Portage,20170,14510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Price,3136,3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Racine,45397,41213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Richland,4000,2980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Rock,42616,25322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Rusk,2654,3381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Sauk,16960,11866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Sawyer,3938,4159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Shawano,7414,10438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Sheboygan,24183,28667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Saint Croix,18765,21069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Taylor,3028,5005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Trempealeau,6526,5633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Vernon,7495,5459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Vilas,5308,7166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Walworth,20299,24844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Washburn,3664,4190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Washington,23072,47102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Waukesha,84147,136190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Waupaca,9509,12792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Waushara,4434,6106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Winnebago,40185,35282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,2018,US Senate,Wood,15992,16899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1908,Governor,Adams,402,1186,,,,55,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,
Wisconsin,1908,Governor,Ashland,1563,2211,,,,104,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,204,,,,,,,,,,,,
Wisconsin,1908,Governor,Barron,992,3434,,,,263,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,
Wisconsin,1908,Governor,Bayfield,500,1985,,,,70,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,
Wisconsin,1908,Governor,Brown,3249,4944,,,,139,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,485,,,,,,,,,,,,
Wisconsin,1908,Governor,Buffalo,982,1933,,,,59,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,
Wisconsin,1908,Governor,Burnett,201,1268,,,,82,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,
Wisconsin,1908,Governor,Calumet,1676,1567,,,,35,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,
Wisconsin,1908,Governor,Chippewa,2160,3491,,,,133,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,
Wisconsin,1908,Governor,Clark,1503,3477,,,,162,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,
Wisconsin,1908,Governor,Columbia,2341,4046,,,,182,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,,,,
Wisconsin,1908,Governor,Crawford,1602,2014,,,,78,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,
Wisconsin,1908,Governor,Dane,7815,9341,,,,453,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,248,,,,,,,,,,,,
Wisconsin,1908,Governor,Dodge,6033,3762,,,,174,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,
Wisconsin,1908,Governor,Door,648,2481,,,,56,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,
Wisconsin,1908,Governor,Douglas,1616,3612,,,,280,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,
Wisconsin,1908,Governor,Dunn,713,3369,,,,109,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,
Wisconsin,1908,Governor,Eau Claire,1842,3903,,,,194,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,
Wisconsin,1908,Governor,Florence,105,541,,,,13,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
Wisconsin,1908,Governor,Fond du Lac,5231,5679,,,,239,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,
Wisconsin,1908,Governor,Forest,283,1030,,,,38,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,
Wisconsin,1908,Governor,Grant,3666,4883,,,,306,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,
Wisconsin,1908,Governor,Green,1915,2429,,,,220,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,
Wisconsin,1908,Governor,Green Lake,1637,2018,,,,63,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,
Wisconsin,1908,Governor,Iowa,2076,2933,,,,243,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,
Wisconsin,1908,Governor,Iron,292,1118,,,,45,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,
Wisconsin,1908,Governor,Jackson,520,2660,,,,58,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,
Wisconsin,1908,Governor,Jefferson,4580,3058,,,,176,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,
Wisconsin,1908,Governor,Juneau,1625,2498,,,,73,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,
Wisconsin,1908,Governor,Kenosha,2029,3349,,,,230,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,,,,,,,
Wisconsin,1908,Governor,Kewaunee,1714,1603,,,,27,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,
Wisconsin,1908,Governor,La Crosse,3970,4399,,,,197,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,
Wisconsin,1908,Governor,Lafayette,2079,2844,,,,99,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,
Wisconsin,1908,Governor,Langlade,1367,1807,,,,70,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,
Wisconsin,1908,Governor,Lincoln,1849,2276,,,,66,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,
Wisconsin,1908,Governor,Manitowoc,3993,4098,,,,63,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,906,,,,,,,,,,,,
Wisconsin,1908,Governor,Marathon,4804,5089,,,,149,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,
Wisconsin,1908,Governor,Marinette,1451,3477,,,,245,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,
Wisconsin,1908,Governor,Marquette,831,1521,,,,46,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,
Wisconsin,1908,Governor,Milwaukee,26917,26243,,,,1396,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,18423,,,,,,,,,,,,
Wisconsin,1908,Governor,Monroe,2117,3304,,,,107,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,
Wisconsin,1908,Governor,Oconto,1508,2944,,,,100,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,
Wisconsin,1908,Governor,Oneida,684,1453,,,,36,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,351,,,,,,,,,,,,
Wisconsin,1908,Governor,Outagamie,4366,4971,,,,203,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,
Wisconsin,1908,Governor,Ozaukee,1913,1117,,,,24,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,
Wisconsin,1908,Governor,Pepin,444,995,,,,39,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
Wisconsin,1908,Governor,Pierce,837,2984,,,,136,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,
Wisconsin,1908,Governor,Polk,570,3024,,,,143,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,
Wisconsin,1908,Governor,Portage,2386,3266,,,,97,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,
Wisconsin,1908,Governor,Price,546,1707,,,,82,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,
Wisconsin,1908,Governor,Racine,4035,5029,,,,485,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,781,,,,,,,,,,,,
Wisconsin,1908,Governor,Richland,1724,2343,,,,280,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,
Wisconsin,1908,Governor,Rock,3130,7781,,,,402,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,262,,,,,,,,,,,,
Wisconsin,1908,Governor,Rusk,442,1439,,,,46,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,
Wisconsin,1908,Governor,Sauk,2536,3788,,,,334,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,
Wisconsin,1908,Governor,Sawyer,260,849,,,,20,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,
Wisconsin,1908,Governor,Shawano,1709,3344,,,,94,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,
Wisconsin,1908,Governor,Sheboygan,4486,5858,,,,244,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,683,,,,,,,,,,,,
Wisconsin,1908,Governor,Saint Croix,1650,3325,,,,92,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,
Wisconsin,1908,Governor,Taylor,896,1601,,,,37,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,
Wisconsin,1908,Governor,Trempealeau,1122,3616,,,,131,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,
Wisconsin,1908,Governor,Vernon,1539,4122,,,,199,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,
Wisconsin,1908,Governor,Vilas,262,794,,,,19,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,
Wisconsin,1908,Governor,Walworth,1846,4263,,,,426,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,
Wisconsin,1908,Governor,Washburn,318,1134,,,,37,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,
Wisconsin,1908,Governor,Washington,2667,2491,,,,40,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,
Wisconsin,1908,Governor,Waukesha,3282,4546,,,,312,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,214,,,,,,,,,,,,
Wisconsin,1908,Governor,Waupaca,1505,4728,,,,232,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,142,,,,,,,,,,,,
Wisconsin,1908,Governor,Waushara,515,2749,,,,128,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,
Wisconsin,1908,Governor,Winnebago,5387,6814,,,,414,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,289,,,,,,,,,,,,
Wisconsin,1908,Governor,Wood,2523,3007,,,,125,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,
Wisconsin,1910,Governor,Adams,158,602,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,
Wisconsin,1910,Governor,Ashland,473,1381,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,378,,,,,,,,,,,,
Wisconsin,1910,Governor,Barron,209,1676,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,262,,,,,,,,,,,,
Wisconsin,1910,Governor,Bayfield,97,1057,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,,
Wisconsin,1910,Governor,Brown,2620,3267,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,793,,,,,,,,,,,,
