State,Year,Office,County,D#,R#,Pop.#,Proh.#,Wor.#,Nat.#,GS#,Prog.#,U#,UL#,S#,FL#,SL#,SW#,Comm.#,AI#,I#,NA#,Ref.#,L#,NAll.#,Labor#,SD#,UR#,IND#,ST#,Cit.#,PF#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,Am.#,W/I#,Green,Pirate
Indiana,2008,Attorney General,Harrison,7848,9446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Hendricks,20492,41580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Henry,10303,10453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Howard,18188,19546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Huntington,6332,9078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Jackson,8288,8374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Jasper,4877,6880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Jay,4296,3744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Jefferson,6342,5857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Jennings,6086,5208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Johnson,18852,37480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Knox,7458,7153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Kosciusko,9038,19386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,LaGrange,3803,5461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Lake,122392,59692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,LaPorte,26380,16676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Lawrence,7354,10003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Madison,30342,25285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Marion,216092,152917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Marshall,7109,10173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Martin,1959,2659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Miami,5685,7194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Monroe,33786,22122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Montgomery,5470,9260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Morgan,9628,17772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Newton,2815,2947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Noble,7518,8605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Ohio,1337,1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Orange,3292,4230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Owen,3453,4361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Parke,3001,3834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Perry,4969,3052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Pike,2852,2831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Porter,36519,32564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Posey,5579,6616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Pulaski,2501,3003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Putnam,5862,8024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Randolph,4895,5270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Ripley,4850,6693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Rush,3187,4234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Saint Joseph,62193,50314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Scott,4671,3757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Shelby,6894,10114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Spencer,4862,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Starke,4842,3912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Steuben,6735,6982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Sullivan,4396,3588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Switzerland,1904,1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Tippecanoe,31142,32621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Tipton,3227,4331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Union,1464,1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Vanderburgh,35523,38422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Vermillion,4055,2763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Vigo,22951,18355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Wabash,5310,7312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Warren,1820,2058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Warrick,11334,15845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Washington,4947,5797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Wayne,14379,13089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Wells,5383,7015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,White,4812,5758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2008,Attorney General,Whitley,6366,7951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Adams,2490,6087,,,,,,,,,,,,,,,,,,646,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Allen,29814,54244,,,,,,,,,,,,,,,,,,5377,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Bartholomew,5841,12752,,,,,,,,,,,,,,,,,,944,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Benton,544,1486,,,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Blackford,1294,2132,,,,,,,,,,,,,,,,,,265,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Boone,4392,13129,,,,,,,,,,,,,,,,,,1388,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Brown,2248,3446,,,,,,,,,,,,,,,,,,416,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Carroll,1680,3766,,,,,,,,,,,,,,,,,,424,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Cass,3189,6767,,,,,,,,,,,,,,,,,,750,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Clark,12141,18124,,,,,,,,,,,,,,,,,,1535,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Clay,2355,5159,,,,,,,,,,,,,,,,,,472,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Clinton,1931,4762,,,,,,,,,,,,,,,,,,599,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Crawford,1487,1891,,,,,,,,,,,,,,,,,,223,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Daviess,1608,4913,,,,,,,,,,,,,,,,,,319,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Dearborn,3312,10616,,,,,,,,,,,,,,,,,,831,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Decatur,1797,5159,,,,,,,,,,,,,,,,,,515,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,DeKalb,3070,7326,,,,,,,,,,,,,,,,,,836,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Delaware,12727,15456,,,,,,,,,,,,,,,,,,1724,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Dubois,4573,7731,,,,,,,,,,,,,,,,,,759,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Elkhart,12820,30202,,,,,,,,,,,,,,,,,,2087,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Fayette,2300,3265,,,,,,,,,,,,,,,,,,523,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Floyd,9227,14926,,,,,,,,,,,,,,,,,,989,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Fountain,1405,3490,,,,,,,,,,,,,,,,,,334,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Franklin,1617,4873,,,,,,,,,,,,,,,,,,462,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Fulton,1770,3862,,,,,,,,,,,,,,,,,,382,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Gibson,3697,6811,,,,,,,,,,,,,,,,,,552,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Grant,4899,10070,,,,,,,,,,,,,,,,,,840,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Greene,3135,5857,,,,,,,,,,,,,,,,,,551,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Hamilton,20498,53618,,,,,,,,,,,,,,,,,,5880,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Hancock,5237,14877,,,,,,,,,,,,,,,,,,2165,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Harrison,4704,8781,,,,,,,,,,,,,,,,,,668,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Hendricks,9202,26955,,,,,,,,,,,,,,,,,,2455,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Henry,4217,7624,,,,,,,,,,,,,,,,,,1174,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Howard,8724,15026,,,,,,,,,,,,,,,,,,1663,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Huntington,2380,7597,,,,,,,,,,,,,,,,,,913,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Jackson,4253,8070,,,,,,,,,,,,,,,,,,832,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Jasper,2176,5468,,,,,,,,,,,,,,,,,,439,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Jay,1846,3273,,,,,,,,,,,,,,,,,,498,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Jefferson,3452,5552,,,,,,,,,,,,,,,,,,663,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Jennings,2937,4755,,,,,,,,,,,,,,,,,,504,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Johnson,8645,26856,,,,,,,,,,,,,,,,,,2405,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Knox,4124,6009,,,,,,,,,,,,,,,,,,626,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Kosciusko,3556,14877,,,,,,,,,,,,,,,,,,1260,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,LaGrange,1464,4499,,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Lake,63402,43666,,,,,,,,,,,,,,,,,,3660,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,LaPorte,12567,13533,,,,,,,,,,,,,,,,,,2074,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Lawrence,2787,7424,,,,,,,,,,,,,,,,,,649,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Madison,15713,20087,,,,,,,,,,,,,,,,,,2547,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Marion,111452,90780,,,,,,,,,,,,,,,,,,10332,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Marshall,3914,8256,,,,,,,,,,,,,,,,,,758,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Martin,1212,2449,,,,,,,,,,,,,,,,,,266,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Miami,2358,5579,,,,,,,,,,,,,,,,,,686,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Monroe,18222,15044,,,,,,,,,,,,,,,,,,1582,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Montgomery,2487,7066,,,,,,,,,,,,,,,,,,882,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Morgan,3811,12741,,,,,,,,,,,,,,,,,,1319,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Newton,1177,2658,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Noble,3016,7232,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Ohio,653,1354,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Orange,1796,3591,,,,,,,,,,,,,,,,,,349,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Owen,1867,3682,,,,,,,,,,,,,,,,,,422,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Parke,1477,3381,,,,,,,,,,,,,,,,,,388,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Perry,3352,2728,,,,,,,,,,,,,,,,,,358,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Pike,1761,2478,,,,,,,,,,,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Porter,16758,24061,,,,,,,,,,,,,,,,,,2313,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Posey,3480,5481,,,,,,,,,,,,,,,,,,518,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Pulaski,1369,2727,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Putnam,2750,6451,,,,,,,,,,,,,,,,,,779,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Randolph,1868,4359,,,,,,,,,,,,,,,,,,548,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Ripley,1932,5682,,,,,,,,,,,,,,,,,,510,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Rush,1188,3142,,,,,,,,,,,,,,,,,,525,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Saint Joseph,35560,37793,,,,,,,,,,,,,,,,,,3520,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Scott,3007,3367,,,,,,,,,,,,,,,,,,409,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Shelby,2857,6884,,,,,,,,,,,,,,,,,,850,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Spencer,2925,3997,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Starke,2636,3627,,,,,,,,,,,,,,,,,,466,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Steuben,2848,6163,,,,,,,,,,,,,,,,,,741,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Sullivan,2567,3055,,,,,,,,,,,,,,,,,,463,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Switzerland,1077,1593,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Tippecanoe,13240,19450,,,,,,,,,,,,,,,,,,2305,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Tipton,1682,3694,,,,,,,,,,,,,,,,,,347,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Union,585,1559,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Vanderburgh,18513,28256,,,,,,,,,,,,,,,,,,2096,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Vermillion,2044,2364,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Vigo,12162,13984,,,,,,,,,,,,,,,,,,1493,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Wabash,2222,5900,,,,,,,,,,,,,,,,,,641,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Warren,721,1609,,,,,,,,,,,,,,,,,,179,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Warrick,6512,12651,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Washington,2502,5119,,,,,,,,,,,,,,,,,,526,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Wayne,4511,9999,,,,,,,,,,,,,,,,,,1801,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Wells,2140,6442,,,,,,,,,,,,,,,,,,699,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,White,2024,4651,,,,,,,,,,,,,,,,,,629,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Secretary of State,Whitley,2647,6882,,,,,,,,,,,,,,,,,,965,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Adams,2546,6683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Allen,28263,59755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Bartholomew,5675,13272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Benton,569,1611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Blackford,1448,2211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Boone,3981,14446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Brown,2358,3711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Carroll,1702,4130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Cass,3484,7125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Clark,13154,18224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Clay,2462,5385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Clinton,1862,5167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Crawford,1666,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Daviess,1417,5225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Dearborn,3801,10893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Decatur,1884,5181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,DeKalb,2995,7943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Delaware,13235,16483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Dubois,4596,8122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Elkhart,13208,31859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Fayette,2387,3502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Floyd,9754,15066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Fountain,1569,3590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Franklin,1991,4968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Fulton,1917,4012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Gibson,3819,7357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Grant,5048,10733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Greene,3086,6175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Hamilton,16902,60918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Hancock,5107,17130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Harrison,5373,8566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Hendricks,8407,29259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Henry,4503,8471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Howard,9678,15633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Huntington,2295,8153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Jackson,4520,8568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Jasper,2322,5490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Jay,1816,3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Jefferson,3806,5536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Jennings,3155,4950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Johnson,8263,29330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Knox,3935,6518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Kosciusko,3761,15450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,LaGrange,1604,4759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Lake,65776,44970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,LaPorte,13360,13986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Lawrence,2879,7785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Madison,16349,21602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Marion,105583,104868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Marshall,4070,8416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Martin,1291,2611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Miami,2448,5856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Monroe,17920,16049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Montgomery,2642,7676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Morgan,3787,13618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Newton,1392,2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Noble,2947,7874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,2010,Treasurer,Ohio,756,1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
