State,Year,Office,County,D#,R#,CO1#,CO2#,CO3#,CC#,UIA#,ER#,CMT#,U#,Justice#,S#,Comm.#,Wor.#,SD#,PC#,Proh.#,Prog.#,SL#,FL#,PF#,SW#,AI#,Am#,IND#,I1#,I2#,I3#,I4#,I5#,Pop.#,NL#,Ref.#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,IA#,Cit.#,Am.#,I#,Year / Office,W/I#
Utah,2008,President,Washington,10826,37311,,,,,,,,,,,,,,,,,,,,,628,,,312,30,9,,,,,,,413,,506,0,0,0,,,,,,,,
Utah,2008,President,Wayne,335,940,,,,,,,,,,,,,,,,,,,,,10,,,12,5,0,,,,,,,12,,28,0,0,0,,,,,,,,
Utah,2008,President,Weber,25666,45885,,,,,,,,,,,,,,,,,,,,,557,,,697,82,22,,,,,,,485,,628,0,0,0,,,,,,,,
Utah,2012,President,Beaver,346,2174,,,,,,,,,11,,,,,,,,,,,,8,,,0,,,,,,,,4,17,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Box Elder,1984,17101,,,,,,,,,56,,,,,,,,,,,,72,,,6,,,,,,,,36,150,,0,1,0,0,2,0,,,,,,
Utah,2012,President,Cache,6244,35039,,,,,,,,,172,,,,,,,,,,,,142,,,15,,,,,,,,138,543,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Carbon,2275,5090,,,,,,,,,49,,,,,,,,,,,,35,,,7,,,,,,,,23,88,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Daggett,94,406,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,1,16,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Davis,21889,96861,,,,,,,,,408,,,,,,,,,,,,331,,,32,,,,,,,,330,1217,,0,1,0,0,0,0,,,,,,
Utah,2012,President,Duchesne,581,5698,,,,,,,,,18,,,,,,,,,,,,31,,,1,,,,,,,,9,41,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Emery,569,3777,,,,,,,,,24,,,,,,,,,,,,17,,,4,,,,,,,,10,48,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Garfield,308,1832,,,,,,,,,11,,,,,,,,,,,,4,,,0,,,,,,,,10,17,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Grand,1727,1996,,,,,,,,,77,,,,,,,,,,,,10,,,3,,,,,,,,66,71,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Iron,2148,14200,,,,,,,,,38,,,,,,,,,,,,66,,,4,,,,,,,,43,202,,110,0,0,0,0,0,,,,,,
Utah,2012,President,Juab,451,3448,,,,,,,,,16,,,,,,,,,,,,21,,,0,,,,,,,,9,27,,38,0,0,0,0,0,,,,,,
Utah,2012,President,Kane,744,2522,,,,,,,,,20,,,,,,,,,,,,14,,,3,,,,,,,,21,47,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Millard,431,4478,,,,,,,,,19,,,,,,,,,,,,50,,,1,,,,,,,,4,43,,29,0,0,0,0,0,,,,,,
Utah,2012,President,Morgan,403,4114,,,,,,,,,13,,,,,,,,,,,,24,,,1,,,,,,,,6,36,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Piute,74,697,,,,,,,,,2,,,,,,,,,,,,4,,,0,,,,,,,,0,5,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Rich,83,915,,,,,,,,,1,,,,,,,,,,,,1,,,0,,,,,,,,1,6,,8,0,0,0,0,0,,,,,,
Utah,2012,President,Salt Lake,146147,223811,,,,,,,,,3283,,,,,,,,,,,,805,,,157,,,,,,,,2047,5521,,2377,16,5,2,2,1,,,,,,
Utah,2012,President,San Juan,2139,3074,,,,,,,,,16,,,,,,,,,,,,19,,,6,,,,,,,,11,42,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Sanpete,980,8406,,,,,,,,,21,,,,,,,,,,,,53,,,4,,,,,,,,14,69,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Sevier,738,7207,,,,,,,,,23,,,,,,,,,,,,30,,,5,,,,,,,,10,56,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Summit,8072,8884,,,,,,,,,116,,,,,,,,,,,,34,,,3,,,,,,,,78,301,,109,0,0,0,0,0,,,,,,
Utah,2012,President,Tooele,4524,14268,,,,,,,,,84,,,,,,,,,,,,90,,,10,,,,,,,,53,232,,81,0,0,0,0,0,,,,,,
Utah,2012,President,Uintah,997,10421,,,,,,,,,20,,,,,,,,,,,,51,,,4,,,,,,,,19,71,,28,0,0,0,0,0,,,,,,
Utah,2012,President,Utah,17281,156950,,,,,,,,,343,,,,,,,,,,,,482,,,50,,,,,,,,480,2120,,2,0,1,3,1,0,,,,,,
Utah,2012,President,Wasatch,2191,7220,,,,,,,,,41,,,,,,,,,,,,21,,,5,,,,,,,,21,90,,51,0,0,0,0,0,,,,,,
Utah,2012,President,Washington,8337,44698,,,,,,,,,117,,,,,,,,,,,,175,,,24,,,,,,,,120,541,,214,0,0,0,0,0,,,,,,
Utah,2012,President,Wayne,215,1089,,,,,,,,,9,,,,,,,,,,,,3,,,1,,,,,,,,4,6,,0,0,0,0,0,0,,,,,,
Utah,2012,President,Weber,19841,54224,,,,,,,,,326,,,,,,,,,,,,277,,,46,,,,,,,,249,949,,378,0,0,0,0,0,,,,,,
Utah,2016,President,Beaver,264,1838,,,,,,,,,,,,,,,,,,,,,6,12,,323,10,0,1,1,,,,,36,,14,0,0,0,0,,,,,,,
Utah,2016,President,Box Elder,2282,12230,,,,,,,,,,,,,,,,,,,,,61,210,,4257,76,15,9,4,,,,,591,,143,0,0,0,0,,,,,,,
Utah,2016,President,Cache,8563,21139,,,,,,,,,,,,,,,,,,,,,68,669,,13695,330,33,9,11,,,,,1630,,562,8,1,0,0,,,,,,,
Utah,2016,President,Carbon,1717,5275,,,,,,,,,,,,,,,,,,,,,46,47,,615,41,7,5,8,,,,,191,,47,0,0,0,0,,,,,,,
Utah,2016,President,Daggett,77,331,,,,,,,,,,,,,,,,,,,,,1,4,,44,0,0,0,0,,,,,17,,3,0,0,0,0,,,,,,,
Utah,2016,President,Davis,28776,62219,,,,,,,,,,,,,,,,,,,,,349,883,,39735,864,81,53,46,,,,,5390,,1882,8,1,1,0,,,,,,,
Utah,2016,President,Duchesne,500,5508,,,,,,,,,,,,,,,,,,,,,6,68,,730,18,2,2,1,,,,,107,,46,0,0,0,0,,,,,,,
Utah,2016,President,Emery,380,3425,,,,,,,,,,,,,,,,,,,,,28,15,,362,3,0,2,2,,,,,71,,26,0,0,1,0,,,,,,,
Utah,2016,President,Garfield,358,1606,,,,,,,,,,,,,,,,,,,,,7,3,,286,16,1,4,2,,,,,61,,0,0,0,0,0,,,,,,,
Utah,2016,President,Grand,1960,1975,,,,,,,,,,,,,,,,,,,,,7,10,,281,109,5,0,5,,,,,180,,69,0,0,0,0,,,,,,,
Utah,2016,President,Iron,2450,11561,,,,,,,,,,,,,,,,,,,,,49,173,,2752,102,15,8,4,,,,,540,,177,0,0,0,0,,,,,,,
Utah,2016,President,Juab,442,2827,,,,,,,,,,,,,,,,,,,,,10,44,,762,14,1,3,2,,,,,72,,44,0,0,0,0,,,,,,,
Utah,2016,President,Kane,741,2265,,,,,,,,,,,,,,,,,,,,,6,15,,352,31,5,1,3,,,,,86,,32,0,0,0,0,,,,,,,
Utah,2016,President,Millard,431,3860,,,,,,,,,,,,,,,,,,,,,8,99,,719,6,5,5,1,,,,,108,,27,0,0,0,0,,,,,,,
Utah,2016,President,Morgan,577,3188,,,,,,,,,,,,,,,,,,,,,3,68,,1198,11,2,2,1,,,,,142,,0,0,0,0,0,,,,,,,
Utah,2016,President,Piute,47,626,,,,,,,,,,,,,,,,,,,,,2,5,,36,1,0,1,0,,,,,11,,0,0,0,0,0,,,,,,,
Utah,2016,President,Rich,104,797,,,,,,,,,,,,,,,,,,,,,0,10,,174,1,2,0,0,,,,,21,,0,0,0,0,0,,,,,,,
Utah,2016,President,Salt Lake,175863,138043,,,,,,,,,,,,,,,,,,,,,900,2047,,79880,4965,353,246,250,,,,,16306,,4878,1,6,1,4,,,,,,,
Utah,2016,President,San Juan,2042,2645,,,,,,,,,,,,,,,,,,,,,0,45,,486,47,8,4,5,,,,,165,,87,0,0,0,0,,,,,,,
Utah,2016,President,Sanpete,1061,6673,,,,,,,,,,,,,,,,,,,,,26,139,,2038,30,7,2,0,,,,,186,,85,0,0,0,0,,,,,,,
Utah,2016,President,Sevier,695,6740,,,,,,,,,,,,,,,,,,,,,22,67,,916,29,1,6,3,,,,,175,,0,0,0,0,0,,,,,,,
Utah,2016,President,Summit,10503,7333,,,,,,,,,,,,,,,,,,,,,27,44,,1786,170,11,4,7,,,,,756,,244,0,0,0,0,,,,,,,
Utah,2016,President,Tooele,4573,11169,,,,,,,,,,,,,,,,,,,,,123,191,,4769,182,17,11,11,,,,,783,,133,0,0,0,0,,,,,,,
Utah,2016,President,Uintah,995,9810,,,,,,,,,,,,,,,,,,,,,28,129,,1496,43,10,5,6,,,,,275,,67,0,0,0,0,,,,,,,
Utah,2016,President,Utah,28522,102182,,,,,,,,,,,,,,,,,,,,,538,1994,,60532,1030,162,84,61,,,,,6437,,2095,1,1,3,0,,,,,,,
Utah,2016,President,Wasatch,3063,6115,,,,,,,,,,,,,,,,,,,,,25,103,,2315,70,6,3,11,,,,,409,,146,0,0,0,0,,,,,,,
Utah,2016,President,Washington,10288,42650,,,,,,,,,,,,,,,,,,,,,147,459,,6565,290,45,20,25,,,,,1473,,409,0,0,0,0,,,,,,,
Utah,2016,President,Wayne,271,966,,,,,,,,,,,,,,,,,,,,,3,14,,135,12,1,0,1,,,,,18,,5,0,0,0,0,,,,,,,
Utah,2016,President,Weber,23131,40235,,,,,,,,,,,,,,,,,,,,,256,465,,16451,937,88,54,50,,,,,3371,,967,1,0,0,0,,,,,,,
Utah,1940,US Senate,Beaver,1474,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Box Elder,4803,3144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Cache,8114,5032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Carbon,5401,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Daggett,166,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Davis,3765,2929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Duchesne,2061,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Emery,1957,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Garfield,937,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Grand,441,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Iron,2052,1918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Juab,2171,1374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Kane,377,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Millard,2344,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Morgan,689,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Piute,489,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Rich,476,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Salt Lake,66561,36434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,San Juan,551,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Sanpete,3552,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Sevier,2622,2592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Summit,2242,1705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Tooele,2621,1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Uintah,1966,1407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Utah,15144,8716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Wasatch,1544,1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Washington,2202,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Wayne,509,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1940,US Senate,Weber,18268,7643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Beaver,1044,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Box Elder,3792,5975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Cache,4938,8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Carbon,4625,2477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Daggett,217,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Davis,9106,11696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Duchesne,1072,1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Emery,1109,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Garfield,473,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Grand,777,1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Iron,1715,2491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Juab,1161,1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Kane,272,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Millard,1294,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Morgan,658,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Piute,275,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Rich,322,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Salt Lake,68508,70502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,San Juan,726,1459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Sanpete,2267,2684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Sevier,1660,2517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Summit,1215,1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Tooele,2860,2358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Uintah,1338,2388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Utah,16761,19237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Wasatch,1073,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Washington,1679,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Wayne,279,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1962,US Senate,Weber,20440,18811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Beaver,1228,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Box Elder,5759,6126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Cache,7858,8029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Carbon,5570,2162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Daggett,161,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Davis,15316,13187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Duchesne,1307,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Emery,1502,1023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Garfield,724,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Grand,1230,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Iron,2310,2241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Juab,1324,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Kane,414,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Millard,1580,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Morgan,874,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Piute,274,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Rich,345,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Salt Lake,108001,72247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,San Juan,1033,1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Sanpete,2506,2627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Sevier,2118,2423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Summit,1557,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Tooele,5282,2436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Uintah,2079,2459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Utah,23136,21596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Wasatch,1488,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Washington,2237,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Wayne,411,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1964,US Senate,Weber,30198,18359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Beaver,952,958,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Box Elder,4251,7317,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Cache,6051,10966,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Carbon,4790,2349,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Daggett,121,151,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Davis,13831,19822,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Duchesne,1033,1757,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Emery,1229,1144,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Garfield,466,999,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Grand,877,1436,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Iron,1755,3181,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Juab,1073,1130,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Kane,277,833,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Millard,1358,2109,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Morgan,699,984,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Piute,222,400,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Rich,276,466,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Salt Lake,92472,92404,,,,,,,,,,,,,,,,,,,,,,,,1679,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,San Juan,750,1429,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Sanpete,2216,3057,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Sevier,1718,2979,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Summit,1300,1522,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Tooele,4695,4695,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Uintah,1581,2960,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Utah,20607,28460,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Wasatch,1180,1447,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Washington,1630,3279,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Wayne,322,481,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Utah,1968,US Senate,Weber,24436,26360,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Beaver,1017,768,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Box Elder,5220,5241,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Cache,7157,7883,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Carbon,4738,1706,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Daggett,122,103,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Davis,16749,13681,,,,,,,,,,,,,,,,,,,,,576,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Duchesne,1271,1154,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Emery,1248,941,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Garfield,408,879,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Grand,1006,1069,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Iron,1929,2496,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Juab,1266,932,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Kane,362,720,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Millard,1568,1633,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Morgan,953,682,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,
Utah,1970,US Senate,Piute,257,316,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
