State,Year,Office,County,D#,R#,CN#,U#,UL#,ND#,SD#,Proh.#,NProh.#,Pop.#,S#,Comm.#,SL#,SW#,Prog.#,Am.#,I#,Ref.#,NL#,G#,L#,FW#,CL#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,I1#,I2#,Comm.,C#,W/I6#,People's#,G,C,Year/Office,W/I#
Missouri,,,Linn,2358,1843,,,,,,,,,,,,,,,,89,,,47,,,,,,,,,,,,,,,,1998 Auditor,
Missouri,,,Livingston,2274,2048,,,,,,,,,,,,,,,,61,,,59,,,,,,,,,,,,,,,,1998 Auditor,
Missouri,,,Macon,2679,2176,,,,,,,,,,,,,,,,136,,,132,,,,,,,,,,,,,,,,1998 Auditor,
Missouri,,,Madison,1620,1467,,,,,,,,,,,,,,,,112,,,81,,,,,,,,,,,,,,,,1998 Auditor,
Missouri,,,Maries,1484,1310,,,,,,,,,,,,,,,,92,,,59,,,,,,,,,,,,,,,,1998 Auditor,
Missouri,,,Marion,4541,3499,,,,,,,,,,,,,,,,36,,,49,,,,,,,,,,,,,,,,1998 Auditor,
Missouri,,,McDonald,1770,2354,,,,,,,,,,,,,,,,132,,,98,,,,,,,,,,,,,,,,1998 Auditor,
Missouri,,,Mercer,488,753,,,,,,,,,,,,,,,,3,,,23,,,,,,,,,,,,,,,,1998 Auditor,
Missouri,,,Miller,2326,3802,,,,,,,,,,,,,,,,85,,,149,,,,,,,,,,,,,,,,1998 Auditor,
Missouri,,,Mississippi,2414,1312,,,,,,,,,,,,,,,,146,,,67,,,,,,,,,,,,,,,,1998 Auditor,
Missouri,,,Moniteau,1682,2304,,,,,,,,,,,,,,,,40,,,106,,,,,,,,,,,,,,,,1998 Auditor,
Missouri,,,Monroe,1695,941,,,,,,,,,,,,,,,,44,,,47,,,,,,,,,,,,,,,,1998 Auditor,
Missouri,,,Montgomery,1823,2224,,,,,,,,,,,,,,,,84,,,76,,,,,,,,,,,,,,,,1998 Auditor,
Missouri,,,Morgan,2716,2840,,,,,,,,,,,,,,,,63,,,102,,,,,,,,,,,,,,,,1998 Auditor,
