State,Year,Office,County,D#,R#,Pop.#,Proh.#,S#,SW#,Comm.#,I1#,I2#,I3#,I4#,Prog.#,Liberty#,U#,C#,PF#,Ref.#,NL#,G#,L#,NA#,Labor#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,Am.#,W/I#
Idaho,2002,Treasurer,Valley,1181,1800,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,
Idaho,2002,Treasurer,Washington,878,2064,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,
Idaho,2002,Controller,Ada,38315,57908,,,,,,,,,,,,,,,,,,4323,,,,,,,,,,,
Idaho,2002,Controller,Adams,336,1066,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,
Idaho,2002,Controller,Bannock,9813,12137,,,,,,,,,,,,,,,,,,1636,,,,,,,,,,,
Idaho,2002,Controller,Bear Lake,486,1772,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,
Idaho,2002,Controller,Benewah,1044,1738,,,,,,,,,,,,,,,,,,172,,,,,,,,,,,
Idaho,2002,Controller,Bingham,3112,8168,,,,,,,,,,,,,,,,,,662,,,,,,,,,,,
Idaho,2002,Controller,Blaine,3090,2378,,,,,,,,,,,,,,,,,,345,,,,,,,,,,,
Idaho,2002,Controller,Boise,731,1575,,,,,,,,,,,,,,,,,,181,,,,,,,,,,,
Idaho,2002,Controller,Bonner,3763,5773,,,,,,,,,,,,,,,,,,605,,,,,,,,,,,
Idaho,2002,Controller,Bonneville,6929,19000,,,,,,,,,,,,,,,,,,1461,,,,,,,,,,,
Idaho,2002,Controller,Boundary,783,1678,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,
Idaho,2002,Controller,Butte,349,801,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,
Idaho,2002,Controller,Camas,114,244,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,
Idaho,2002,Controller,Canyon,9771,24065,,,,,,,,,,,,,,,,,,1534,,,,,,,,,,,
Idaho,2002,Controller,Caribou,527,1782,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,
Idaho,2002,Controller,Cassia,1094,4512,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,
Idaho,2002,Controller,Clark,60,216,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,
Idaho,2002,Controller,Clearwater,1136,1643,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,
Idaho,2002,Controller,Custer,325,1214,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,
Idaho,2002,Controller,Elmore,1453,3286,,,,,,,,,,,,,,,,,,272,,,,,,,,,,,
Idaho,2002,Controller,Franklin,456,2593,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,
Idaho,2002,Controller,Fremont,715,2821,,,,,,,,,,,,,,,,,,216,,,,,,,,,,,
Idaho,2002,Controller,Gem,1414,3246,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,
Idaho,2002,Controller,Gooding,1201,2407,,,,,,,,,,,,,,,,,,237,,,,,,,,,,,
Idaho,2002,Controller,Idaho,1494,4188,,,,,,,,,,,,,,,,,,281,,,,,,,,,,,
Idaho,2002,Controller,Jefferson,1071,5197,,,,,,,,,,,,,,,,,,243,,,,,,,,,,,
Idaho,2002,Controller,Jerome,1497,2780,,,,,,,,,,,,,,,,,,149,,,,,,,,,,,
Idaho,2002,Controller,Kootenai,10496,18547,,,,,,,,,,,,,,,,,,1554,,,,,,,,,,,
Idaho,2002,Controller,Latah,5544,4824,,,,,,,,,,,,,,,,,,586,,,,,,,,,,,
Idaho,2002,Controller,Lemhi,727,2389,,,,,,,,,,,,,,,,,,135,,,,,,,,,,,
Idaho,2002,Controller,Lewis,437,797,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,
Idaho,2002,Controller,Lincoln,432,781,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,
Idaho,2002,Controller,Madison,864,5666,,,,,,,,,,,,,,,,,,297,,,,,,,,,,,
Idaho,2002,Controller,Minidoka,1376,3474,,,,,,,,,,,,,,,,,,233,,,,,,,,,,,
Idaho,2002,Controller,Nez Perce,5407,5895,,,,,,,,,,,,,,,,,,472,,,,,,,,,,,
Idaho,2002,Controller,Oneida,262,914,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,
Idaho,2002,Controller,Owyhee,560,1863,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,
Idaho,2002,Controller,Payette,1376,3683,,,,,,,,,,,,,,,,,,229,,,,,,,,,,,
Idaho,2002,Controller,Power,707,1352,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Idaho,2002,Controller,Shoshone,2112,1642,,,,,,,,,,,,,,,,,,234,,,,,,,,,,,
Idaho,2002,Controller,Teton,829,1229,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,
Idaho,2002,Controller,Twin Falls,5465,10952,,,,,,,,,,,,,,,,,,658,,,,,,,,,,,
Idaho,2002,Controller,Valley,1058,1870,,,,,,,,,,,,,,,,,,149,,,,,,,,,,,
Idaho,2002,Controller,Washington,811,2095,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Ada,54601,62490,,,,,,,,,,,,,2276,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Adams,620,1017,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Bannock,11675,12865,,,,,,,,,,,,,525,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Bear Lake,608,1497,,,,,,,,,,,,,105,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Benewah,1119,1617,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Bingham,4189,8028,,,,,,,,,,,,,373,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Blaine,4657,2459,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Boise,967,1806,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Bonner,5537,7818,,,,,,,,,,,,,276,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Bonneville,10421,18841,,,,,,,,,,,,,807,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Boundary,1187,1852,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Butte,370,698,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Camas,164,259,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Canyon,13755,27391,,,,,,,,,,,,,1070,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Caribou,610,1788,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Cassia,1470,3963,,,,,,,,,,,,,227,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Clark,87,224,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Clearwater,1189,1687,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Custer,636,1178,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Elmore,1956,3511,,,,,,,,,,,,,133,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Franklin,717,3010,,,,,,,,,,,,,160,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Fremont,1002,3237,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Gem,1902,3601,,,,,,,,,,,,,146,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Gooding,1478,2499,,,,,,,,,,,,,111,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Idaho,1978,4098,,,,,,,,,,,,,176,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Jefferson,1625,5429,,,,,,,,,,,,,264,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Jerome,1584,3134,,,,,,,,,,,,,146,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Kootenai,14160,22270,,,,,,,,,,,,,713,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Latah,6690,4935,,,,,,,,,,,,,219,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Lemhi,986,2070,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Lewis,504,846,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Lincoln,544,817,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Madison,1451,6200,,,,,,,,,,,,,236,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Minidoka,1653,3220,,,,,,,,,,,,,184,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Nez Perce,5843,5973,,,,,,,,,,,,,197,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Oneida,385,1089,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Owyhee,749,1983,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Payette,1811,3889,,,,,,,,,,,,,141,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Power,824,1271,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Shoshone,2124,1514,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Teton,1546,1350,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Twin Falls,7093,11930,,,,,,,,,,,,,560,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Valley,1783,2043,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,
Idaho,2006,Lieutenant Governor,Washington,1062,2251,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Ada,,97406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Adams,,1286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Bannock,,19699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Bear Lake,,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Benewah,,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Bingham,,10850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Blaine,,5064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Boise,,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Bonner,,10291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Bonneville,,25708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Boundary,,2391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Butte,,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Camas,,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Canyon,,35240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Caribou,,2210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Cassia,,4933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Clark,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Clearwater,,2281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Custer,,1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Elmore,,4737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Franklin,,3466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Fremont,,3852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Gem,,4674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Gooding,,3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Idaho,,4987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Jefferson,,6522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Jerome,,4232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Kootenai,,29335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Latah,,8638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Lemhi,,2523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Lewis,,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Lincoln,,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Madison,,7205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Minidoka,,4334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Nez Perce,,9665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Oneida,,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Owyhee,,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Payette,,5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Power,,1858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Shoshone,,2639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Teton,,2108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Twin Falls,,16879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Valley,,2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Secretary of State,Washington,,2805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Ada,49079,67532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Adams,598,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Bannock,12245,12212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Bear Lake,621,1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Benewah,1118,1590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Bingham,4019,8326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Blaine,4568,2408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Boise,965,1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Bonner,5835,7107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Bonneville,9501,20088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Boundary,1179,1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Butte,375,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Camas,147,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Canyon,12072,29030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Caribou,674,1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Cassia,1324,4249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Clark,72,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Clearwater,1234,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Custer,594,1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Elmore,1854,3529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Franklin,856,2977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Fremont,931,3332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Gem,1736,3734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Gooding,1384,2581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Idaho,2052,3804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Jefferson,1517,5673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Jerome,1413,3317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Kootenai,14683,21517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Latah,6331,4959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Lemhi,1047,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Lewis,554,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Lincoln,490,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Madison,1212,6495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Minidoka,1526,3412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Nez Perce,5842,5777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Oneida,441,1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Owyhee,727,2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Payette,1747,3913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Power,848,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Shoshone,2185,1378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Teton,1479,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Twin Falls,6122,13074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Valley,1667,2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Attorney General,Washington,993,2271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Ada,45963,69327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Adams,511,1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Bannock,11351,12872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Bear Lake,473,1676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Benewah,992,1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Bingham,3563,8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Blaine,4073,2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Boise,858,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Bonner,6610,6657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Bonneville,8994,20304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Boundary,1112,1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Butte,350,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Camas,141,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Canyon,10811,30165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Caribou,545,1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Cassia,1056,4519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Clark,63,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Clearwater,1156,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Custer,540,1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Elmore,1673,3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Franklin,638,3166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Fremont,875,3324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Gem,1606,3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Gooding,1227,2669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Idaho,1649,4192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Jefferson,1358,5778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Jerome,1304,3395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Kootenai,13595,22419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Latah,5898,5318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Lemhi,962,2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Lewis,450,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Lincoln,437,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Madison,1137,6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Minidoka,1247,3683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Nez Perce,5166,6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Oneida,370,1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Owyhee,618,2123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Payette,1597,4011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Power,725,1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Shoshone,2007,1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Teton,1378,1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Twin Falls,5831,13181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Valley,1489,2203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Treasurer,Washington,894,2330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Ada,58074,58801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Adams,578,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Bannock,11812,12594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Bear Lake,509,1660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Benewah,1145,1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Bingham,4623,7698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Blaine,4301,2620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Boise,1045,1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Bonner,5901,7079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Bonneville,12052,17493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Boundary,1153,1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Butte,419,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Camas,158,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Canyon,13725,27280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Caribou,589,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Cassia,1355,4240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Clark,89,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Clearwater,1206,1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Custer,630,1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Elmore,1895,3479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Franklin,717,3117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Fremont,1203,3037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Gem,1877,3606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Gooding,1287,2684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Idaho,1878,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Jefferson,1957,5233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Jerome,1345,3390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Kootenai,15209,20934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Latah,6159,5151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Lemhi,1135,1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Lewis,492,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Lincoln,432,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Madison,1878,5801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Minidoka,1476,3501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idaho,2006,Controller,Nez Perce,5384,6137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
