State,Office,Year,County,D#,R#,I1#,I2#,I3#,I4#,I5#,I6#,Prog.#,Proh.#,S#,SW#,Comm.#,CPL#,Pacif.#,CoP#,NU#,FL#,Lib.#,CW#,PCR#,N#,KCE#,C#,G#,NL#,Ref.#,I Ref.#,PI#,L#,US#,NS#,LRU#,Approv.#,Unity#,W/I1#,W/I2#,W/I3#,W/I4#,Labor#,SL#,RW#,CL#,OAP#,Pop.#,NH#,T#,Newtist#,TP#,Others,NP1#,NP2#,NP3#,NP4#,NP5#,NP6#,PL#,Lib#,W#,PL#.1,CI#,S&L#,IA#,All.#,Solid.#,SE#
Colorado,Attorney General,1926,Cheyenne,404,908,,,,,,,,,14,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Clear Creek,430,677,,,,,,,,,6,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Conejos,834,1323,,,,,,,,,11,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Costilla,948,669,,,,,,,,,8,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Crowley,743,844,,,,,,,,,7,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Custer,384,461,,,,,,,,,14,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Delta,1950,2313,,,,,,,,,54,,,,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Denver,29053,39040,,,,,,,,,653,,,,,,,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Dolores,233,183,,,,,,,,,18,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Douglas,634,825,,,,,,,,,10,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Eagle,606,709,,,,,,,,,15,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Elbert,840,1179,,,,,,,,,24,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,El Paso,6393,8812,,,,,,,,,141,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Fremont,2307,4687,,,,,,,,,99,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Garfield,1331,1583,,,,,,,,,47,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Gilpin,227,364,,,,,,,,,11,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Grand,476,718,,,,,,,,,12,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Gunnison,1018,988,,,,,,,,,62,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Hinsdale,121,121,,,,,,,,,3,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Huerfano,2461,2409,,,,,,,,,38,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Jackson,139,179,,,,,,,,,5,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Jefferson,2306,4267,,,,,,,,,0,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Kiowa,646,765,,,,,,,,,20,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Kit Carson,735,2458,,,,,,,,,25,,,,,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Lake,1010,1071,,,,,,,,,47,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,La Plata,1907,1632,,,,,,,,,52,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Larimer,3066,5269,,,,,,,,,76,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Las Animas,4368,3848,,,,,,,,,115,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Lincoln,1002,1298,,,,,,,,,32,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Logan,1568,3015,,,,,,,,,39,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Mesa,3483,3639,,,,,,,,,112,,,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Mineral,137,119,,,,,,,,,14,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Moffat,681,849,,,,,,,,,19,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Montezuma,871,671,,,,,,,,,26,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Montrose,1581,1963,,,,,,,,,67,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Morgan,1163,2592,,,,,,,,,38,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Otero,2479,3506,,,,,,,,,42,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Ouray,391,407,,,,,,,,,11,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Park,421,532,,,,,,,,,9,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Phillips,607,1208,,,,,,,,,31,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Pitkin,392,381,,,,,,,,,42,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Prowers,1415,2231,,,,,,,,,31,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Pueblo,7505,9932,,,,,,,,,148,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Rio Blanco,454,626,,,,,,,,,8,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Rio Grande,1010,1482,,,,,,,,,15,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Routt,1345,1409,,,,,,,,,54,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Saguache,673,1043,,,,,,,,,19,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,San Juan,339,198,,,,,,,,,16,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,San Miguel,666,608,,,,,,,,,32,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Sedgwick,665,826,,,,,,,,,15,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Summit,369,338,,,,,,,,,9,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Teller,1030,1031,,,,,,,,,50,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Washington,894,1468,,,,,,,,,26,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Weld,5485,7888,,,,,,,,,110,,,,,,,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Attorney General,1926,Yuma,1466,2152,,,,,,,,,50,,,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Adams,1995,2137,,,,,,,,,61,,,,,,,224,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Alamosa,1249,968,,,,,,,,,16,,,,,,,69,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Arapahoe,2108,3327,,,,,,,,,67,,,,,,,219,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Archuleta,385,440,,,,,,,,,12,,,,,,,27,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Baca,843,909,,,,,,,,,42,,,,,,,115,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Bent,1089,1128,,,,,,,,,12,,,,,,,67,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Boulder,5173,5322,,,,,,,,,104,,,,,,,233,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Chaffee,1262,1223,,,,,,,,,35,,,,,,,64,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Cheyenne,521,763,,,,,,,,,14,,,,,,,79,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Clear Creek,484,591,,,,,,,,,6,,,,,,,23,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Conejos,815,1264,,,,,,,,,10,,,,,,,70,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Costilla,886,612,,,,,,,,,18,,,,,,,24,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Crowley,763,797,,,,,,,,,7,,,,,,,87,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Custer,405,423,,,,,,,,,12,,,,,,,44,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Delta,2032,2234,,,,,,,,,61,,,,,,,176,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Denver,32068,36525,,,,,,,,,616,,,,,,,1179,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Dolores,245,166,,,,,,,,,23,,,,,,,36,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Douglas,679,757,,,,,,,,,16,,,,,,,33,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Eagle,687,616,,,,,,,,,19,,,,,,,59,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Elbert,750,1146,,,,,,,,,17,,,,,,,139,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,El Paso,6544,8546,,,,,,,,,177,,,,,,,386,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Fremont,2987,3743,,,,,,,,,94,,,,,,,398,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Garfield,1403,1433,,,,,,,,,45,,,,,,,138,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Gilpin,293,296,,,,,,,,,8,,,,,,,20,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Grand,538,617,,,,,,,,,12,,,,,,,52,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Gunnison,1049,972,,,,,,,,,68,,,,,,,56,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Hinsdale,128,111,,,,,,,,,2,,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Huerfano,2594,2132,,,,,,,,,59,,,,,,,71,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Jackson,144,269,,,,,,,,,6,,,,,,,8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Jefferson,2792,3658,,,,,,,,,52,,,,,,,253,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Kiowa,667,718,,,,,,,,,18,,,,,,,62,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Kit Carson,1087,2056,,,,,,,,,29,,,,,,,167,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Lake,1104,1029,,,,,,,,,41,,,,,,,33,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,La Plata,2102,1341,,,,,,,,,57,,,,,,,111,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Larimer,3391,4962,,,,,,,,,68,,,,,,,228,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Las Animas,4698,3518,,,,,,,,,98,,,,,,,170,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Lincoln,1044,1247,,,,,,,,,26,,,,,,,183,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Logan,2037,2456,,,,,,,,,47,,,,,,,189,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Mesa,3657,3419,,,,,,,,,113,,,,,,,335,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Mineral,128,112,,,,,,,,,14,,,,,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Moffat,715,796,,,,,,,,,39,,,,,,,52,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Montezuma,936,603,,,,,,,,,26,,,,,,,108,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Montrose,1657,1872,,,,,,,,,65,,,,,,,152,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Morgan,1262,2556,,,,,,,,,34,,,,,,,142,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Otero,2545,3383,,,,,,,,,44,,,,,,,142,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Ouray,400,387,,,,,,,,,8,,,,,,,31,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Park,472,493,,,,,,,,,8,,,,,,,22,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Phillips,773,1040,,,,,,,,,16,,,,,,,113,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Pitkin,414,340,,,,,,,,,36,,,,,,,97,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Prowers,1466,2156,,,,,,,,,30,,,,,,,142,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Pueblo,7984,9104,,,,,,,,,171,,,,,,,329,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Rio Blanco,483,612,,,,,,,,,5,,,,,,,32,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Rio Grande,1090,1440,,,,,,,,,15,,,,,,,38,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Routt,1436,1307,,,,,,,,,53,,,,,,,143,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Saguache,697,1022,,,,,,,,,14,,,,,,,49,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,San Juan,354,170,,,,,,,,,20,,,,,,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,San Miguel,742,547,,,,,,,,,33,,,,,,,64,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Sedgwick,685,820,,,,,,,,,7,,,,,,,48,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Summit,397,299,,,,,,,,,11,,,,,,,16,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Teller,1755,547,,,,,,,,,21,,,,,,,25,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Washington,873,1410,,,,,,,,,27,,,,,,,104,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Weld,5730,7565,,,,,,,,,107,,,,,,,449,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Auditor,1926,Yuma,1505,2274,,,,,,,,,43,,,,,,,160,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Adams,2067,2080,,,,,,,,,59,,,,,,,179,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Alamosa,1067,1223,,,,,,,,,14,,,,,,,41,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Arapahoe,2248,3072,,,,,,,,,77,,,,,,,264,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Archuleta,387,435,,,,,,,,,14,,,,,,,20,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Baca,820,935,,,,,,,,,44,,,,,,,113,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Bent,1101,1145,,,,,,,,,16,,,,,,,58,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Boulder,6646,4101,,,,,,,,,106,,,,,,,161,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Chaffee,1458,1029,,,,,,,,,50,,,,,,,47,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Cheyenne,645,658,,,,,,,,,17,,,,,,,58,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Clear Creek,470,626,,,,,,,,,11,,,,,,,16,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Conejos,840,1330,,,,,,,,,9,,,,,,,54,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Costilla,876,630,,,,,,,,,12,,,,,,,17,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Crowley,766,795,,,,,,,,,12,,,,,,,79,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Custer,417,422,,,,,,,,,15,,,,,,,29,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Delta,2161,2159,,,,,,,,,65,,,,,,,163,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Denver,33337,35578,,,,,,,,,742,,,,,,,950,,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Dolores,232,177,,,,,,,,,16,,,,,,,39,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Douglas,746,700,,,,,,,,,10,,,,,,,34,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Eagle,648,680,,,,,,,,,18,,,,,,,36,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Elbert,881,1136,,,,,,,,,27,,,,,,,107,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,El Paso,7183,8092,,,,,,,,,132,,,,,,,285,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Fremont,3677,3144,,,,,,,,,120,,,,,,,117,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Garfield,1335,1594,,,,,,,,,39,,,,,,,132,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Gilpin,276,309,,,,,,,,,6,,,,,,,12,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Grand,521,653,,,,,,,,,17,,,,,,,37,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Gunnison,1156,865,,,,,,,,,75,,,,,,,54,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Hinsdale,115,125,,,,,,,,,3,,,,,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Huerfano,2711,2126,,,,,,,,,44,,,,,,,61,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Jackson,150,265,,,,,,,,,2,,,,,,,4,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Jefferson,3087,3439,,,,,,,,,64,,,,,,,216,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Kiowa,660,754,,,,,,,,,14,,,,,,,46,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lt. Governor,1926,Kit Carson,1268,1788,,,,,,,,,45,,,,,,,183,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
