State,Year,Office,County,D#,R#,IND#,Proh.#,S#,SL#,Pop.#,Prog.#,U#,Labor#,Comm.#,I1#,I2#,C#,L#,NL#,Ref.#,G#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,Country#,I#,W/I#,Year / Office
Wyoming,1996,President,Sweetwater,7088,5591,,,,,,,,,,,,,129,34,2792,,,,,,,,,,,
Wyoming,1996,President,Teton,4042,3918,,,,,,,,,,,,,101,98,839,,,,,,,,,,,
Wyoming,1996,President,Uinta,2414,3471,,,,,,,,,,,,,79,12,1242,,,,,,,,,,,
Wyoming,1996,President,Washakie,1205,2250,,,,,,,,,,,,,20,21,470,,,,,,,,,,,
Wyoming,1996,President,Weston,871,1763,,,,,,,,,,,,,25,11,504,,,,,,,,,,,
Wyoming,2000,President,Albany,5069,7814,,,,,,,,,,35,,,128,46,71,988,,,,,,,,,,
Wyoming,2000,President,Big Horn,1004,3720,,,,,,,,,,12,,,27,4,111,40,,,,,,,,,,
Wyoming,2000,President,Campbell,1967,10203,,,,,,,,,,43,,,61,14,166,86,,,,,,,,,,
Wyoming,2000,President,Carbon,2206,4498,,,,,,,,,,32,,,54,7,66,105,,,,,,,,,,
Wyoming,2000,President,Converse,1076,3919,,,,,,,,,,34,,,39,11,64,32,,,,,,,,,,
Wyoming,2000,President,Crook,361,2289,,,,,,,,,,5,,,20,3,28,32,,,,,,,,,,
Wyoming,2000,President,Fremont,4172,10560,,,,,,,,,,35,,,97,38,238,304,,,,,,,,,,
Wyoming,2000,President,Goshen,1439,3922,,,,,,,,,,30,,,24,7,71,27,,,,,,,,,,
Wyoming,2000,President,Hot Springs,544,1733,,,,,,,,,,5,,,21,2,34,13,,,,,,,,,,
Wyoming,2000,President,Johnson,555,2886,,,,,,,,,,10,,,21,3,42,33,,,,,,,,,,
Wyoming,2000,President,Laramie,12162,21797,,,,,,,,,,122,,,185,47,402,608,,,,,,,,,,
Wyoming,2000,President,Lincoln,1184,5415,,,,,,,,,,24,,,39,2,98,83,,,,,,,,,,
Wyoming,2000,President,Natrona,8646,18439,,,,,,,,,,86,,,195,61,371,590,,,,,,,,,,
Wyoming,2000,President,Niobrara,190,888,,,,,,,,,,10,,,3,2,18,16,,,,,,,,,,
Wyoming,2000,President,Park,2424,9884,,,,,,,,,,34,,,98,16,153,227,,,,,,,,,,
Wyoming,2000,President,Platte,1249,2925,,,,,,,,,,24,,,30,9,67,69,,,,,,,,,,
Wyoming,2000,President,Sheridan,3330,8424,,,,,,,,,,40,,,92,21,121,208,,,,,,,,,,
Wyoming,2000,President,Sublette,458,2624,,,,,,,,,,10,,,32,3,42,47,,,,,,,,,,
Wyoming,2000,President,Sweetwater,5521,9425,,,,,,,,,,67,,,112,21,323,222,,,,,,,,,,
Wyoming,2000,President,Teton,4019,5454,,,,,,,,,,20,,,73,69,32,764,,,,,,,,,,
Wyoming,2000,President,Uinta,1650,5469,,,,,,,,,,24,,,70,11,118,76,,,,,,,,,,
Wyoming,2000,President,Washakie,806,3138,,,,,,,,,,8,,,11,10,49,29,,,,,,,,,,
Wyoming,2000,President,Weston,449,2521,,,,,,,,,,10,,,11,4,39,26,,,,,,,,,,
Wyoming,2004,President,Albany,7117,9006,,,,,,,,,,297,29,,112,,,,,63,,,,,,,,
Wyoming,2004,President,Big Horn,960,4232,,,,,,,,,,48,15,,25,,,,,3,,,,,,,,
Wyoming,2004,President,Campbell,2464,12415,,,,,,,,,,125,41,,48,,,,,6,,,,,,,,
Wyoming,2004,President,Carbon,2158,4758,,,,,,,,,,89,29,,27,,,,,16,,,,,,,,
Wyoming,2004,President,Converse,1184,4447,,,,,,,,,,60,14,,16,,,,,4,,,,,,,,
Wyoming,2004,President,Crook,501,2836,,,,,,,,,,27,9,,19,,,,,4,,,,,,,,
Wyoming,2004,President,Fremont,5338,11429,,,,,,,,,,179,39,,87,,,,,24,,,,,,,,
Wyoming,2004,President,Goshen,1566,4114,,,,,,,,,,52,15,,32,,,,,0,,,,,,,,
Wyoming,2004,President,Hot Springs,623,1812,,,,,,,,,,18,5,,21,,,,,1,,,,,,,,
Wyoming,2004,President,Johnson,676,3231,,,,,,,,,,38,18,,22,,,,,6,,,,,,,,
Wyoming,2004,President,Laramie,13171,25951,,,,,,,,,,421,109,,154,,,,,73,,,,,,,,
Wyoming,2004,President,Lincoln,1364,6423,,,,,,,,,,67,28,,22,,,,,10,,,,,,,,
Wyoming,2004,President,Natrona,9863,21512,,,,,,,,,,331,66,,183,,,,,113,,,,,,,,
Wyoming,2004,President,Niobrara,230,1064,,,,,,,,,,10,6,,4,,,,,0,,,,,,,,
Wyoming,2004,President,Park,3007,10917,,,,,,,,,,163,42,,70,,,,,32,,,,,,,,
Wyoming,2004,President,Platte,1328,3149,,,,,,,,,,52,14,,23,,,,,8,,,,,,,,
Wyoming,2004,President,Sheridan,4066,9689,,,,,,,,,,155,28,,68,,,,,23,,,,,,,,
Wyoming,2004,President,Sublette,730,2847,,,,,,,,,,46,10,,17,,,,,1,,,,,,,,
Wyoming,2004,President,Sweetwater,5208,10653,,,,,,,,,,229,56,,79,,,,,47,,,,,,,,
Wyoming,2004,President,Teton,5972,5124,,,,,,,,,,167,11,,61,,,,,24,,,,,,,,
Wyoming,2004,President,Uinta,1815,6081,,,,,,,,,,96,25,,53,,,,,11,,,,,,,,
Wyoming,2004,President,Washakie,855,3200,,,,,,,,,,33,10,,11,,,,,5,,,,,,,,
Wyoming,2004,President,Weston,580,2739,,,,,,,,,,38,12,,17,,,,,6,,,,,,,,
Wyoming,2008,President,Albany,8644,7936,,,,,,,,,,201,64,,149,,,,,123,,,,,,,,
Wyoming,2008,President,Big Horn,1108,4045,,,,,,,,,,41,39,,37,,,,,40,,,,,,,,
Wyoming,2008,President,Campbell,2990,13011,,,,,,,,,,105,57,,77,,,,,80,,,,,,,,
Wyoming,2008,President,Carbon,2336,4331,,,,,,,,,,81,22,,46,,,,,38,,,,,,,,
Wyoming,2008,President,Converse,1380,4922,,,,,,,,,,66,28,,27,,,,,28,,,,,,,,
Wyoming,2008,President,Crook,612,2967,,,,,,,,,,31,22,,29,,,,,22,,,,,,,,
Wyoming,2008,President,Fremont,6016,11083,,,,,,,,,,190,91,,102,,,,,110,,,,,,,,
Wyoming,2008,President,Goshen,1832,3942,,,,,,,,,,51,31,,26,,,,,30,,,,,,,,
Wyoming,2008,President,Hot Springs,619,1834,,,,,,,,,,27,15,,28,,,,,23,,,,,,,,
Wyoming,2008,President,Johnson,908,3334,,,,,,,,,,33,20,,31,,,,,28,,,,,,,,
Wyoming,2008,President,Laramie,16072,24549,,,,,,,,,,396,176,,236,,,,,196,,,,,,,,
Wyoming,2008,President,Lincoln,1823,6485,,,,,,,,,,88,72,,57,,,,,43,,,,,,,,
Wyoming,2008,President,Natrona,10475,21906,,,,,,,,,,325,138,,197,,,,,226,,,,,,,,
Wyoming,2008,President,Niobrara,244,1017,,,,,,,,,,10,7,,10,,,,,5,,,,,,,,
Wyoming,2008,President,Park,3757,10839,,,,,,,,,,133,61,,111,,,,,84,,,,,,,,
Wyoming,2008,President,Platte,1407,3002,,,,,,,,,,68,29,,29,,,,,25,,,,,,,,
Wyoming,2008,President,Sheridan,4458,10177,,,,,,,,,,135,54,,88,,,,,69,,,,,,,,
Wyoming,2008,President,Sublette,936,3316,,,,,,,,,,33,15,,28,,,,,28,,,,,,,,
Wyoming,2008,President,Sweetwater,5762,10360,,,,,,,,,,235,102,,103,,,,,141,,,,,,,,
Wyoming,2008,President,Teton,7472,4565,,,,,,,,,,95,30,,91,,,,,63,,,,,,,,
Wyoming,2008,President,Uinta,2317,5763,,,,,,,,,,108,74,,56,,,,,65,,,,,,,,
Wyoming,2008,President,Washakie,1042,2956,,,,,,,,,,25,23,,14,,,,,29,,,,,,,,
Wyoming,2008,President,Weston,658,2618,,,,,,,,,,48,22,,22,,,,,25,,,,,,,,
Wyoming,2012,President,Albany,7458,7866,,,,,,,,,,,,85,673,,,,,218,,,,,,,,
Wyoming,2012,President,Big Horn,868,4285,,,,,,,,,,,,40,85,,,,,46,,,,,,,,
Wyoming,2012,President,Campbell,2163,14953,,,,,,,,,,,,70,292,,,,,93,,,,,,,,
Wyoming,2012,President,Carbon,2110,4148,,,,,,,,,,,,46,154,,,,,51,,,,,,,,
Wyoming,2012,President,Converse,1089,5043,,,,,,,,,,,,44,111,,,,,56,,,,,,,,
Wyoming,2012,President,Crook,426,3109,,,,,,,,,,,,20,102,,,,,28,,,,,,,,
Wyoming,2012,President,Fremont,5333,11075,,,,,,,,,,,,93,319,,,,,119,,,,,,,,
Wyoming,2012,President,Goshen,1458,4178,,,,,,,,,,,,42,80,,,,,48,,,,,,,,
Wyoming,2012,President,Hot Springs,523,1895,,,,,,,,,,,,15,63,,,,,19,,,,,,,,
Wyoming,2012,President,Johnson,749,3363,,,,,,,,,,,,22,84,,,,,41,,,,,,,,
Wyoming,2012,President,Laramie,14295,23904,,,,,,,,,,,,251,786,,,,,269,,,,,,,,
Wyoming,2012,President,Lincoln,1287,7144,,,,,,,,,,,,31,111,,,,,45,,,,,,,,
Wyoming,2012,President,Natrona,8961,22132,,,,,,,,,,,,242,727,,,,,311,,,,,,,,
Wyoming,2012,President,Niobrara,200,1022,,,,,,,,,,,,16,30,,,,,8,,,,,,,,
Wyoming,2012,President,Park,2927,11234,,,,,,,,,,,,79,252,,,,,116,,,,,,,,
Wyoming,2012,President,Platte,1223,3136,,,,,,,,,,,,46,95,,,,,31,,,,,,,,
Wyoming,2012,President,Sheridan,3618,10267,,,,,,,,,,,,50,290,,,,,97,,,,,,,,
Wyoming,2012,President,Sublette,767,3472,,,,,,,,,,,,22,76,,,,,39,,,,,,,,
Wyoming,2012,President,Sweetwater,4774,11428,,,,,,,,,,,,119,431,,,,,143,,,,,,,,
Wyoming,2012,President,Teton,6213,4858,,,,,,,,,,,,15,273,,,,,105,,,,,,,,
Wyoming,2012,President,Uinta,1628,6615,,,,,,,,,,,,46,166,,,,,84,,,,,,,,
Wyoming,2012,President,Washakie,794,3014,,,,,,,,,,,,30,74,,,,,32,,,,,,,,
Wyoming,2012,President,Weston,422,2821,,,,,,,,,,,,28,52,,,,,36,,,,,,,,
Wyoming,2016,President,Albany,6890,7602,,,,,,,,,,344,63,133,1391,,,637,,637,,,,,,,,
Wyoming,2016,President,Big Horn,604,4067,,,,,,,,,,35,21,112,242,,,236,,236,,,,,,,,
Wyoming,2016,President,Campbell,1324,15778,,,,,,,,,,66,28,86,653,,,264,,264,,,,,,,,
Wyoming,2016,President,Carbon,1279,4409,,,,,,,,,,49,21,61,381,,,174,,174,,,,,,,,
Wyoming,2016,President,Converse,668,5520,,,,,,,,,,42,20,51,251,,,102,,102,,,,,,,,
Wyoming,2016,President,Crook,273,3348,,,,,,,,,,11,6,18,118,,,52,,52,,,,,,,,
Wyoming,2016,President,Fremont,4200,11167,,,,,,,,,,233,60,110,773,,,480,,480,,,,,,,,
Wyoming,2016,President,Goshen,924,4418,,,,,,,,,,45,19,68,234,,,88,,88,,,,,,,,
Wyoming,2016,President,Hot Springs,400,1939,,,,,,,,,,35,4,21,136,,,51,,51,,,,,,,,
Wyoming,2016,President,Johnson,638,3477,,,,,,,,,,33,8,19,174,,,68,,68,,,,,,,,
Wyoming,2016,President,Laramie,11573,24847,,,,,,,,,,434,115,324,2657,,,1019,,1019,,,,,,,,
Wyoming,2016,President,Lincoln,1105,6779,,,,,,,,,,48,23,112,331,,,477,,477,,,,,,,,
Wyoming,2016,President,Natrona,6577,23552,,,,,,,,,,310,74,226,1791,,,818,,818,,,,,,,,
Wyoming,2016,President,Niobrara,115,1116,,,,,,,,,,7,3,7,49,,,17,,17,,,,,,,,
Wyoming,2016,President,Park,2535,11115,,,,,,,,,,151,55,153,625,,,461,,461,,,,,,,,
Wyoming,2016,President,Platte,719,3437,,,,,,,,,,36,6,82,180,,,69,,69,,,,,,,,
Wyoming,2016,President,Sheridan,2927,10266,,,,,,,,,,158,32,76,729,,,322,,322,,,,,,,,
Wyoming,2016,President,Sublette,644,3409,,,,,,,,,,28,13,34,169,,,93,,93,,,,,,,,
Wyoming,2016,President,Sweetwater,3231,12154,,,,,,,,,,152,65,130,928,,,470,,470,,,,,,,,
Wyoming,2016,President,Teton,7314,3921,,,,,,,,,,172,27,43,701,,,449,,449,,,,,,,,
Wyoming,2016,President,Uinta,1202,6154,,,,,,,,,,79,30,116,472,,,417,,417,,,,,,,,
Wyoming,2016,President,Washakie,532,2911,,,,,,,,,,37,10,31,194,,,99,,99,,,,,,,,
Wyoming,2016,President,Weston,299,3033,,,,,,,,,,10,6,29,108,,,41,,41,,,,,,,,
Wyoming,1988,US Senate,Albany,6540,4913,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Big Horn,2030,2627,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Campbell,3273,5783,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Carbon,3603,2855,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Converse,2016,2339,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Crook,737,1823,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Fremont,7554,5393,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Goshen,2040,3150,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Hot Springs,1118,1200,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Johnson,1056,1769,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Laramie,16507,13518,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Lincoln,2223,2623,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Natrona,12771,11357,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Niobrara,497,754,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Park,3847,5979,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Platte,1905,2073,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Sheridan,5040,5831,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Sublette,843,1530,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Sweetwater,8568,5084,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Teton,2442,3585,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Uinta,2649,2917,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Washakie,1543,2167,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1988,US Senate,Weston,1019,1783,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Albany,3142,5921,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Big Horn,1196,2934,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Campbell,2603,5696,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Carbon,2364,3571,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Converse,1395,2482,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Crook,685,1693,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Fremont,4255,7072,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Goshen,1500,3191,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Hot Springs,667,1400,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Johnson,606,1834,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Laramie,8404,15099,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Lincoln,1547,3143,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Natrona,9201,12054,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Niobrara,378,821,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Park,2024,6555,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Platte,1456,2205,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Sheridan,3835,5525,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Sublette,565,1641,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Sweetwater,5523,6562,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Teton,1519,3947,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Uinta,1922,3523,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Washakie,1178,2235,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1990,US Senate,Weston,883,1680,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,1994,US Senate,Albany,5970,5964,,,,,,,,,,,,,256,,,,,,,,,,,,,
Wyoming,1994,US Senate,Big Horn,1456,3307,,,,,,,,,,,,,48,,,,,,,,,,,,,
Wyoming,1994,US Senate,Campbell,3241,7561,,,,,,,,,,,,,195,,,,,,,,,,,,,
Wyoming,1994,US Senate,Carbon,2942,3621,,,,,,,,,,,,,131,,,,,,,,,,,,,
Wyoming,1994,US Senate,Converse,1783,2953,,,,,,,,,,,,,77,,,,,,,,,,,,,
Wyoming,1994,US Senate,Crook,629,2026,,,,,,,,,,,,,54,,,,,,,,,,,,,
Wyoming,1994,US Senate,Fremont,5361,9007,,,,,,,,,,,,,331,,,,,,,,,,,,,
Wyoming,1994,US Senate,Goshen,1774,3531,,,,,,,,,,,,,75,,,,,,,,,,,,,
Wyoming,1994,US Senate,Hot Springs,787,1523,,,,,,,,,,,,,28,,,,,,,,,,,,,
Wyoming,1994,US Senate,Johnson,918,2243,,,,,,,,,,,,,47,,,,,,,,,,,,,
Wyoming,1994,US Senate,Laramie,13237,17294,,,,,,,,,,,,,497,,,,,,,,,,,,,
Wyoming,1994,US Senate,Lincoln,2086,4201,,,,,,,,,,,,,93,,,,,,,,,,,,,
Wyoming,1994,US Senate,Natrona,12570,14197,,,,,,,,,,,,,574,,,,,,,,,,,,,
Wyoming,1994,US Senate,Niobrara,349,938,,,,,,,,,,,,,16,,,,,,,,,,,,,
Wyoming,1994,US Senate,Park,3381,7524,,,,,,,,,,,,,159,,,,,,,,,,,,,
Wyoming,1994,US Senate,Platte,1739,2616,,,,,,,,,,,,,78,,,,,,,,,,,,,
Wyoming,1994,US Senate,Sheridan,4317,6673,,,,,,,,,,,,,257,,,,,,,,,,,,,
Wyoming,1994,US Senate,Sublette,750,2141,,,,,,,,,,,,,56,,,,,,,,,,,,,
Wyoming,1994,US Senate,Sweetwater,7418,7984,,,,,,,,,,,,,287,,,,,,,,,,,,,
Wyoming,1994,US Senate,Teton,3661,4060,,,,,,,,,,,,,149,,,,,,,,,,,,,
Wyoming,1994,US Senate,Uinta,2800,4588,,,,,,,,,,,,,159,,,,,,,,,,,,,
Wyoming,1994,US Senate,Washakie,1325,2627,,,,,,,,,,,,,46,,,,,,,,,,,,,
Wyoming,1994,US Senate,Weston,793,2175,,,,,,,,,,,,,56,,,,,,,,,,,,,
Wyoming,1996,US Senate,Albany,7009,6452,,,,,,,,,,,,,374,198,,,,,,,,,,,,
Wyoming,1996,US Senate,Big Horn,1610,2921,,,,,,,,,,,,,88,43,,,,,,,,,,,,
Wyoming,1996,US Senate,Campbell,3360,8107,,,,,,,,,,,,,287,121,,,,,,,,,,,,
Wyoming,1996,US Senate,Carbon,3263,3061,,,,,,,,,,,,,150,79,,,,,,,,,,,,
Wyoming,1996,US Senate,Converse,1851,2921,,,,,,,,,,,,,140,45,,,,,,,,,,,,
Wyoming,1996,US Senate,Crook,776,1962,,,,,,,,,,,,,46,24,,,,,,,,,,,,
Wyoming,1996,US Senate,Fremont,6067,8389,,,,,,,,,,,,,531,187,,,,,,,,,,,,
Wyoming,1996,US Senate,Goshen,2081,3220,,,,,,,,,,,,,106,40,,,,,,,,,,,,
Wyoming,1996,US Senate,Hot Springs,853,1400,,,,,,,,,,,,,48,13,,,,,,,,,,,,
Wyoming,1996,US Senate,Johnson,880,2193,,,,,,,,,,,,,76,25,,,,,,,,,,,,
Wyoming,1996,US Senate,Laramie,15095,17612,,,,,,,,,,,,,694,354,,,,,,,,,,,,
Wyoming,1996,US Senate,Lincoln,2419,3978,,,,,,,,,,,,,114,44,,,,,,,,,,,,
Wyoming,1996,US Senate,Natrona,12868,14129,,,,,,,,,,,,,841,366,,,,,,,,,,,,
Wyoming,1996,US Senate,Niobrara,374,857,,,,,,,,,,,,,28,17,,,,,,,,,,,,
Wyoming,1996,US Senate,Park,3672,7995,,,,,,,,,,,,,289,89,,,,,,,,,,,,
Wyoming,1996,US Senate,Platte,1949,2286,,,,,,,,,,,,,119,51,,,,,,,,,,,,
Wyoming,1996,US Senate,Sheridan,4683,6852,,,,,,,,,,,,,280,298,,,,,,,,,,,,
Wyoming,1996,US Senate,Sublette,876,1833,,,,,,,,,,,,,74,33,,,,,,,,,,,,
Wyoming,1996,US Senate,Sweetwater,9299,5697,,,,,,,,,,,,,447,234,,,,,,,,,,,,
Wyoming,1996,US Senate,Teton,4147,4445,,,,,,,,,,,,,197,138,,,,,,,,,,,,
Wyoming,1996,US Senate,Uinta,3610,3390,,,,,,,,,,,,,177,96,,,,,,,,,,,,
Wyoming,1996,US Senate,Washakie,1435,2259,,,,,,,,,,,,,118,34,,,,,,,,,,,,
Wyoming,1996,US Senate,Weston,926,2157,,,,,,,,,,,,,65,40,,,,,,,,,,,,
Wyoming,2000,US Senate,Albany,4106,8884,,,,,,,,,,,,,778,,,,,,,,,,,,,
Wyoming,2000,US Senate,Big Horn,598,3972,,,,,,,,,,,,,201,,,,,,,,,,,,,
Wyoming,2000,US Senate,Campbell,1557,10005,,,,,,,,,,,,,434,,,,,,,,,,,,,
Wyoming,2000,US Senate,Carbon,1791,4775,,,,,,,,,,,,,312,,,,,,,,,,,,,
Wyoming,2000,US Senate,Converse,887,4125,,,,,,,,,,,,,168,,,,,,,,,,,,,
Wyoming,2000,US Senate,Crook,316,2330,,,,,,,,,,,,,94,,,,,,,,,,,,,
Wyoming,2000,US Senate,Fremont,3299,11293,,,,,,,,,,,,,611,,,,,,,,,,,,,
Wyoming,2000,US Senate,Goshen,1036,4014,,,,,,,,,,,,,171,,,,,,,,,,,,,
Wyoming,2000,US Senate,Hot Springs,359,1769,,,,,,,,,,,,,63,,,,,,,,,,,,,
Wyoming,2000,US Senate,Johnson,316,2828,,,,,,,,,,,,,88,,,,,,,,,,,,,
Wyoming,2000,US Senate,Laramie,9314,24230,,,,,,,,,,,,,1300,,,,,,,,,,,,,
Wyoming,2000,US Senate,Lincoln,1075,5519,,,,,,,,,,,,,207,,,,,,,,,,,,,
Wyoming,2000,US Senate,Natrona,6312,20274,,,,,,,,,,,,,1340,,,,,,,,,,,,,
Wyoming,2000,US Senate,Niobrara,120,929,,,,,,,,,,,,,36,,,,,,,,,,,,,
Wyoming,2000,US Senate,Park,1890,10421,,,,,,,,,,,,,420,,,,,,,,,,,,,
Wyoming,2000,US Senate,Platte,874,3263,,,,,,,,,,,,,209,,,,,,,,,,,,,
Wyoming,2000,US Senate,Sheridan,2729,8803,,,,,,,,,,,,,645,,,,,,,,,,,,,
Wyoming,2000,US Senate,Sublette,329,2265,,,,,,,,,,,,,102,,,,,,,,,,,,,
Wyoming,2000,US Senate,Sweetwater,4728,10072,,,,,,,,,,,,,710,,,,,,,,,,,,,
Wyoming,2000,US Senate,Teton,2949,6443,,,,,,,,,,,,,527,,,,,,,,,,,,,
Wyoming,2000,US Senate,Uinta,1544,5613,,,,,,,,,,,,,327,,,,,,,,,,,,,
Wyoming,2000,US Senate,Washakie,568,3209,,,,,,,,,,,,,106,,,,,,,,,,,,,
Wyoming,2000,US Senate,Weston,390,2586,,,,,,,,,,,,,101,,,,,,,,,,,,,
Wyoming,2002,US Senate,Albany,4218,7017,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Big Horn,736,3406,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Campbell,1302,8938,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Carbon,1860,4091,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Converse,926,3520,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Crook,379,2440,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Fremont,3384,10262,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Goshen,1108,3555,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Hot Springs,399,1503,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Johnson,407,2540,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Laramie,9034,21169,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Lincoln,1204,4319,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Natrona,7106,16229,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Niobrara,169,1036,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Park,1981,8723,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Platte,1042,2817,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Sheridan,2853,8357,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Sublette,438,2146,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Sweetwater,4932,7986,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Teton,3351,4153,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Uinta,1685,4569,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Washakie,566,2644,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2002,US Senate,Weston,490,2290,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming,2006,US Senate,Albany,4841,6934,,,,,,,,,,,,,,,,,,,,,,,,,52,
Wyoming,2006,US Senate,Big Horn,831,3714,,,,,,,,,,,,,,,,,,,,,,,,,7,
Wyoming,2006,US Senate,Campbell,2139,8775,,,,,,,,,,,,,,,,,,,,,,,,,2,
Wyoming,2006,US Senate,Carbon,1892,3831,,,,,,,,,,,,,,,,,,,,,,,,,7,
Wyoming,2006,US Senate,Converse,1093,3954,,,,,,,,,,,,,,,,,,,,,,,,,4,
Wyoming,2006,US Senate,Crook,524,2372,,,,,,,,,,,,,,,,,,,,,,,,,4,
Wyoming,2006,US Senate,Fremont,4811,8945,,,,,,,,,,,,,,,,,,,,,,,,,23,
Wyoming,2006,US Senate,Goshen,1094,3717,,,,,,,,,,,,,,,,,,,,,,,,,1,
Wyoming,2006,US Senate,Hot Springs,597,1679,,,,,,,,,,,,,,,,,,,,,,,,,4,
Wyoming,2006,US Senate,Johnson,624,2766,,,,,,,,,,,,,,,,,,,,,,,,,5,
