State,Year,Office,County,D#,R#,GB#,ND#,SD#,Proh.#,Comm.#,SW#,SL#,S&L#,Labor#,Workers#,IG#,FP#,RTL#,Cit.#,S#,UL1#,UL2#,FL#,IL#,Pop.#,Prog.#,AL#,Courage#,C#,IND#,I#,Ref.#,NL#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I11#,CON#,Builders#,SE#,IProg.#,WW#,Ind. Fus.#,M#,Anti-Proh.#,TR#,RTH#,PF#,CS#,W/I#,Sapient#,Freedom#,Anti-Proh#,Ind. Soc.#,Liberal#,Ind.#,SAM#,Unity#,Year / Office
New York,,,Chautauqua,13269,19168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,269,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,2014 Attorney General
New York,,,Chemung,6967,13874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,229,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2014 Attorney General
New York,,,Chenango,4000,7135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,160,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Attorney General
New York,,,Clinton,8981,8940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,169,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Attorney General
New York,,,Columbia,9649,9870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632,125,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,2014 Attorney General
New York,,,Cortland,4574,6427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,108,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Attorney General
New York,,,Delaware,4419,7411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,113,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2014 Attorney General
New York,,,Dutchess,36746,35590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442,632,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,2014 Attorney General
New York,,,Erie,119736,103502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4383,1605,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2014 Attorney General
New York,,,Essex,4272,5295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,104,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2014 Attorney General
New York,,,Franklin,4528,4922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,72,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2014 Attorney General
New York,,,Fulton,4625,8083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,124,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Attorney General
New York,,,Genesee,4572,10578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,256,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Attorney General
New York,,,Greene,5544,8940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,122,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2014 Attorney General
New York,,,Hamilton,720,1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,12,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2014 Attorney General
New York,,,Herkimer,4772,9327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353,155,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2014 Attorney General
New York,,,Jefferson,8971,13800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,192,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Attorney General
New York,,,Kings,238379,41534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8719,1221,,,,,,,,,,,,,,,,,,,,,,,,,179,,,,,,,,,2014 Attorney General
New York,,,Lewis,2151,4191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,42,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2014 Attorney General
New York,,,Livingston,5792,11394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,161,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2014 Attorney General
New York,,,Madison,6854,10236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,165,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,2014 Attorney General
New York,,,Monroe,94927,95730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4123,1782,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,2014 Attorney General
New York,,,Montgomery,5287,6725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,117,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,2014 Attorney General
New York,,,Nassau,156928,152702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3653,1372,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,2014 Attorney General
New York,,,New York,205925,34445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7954,1342,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,2014 Attorney General
New York,,,Niagara,21785,27542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784,426,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,2014 Attorney General
New York,,,Oneida,18618,28800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,448,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,2014 Attorney General
New York,,,Onondaga,61491,65629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3312,922,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,2014 Attorney General
New York,,,Ontario,12094,18204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,302,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,2014 Attorney General
New York,,,Orange,41113,39824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514,869,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,2014 Attorney General
New York,,,Orleans,2489,6298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,138,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Attorney General
New York,,,Oswego,10227,16756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617,258,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2014 Attorney General
New York,,,Otsego,6567,8258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,144,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2014 Attorney General
New York,,,Putnam,12121,13870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,194,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,2014 Attorney General
New York,,,Queens,177015,48917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5701,1027,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,2014 Attorney General
New York,,,Rensselaer,20834,22995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,300,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2014 Attorney General
New York,,,Richmond,41216,35489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005,438,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,2014 Attorney General
New York,,,Rockland,40034,30362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,298,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,2014 Attorney General
New York,,,Saint Lawrence,10930,12064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,178,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2014 Attorney General
New York,,,Saratoga,27586,37056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543,585,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,2014 Attorney General
New York,,,Schenectady,20978,20130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163,317,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,2014 Attorney General
New York,,,Schoharie,3574,5740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,88,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2014 Attorney General
New York,,,Schuyler,1801,3603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,57,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2014 Attorney General
New York,,,Seneca,3614,4878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,97,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2014 Attorney General
New York,,,Steuben,7172,18669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,292,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,2014 Attorney General
New York,,,Suffolk,152180,161703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4935,2343,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,2014 Attorney General
New York,,,Sullivan,8130,8362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,153,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2014 Attorney General
New York,,,Tioga,5297,7141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,142,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2014 Attorney General
New York,,,Tompkins,15626,7649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704,210,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,2014 Attorney General
New York,,,Ulster,27258,21982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875,448,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,2014 Attorney General
New York,,,Warren,6873,10682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644,147,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2014 Attorney General
New York,,,Washington,5532,8583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,139,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Attorney General
New York,,,Wayne,7693,16028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,264,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,2014 Attorney General
New York,,,Westchester,127338,84506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3202,893,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,2014 Attorney General
New York,,,Wyoming,2967,7852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,81,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2014 Attorney General
New York,,,Yates,2247,3891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,61,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2014 Attorney General
New York,,,Albany,58773,24002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2954,577,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,2014 Comptroller
New York,,,Allegany,4085,6836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,126,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2014 Comptroller
New York,,,Bronx,116838,12938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353,387,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,2014 Comptroller
New York,,,Broome,27545,19615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605,496,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,2014 Comptroller
New York,,,Cattaraugus,8499,9315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,153,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Comptroller
New York,,,Cayuga,10879,8931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605,138,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,2014 Comptroller
New York,,,Chautauqua,16495,15894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771,297,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2014 Comptroller
New York,,,Chemung,9459,10996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,272,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2014 Comptroller
New York,,,Chenango,4755,6019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,196,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Comptroller
New York,,,Clinton,11597,6289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583,209,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Comptroller
New York,,,Columbia,11579,7888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,128,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2014 Comptroller
New York,,,Cortland,5438,5410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,131,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2014 Comptroller
New York,,,Delaware,5316,6388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,121,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2014 Comptroller
New York,,,Dutchess,38508,33027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799,740,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,2014 Comptroller
New York,,,Erie,137612,84725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6054,1824,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2014 Comptroller
New York,,,Essex,5475,3977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,113,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2014 Comptroller
New York,,,Franklin,6070,3519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,61,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2014 Comptroller
New York,,,Fulton,6099,6596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,118,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2014 Comptroller
New York,,,Genesee,5694,9340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,235,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2014 Comptroller
New York,,,Greene,6886,7498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,169,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Comptroller
New York,,,Hamilton,933,1311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,11,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2014 Comptroller
New York,,,Herkimer,6041,7487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,172,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Comptroller
New York,,,Jefferson,11318,10838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,210,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2014 Comptroller
New York,,,Kings,233022,43428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9603,1431,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,,,2014 Comptroller
New York,,,Lewis,2821,3376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,51,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2014 Comptroller
New York,,,Livingston,6950,10191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,157,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2014 Comptroller
New York,,,Madison,8217,8706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,178,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2014 Comptroller
New York,,,Monroe,105608,84994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4923,1807,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,2014 Comptroller
New York,,,Montgomery,6646,5291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,107,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,2014 Comptroller
New York,,,Nassau,174134,136861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,1391,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,2014 Comptroller
New York,,,New York,200754,34089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9835,1509,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,2014 Comptroller
New York,,,Niagara,25987,23265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157,450,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,2014 Comptroller
New York,,,Oneida,24314,22545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651,471,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,2014 Comptroller
New York,,,Onondaga,69757,58048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3995,881,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,2014 Comptroller
New York,,,Ontario,14230,16123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885,380,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,2014 Comptroller
New York,,,Orange,42949,37223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843,981,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,2014 Comptroller
New York,,,Orleans,3078,5676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,127,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2014 Comptroller
New York,,,Oswego,12645,14079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021,283,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2014 Comptroller
New York,,,Otsego,7608,6869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747,142,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2014 Comptroller
New York,,,Putnam,12328,13407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,205,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2014 Comptroller
New York,,,Queens,175824,48678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5634,1228,,,,,,,,,,,,,,,,,,,,,,,,,136,,,,,,,,,2014 Comptroller
New York,,,Rensselaer,26699,17316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562,278,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2014 Comptroller
New York,,,Richmond,39181,36817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286,476,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,2014 Comptroller
New York,,,Rockland,42320,27717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053,336,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,2014 Comptroller
New York,,,Saint Lawrence,13725,8932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855,228,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2014 Comptroller
New York,,,Saratoga,34761,29696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967,561,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,2014 Comptroller
New York,,,Schenectady,25274,15946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388,319,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,2014 Comptroller
New York,,,Schoharie,4651,4611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,97,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Comptroller
New York,,,Schuyler,2376,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,63,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2014 Comptroller
New York,,,Seneca,4410,4071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,94,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2014 Comptroller
New York,,,Steuben,9680,15673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,344,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2014 Comptroller
New York,,,Suffolk,165249,148021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5768,2451,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,2014 Comptroller
New York,,,Sullivan,8441,7647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,182,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2014 Comptroller
New York,,,Tioga,4327,8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,146,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2014 Comptroller
New York,,,Tompkins,16555,6644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936,208,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2014 Comptroller
New York,,,Ulster,29126,19656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330,444,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2014 Comptroller
New York,,,Warren,9944,7524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852,149,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2014 Comptroller
New York,,,Washington,7691,6324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609,145,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2014 Comptroller
New York,,,Wayne,9325,14282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,276,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2014 Comptroller
New York,,,Westchester,130146,80543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705,980,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,2014 Comptroller
New York,,,Wyoming,3877,6856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,86,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2014 Comptroller
New York,,,Yates,2533,3467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,57,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2014 Comptroller
New York,,,Albany,70038,38942,,,,,,,,,,,,,,,,,,,,,,,,,,,603,,1917,1156,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,,,2018 Attorney General
New York,,,Allegany,3927,10220,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,125,197,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2018 Attorney General
New York,,,Bronx,257120,22528,,,,,,,,,,,,,,,,,,,,,,,,,,,592,,1795,696,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,2018 Attorney General
New York,,,Broome,35219,33232,,,,,,,,,,,,,,,,,,,,,,,,,,,384,,942,822,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,2018 Attorney General
New York,,,Cattaraugus,7466,15214,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,209,298,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2018 Attorney General
New York,,,Cayuga,11450,14267,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,342,310,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2018 Attorney General
New York,,,Chautauqua,15684,25662,,,,,,,,,,,,,,,,,,,,,,,,,,,257,,387,420,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,2018 Attorney General
New York,,,Chemung,11521,16048,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,394,428,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2018 Attorney General
New York,,,Chenango,5910,9538,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,222,234,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,2018 Attorney General
New York,,,Clinton,13172,11422,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,325,243,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,2018 Attorney General
New York,,,Columbia,15495,11920,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,464,222,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,2018 Attorney General
New York,,,Cortland,7734,7637,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,189,280,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2018 Attorney General
New York,,,Delaware,6696,9432,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,291,195,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2018 Attorney General
New York,,,Dutchess,57196,49520,,,,,,,,,,,,,,,,,,,,,,,,,,,474,,1468,874,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,2018 Attorney General
New York,,,Erie,169415,153265,,,,,,,,,,,,,,,,,,,,,,,,,,,1943,,3597,2841,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2018 Attorney General
New York,,,Essex,6652,6305,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,189,138,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2018 Attorney General
New York,,,Franklin,6685,6309,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,168,199,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2018 Attorney General
New York,,,Fulton,5244,10464,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,182,201,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2018 Attorney General
New York,,,Genesee,5994,13696,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,216,393,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,2018 Attorney General
New York,,,Greene,7271,10783,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,305,206,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,2018 Attorney General
New York,,,Hamilton,852,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,20,34,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2018 Attorney General
New York,,,Herkimer,7140,12644,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,272,254,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2018 Attorney General
New York,,,Jefferson,11287,16726,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,361,284,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2018 Attorney General
New York,,,Kings,535231,82309,,,,,,,,,,,,,,,,,,,,,,,,,,,1564,,7711,2272,,,,,,,,,,,,,,,,,,,,,,,,,634,,,,,,,,,2018 Attorney General
New York,,,Lewis,2605,5737,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,84,85,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2018 Attorney General
New York,,,Livingston,8973,13858,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,305,379,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,2018 Attorney General
New York,,,Madison,10775,13635,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,306,375,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,2018 Attorney General
New York,,,Monroe,154243,114679,,,,,,,,,,,,,,,,,,,,,,,,,,,1082,,3146,3210,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,2018 Attorney General
New York,,,Montgomery,5597,8565,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,180,211,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,2018 Attorney General
New York,,,Nassau,275768,210203,,,,,,,,,,,,,,,,,,,,,,,,,,,1570,,3879,2305,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,2018 Attorney General
