State,Year,Office,County,D#,R#,PI#,S#,MR#,Proh.#,SL#,Prog.#,U#,Am.#,I1#,I2#,I3#,Neb.#,Ref.#,NL#,Pet1.#,Pet.2#,G#,L#,NA#,W/I#,Pet.#,NPL#,Pet.#.1,W/I1#,W/I2#,W/I3#,W/I4#,Year/Office
Nebraska,,,Custer,1714,2833,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Dakota,1991,2145,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Dawes,902,2230,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Dawson,2735,4019,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Deuel,275,794,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Dixon,843,1612,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Auditor
Nebraska,,,Dodge,3811,7012,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1982 Auditor
Nebraska,,,Douglas,53177,62994,,,,,,,,,,,,,,,,,,,,136,,,,,,,,1982 Auditor
Nebraska,,,Dundy,310,641,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Fillmore,1377,1796,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Franklin,787,1199,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Frontier,508,787,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Furnas,974,1438,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Gage,2999,3768,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Garden,266,777,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Garfield,280,567,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Gosper,518,356,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Grant,89,293,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Greeley,601,532,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Hall,6017,7036,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Hamilton,1636,2214,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Harlan,948,1014,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Hayes,216,339,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Hitchcock,545,832,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Holt,1360,3054,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Hooker,137,316,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Howard,1112,1235,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Jefferson,1561,2244,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Auditor
Nebraska,,,Johnson,918,1234,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Kearney,1332,1613,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Keith,1072,2120,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Keya Paha,147,397,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Kimball,448,1226,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Knox,1182,2389,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Lancaster,32434,28545,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1982 Auditor
Nebraska,,,Lincoln,6012,5383,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1982 Auditor
Nebraska,,,Logan,168,260,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Loup,127,231,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Madison,2386,5905,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,McPherson,112,205,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Merrick,1158,1798,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Auditor
Nebraska,,,Morrill,673,1391,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Auditor
Nebraska,,,Nance,696,797,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Nemaha,1166,1899,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Nuckolls,1227,1360,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Auditor
Nebraska,,,Otoe,2130,3255,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Pawnee,609,919,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Perkins,515,930,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Phelps,2554,1335,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Pierce,721,1922,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Platte,3474,5565,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Polk,941,1442,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Red Willow,1325,2420,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Auditor
Nebraska,,,Richardson,1615,2580,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Rock,229,635,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Saline,2507,2072,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1982 Auditor
Nebraska,,,Sarpy,7478,9486,,,,,,,,,,,,,,,,,,,,11,,,,,,,,1982 Auditor
Nebraska,,,Saunders,3085,3449,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Auditor
Nebraska,,,Scotts Bluff,3465,6069,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Seward,2369,2677,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Sheridan,534,1795,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Sherman,941,801,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Sioux,198,529,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Stanton,631,1386,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Thayer,1179,1829,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Thomas,162,268,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Thurston,878,1006,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Valley,857,1313,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Washington,1621,3163,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Wayne,746,2138,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Webster,872,1207,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Wheeler,150,255,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,York,1620,3263,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Auditor
Nebraska,,,Adams,,9063,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Antelope,,3031,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Secretary of State
Nebraska,,,Arthur,,229,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Banner,,403,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Blaine,,419,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Boone,,2657,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Box Butte,,3736,,,,,,,,,,,,,,,,,,,,10,,,,,,,,1982 Secretary of State
Nebraska,,,Boyd,,1212,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Brown,,1617,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Buffalo,,9818,,,,,,,,,,,,,,,,,,,,10,,,,,,,,1982 Secretary of State
Nebraska,,,Burt,,2786,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1982 Secretary of State
Nebraska,,,Butler,,2646,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Cass,,5715,,,,,,,,,,,,,,,,,,,,10,,,,,,,,1982 Secretary of State
Nebraska,,,Cedar,,3250,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Chase,,1467,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Cherry,,2341,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Cheyenne,,2863,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Clay,,2900,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Colfax,,3172,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1982 Secretary of State
Nebraska,,,Cuming,,3258,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Custer,,4326,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Dakota,,3852,,,,,,,,,,,,,,,,,,,,7,,,,,,,,1982 Secretary of State
Nebraska,,,Dawes,,2852,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Dawson,,6323,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Deuel,,1031,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Dixon,,2356,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1982 Secretary of State
Nebraska,,,Dodge,,9814,,,,,,,,,,,,,,,,,,,,43,,,,,,,,1982 Secretary of State
Nebraska,,,Douglas,,96780,,,,,,,,,,,,,,,,,,,,1957,,,,,,,,1982 Secretary of State
Nebraska,,,Dundy,,814,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Secretary of State
Nebraska,,,Fillmore,,2978,,,,,,,,,,,,,,,,,,,,10,,,,,,,,1982 Secretary of State
Nebraska,,,Franklin,,1746,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Frontier,,1226,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Furnas,,2222,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Secretary of State
Nebraska,,,Gage,,6738,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Garden,,1004,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Garfield,,600,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Gosper,,796,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Grant,,368,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Greeley,,968,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Hall,,12139,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Secretary of State
Nebraska,,,Hamilton,,3669,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Harlan,,1730,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1982 Secretary of State
Nebraska,,,Hayes,,524,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Hitchcock,,1205,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Holt,,4212,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Hooker,,445,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Howard,,2051,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Jefferson,,3564,,,,,,,,,,,,,,,,,,,,7,,,,,,,,1982 Secretary of State
Nebraska,,,Johnson,,1935,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Secretary of State
Nebraska,,,Kearney,,2769,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1982 Secretary of State
Nebraska,,,Keith,,2907,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1982 Secretary of State
Nebraska,,,Keya Paha,,526,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Kimball,,1517,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Knox,,3366,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1982 Secretary of State
Nebraska,,,Lancaster,,54633,,,,,,,,,,,,,,,,,,,,15,,,,,,,,1982 Secretary of State
Nebraska,,,Lincoln,,10149,,,,,,,,,,,,,,,,,,,,54,,,,,,,,1982 Secretary of State
Nebraska,,,Logan,,431,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Loup,,342,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Madison,,8129,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,McPherson,,291,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Secretary of State
Nebraska,,,Merrick,,2572,,,,,,,,,,,,,,,,,,,,10,,,,,,,,1982 Secretary of State
Nebraska,,,Morrill,,1841,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1982 Secretary of State
Nebraska,,,Nance,,1388,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Secretary of State
Nebraska,,,Nemaha,,2770,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1982 Secretary of State
Nebraska,,,Nuckolls,,2331,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Secretary of State
Nebraska,,,Otoe,,4956,,,,,,,,,,,,,,,,,,,,7,,,,,,,,1982 Secretary of State
Nebraska,,,Pawnee,,1425,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Perkins,,1346,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Secretary of State
Nebraska,,,Phelps,,3413,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Pierce,,2499,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Platte,,8662,,,,,,,,,,,,,,,,,,,,6,,,,,,,,1982 Secretary of State
Nebraska,,,Polk,,2354,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Secretary of State
Nebraska,,,Red Willow,,3574,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1982 Secretary of State
Nebraska,,,Richardson,,3736,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Rock,,853,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Saline,,4021,,,,,,,,,,,,,,,,,,,,5,,,,,,,,1982 Secretary of State
Nebraska,,,Sarpy,,15032,,,,,,,,,,,,,,,,,,,,150,,,,,,,,1982 Secretary of State
Nebraska,,,Saunders,,5481,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1982 Secretary of State
Nebraska,,,Scotts Bluff,,8792,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Seward,,4829,,,,,,,,,,,,,,,,,,,,5,,,,,,,,1982 Secretary of State
Nebraska,,,Sheridan,,2221,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Sherman,,1542,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Sioux,,677,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Secretary of State
Nebraska,,,Stanton,,1864,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1982 Secretary of State
Nebraska,,,Thayer,,2872,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1982 Secretary of State
Nebraska,,,Thomas,,428,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Thurston,,1662,,,,,,,,,,,,,,,,,,,,5,,,,,,,,1982 Secretary of State
Nebraska,,,Valley,,1956,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Washington,,4341,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1982 Secretary of State
Nebraska,,,Wayne,,2803,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Webster,,1909,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Wheeler,,411,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,York,,4715,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Secretary of State
Nebraska,,,Adams,3227,6828,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Antelope,987,2262,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Treasurer
Nebraska,,,Arthur,49,191,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Banner,87,356,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Blaine,99,367,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Boone,970,1760,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Box Butte,1222,2873,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1982 Treasurer
Nebraska,,,Boyd,470,885,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Brown,463,1273,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Buffalo,3291,7561,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Treasurer
Nebraska,,,Burt,1060,1976,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Butler,1405,1483,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Cass,3051,3791,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Cedar,1413,2030,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Chase,383,1233,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Cherry,641,1955,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Cheyenne,888,2306,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Clay,895,2171,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Colfax,1280,2185,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1982 Treasurer
Nebraska,,,Cuming,884,2448,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Custer,1291,3825,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Dakota,1918,2303,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Dawes,865,2385,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Dawson,1767,5172,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Deuel,243,858,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Dixon,926,1580,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Dodge,4152,6820,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1982 Treasurer
Nebraska,,,Douglas,54346,65720,,,,,,,,,,,,,,,,,,,,151,,,,,,,,1982 Treasurer
Nebraska,,,Dundy,243,707,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Fillmore,1192,1993,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Franklin,662,1270,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Frontier,331,979,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Furnas,701,1715,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Gage,2537,4445,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Garden,235,894,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Garfield,225,617,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Gosper,249,581,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Grant,82,316,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Greeley,523,591,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Hall,4304,8826,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Hamilton,1152,2678,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Harlan,663,1298,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Hayes,149,428,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Hitchcock,442,956,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Holt,1334,3165,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Hooker,63,409,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Howard,963,1376,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Jefferson,1372,2510,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Johnson,799,1390,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Kearney,994,1992,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Keith,722,2602,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Keya Paha,166,413,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Kimball,411,1282,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Knox,1230,2426,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1982 Treasurer
Nebraska,,,Lancaster,25508,38721,,,,,,,,,,,,,,,,,,,,5,,,,,,,,1982 Treasurer
Nebraska,,,Lincoln,3893,8118,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Logan,95,355,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Loup,89,277,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Madison,2378,5995,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,McPherson,66,254,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Merrick,1071,1926,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Morrill,529,1484,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Treasurer
Nebraska,,,Nance,611,921,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Nemaha,1056,2095,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Nuckolls,1056,1545,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Treasurer
Nebraska,,,Otoe,1982,3518,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Treasurer
Nebraska,,,Pawnee,589,992,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Perkins,364,1168,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Treasurer
Nebraska,,,Phelps,925,2825,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Pierce,784,1897,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Platte,2920,6260,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1982 Treasurer
Nebraska,,,Polk,869,1515,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Red Willow,1012,2852,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Richardson,1686,2615,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Rock,208,691,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Saline,2249,2441,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1982 Treasurer
Nebraska,,,Sarpy,8506,9641,,,,,,,,,,,,,,,,,,,,8,,,,,,,,1982 Treasurer
Nebraska,,,Saunders,2859,3589,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Scotts Bluff,2837,7087,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Seward,1957,3257,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Sheridan,470,1687,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Sherman,838,884,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Sioux,168,571,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Stanton,626,1385,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Thayer,1025,2027,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Thomas,78,366,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
Nebraska,,,Thurston,925,1019,,,,,,,,,,,,,,,,,,,,0,,,,,,,,1982 Treasurer
