State,Year,Office,County,D#,R#,IDB#,Cit.#,WW#,NA#,NER#,WL#,BL#,Justice#,PF#,Proh.#,IGR#,GR#,SD#,GB#,ND#,UL#,Pop.#,CF#,Comm.#,FL#,SW#,S&L#,SE#,S#,Ind.#,SL#,Wor.#,SI#,Indus.#,IL#,Prog.#,U#,AI#,I1#,I2#,IND#,NL#,RefM#,Ref.#,LMN#,G#,L#,W/I1#,W/2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,D1#,D2#,Indus#,PII#,NU#,Res.#,IG#,Am.#,RW#,W/I2#,Eco,Reso,QRT#,TPC#,NRA#,ER#,IR#,HG#,SA#,PO#,Mid-P.,W/I#,Ind.All#
Minnesota,1924,President,Kandiyohi,222,3222,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11,,,4552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Kittson,249,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,17,7,,,1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Koochiching,222,1536,,,,,,,,,,,,,,,,,,,,,,,,,,,34,9,,,2304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Lac Qui Parle,106,2860,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11,,,2481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Lake,60,1251,,,,,,,,,,,,,,,,,,,,,,,,,,,45,8,,,1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Lake of the Woods,92,703,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,,,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Le Sueur,1199,2475,,,,,,,,,,,,,,,,,,,,,,,,,,,23,28,,,2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Lincoln,252,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,13,17,,,1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Lyon,334,3519,,,,,,,,,,,,,,,,,,,,,,,,,,,10,16,,,2674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Mahnomen,563,2841,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,,,2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Marshall,122,629,,,,,,,,,,,,,,,,,,,,,,,,,,,13,9,,,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Martin,290,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,25,19,,,2812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,McLeod,751,4238,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,,,2529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Meeker,365,2757,,,,,,,,,,,,,,,,,,,,,,,,,,,20,12,,,2910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Mille Lacs,167,2413,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,,,2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Morrison,769,3128,,,,,,,,,,,,,,,,,,,,,,,,,,,33,38,,,3546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Mower,564,5061,,,,,,,,,,,,,,,,,,,,,,,,,,,16,11,,,3436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Murray,334,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,12,13,,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Nicollet,287,2518,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,,,2208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Nobles,421,2835,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,2875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Norman,171,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5,,,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Olmsted,857,5722,,,,,,,,,,,,,,,,,,,,,,,,,,,27,13,,,3508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Otter Tail,568,7557,,,,,,,,,,,,,,,,,,,,,,,,,,,137,21,,,5346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Pennington,146,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,,,2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Pine,469,2706,,,,,,,,,,,,,,,,,,,,,,,,,,,44,23,,,3196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Pipestone,219,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,14,7,,,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Polk,663,5027,,,,,,,,,,,,,,,,,,,,,,,,,,,37,18,,,5695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Pope,151,2079,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,2284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Ramsey,8407,39566,,,,,,,,,,,,,,,,,,,,,,,,,,,262,100,,,34684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Red Lake,213,643,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,,,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Redwood,443,3342,,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,,,2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Renville,641,3405,,,,,,,,,,,,,,,,,,,,,,,,,,,21,16,,,3898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Rice,1199,5883,,,,,,,,,,,,,,,,,,,,,,,,,,,35,32,,,2454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Rock,261,2065,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Roseau,148,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,,,1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Saint Louis,2577,37033,,,,,,,,,,,,,,,,,,,,,,,,,,,1385,462,,,23166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Scott,829,1324,,,,,,,,,,,,,,,,,,,,,,,,,,,24,16,,,2327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Sherburne,180,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,,,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Sibley,341,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,21,14,,,2935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Stearns,1354,6469,,,,,,,,,,,,,,,,,,,,,,,,,,,64,42,,,9385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Steele,796,3598,,,,,,,,,,,,,,,,,,,,,,,,,,,13,8,,,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Stevens,238,1553,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,,,1362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Swift,334,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,,,2918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Todd,557,4441,,,,,,,,,,,,,,,,,,,,,,,,,,,17,25,,,3339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Traverse,202,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,,,1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Wabasha,644,2834,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6,,,2811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Wadena,182,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,109,9,,,1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Waseca,442,2081,,,,,,,,,,,,,,,,,,,,,,,,,,,11,14,,,3057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Washington,699,4482,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,,,3351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Watonwan,279,2297,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Wilkin,245,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Winona,1111,5670,,,,,,,,,,,,,,,,,,,,,,,,,,,15,47,,,6183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Wright,567,4349,,,,,,,,,,,,,,,,,,,,,,,,,,,41,22,,,4172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1924,President,Yellow Medicine,151,2278,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,,,3440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Aitkin,1428,3951,,,,,,,,,,,,,,,,,,,,,,,,72,,,163,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Anoka,2571,3816,,,,,,,,,,,,,,,,,,,,,,,,48,,,15,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Becker,3253,4273,,,,,,,,,,,,,,,,,,,,,,,,68,,,90,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Beltrami,2221,4062,,,,,,,,,,,,,,,,,,,,,,,,161,,,44,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Benton,2732,2373,,,,,,,,,,,,,,,,,,,,,,,,11,,,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Big Stone,2133,1641,,,,,,,,,,,,,,,,,,,,,,,,20,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Blue Earth,5177,8120,,,,,,,,,,,,,,,,,,,,,,,,44,,,16,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Brown,5341,3611,,,,,,,,,,,,,,,,,,,,,,,,45,,,8,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Carlton,2138,4582,,,,,,,,,,,,,,,,,,,,,,,,71,,,354,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Carver,2885,3983,,,,,,,,,,,,,,,,,,,,,,,,18,,,5,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Cass,1747,3781,,,,,,,,,,,,,,,,,,,,,,,,76,,,20,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Chippewa,2032,3547,,,,,,,,,,,,,,,,,,,,,,,,49,,,8,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Chisago,1297,4215,,,,,,,,,,,,,,,,,,,,,,,,26,,,36,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Clay,3128,5057,,,,,,,,,,,,,,,,,,,,,,,,66,,,9,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Clearwater,1189,1898,,,,,,,,,,,,,,,,,,,,,,,,62,,,8,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Cook,219,609,,,,,,,,,,,,,,,,,,,,,,,,10,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Cottonwood,1604,3405,,,,,,,,,,,,,,,,,,,,,,,,24,,,2,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Crow Wing,2851,6436,,,,,,,,,,,,,,,,,,,,,,,,85,,,79,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Dakota,7215,6019,,,,,,,,,,,,,,,,,,,,,,,,34,,,20,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Dodge,1196,3569,,,,,,,,,,,,,,,,,,,,,,,,13,,,0,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Douglas,2829,4262,,,,,,,,,,,,,,,,,,,,,,,,63,,,18,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Faribault,2545,5885,,,,,,,,,,,,,,,,,,,,,,,,40,,,12,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Fillmore,2143,7719,,,,,,,,,,,,,,,,,,,,,,,,35,,,4,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Freeborn,2859,7815,,,,,,,,,,,,,,,,,,,,,,,,33,,,8,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Goodhue,3520,9752,,,,,,,,,,,,,,,,,,,,,,,,71,,,10,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Grant,1687,2057,,,,,,,,,,,,,,,,,,,,,,,,23,,,11,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Hennepin,80851,125472,,,,,,,,,,,,,,,,,,,,,,,,1424,,,451,,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Houston,1937,3615,,,,,,,,,,,,,,,,,,,,,,,,5,,,7,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Hubbard,1120,2291,,,,,,,,,,,,,,,,,,,,,,,,46,,,19,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Isanti,1191,3137,,,,,,,,,,,,,,,,,,,,,,,,62,,,13,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Itasca,3122,5103,,,,,,,,,,,,,,,,,,,,,,,,110,,,290,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Jackson,2503,3099,,,,,,,,,,,,,,,,,,,,,,,,10,,,2,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Kanabec,1040,2380,,,,,,,,,,,,,,,,,,,,,,,,41,,,7,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Kandiyohi,2481,5780,,,,,,,,,,,,,,,,,,,,,,,,212,,,16,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Kittson,1383,1957,,,,,,,,,,,,,,,,,,,,,,,,83,,,7,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Koochiching,2110,2599,,,,,,,,,,,,,,,,,,,,,,,,67,,,57,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Lac Qui Parle,2245,3406,,,,,,,,,,,,,,,,,,,,,,,,26,,,10,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Lake,618,2014,,,,,,,,,,,,,,,,,,,,,,,,48,,,76,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Lake of the Woods,671,781,,,,,,,,,,,,,,,,,,,,,,,,36,,,11,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Le Sueur,4615,3401,,,,,,,,,,,,,,,,,,,,,,,,12,,,11,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Lincoln,2064,1952,,,,,,,,,,,,,,,,,,,,,,,,18,,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Lyon,3274,4058,,,,,,,,,,,,,,,,,,,,,,,,41,,,3,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Mahnomen,3445,4252,,,,,,,,,,,,,,,,,,,,,,,,30,,,9,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Marshall,1378,606,,,,,,,,,,,,,,,,,,,,,,,,18,,,16,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Martin,2200,3738,,,,,,,,,,,,,,,,,,,,,,,,86,,,26,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,McLeod,2822,5110,,,,,,,,,,,,,,,,,,,,,,,,26,,,2,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Meeker,2761,4175,,,,,,,,,,,,,,,,,,,,,,,,31,,,20,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Mille Lacs,1436,3998,,,,,,,,,,,,,,,,,,,,,,,,100,,,10,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Morrison,5222,3846,,,,,,,,,,,,,,,,,,,,,,,,25,,,17,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Mower,3587,6209,,,,,,,,,,,,,,,,,,,,,,,,26,,,6,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Murray,2078,2602,,,,,,,,,,,,,,,,,,,,,,,,16,,,4,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Nicollet,2466,3628,,,,,,,,,,,,,,,,,,,,,,,,19,,,6,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Nobles,2862,3676,,,,,,,,,,,,,,,,,,,,,,,,12,,,5,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Norman,1401,3308,,,,,,,,,,,,,,,,,,,,,,,,157,,,21,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Olmsted,4720,8334,,,,,,,,,,,,,,,,,,,,,,,,23,,,8,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Otter Tail,4990,11624,,,,,,,,,,,,,,,,,,,,,,,,138,,,185,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Pennington,1198,2506,,,,,,,,,,,,,,,,,,,,,,,,103,,,20,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Pine,3185,4278,,,,,,,,,,,,,,,,,,,,,,,,47,,,34,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Pipestone,1591,2578,,,,,,,,,,,,,,,,,,,,,,,,19,,,4,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Polk,5357,7215,,,,,,,,,,,,,,,,,,,,,,,,225,,,35,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Pope,1667,3382,,,,,,,,,,,,,,,,,,,,,,,,45,,,9,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Ramsey,56807,53054,,,,,,,,,,,,,,,,,,,,,,,,529,,,340,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Red Lake,1507,712,,,,,,,,,,,,,,,,,,,,,,,,27,,,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Redwood,2899,5111,,,,,,,,,,,,,,,,,,,,,,,,40,,,15,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Renville,3731,5107,,,,,,,,,,,,,,,,,,,,,,,,60,,,14,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Rice,5014,6576,,,,,,,,,,,,,,,,,,,,,,,,20,,,20,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Rock,1607,2433,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Roseau,1342,2618,,,,,,,,,,,,,,,,,,,,,,,,160,,,13,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Saint Louis,25401,44331,,,,,,,,,,,,,,,,,,,,,,,,817,,,1816,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Scott,4419,1732,,,,,,,,,,,,,,,,,,,,,,,,4,,,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Sherburne,1064,2437,,,,,,,,,,,,,,,,,,,,,,,,11,,,5,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Sibley,2553,3301,,,,,,,,,,,,,,,,,,,,,,,,23,,,10,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Stearns,16104,6459,,,,,,,,,,,,,,,,,,,,,,,,30,,,8,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Steele,2826,4744,,,,,,,,,,,,,,,,,,,,,,,,11,,,8,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Stevens,1457,2275,,,,,,,,,,,,,,,,,,,,,,,,10,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Swift,2733,2791,,,,,,,,,,,,,,,,,,,,,,,,57,,,10,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Todd,3733,5682,,,,,,,,,,,,,,,,,,,,,,,,35,,,21,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Traverse,1899,1214,,,,,,,,,,,,,,,,,,,,,,,,12,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Wabasha,3087,3944,,,,,,,,,,,,,,,,,,,,,,,,12,,,7,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Wadena,1343,2592,,,,,,,,,,,,,,,,,,,,,,,,15,,,87,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnesota,1928,President,Waseca,2418,3251,,,,,,,,,,,,,,,,,,,,,,,,28,,,2,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
