State,Year,Office,County,D#,R#,Prog.#,S#,Comm.#,Proh.#,Pop.#,CN#,U#,SR#,G#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,I8#,I9#,I10#,I11#,I12#,Ref.#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,C#,I13#,I14#,I15#,I16#,I17#,I18#,I19#,I20#,I21#,I22#,I23#,I24#,Year / Office
Tennessee,1964,President,Bedford,5610,2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Benton,2611,1363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Bledsoe,1412,1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Blount,8459,11876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Bradley,5693,6717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Campbell,4412,4232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Cannon,2190,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Carroll,4056,3734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Carter,5326,8472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Cheatham,2750,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Chester,1763,1767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Claiborne,2581,2852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Clay,1196,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Cocke,2109,5084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Coffee,6837,3012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Crockett,1817,1873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Cumberland,3073,2975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Davidson,79387,45335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Decatur,1813,1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,DeKalb,2291,1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Dickson,4724,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Dyer,4717,4517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Fayette,2636,2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Fentress,1550,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Franklin,6029,2262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Gibson,8119,4614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Giles,4940,1378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Grainger,1309,2634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Greene,5916,6913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Grundy,2775,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Hamblen,4607,5196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Hamilton,38546,40200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Hancock,687,1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Hardeman,2675,2450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Hardin,2620,3025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Hawkins,4191,5712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Haywood,2290,2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Henderson,1955,3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Henry,5874,2261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Hickman,2877,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Houston,1572,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Humphreys,3230,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Jackson,2291,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Jefferson,2600,4923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Johnson,927,2889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Knox,42463,42797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Lake,1667,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Lauderdale,3847,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Lawrence,5449,4590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Lewis,2061,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Lincoln,4861,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Loudon,3365,4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Macon,1446,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Madison,10573,10932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Marion,3775,2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Marshall,3989,1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Maury,7716,4605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,McMinn,5207,5624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,McNairy,2994,3109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Meigs,816,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Monroe,4100,4349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Montgomery,10178,2814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Moore,1034,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Morgan,1957,1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Obion,5672,2802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Overton,3258,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Perry,1440,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Pickett,728,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Polk,2113,1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Putnam,6309,2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Rhea,2637,2730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Roane,6108,5735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Robertson,5784,1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Rutherford,9580,4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Scott,2007,2406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Sequatchie,1162,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Sevier,2995,6821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Shelby,111496,100527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Smith,2934,1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Stewart,2444,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Sullivan,19496,17703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Sumner,9102,3437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Tipton,3821,3073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Trousdale,1270,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Unicoi,2000,2731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Union,1091,1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Van Buren,865,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Warren,5027,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Washington,10253,10612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Wayne,1178,2510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Weakley,5161,2684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,White,2987,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Williamson,5075,2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1964,President,Wilson,6267,2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Anderson,7198,10233,,,,,,,,4323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Bedford,2416,1870,,,,,,,,4099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Benton,1059,1468,,,,,,,,2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Bledsoe,957,1477,,,,,,,,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Blount,5176,12753,,,,,,,,4407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Bradley,2762,6924,,,,,,,,4159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Campbell,2268,4024,,,,,,,,1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Cannon,809,780,,,,,,,,1464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Carroll,1932,3757,,,,,,,,3298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Carter,2160,9467,,,,,,,,3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Cheatham,778,669,,,,,,,,2497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Chester,849,1408,,,,,,,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Claiborne,1314,3101,,,,,,,,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Clay,667,814,,,,,,,,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Cocke,950,5645,,,,,,,,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Coffee,3040,3337,,,,,,,,4794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Crockett,703,932,,,,,,,,2865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Cumberland,1428,3115,,,,,,,,1469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Davidson,44543,44175,,,,,,,,47889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Decatur,877,1409,,,,,,,,1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,DeKalb,847,1532,,,,,,,,1516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Dickson,2034,1291,,,,,,,,3475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Dyer,2033,2826,,,,,,,,5842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Fayette,2236,740,,,,,,,,2570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Fentress,671,2026,,,,,,,,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Franklin,2489,1700,,,,,,,,4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Gibson,3962,4093,,,,,,,,7233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Giles,2203,1264,,,,,,,,3966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Grainger,761,2788,,,,,,,,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Greene,2947,7957,,,,,,,,2753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Grundy,1307,618,,,,,,,,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Hamblen,2390,6382,,,,,,,,2259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Hamilton,23441,29302,,,,,,,,32080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Hancock,318,1489,,,,,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Hardeman,1709,1171,,,,,,,,2924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Hardin,1153,2910,,,,,,,,2325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Hawkins,2213,6217,,,,,,,,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Haywood,1709,1152,,,,,,,,2757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Henderson,1230,3591,,,,,,,,2086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Henry,3149,2068,,,,,,,,3439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Hickman,1152,760,,,,,,,,2473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Houston,636,232,,,,,,,,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Humphreys,1391,866,,,,,,,,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Jackson,1122,673,,,,,,,,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Jefferson,1494,5494,,,,,,,,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Johnson,450,3107,,,,,,,,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Knox,24528,47202,,,,,,,,18277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Lake,737,409,,,,,,,,1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Lauderdale,2108,1080,,,,,,,,3566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Lawrence,2191,4343,,,,,,,,3993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Lewis,1088,455,,,,,,,,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Lincoln,1848,1167,,,,,,,,4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Loudon,1581,4299,,,,,,,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Macon,530,2173,,,,,,,,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Madison,5517,6143,,,,,,,,9420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Marion,1661,1959,,,,,,,,2784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Marshall,1527,1202,,,,,,,,3379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Maury,3401,3048,,,,,,,,8148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,McMinn,2889,6098,,,,,,,,2535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,McNairy,1377,2979,,,,,,,,2872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Meigs,493,729,,,,,,,,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Monroe,2926,4749,,,,,,,,1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Montgomery,5538,3248,,,,,,,,5638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Moore,346,224,,,,,,,,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Morgan,968,1803,,,,,,,,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Obion,2235,2420,,,,,,,,4680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Overton,1592,1258,,,,,,,,1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Perry,726,519,,,,,,,,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Pickett,405,884,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Polk,1454,1808,,,,,,,,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Putnam,3541,3693,,,,,,,,3073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Rhea,1301,2428,,,,,,,,2237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Roane,3258,6033,,,,,,,,3898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Robertson,2315,1802,,,,,,,,3904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Rutherford,4921,4168,,,,,,,,7773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Scott,991,2406,,,,,,,,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Sequatchie,549,663,,,,,,,,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Sevier,1112,7629,,,,,,,,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Shelby,81486,73416,,,,,,,,76996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Smith,1443,1089,,,,,,,,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Stewart,1041,443,,,,,,,,1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Sullivan,9783,20251,,,,,,,,9991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Sumner,4376,4519,,,,,,,,7592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Tipton,2071,1422,,,,,,,,4943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Trousdale,694,252,,,,,,,,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Unicoi,910,3327,,,,,,,,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Union,527,1956,,,,,,,,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Van Buren,282,327,,,,,,,,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Warren,2046,1858,,,,,,,,3814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Washington,4930,12882,,,,,,,,4925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Wayne,506,2417,,,,,,,,1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Weakley,1988,2858,,,,,,,,4525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,White,1584,1423,,,,,,,,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Williamson,2063,2788,,,,,,,,4867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1968,President,Wilson,2916,2736,,,,,,,,5648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Anderson,6713,13865,,,,,,,,416,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Bedford,2565,4262,,,,,,,,302,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Benton,1479,2614,,,,,,,,135,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Bledsoe,899,1952,,,,,,,,111,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Blount,5303,16078,,,,,,,,390,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Bradley,2804,10440,,,,,,,,269,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Campbell,1629,4909,,,,,,,,147,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Cannon,911,1615,,,,,,,,63,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Carroll,2290,5784,,,,,,,,275,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Carter,2191,11102,,,,,,,,217,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Cheatham,1321,2235,,,,,,,,163,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Chester,961,2787,,,,,,,,133,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Claiborne,1230,3632,,,,,,,,50,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Clay,648,982,,,,,,,,34,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Cocke,805,5268,,,,,,,,80,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Coffee,2973,6416,,,,,,,,303,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Crockett,735,2642,,,,,,,,115,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Cumberland,1482,4593,,,,,,,,150,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Davidson,48869,82636,,,,,,,,3292,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Decatur,1187,2368,,,,,,,,99,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Tennessee,1972,President,DeKalb,1243,2014,,,,,,,,63,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Dickson,2619,3645,,,,,,,,182,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Dyer,1600,6066,,,,,,,,321,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Tennessee,1972,President,Fayette,2067,3264,,,,,,,,132,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
