State,Year,Office,County,D#,R#,S#,Comm.#,Liberty#,SW#,People's#,Proh.#,IND#,Labor#,Prog.#,Wor.#,FL#,U#,NRef#,Am.#,I1#,I2#,L#,Ref.#,NL#,G#,NA#,Delta#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I7#,W/I8#,W/I9#,New Ref.#,W/I#,Year / Office,C#,NPL#
Montana,,,Silver Bow,15511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Secretary of State,,1512
Montana,,,Stillwater,2892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Secretary of State,,561
Montana,,,Sweet Grass,1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Secretary of State,,271
Montana,,,Teton,2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Secretary of State,,399
Montana,,,Toole,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Secretary of State,,353
Montana,,,Treasure,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Secretary of State,,55
Montana,,,Valley,3152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Secretary of State,,582
Montana,,,Wheatland,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Secretary of State,,157
Montana,,,Wibaux,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Secretary of State,,85
Montana,,,Yellowstone,43678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996 Secretary of State,,7379
Montana,,,Beaverhead,1601,2470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Big Horn,2798,1223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Blaine,1603,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Broadwater,935,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Carbon,2436,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Carter,118,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Cascade,19040,13424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Chouteau,1240,1497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Custer,2500,2388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Daniels,387,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Dawson,1876,2291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Deer Lodge,3705,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Fallon,414,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Fergus,2351,3466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Flathead,14037,18801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Gallatin,15460,15237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Garfield,186,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Glacier,2890,1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Golden Valley,211,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Granite,666,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Hill,3722,2716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Jefferson,2601,2461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Judith Basin,547,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Lake,5783,5143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Lewis and Clark,14976,12249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Liberty,418,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Lincoln,3036,4535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Madison,1389,2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,McCone,469,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Meagher,373,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Mineral,775,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Missoula,28126,16401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Musselshell,928,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Park,3417,3657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Petroleum,90,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Phillips,743,1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Pondera,1411,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Powder River,267,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Powell,1268,1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Prairie,243,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Ravalli,7433,8983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Richland,1341,2535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Roosevelt,2404,1309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Rosebud,2139,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Sanders,1969,2465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Sheridan,856,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Silver Bow,12910,3508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Stillwater,1633,2138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Sweet Grass,587,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Teton,1482,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Toole,1048,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Treasure,224,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Valley,1512,2375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Wheatland,425,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Wibaux,200,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Yellowstone,30527,25411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000 Attorney General,,
Montana,,,Beaverhead,1429,2369,,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Big Horn,2637,1236,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Blaine,1649,889,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Broadwater,802,1088,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Carbon,2145,2207,,,,,,,,,,,,,,,,,,,287,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Carter,86,440,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Cascade,17871,12084,,,,,,,,,,,,,,,,,,,1984,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Chouteau,1166,1387,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Custer,2419,2221,,,,,,,,,,,,,,,,,,,203,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Daniels,422,489,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Dawson,1883,1974,,,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Deer Lodge,3482,826,,,,,,,,,,,,,,,,,,,148,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Fallon,397,719,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Fergus,2434,3044,,,,,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Flathead,12939,17996,,,,,,,,,,,,,,,,,,,1541,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Gallatin,14009,14868,,,,,,,,,,,,,,,,,,,1662,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Garfield,158,456,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Glacier,2733,1115,,,,,,,,,,,,,,,,,,,213,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Golden Valley,182,301,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Granite,588,823,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Hill,3883,2138,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Jefferson,2401,2280,,,,,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Judith Basin,555,661,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Lake,5307,4952,,,,,,,,,,,,,,,,,,,623,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Lewis and Clark,15359,9968,,,,,,,,,,,,,,,,,,,1095,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Liberty,470,502,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Lincoln,2743,4174,,,,,,,,,,,,,,,,,,,473,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Madison,1263,2003,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,McCone,437,565,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Meagher,311,521,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Mineral,694,758,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Missoula,25343,15772,,,,,,,,,,,,,,,,,,,2752,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Musselshell,834,1142,,,,,,,,,,,,,,,,,,,114,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Park,3109,3529,,,,,,,,,,,,,,,,,,,387,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Petroleum,93,183,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Phillips,803,1181,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Pondera,1401,1283,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Powder River,228,596,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Powell,1107,1451,,,,,,,,,,,,,,,,,,,151,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Prairie,231,413,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Ravalli,6572,8828,,,,,,,,,,,,,,,,,,,832,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Richland,1324,2306,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Roosevelt,2254,1213,,,,,,,,,,,,,,,,,,,206,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Rosebud,1912,1270,,,,,,,,,,,,,,,,,,,187,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Sanders,1771,2341,,,,,,,,,,,,,,,,,,,323,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Sheridan,808,823,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Silver Bow,11860,3481,,,,,,,,,,,,,,,,,,,739,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Stillwater,1483,2011,,,,,,,,,,,,,,,,,,,198,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Sweet Grass,555,1114,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Teton,1432,1580,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Toole,1035,1077,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Treasure,192,229,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Valley,1756,1737,,,,,,,,,,,,,,,,,,,206,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Wheatland,394,509,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Wibaux,172,220,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Yellowstone,26764,25511,,,,,,,,,,,,,,,,,,,2499,,,,,,,,,,,,,,2000 Auditor,,
Montana,,,Beaverhead,1110,2741,,,,,,,,,,,,,,,,,98,66,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Big Horn,2495,1423,,,,,,,,,,,,,,,,,97,67,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Blaine,1546,987,,,,,,,,,,,,,,,,,48,63,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Broadwater,754,1149,,,,,,,,,,,,,,,,,41,63,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Carbon,1882,2579,,,,,,,,,,,,,,,,,153,105,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Carter,76,482,,,,,,,,,,,,,,,,,14,6,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Cascade,16560,14116,,,,,,,,,,,,,,,,,849,729,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Chouteau,969,1672,,,,,,,,,,,,,,,,,67,59,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Custer,1937,2695,,,,,,,,,,,,,,,,,102,122,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Daniels,323,616,,,,,,,,,,,,,,,,,15,24,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Dawson,1589,2331,,,,,,,,,,,,,,,,,96,109,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Deer Lodge,3379,886,,,,,,,,,,,,,,,,,99,86,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Fallon,328,772,,,,,,,,,,,,,,,,,42,38,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Fergus,1933,3624,,,,,,,,,,,,,,,,,128,104,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Flathead,8627,22904,,,,,,,,,,,,,,,,,926,734,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Gallatin,11783,17280,,,,,,,,,,,,,,,,,1133,603,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Garfield,111,527,,,,,,,,,,,,,,,,,14,16,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Glacier,2559,1276,,,,,,,,,,,,,,,,,124,98,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Golden Valley,132,356,,,,,,,,,,,,,,,,,17,11,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Granite,465,925,,,,,,,,,,,,,,,,,75,26,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Hill,3398,2639,,,,,,,,,,,,,,,,,177,122,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Jefferson,2387,2414,,,,,,,,,,,,,,,,,142,104,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Judith Basin,450,791,,,,,,,,,,,,,,,,,50,28,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Lake,4365,5931,,,,,,,,,,,,,,,,,407,359,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Lewis and Clark,15699,10510,,,,,,,,,,,,,,,,,427,375,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Liberty,361,601,,,,,,,,,,,,,,,,,16,18,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Lincoln,2233,4768,,,,,,,,,,,,,,,,,228,303,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Madison,1096,2240,,,,,,,,,,,,,,,,,103,82,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,McCone,378,654,,,,,,,,,,,,,,,,,19,18,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Meagher,269,576,,,,,,,,,,,,,,,,,30,30,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Mineral,561,853,,,,,,,,,,,,,,,,,63,53,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Missoula,22964,18772,,,,,,,,,,,,,,,,,1737,973,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Musselshell,731,1268,,,,,,,,,,,,,,,,,66,58,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Park,2972,3866,,,,,,,,,,,,,,,,,230,145,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Petroleum,81,209,,,,,,,,,,,,,,,,,8,2,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Phillips,615,1385,,,,,,,,,,,,,,,,,51,57,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Pondera,1148,1546,,,,,,,,,,,,,,,,,75,52,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Powder River,170,687,,,,,,,,,,,,,,,,,24,16,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Powell,1045,1550,,,,,,,,,,,,,,,,,92,56,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Prairie,189,467,,,,,,,,,,,,,,,,,6,24,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Ravalli,5534,9883,,,,,,,,,,,,,,,,,536,453,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Richland,1245,2445,,,,,,,,,,,,,,,,,74,83,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Roosevelt,2168,1298,,,,,,,,,,,,,,,,,77,131,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Rosebud,1769,1441,,,,,,,,,,,,,,,,,104,90,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Sanders,1494,2716,,,,,,,,,,,,,,,,,160,133,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Sheridan,705,958,,,,,,,,,,,,,,,,,42,30,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Silver Bow,11526,3933,,,,,,,,,,,,,,,,,438,335,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Stillwater,1223,2335,,,,,,,,,,,,,,,,,123,77,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Sweet Grass,404,1280,,,,,,,,,,,,,,,,,48,28,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Teton,1165,1805,,,,,,,,,,,,,,,,,127,50,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Toole,852,1273,,,,,,,,,,,,,,,,,70,59,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Treasure,169,266,,,,,,,,,,,,,,,,,10,9,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Valley,1540,2011,,,,,,,,,,,,,,,,,83,109,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Wheatland,302,639,,,,,,,,,,,,,,,,,16,12,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Wibaux,165,245,,,,,,,,,,,,,,,,,9,10,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Yellowstone,24122,28773,,,,,,,,,,,,,,,,,1440,1008,,,,,,,,,,,,,,,2000 Secretary of State,,
Montana,,,Beaverhead,3046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Big Horn,3428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Blaine,2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Broadwater,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Carbon,4152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Carter,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Cascade,27447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Chouteau,2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Custer,4169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Daniels,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Dawson,3458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Deer Lodge,3834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Fallon,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Fergus,4430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Flathead,27725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Gallatin,28629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Garfield,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Glacier,3755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Golden Valley,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Granite,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Hill,5470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Jefferson,4349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Judith Basin,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Lake,9314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Lewis and Clark,24611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Liberty,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Lincoln,6051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Madison,2650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,McCone,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Meagher,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Mineral,1321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Missoula,41162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Musselshell,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Park,6271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Petroleum,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Phillips,1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Pondera,2159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Powder River,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Powell,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Prairie,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Ravalli,14128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Richland,3019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Roosevelt,3253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Rosebud,2996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Sanders,3477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Sheridan,1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Silver Bow,13386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Stillwater,3233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Sweet Grass,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Teton,2562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
Montana,,,Toole,1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004 Attorney General,,
