State,Year,Office,County,D#,R#,S#,FL#,Proh.#,Prog.#,Am.#,I#,Ref.#,L#,NA#,I1#,I2#,I3#,I4#,W/I#,Year / Office
Oklahoma,1994,Governor,Grady,3921,5822,,,,,,,,,,3545,,,,,
Oklahoma,1994,Governor,Grant,596,1004,,,,,,,,,,851,,,,,
Oklahoma,1994,Governor,Greer,847,609,,,,,,,,,,574,,,,,
Oklahoma,1994,Governor,Harmon,460,252,,,,,,,,,,403,,,,,
Oklahoma,1994,Governor,Harper,385,722,,,,,,,,,,590,,,,,
Oklahoma,1994,Governor,Haskell,1220,736,,,,,,,,,,1357,,,,,
Oklahoma,1994,Governor,Hughes,1119,805,,,,,,,,,,2501,,,,,
Oklahoma,1994,Governor,Jackson,2180,2604,,,,,,,,,,2089,,,,,
Oklahoma,1994,Governor,Jefferson,972,408,,,,,,,,,,996,,,,,
Oklahoma,1994,Governor,Johnston,620,505,,,,,,,,,,1874,,,,,
Oklahoma,1994,Governor,Kay,5243,8652,,,,,,,,,,3938,,,,,
Oklahoma,1994,Governor,Kingfisher,974,2628,,,,,,,,,,1790,,,,,
Oklahoma,1994,Governor,Kiowa,1490,1357,,,,,,,,,,985,,,,,
Oklahoma,1994,Governor,Latimer,1121,509,,,,,,,,,,1398,,,,,
Oklahoma,1994,Governor,Le Flore,3529,2699,,,,,,,,,,3854,,,,,
Oklahoma,1994,Governor,Lincoln,2250,3777,,,,,,,,,,3538,,,,,
Oklahoma,1994,Governor,Logan,2526,5020,,,,,,,,,,2223,,,,,
Oklahoma,1994,Governor,Love,545,366,,,,,,,,,,1552,,,,,
Oklahoma,1994,Governor,Major,579,1588,,,,,,,,,,1061,,,,,
Oklahoma,1994,Governor,Marshall,1075,831,,,,,,,,,,1909,,,,,
Oklahoma,1994,Governor,Mayes,4453,3902,,,,,,,,,,2345,,,,,
Oklahoma,1994,Governor,McClain,2421,3545,,,,,,,,,,2248,,,,,
Oklahoma,1994,Governor,McCurtain,2461,1553,,,,,,,,,,4348,,,,,
Oklahoma,1994,Governor,McIntosh,2990,1931,,,,,,,,,,2057,,,,,
Oklahoma,1994,Governor,Murray,1188,1011,,,,,,,,,,1734,,,,,
Oklahoma,1994,Governor,Muskogee,8515,6728,,,,,,,,,,4587,,,,,
Oklahoma,1994,Governor,Noble,840,1865,,,,,,,,,,1631,,,,,
Oklahoma,1994,Governor,Nowata,1195,1148,,,,,,,,,,841,,,,,
Oklahoma,1994,Governor,Okfuskee,1253,1018,,,,,,,,,,1327,,,,,
Oklahoma,1994,Governor,Oklahoma,50589,107489,,,,,,,,,,26785,,,,,
Oklahoma,1994,Governor,Okmulgee,4718,3335,,,,,,,,,,2626,,,,,
Oklahoma,1994,Governor,Osage,5040,4863,,,,,,,,,,2518,,,,,
Oklahoma,1994,Governor,Ottawa,4325,2985,,,,,,,,,,1312,,,,,
Oklahoma,1994,Governor,Pawnee,1889,2038,,,,,,,,,,1399,,,,,
Oklahoma,1994,Governor,Payne,3455,7518,,,,,,,,,,9374,,,,,
Oklahoma,1994,Governor,Pittsburg,4558,3352,,,,,,,,,,5903,,,,,
Oklahoma,1994,Governor,Pontotoc,2377,2456,,,,,,,,,,7201,,,,,
Oklahoma,1994,Governor,Pottawatomie,4967,7458,,,,,,,,,,5730,,,,,
Oklahoma,1994,Governor,Pushmataha,1115,760,,,,,,,,,,2299,,,,,
Oklahoma,1994,Governor,Roger Mills,479,705,,,,,,,,,,645,,,,,
Oklahoma,1994,Governor,Rogers,6106,9991,,,,,,,,,,3751,,,,,
Oklahoma,1994,Governor,Seminole,1943,2049,,,,,,,,,,3507,,,,,
Oklahoma,1994,Governor,Sequoyah,3911,2827,,,,,,,,,,1333,,,,,
Oklahoma,1994,Governor,Stephens,4931,5556,,,,,,,,,,4704,,,,,
Oklahoma,1994,Governor,Texas,792,2668,,,,,,,,,,1052,,,,,
Oklahoma,1994,Governor,Tillman,1215,766,,,,,,,,,,753,,,,,
Oklahoma,1994,Governor,Tulsa,45549,99606,,,,,,,,,,21044,,,,,
Oklahoma,1994,Governor,Wagoner,5167,7319,,,,,,,,,,2972,,,,,
Oklahoma,1994,Governor,Washington,4401,10319,,,,,,,,,,2544,,,,,
Oklahoma,1994,Governor,Washita,1293,1645,,,,,,,,,,1167,,,,,
Oklahoma,1994,Governor,Woods,830,1648,,,,,,,,,,1225,,,,,
Oklahoma,1994,Governor,Woodward,1336,3120,,,,,,,,,,1798,,,,,
Oklahoma,1998,Governor,Adair,2140,2111,,,,,,,61,,,,,,,,
Oklahoma,1998,Governor,Alfalfa,726,1367,,,,,,,23,,,,,,,,
Oklahoma,1998,Governor,Atoka,1746,1658,,,,,,,50,,,,,,,,
Oklahoma,1998,Governor,Beaver,466,1529,,,,,,,45,,,,,,,,
Oklahoma,1998,Governor,Beckham,1641,2673,,,,,,,32,,,,,,,,
Oklahoma,1998,Governor,Blaine,1052,2161,,,,,,,56,,,,,,,,
Oklahoma,1998,Governor,Bryan,3772,4476,,,,,,,83,,,,,,,,
Oklahoma,1998,Governor,Caddo,3077,3598,,,,,,,68,,,,,,,,
Oklahoma,1998,Governor,Canadian,5292,15873,,,,,,,244,,,,,,,,
Oklahoma,1998,Governor,Carter,5124,6978,,,,,,,112,,,,,,,,
Oklahoma,1998,Governor,Cherokee,5540,4083,,,,,,,123,,,,,,,,
Oklahoma,1998,Governor,Choctaw,2091,1657,,,,,,,45,,,,,,,,
Oklahoma,1998,Governor,Cimarron,261,906,,,,,,,33,,,,,,,,
Oklahoma,1998,Governor,Cleveland,19460,30960,,,,,,,693,,,,,,,,
Oklahoma,1998,Governor,Coal,937,838,,,,,,,23,,,,,,,,
Oklahoma,1998,Governor,Comanche,8578,12621,,,,,,,193,,,,,,,,
Oklahoma,1998,Governor,Cotton,889,1182,,,,,,,31,,,,,,,,
Oklahoma,1998,Governor,Craig,2787,1589,,,,,,,43,,,,,,,,
Oklahoma,1998,Governor,Creek,8114,8431,,,,,,,226,,,,,,,,
Oklahoma,1998,Governor,Custer,2451,4616,,,,,,,47,,,,,,,,
Oklahoma,1998,Governor,Delaware,4635,5160,,,,,,,139,,,,,,,,
Oklahoma,1998,Governor,Dewey,523,1171,,,,,,,23,,,,,,,,
Oklahoma,1998,Governor,Ellis,463,1108,,,,,,,26,,,,,,,,
Oklahoma,1998,Governor,Garfield,5837,11191,,,,,,,178,,,,,,,,
Oklahoma,1998,Governor,Garvin,3056,3597,,,,,,,82,,,,,,,,
Oklahoma,1998,Governor,Grady,4606,7345,,,,,,,180,,,,,,,,
Oklahoma,1998,Governor,Grant,800,1295,,,,,,,42,,,,,,,,
Oklahoma,1998,Governor,Greer,757,1042,,,,,,,16,,,,,,,,
Oklahoma,1998,Governor,Harmon,417,471,,,,,,,8,,,,,,,,
Oklahoma,1998,Governor,Harper,570,904,,,,,,,33,,,,,,,,
Oklahoma,1998,Governor,Haskell,1837,1108,,,,,,,37,,,,,,,,
Oklahoma,1998,Governor,Hughes,2007,1682,,,,,,,42,,,,,,,,
Oklahoma,1998,Governor,Jackson,1862,4438,,,,,,,35,,,,,,,,
Oklahoma,1998,Governor,Jefferson,811,930,,,,,,,15,,,,,,,,
Oklahoma,1998,Governor,Johnston,1450,1350,,,,,,,27,,,,,,,,
Oklahoma,1998,Governor,Kay,5004,9030,,,,,,,215,,,,,,,,
Oklahoma,1998,Governor,Kingfisher,1001,3375,,,,,,,52,,,,,,,,
Oklahoma,1998,Governor,Kiowa,1369,1787,,,,,,,30,,,,,,,,
Oklahoma,1998,Governor,Latimer,1774,991,,,,,,,34,,,,,,,,
Oklahoma,1998,Governor,Le Flore,5910,5446,,,,,,,136,,,,,,,,
Oklahoma,1998,Governor,Lincoln,3211,5621,,,,,,,131,,,,,,,,
Oklahoma,1998,Governor,Logan,2743,5564,,,,,,,113,,,,,,,,
Oklahoma,1998,Governor,Love,1084,1176,,,,,,,19,,,,,,,,
Oklahoma,1998,Governor,Major,707,1997,,,,,,,32,,,,,,,,
Oklahoma,1998,Governor,Marshall,1670,2252,,,,,,,34,,,,,,,,
Oklahoma,1998,Governor,Mayes,5871,4000,,,,,,,117,,,,,,,,
Oklahoma,1998,Governor,McClain,2614,4385,,,,,,,119,,,,,,,,
Oklahoma,1998,Governor,McCurtain,3587,2926,,,,,,,255,,,,,,,,
Oklahoma,1998,Governor,McIntosh,3698,2437,,,,,,,110,,,,,,,,
Oklahoma,1998,Governor,Murray,1740,1763,,,,,,,43,,,,,,,,
Oklahoma,1998,Governor,Muskogee,10265,7761,,,,,,,230,,,,,,,,
Oklahoma,1998,Governor,Noble,1234,2180,,,,,,,60,,,,,,,,
Oklahoma,1998,Governor,Nowata,1546,1641,,,,,,,45,,,,,,,,
Oklahoma,1998,Governor,Okfuskee,1632,1432,,,,,,,64,,,,,,,,
Oklahoma,1998,Governor,Oklahoma,50977,102216,,,,,,,1817,,,,,,,,
Oklahoma,1998,Governor,Okmulgee,5291,3428,,,,,,,82,,,,,,,,
Oklahoma,1998,Governor,Osage,6166,4700,,,,,,,154,,,,,,,,
Oklahoma,1998,Governor,Ottawa,4464,3555,,,,,,,115,,,,,,,,
Oklahoma,1998,Governor,Pawnee,1990,1969,,,,,,,64,,,,,,,,
Oklahoma,1998,Governor,Payne,6418,10283,,,,,,,165,,,,,,,,
Oklahoma,1998,Governor,Pittsburg,7339,5437,,,,,,,140,,,,,,,,
Oklahoma,1998,Governor,Pontotoc,5083,6297,,,,,,,128,,,,,,,,
Oklahoma,1998,Governor,Pottawatomie,6291,10336,,,,,,,238,,,,,,,,
Oklahoma,1998,Governor,Pushmataha,1987,1724,,,,,,,52,,,,,,,,
Oklahoma,1998,Governor,Roger Mills,466,949,,,,,,,19,,,,,,,,
Oklahoma,1998,Governor,Rogers,8253,9766,,,,,,,286,,,,,,,,
Oklahoma,1998,Governor,Seminole,3394,3159,,,,,,,70,,,,,,,,
Oklahoma,1998,Governor,Sequoyah,4141,4007,,,,,,,129,,,,,,,,
Oklahoma,1998,Governor,Stephens,4763,9355,,,,,,,136,,,,,,,,
Oklahoma,1998,Governor,Texas,1035,3222,,,,,,,57,,,,,,,,
Oklahoma,1998,Governor,Tillman,1131,1127,,,,,,,22,,,,,,,,
Oklahoma,1998,Governor,Tulsa,59346,81938,,,,,,,1394,,,,,,,,
Oklahoma,1998,Governor,Wagoner,7067,7425,,,,,,,223,,,,,,,,
Oklahoma,1998,Governor,Washington,5438,8907,,,,,,,156,,,,,,,,
Oklahoma,1998,Governor,Washita,1173,2012,,,,,,,44,,,,,,,,
Oklahoma,1998,Governor,Woods,1099,2341,,,,,,,27,,,,,,,,
Oklahoma,1998,Governor,Woodward,1805,3482,,,,,,,64,,,,,,,,
Oklahoma,2002,Governor,Adair,2803,2374,,,,,,,,,,874,,,,,
Oklahoma,2002,Governor,Alfalfa,782,964,,,,,,,,,,297,,,,,
Oklahoma,2002,Governor,Atoka,2429,1211,,,,,,,,,,181,,,,,
Oklahoma,2002,Governor,Beaver,561,1297,,,,,,,,,,119,,,,,
Oklahoma,2002,Governor,Beckham,2511,2105,,,,,,,,,,649,,,,,
Oklahoma,2002,Governor,Blaine,1554,1285,,,,,,,,,,553,,,,,
Oklahoma,2002,Governor,Bryan,6158,3422,,,,,,,,,,383,,,,,
Oklahoma,2002,Governor,Caddo,3948,2341,,,,,,,,,,1463,,,,,
Oklahoma,2002,Governor,Canadian,9658,14422,,,,,,,,,,4485,,,,,
Oklahoma,2002,Governor,Carter,7099,5458,,,,,,,,,,900,,,,,
Oklahoma,2002,Governor,Cherokee,6549,3731,,,,,,,,,,2520,,,,,
Oklahoma,2002,Governor,Choctaw,2472,1183,,,,,,,,,,213,,,,,
Oklahoma,2002,Governor,Cimarron,298,909,,,,,,,,,,74,,,,,
Oklahoma,2002,Governor,Cleveland,28112,29160,,,,,,,,,,8022,,,,,
Oklahoma,2002,Governor,Coal,1360,554,,,,,,,,,,132,,,,,
Oklahoma,2002,Governor,Comanche,8363,9077,,,,,,,,,,4340,,,,,
Oklahoma,2002,Governor,Cotton,799,717,,,,,,,,,,333,,,,,
Oklahoma,2002,Governor,Craig,2253,1409,,,,,,,,,,851,,,,,
Oklahoma,2002,Governor,Creek,8385,7497,,,,,,,,,,4132,,,,,
Oklahoma,2002,Governor,Custer,3426,3438,,,,,,,,,,1179,,,,,
Oklahoma,2002,Governor,Delaware,4845,4253,,,,,,,,,,1728,,,,,
Oklahoma,2002,Governor,Dewey,820,744,,,,,,,,,,283,,,,,
Oklahoma,2002,Governor,Ellis,633,739,,,,,,,,,,270,,,,,
Oklahoma,2002,Governor,Garfield,6421,8381,,,,,,,,,,2767,,,,,
Oklahoma,2002,Governor,Garvin,4525,3064,,,,,,,,,,1275,,,,,
Oklahoma,2002,Governor,Grady,6291,5583,,,,,,,,,,2509,,,,,
Oklahoma,2002,Governor,Grant,875,941,,,,,,,,,,325,,,,,
Oklahoma,2002,Governor,Greer,957,651,,,,,,,,,,331,,,,,
Oklahoma,2002,Governor,Harmon,446,310,,,,,,,,,,133,,,,,
Oklahoma,2002,Governor,Harper,594,642,,,,,,,,,,186,,,,,
Oklahoma,2002,Governor,Haskell,2516,1165,,,,,,,,,,509,,,,,
Oklahoma,2002,Governor,Hughes,2355,1173,,,,,,,,,,578,,,,,
Oklahoma,2002,Governor,Jackson,2363,3156,,,,,,,,,,785,,,,,
Oklahoma,2002,Governor,Jefferson,1057,756,,,,,,,,,,155,,,,,
Oklahoma,2002,Governor,Johnston,2280,990,,,,,,,,,,141,,,,,
Oklahoma,2002,Governor,Kay,6071,7264,,,,,,,,,,2279,,,,,
Oklahoma,2002,Governor,Kingfisher,1767,2426,,,,,,,,,,708,,,,,
Oklahoma,2002,Governor,Kiowa,1742,1000,,,,,,,,,,373,,,,,
Oklahoma,2002,Governor,Latimer,1984,914,,,,,,,,,,377,,,,,
Oklahoma,2002,Governor,Le Flore,6941,4468,,,,,,,,,,499,,,,,
Oklahoma,2002,Governor,Lincoln,4935,4251,,,,,,,,,,2103,,,,,
Oklahoma,2002,Governor,Logan,4245,5048,,,,,,,,,,1964,,,,,
Oklahoma,2002,Governor,Love,1753,884,,,,,,,,,,95,,,,,
Oklahoma,2002,Governor,Major,907,1490,,,,,,,,,,398,,,,,
Oklahoma,2002,Governor,Marshall,2694,1402,,,,,,,,,,172,,,,,
Oklahoma,2002,Governor,Mayes,6460,4025,,,,,,,,,,1981,,,,,
Oklahoma,2002,Governor,McClain,4102,4115,,,,,,,,,,1536,,,,,
Oklahoma,2002,Governor,McCurtain,5187,3035,,,,,,,,,,427,,,,,
Oklahoma,2002,Governor,McIntosh,3631,1809,,,,,,,,,,1357,,,,,
Oklahoma,2002,Governor,Murray,2662,1325,,,,,,,,,,463,,,,,
Oklahoma,2002,Governor,Muskogee,9867,6132,,,,,,,,,,4275,,,,,
Oklahoma,2002,Governor,Noble,1757,1767,,,,,,,,,,704,,,,,
Oklahoma,2002,Governor,Nowata,1718,1241,,,,,,,,,,709,,,,,
Oklahoma,2002,Governor,Okfuskee,1932,976,,,,,,,,,,602,,,,,
Oklahoma,2002,Governor,Oklahoma,73236,91270,,,,,,,,,,24570,,,,,
Oklahoma,2002,Governor,Okmulgee,5823,3341,,,,,,,,,,1974,,,,,
Oklahoma,2002,Governor,Osage,6843,4696,,,,,,,,,,2347,,,,,
Oklahoma,2002,Governor,Ottawa,4508,3018,,,,,,,,,,1136,,,,,
Oklahoma,2002,Governor,Pawnee,2251,1814,,,,,,,,,,904,,,,,
Oklahoma,2002,Governor,Payne,8714,8697,,,,,,,,,,2595,,,,,
Oklahoma,2002,Governor,Pittsburg,8035,4686,,,,,,,,,,1908,,,,,
Oklahoma,2002,Governor,Pontotoc,5447,3904,,,,,,,,,,1107,,,,,
Oklahoma,2002,Governor,Pottawatomie,11262,6975,,,,,,,,,,2194,,,,,
Oklahoma,2002,Governor,Pushmataha,2336,1119,,,,,,,,,,321,,,,,
Oklahoma,2002,Governor,Roger Mills,614,632,,,,,,,,,,185,,,,,
Oklahoma,2002,Governor,Rogers,10508,10265,,,,,,,,,,4184,,,,,
Oklahoma,2002,Governor,Seminole,4260,2307,,,,,,,,,,882,,,,,
Oklahoma,2002,Governor,Sequoyah,5158,3391,,,,,,,,,,865,,,,,
Oklahoma,2002,Governor,Stephens,5484,6290,,,,,,,,,,2482,,,,,
Oklahoma,2002,Governor,Texas,1424,3208,,,,,,,,,,282,,,,,
Oklahoma,2002,Governor,Tillman,1263,1034,,,,,,,,,,338,,,,,
Oklahoma,2002,Governor,Tulsa,65383,84187,,,,,,,,,,25158,,,,,
Oklahoma,2002,Governor,Wagoner,7320,7595,,,,,,,,,,3676,,,,,
Oklahoma,2002,Governor,Washington,5801,8700,,,,,,,,,,2687,,,,,
Oklahoma,2002,Governor,Washita,1810,1440,,,,,,,,,,554,,,,,
Oklahoma,2002,Governor,Woods,1471,1339,,,,,,,,,,353,,,,,
Oklahoma,2002,Governor,Woodward,2339,2695,,,,,,,,,,801,,,,,
Oklahoma,2006,Governor,Adair,3253,1565,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Alfalfa,1389,683,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Atoka,2372,806,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Beaver,857,990,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Beckham,3423,1394,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Blaine,2192,961,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Bryan,6310,1671,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Caddo,4990,1742,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Canadian,16188,11565,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Carter,7348,3032,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Cherokee,7903,2495,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Choctaw,3139,704,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Cimarron,353,705,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Cleveland,40641,21707,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Coal,1627,380,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Comanche,14941,5086,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Cotton,1660,355,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Craig,3319,1012,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Creek,12936,6519,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Custer,4681,2148,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Delaware,6807,3098,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Dewey,1291,562,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Ellis,972,569,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Garfield,10760,5351,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Garvin,5745,2304,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Grady,9151,4587,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Grant,1302,589,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Greer,1085,460,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Harmon,559,192,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Harper,746,410,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Haskell,2426,790,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Hughes,2526,803,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Jackson,3673,1952,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Jefferson,1402,343,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Johnston,2253,515,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Kay,9054,4096,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Kingfisher,2921,1939,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Kiowa,2148,630,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Latimer,2019,630,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Le Flore,7963,3100,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Lincoln,7023,3369,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Logan,6408,4280,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Love,1797,447,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Major,1603,1191,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Marshall,2650,882,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Mayes,8300,2940,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,McClain,6622,3527,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,McCurtain,4485,1926,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,McIntosh,4626,1404,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Murray,3015,916,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Muskogee,12885,4117,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Noble,2460,1210,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Nowata,2026,840,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Okfuskee,2147,726,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Oklahoma,110726,64987,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Okmulgee,7321,2378,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Osage,8833,3507,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Ottawa,5211,1929,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Pawnee,3049,1373,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Payne,12006,5529,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Pittsburg,8076,2808,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Pontotoc,7313,2592,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Pottawatomie,12257,5073,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Pushmataha,2330,563,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Roger Mills,983,479,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Rogers,15674,8278,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Seminole,4384,1834,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Sequoyah,5882,2342,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Stephens,9168,4076,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Texas,1642,2262,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Tillman,2185,459,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Tulsa,90459,57060,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Wagoner,10977,6464,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Washington,8995,6265,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Washita,2766,1108,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Woods,2009,896,,,,,,,,,,,,,,,
Oklahoma,2006,Governor,Woodward,3517,1850,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Adair,2501,3023,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Alfalfa,737,1301,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Atoka,1500,2231,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Beaver,321,1564,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Beckham,1994,3471,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Blaine,1100,2061,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Bryan,4346,6115,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Caddo,3602,3723,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Canadian,9964,24964,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Carter,4461,8478,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Cherokee,5609,5850,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Choctaw,1843,2227,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Cimarron,263,734,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Cleveland,30467,42797,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Coal,958,1052,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Comanche,10950,10827,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Cotton,1007,818,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Craig,1834,2470,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Creek,7034,13377,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Custer,2654,5061,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Delaware,4127,7304,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Dewey,557,1307,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Ellis,415,1105,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Garfield,5318,11515,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Garvin,3641,5254,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Grady,5741,10031,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Grant,613,1199,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Greer,683,892,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Harmon,334,420,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Harper,331,899,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Haskell,1525,1901,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Hughes,1642,1881,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Jackson,2050,3950,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Jefferson,943,881,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Johnston,1231,1713,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Kay,4970,8656,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Kingfisher,1295,3504,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Kiowa,1250,1424,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Latimer,1467,1610,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Le Flore,5950,7040,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Lincoln,3838,6976,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Logan,4098,8848,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Love,1107,1554,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Major,791,2221,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Marshall,1485,2528,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Mayes,4768,6992,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,McClain,3817,7248,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,McCurtain,4035,4312,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,McIntosh,2921,3244,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Murray,1802,2177,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Muskogee,8348,9405,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Noble,1200,2782,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Nowata,1300,1981,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Okfuskee,1405,1619,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Oklahoma,82316,111614,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Okmulgee,4906,5393,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Osage,6473,7938,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Ottawa,3138,3985,,,,,,,,,,,,,,,
Oklahoma,2010,Governor,Pawnee,1813,3030,,,,,,,,,,,,,,,
