State,Year,Office,County,D#,R#,Prog.#,S#,AI#,L#,G#,I1#,I2#,I3#,I4#,I5#,NL#,Ref.#,W/I1#,W/2#,W/3#,D1#,D2#,D3#,D4#,D5#,I#,Ind.#,C#,O#,Others
Mississippi,2003,Attorney General,Copiah,7183,3190,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Covington,4377,2807,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,DeSoto,9021,18229,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Forrest,11127,7694,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Franklin,2231,1374,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,George,3493,2515,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Greene,2453,1515,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Grenada,4698,2358,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Hancock,6660,5929,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Harrison,24644,18449,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Hinds,52116,19271,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Holmes,5447,1168,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Humphreys,3336,1182,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Issaquena,675,187,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Itawamba,5175,2368,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Jackson,17739,18221,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Jasper,4487,1988,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Jefferson,2972,380,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Jefferson Davis,3931,1548,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Jones,12376,9463,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Kemper,3071,1481,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Lafayette,6815,4066,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Lamar,6649,8082,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Lauderdale,11924,10508,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Lawrence,3638,1762,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Leake,4421,2196,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Lee,16056,6893,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Leflore,6283,2492,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Lincoln,8111,4441,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Lowndes,11646,6851,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Madison,17349,12255,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Marion,5909,3962,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Marshall,5262,2495,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Monroe,9152,3757,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Montgomery,3111,1513,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Neshoba,5242,3675,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Newton,4029,3431,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Noxubee,3837,1148,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Oktibbeha,8386,4443,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Panola,7024,3540,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Pearl River,6545,7393,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Perry,2362,1629,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Pike,9127,4354,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Pontotoc,6419,2565,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Prentiss,5979,2644,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Quitman,2594,980,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Rankin,19268,19357,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Scott,5484,2998,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Sharkey,1897,513,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Simpson,6285,3696,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Smith,4179,2895,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Stone,3229,2019,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Sunflower,5383,1658,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Tallahatchie,3726,1274,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Tate,3671,3370,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Tippah,4579,2545,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Tishomingo,4406,2348,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Tunica,1838,786,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Union,6213,2347,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Walthall,3008,1776,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Warren,10135,5479,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Washington,9976,3544,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Wayne,4793,2769,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Webster,2983,1756,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Wilkinson,3006,1017,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Winston,5836,2934,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Yalobusha,3155,1374,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Attorney General,Yazoo,5931,3127,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Adams,7094,4538,,,,,,,,,,,,230,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Alcorn,4415,4197,,,,,,,,,,,,126,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Amite,2982,2526,,,,,,,,,,,,89,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Attala,3207,3434,,,,,,,,,,,,60,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Benton,1889,826,,,,,,,,,,,,76,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Bolivar,6020,3589,,,,,,,,,,,,157,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Calhoun,2687,2921,,,,,,,,,,,,134,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Carroll,1951,2516,,,,,,,,,,,,62,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Chickasaw,3910,2627,,,,,,,,,,,,143,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Choctaw,1432,1847,,,,,,,,,,,,53,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Claiborne,3544,791,,,,,,,,,,,,42,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Clarke,2948,3982,,,,,,,,,,,,147,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Clay,4859,3095,,,,,,,,,,,,166,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Coahoma,3708,1641,,,,,,,,,,,,93,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Copiah,5326,4814,,,,,,,,,,,,131,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Covington,3260,3818,,,,,,,,,,,,96,,,,,,,,,,,,,
Mississippi,2003,Treasurer,DeSoto,7423,18418,,,,,,,,,,,,673,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Forrest,7208,11309,,,,,,,,,,,,205,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Franklin,1493,2036,,,,,,,,,,,,32,,,,,,,,,,,,,
Mississippi,2003,Treasurer,George,2831,3074,,,,,,,,,,,,97,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Greene,1942,1921,,,,,,,,,,,,52,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Grenada,3209,3522,,,,,,,,,,,,70,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Hancock,4944,7158,,,,,,,,,,,,323,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Harrison,17005,24858,,,,,,,,,,,,793,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Hinds,43141,27650,,,,,,,,,,,,523,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Holmes,4854,1668,,,,,,,,,,,,78,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Humphreys,2914,1538,,,,,,,,,,,,67,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Issaquena,529,278,,,,,,,,,,,,9,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Itawamba,3465,3826,,,,,,,,,,,,126,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Jackson,12058,22793,,,,,,,,,,,,772,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Jasper,3746,2609,,,,,,,,,,,,73,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Jefferson,2837,451,,,,,,,,,,,,42,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Jefferson Davis,3399,1932,,,,,,,,,,,,78,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Jones,8206,13374,,,,,,,,,,,,266,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Kemper,2715,1534,,,,,,,,,,,,304,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Lafayette,5477,5013,,,,,,,,,,,,141,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Lamar,3352,10989,,,,,,,,,,,,281,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Lauderdale,7484,14226,,,,,,,,,,,,473,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Lawrence,2637,2641,,,,,,,,,,,,51,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Leake,3067,3424,,,,,,,,,,,,55,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Lee,9764,12292,,,,,,,,,,,,365,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Leflore,5046,3435,,,,,,,,,,,,117,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Lincoln,4595,7839,,,,,,,,,,,,116,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Lowndes,8419,9653,,,,,,,,,,,,269,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Madison,11530,17720,,,,,,,,,,,,180,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Marion,4382,5351,,,,,,,,,,,,114,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Marshall,5369,2232,,,,,,,,,,,,158,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Monroe,6779,5812,,,,,,,,,,,,211,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Montgomery,2307,2233,,,,,,,,,,,,39,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Neshoba,3627,5077,,,,,,,,,,,,132,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Newton,2979,4280,,,,,,,,,,,,218,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Noxubee,3578,1334,,,,,,,,,,,,44,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Oktibbeha,6368,6167,,,,,,,,,,,,239,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Panola,6569,3698,,,,,,,,,,,,105,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Pearl River,4750,8703,,,,,,,,,,,,299,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Perry,1558,2347,,,,,,,,,,,,68,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Pike,7059,6132,,,,,,,,,,,,242,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Pontotoc,3770,4865,,,,,,,,,,,,143,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Prentiss,4441,3742,,,,,,,,,,,,180,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Quitman,2447,994,,,,,,,,,,,,68,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Rankin,8145,29786,,,,,,,,,,,,296,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Scott,3803,4564,,,,,,,,,,,,64,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Sharkey,1477,863,,,,,,,,,,,,35,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Simpson,4010,5806,,,,,,,,,,,,188,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Smith,2447,4486,,,,,,,,,,,,91,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Stone,1914,3070,,,,,,,,,,,,182,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Sunflower,4506,2438,,,,,,,,,,,,123,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Tallahatchie,3084,1759,,,,,,,,,,,,98,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Tate,3335,3442,,,,,,,,,,,,116,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Tippah,3766,3039,,,,,,,,,,,,146,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Tishomingo,3307,2974,,,,,,,,,,,,312,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Tunica,1786,730,,,,,,,,,,,,47,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Union,3787,4460,,,,,,,,,,,,146,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Walthall,2460,2424,,,,,,,,,,,,73,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Warren,7292,7904,,,,,,,,,,,,184,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Washington,8157,4732,,,,,,,,,,,,149,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Wayne,3876,3526,,,,,,,,,,,,103,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Webster,1831,2761,,,,,,,,,,,,61,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Wilkinson,2818,1087,,,,,,,,,,,,78,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Winston,4538,4043,,,,,,,,,,,,128,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Yalobusha,2572,1840,,,,,,,,,,,,57,,,,,,,,,,,,,
Mississippi,2003,Treasurer,Yazoo,3891,4816,,,,,,,,,,,,134,,,,,,,,,,,,,
Mississippi,2003,Auditor,Adams,3221,5844,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Alcorn,240,5251,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Amite,1260,3717,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Attala,1479,4745,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Benton,919,1506,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Bolivar,105,4043,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Calhoun,1497,3861,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Carroll,780,3330,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Chickasaw,2153,3826,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Choctaw,527,2463,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Claiborne,1782,1773,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Clarke,2114,4474,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Clay,3045,4082,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Coahoma,247,2373,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Copiah,2305,6703,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Covington,1583,5096,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,DeSoto,4477,20787,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Forrest,3590,13697,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Franklin,675,2538,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,George,1253,4434,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Greene,929,2732,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Grenada,1310,4590,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Hancock,3031,8723,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Harrison,9387,29682,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Hinds,16624,45480,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Holmes,2147,3196,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Humphreys,1253,2563,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Issaquena,232,447,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Itawamba,1248,5676,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Jackson,7412,25993,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Jasper,1813,3894,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Jefferson,1210,1399,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Jefferson Davis,1729,3029,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Jones,3986,16534,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Kemper,1254,2623,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Lafayette,2081,7763,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Lamar,2339,11732,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Lauderdale,4451,15435,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Lawrence,789,4256,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Leake,1164,4556,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Lee,2737,17438,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Leflore,594,4115,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Lincoln,2298,9370,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Lowndes,4530,11629,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Madison,4019,22189,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Marion,1512,7450,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Marshall,2000,4520,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Monroe,2736,8704,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Montgomery,1069,3063,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Neshoba,1316,7144,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Newton,2156,4648,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Noxubee,1503,2093,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Oktibbeha,3524,7686,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Panola,2646,6633,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Pearl River,2377,10443,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Perry,813,2952,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Pike,4507,7615,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Pontotoc,1088,6937,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Prentiss,1623,6049,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Quitman,1000,2024,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Rankin,3124,33192,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Scott,1540,5791,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Sharkey,700,1330,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Simpson,2594,6816,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Smith,1178,5641,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Stone,1505,3382,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Sunflower,2518,3592,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Tallahatchie,1406,2969,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Tate,1391,4889,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Tippah,1231,5194,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Tishomingo,2018,4038,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Tunica,925,1287,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Union,1263,6643,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Walthall,1191,3248,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Warren,4325,9627,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Washington,4312,6608,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Wayne,2097,4960,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Webster,832,3625,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Wilkinson,1240,2124,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Winston,2151,5805,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Yalobusha,1219,2855,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Auditor,Yazoo,1843,6048,,,,,,,,,,,,,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Adams,9046,2411,,,,,,,,,,,,324,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Alcorn,6301,2427,,,,,,,,,,,,104,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Amite,4163,1235,,,,,,,,,,,,241,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Attala,5254,1266,,,,,,,,,,,,171,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Benton,2027,563,,,,,,,,,,,,186,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Bolivar,7320,1438,,,,,,,,,,,,42,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Calhoun,4398,1045,,,,,,,,,,,,262,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Carroll,3226,1168,,,,,,,,,,,,131,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Chickasaw,5451,864,,,,,,,,,,,,260,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Choctaw,2339,815,,,,,,,,,,,,123,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Claiborne,3819,308,,,,,,,,,,,,184,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Clarke,5186,1523,,,,,,,,,,,,317,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Clay,6489,1267,,,,,,,,,,,,256,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Coahoma,4143,755,,,,,,,,,,,,87,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Copiah,8411,1542,,,,,,,,,,,,261,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Covington,5420,1444,,,,,,,,,,,,280,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,DeSoto,9221,14813,,,,,,,,,,,,1773,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Forrest,12867,5109,,,,,,,,,,,,595,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Franklin,2666,783,,,,,,,,,,,,116,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,George,4164,1444,,,,,,,,,,,,374,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Greene,2812,965,,,,,,,,,,,,148,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Grenada,5092,1512,,,,,,,,,,,,175,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Hancock,6380,4959,,,,,,,,,,,,1074,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Harrison,23078,16000,,,,,,,,,,,,3136,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Hinds,60211,8717,,,,,,,,,,,,1399,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Holmes,5740,550,,,,,,,,,,,,194,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Humphreys,3608,550,,,,,,,,,,,,224,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Issaquena,668,103,,,,,,,,,,,,40,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Itawamba,5267,1815,,,,,,,,,,,,317,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Jackson,18438,14480,,,,,,,,,,,,2506,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Jasper,5261,919,,,,,,,,,,,,215,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Jefferson,2955,154,,,,,,,,,,,,143,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Jefferson Davis,4747,494,,,,,,,,,,,,163,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Jones,15652,5367,,,,,,,,,,,,752,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Kemper,3611,700,,,,,,,,,,,,170,,,,,,,,,,,,,
Mississippi,2003,Insurance Commissioner,Lafayette,7127,3026,,,,,,,,,,,,332,,,,,,,,,,,,,
