State,Year,Office,County,D#,R#,Prog.#,S#,Proh.#,SL#,SW#,Am.#,B&T#,TX Reg.#,I#,Ref.#,NL#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,C#,W/I#,LRU#,I1#,I2#,Year / Office
Texas,2006,Governor,Brazos,6449,15590,,,,,,,,,,,,,248,,,,,,,,,,,4,,4325,3772,
Texas,2006,Governor,Brewster,722,749,,,,,,,,,,,,,24,,,,,,,,,,,0,,385,559,
Texas,2006,Governor,Briscoe,130,220,,,,,,,,,,,,,3,,,,,,,,,,,0,,133,74,
Texas,2006,Governor,Brooks,662,224,,,,,,,,,,,,,2,,,,,,,,,,,0,,181,93,
Texas,2006,Governor,Brown,1647,4147,,,,,,,,,,,,,56,,,,,,,,,,,7,,1896,1118,
Texas,2006,Governor,Burleson,1178,1837,,,,,,,,,,,,,26,,,,,,,,,,,1,,912,544,
Texas,2006,Governor,Burnet,2330,5246,,,,,,,,,,,,,107,,,,,,,,,,,0,,2013,1537,
Texas,2006,Governor,Caldwell,2478,2502,,,,,,,,,,,,,70,,,,,,,,,,,2,,1520,1207,
Texas,2006,Governor,Calhoun,1496,1435,,,,,,,,,,,,,17,,,,,,,,,,,2,,958,505,
Texas,2006,Governor,Callahan,574,1385,,,,,,,,,,,,,20,,,,,,,,,,,0,,420,900,
Texas,2006,Governor,Cameron,14327,14407,,,,,,,,,,,,,287,,,,,,,,,,,16,,9433,2581,
Texas,2006,Governor,Camp,953,1254,,,,,,,,,,,,,6,,,,,,,,,,,0,,561,256,
Texas,2006,Governor,Carson,287,965,,,,,,,,,,,,,7,,,,,,,,,,,0,,463,327,
Texas,2006,Governor,Cass,2544,2758,,,,,,,,,,,,,27,,,,,,,,,,,1,,1550,575,
Texas,2006,Governor,Castro,471,723,,,,,,,,,,,,,4,,,,,,,,,,,1,,302,274,
Texas,2006,Governor,Chambers,1577,3142,,,,,,,,,,,,,40,,,,,,,,,,,0,,1427,1587,
Texas,2006,Governor,Cherokee,2436,4847,,,,,,,,,,,,,47,,,,,,,,,,,0,,2823,1061,
Texas,2006,Governor,Childress,280,530,,,,,,,,,,,,,4,,,,,,,,,,,0,,254,170,
Texas,2006,Governor,Clay,613,1530,,,,,,,,,,,,,11,,,,,,,,,,,1,,939,438,
Texas,2006,Governor,Cochran,174,356,,,,,,,,,,,,,10,,,,,,,,,,,0,,220,137,
Texas,2006,Governor,Coke,182,522,,,,,,,,,,,,,11,,,,,,,,,,,0,,260,163,
Texas,2006,Governor,Coleman,430,939,,,,,,,,,,,,,15,,,,,,,,,,,0,,598,324,
Texas,2006,Governor,Collin,32457,67813,,,,,,,,,,,,,1011,,,,,,,,,,,0,,21467,15340,
Texas,2006,Governor,Collingsworth,201,486,,,,,,,,,,,,,6,,,,,,,,,,,0,,261,121,
Texas,2006,Governor,Colorado,1213,1803,,,,,,,,,,,,,24,,,,,,,,,,,0,,1743,832,
Texas,2006,Governor,Comal,4616,13551,,,,,,,,,,,,,244,,,,,,,,,,,5,,5491,4570,
Texas,2006,Governor,Comanche,1000,1408,,,,,,,,,,,,,18,,,,,,,,,,,3,,668,458,
Texas,2006,Governor,Concho,169,373,,,,,,,,,,,,,2,,,,,,,,,,,0,,124,167,
Texas,2006,Governor,Cooke,1817,3297,,,,,,,,,,,,,48,,,,,,,,,,,0,,3908,977,
Texas,2006,Governor,Coryell,2030,4279,,,,,,,,,,,,,54,,,,,,,,,,,2,,2243,1096,
Texas,2006,Governor,Cottle,166,209,,,,,,,,,,,,,6,,,,,,,,,,,0,,129,126,
Texas,2006,Governor,Crane,182,488,,,,,,,,,,,,,10,,,,,,,,,,,0,,286,123,
Texas,2006,Governor,Crockett,220,502,,,,,,,,,,,,,7,,,,,,,,,,,0,,143,173,
Texas,2006,Governor,Crosby,467,447,,,,,,,,,,,,,9,,,,,,,,,,,0,,294,178,
Texas,2006,Governor,Culberson,122,170,,,,,,,,,,,,,4,,,,,,,,,,,0,,63,68,
Texas,2006,Governor,Dallam,97,439,,,,,,,,,,,,,1,,,,,,,,,,,0,,152,177,
Texas,2006,Governor,Dallas,161886,143132,,,,,,,,,,,,,2172,,,,,,,,,,,110,,57581,41330,
Texas,2006,Governor,Dawson,767,1397,,,,,,,,,,,,,27,,,,,,,,,,,0,,625,362,
Texas,2006,Governor,Deaf Smith,525,1237,,,,,,,,,,,,,6,,,,,,,,,,,0,,635,327,
Texas,2006,Governor,Delta,433,577,,,,,,,,,,,,,6,,,,,,,,,,,0,,335,176,
Texas,2006,Governor,Denton,25156,50888,,,,,,,,,,,,,629,,,,,,,,,,,4,,18300,13536,
Texas,2006,Governor,Dewitt,795,1449,,,,,,,,,,,,,15,,,,,,,,,,,0,,1243,580,
Texas,2006,Governor,Dickens,151,230,,,,,,,,,,,,,6,,,,,,,,,,,0,,128,96,
Texas,2006,Governor,Dimmit,900,443,,,,,,,,,,,,,10,,,,,,,,,,,0,,324,158,
Texas,2006,Governor,Donley,170,538,,,,,,,,,,,,,4,,,,,,,,,,,0,,292,258,
Texas,2006,Governor,Duval,2087,526,,,,,,,,,,,,,13,,,,,,,,,,,0,,221,395,
Texas,2006,Governor,Eastland,898,2073,,,,,,,,,,,,,21,,,,,,,,,,,1,,1230,481,
Texas,2006,Governor,Ector,2748,8843,,,,,,,,,,,,,94,,,,,,,,,,,1,,4003,2031,
Texas,2006,Governor,Edwards,116,346,,,,,,,,,,,,,6,,,,,,,,,,,1,,173,100,
Texas,2006,Governor,El Paso,32854,29989,,,,,,,,,,,,,140,,,,,,,,,,,22,,17973,9386,
Texas,2006,Governor,Ellis,5833,12738,,,,,,,,,,,,,517,,,,,,,,,,,4,,6799,3810,
Texas,2006,Governor,Erath,1676,3372,,,,,,,,,,,,,44,,,,,,,,,,,0,,1762,892,
Texas,2006,Governor,Falls,982,853,,,,,,,,,,,,,19,,,,,,,,,,,0,,1508,299,
Texas,2006,Governor,Fannin,2261,2819,,,,,,,,,,,,,44,,,,,,,,,,,0,,1531,862,
Texas,2006,Governor,Fayette,1801,2492,,,,,,,,,,,,,35,,,,,,,,,,,5,,2242,1212,
Texas,2006,Governor,Fisher,455,317,,,,,,,,,,,,,3,,,,,,,,,,,0,,331,93,
Texas,2006,Governor,Floyd,530,877,,,,,,,,,,,,,8,,,,,,,,,,,1,,455,217,
Texas,2006,Governor,Foard,166,87,,,,,,,,,,,,,2,,,,,,,,,,,0,,97,28,
Texas,2006,Governor,Fort Bend,33241,39819,,,,,,,,,,,,,491,,,,,,,,,,,8,,14454,10414,
Texas,2006,Governor,Franklin,649,1447,,,,,,,,,,,,,21,,,,,,,,,,,0,,700,312,
Texas,2006,Governor,Freestone,976,1933,,,,,,,,,,,,,23,,,,,,,,,,,0,,1054,429,
Texas,2006,Governor,Frio,729,530,,,,,,,,,,,,,7,,,,,,,,,,,3,,587,255,
Texas,2006,Governor,Gaines,475,1202,,,,,,,,,,,,,13,,,,,,,,,,,0,,472,306,
Texas,2006,Governor,Galveston,19926,21072,,,,,,,,,,,,,299,,,,,,,,,,,5,,10417,13552,
Texas,2006,Governor,Garza,200,522,,,,,,,,,,,,,9,,,,,,,,,,,1,,277,153,
Texas,2006,Governor,Gillespie,1170,4375,,,,,,,,,,,,,61,,,,,,,,,,,8,,1385,1404,
Texas,2006,Governor,Glasscock,27,169,,,,,,,,,,,,,0,,,,,,,,,,,0,,86,50,
Texas,2006,Governor,Goliad,659,657,,,,,,,,,,,,,7,,,,,,,,,,,1,,678,396,
Texas,2006,Governor,Gonzales,899,1494,,,,,,,,,,,,,15,,,,,,,,,,,1,,1246,531,
Texas,2006,Governor,Gray,550,3104,,,,,,,,,,,,,21,,,,,,,,,,,0,,998,709,
Texas,2006,Governor,Grayson,6852,11945,,,,,,,,,,,,,149,,,,,,,,,,,1,,4304,2865,
Texas,2006,Governor,Gregg,4851,10834,,,,,,,,,,,,,91,,,,,,,,,,,1,,5349,1404,
Texas,2006,Governor,Grimes,1361,1766,,,,,,,,,,,,,43,,,,,,,,,,,1,,1345,903,
Texas,2006,Governor,Guadalupe,5094,10324,,,,,,,,,,,,,207,,,,,,,,,,,3,,5658,3561,
Texas,2006,Governor,Hale,1674,2678,,,,,,,,,,,,,28,,,,,,,,,,,0,,1267,678,
Texas,2006,Governor,Hall,227,335,,,,,,,,,,,,,3,,,,,,,,,,,0,,204,158,
Texas,2006,Governor,Hamilton,636,1093,,,,,,,,,,,,,8,,,,,,,,,,,0,,688,427,
Texas,2006,Governor,Hansford,125,782,,,,,,,,,,,,,13,,,,,,,,,,,0,,292,221,
Texas,2006,Governor,Hardeman,325,553,,,,,,,,,,,,,11,,,,,,,,,,,0,,345,194,
Texas,2006,Governor,Hardin,2100,5244,,,,,,,,,,,,,33,,,,,,,,,,,0,,1659,1283,
Texas,2006,Governor,Harris,203102,215150,,,,,,,,,,,,,3378,,,,,,,,,,,20,,86890,80808,
Texas,2006,Governor,Harrison,3857,6244,,,,,,,,,,,,,43,,,,,,,,,,,3,,3928,912,
Texas,2006,Governor,Hartley,161,665,,,,,,,,,,,,,1,,,,,,,,,,,0,,213,217,
Texas,2006,Governor,Haskell,572,539,,,,,,,,,,,,,6,,,,,,,,,,,0,,465,150,
Texas,2006,Governor,Hays,9845,10591,,,,,,,,,,,,,395,,,,,,,,,,,1,,4955,5457,
Texas,2006,Governor,Hemphill,131,532,,,,,,,,,,,,,4,,,,,,,,,,,1,,289,227,
Texas,2006,Governor,Henderson,3942,7715,,,,,,,,,,,,,63,,,,,,,,,,,0,,4118,2332,
Texas,2006,Governor,Hidalgo,20404,16029,,,,,,,,,,,,,341,,,,,,,,,,,0,,8403,2644,
Texas,2006,Governor,Hill,2130,3192,,,,,,,,,,,,,51,,,,,,,,,,,5,,2767,1101,
Texas,2006,Governor,Hockley,871,2081,,,,,,,,,,,,,24,,,,,,,,,,,2,,920,710,
Texas,2006,Governor,Hood,2988,6770,,,,,,,,,,,,,69,,,,,,,,,,,2,,2564,1670,
Texas,2006,Governor,Hopkins,2361,3379,,,,,,,,,,,,,24,,,,,,,,,,,1,,1764,939,
Texas,2006,Governor,Houston,1452,2650,,,,,,,,,,,,,21,,,,,,,,,,,2,,1264,573,
Texas,2006,Governor,Howard,1424,2652,,,,,,,,,,,,,50,,,,,,,,,,,5,,2009,650,
Texas,2006,Governor,Hudspeth,80,274,,,,,,,,,,,,,6,,,,,,,,,,,0,,87,94,
Texas,2006,Governor,Hunt,3899,7731,,,,,,,,,,,,,68,,,,,,,,,,,0,,3781,2228,
Texas,2006,Governor,Hutchinson,730,2904,,,,,,,,,,,,,34,,,,,,,,,,,0,,1047,745,
Texas,2006,Governor,Irion,105,240,,,,,,,,,,,,,4,,,,,,,,,,,0,,62,109,
Texas,2006,Governor,Jack,378,979,,,,,,,,,,,,,15,,,,,,,,,,,0,,571,244,
Texas,2006,Governor,Jackson,862,1058,,,,,,,,,,,,,17,,,,,,,,,,,2,,1016,405,
Texas,2006,Governor,Jasper,2147,3341,,,,,,,,,,,,,23,,,,,,,,,,,2,,1317,666,
Texas,2006,Governor,Jeff Davis,293,378,,,,,,,,,,,,,10,,,,,,,,,,,0,,178,208,
Texas,2006,Governor,Jefferson,18519,17110,,,,,,,,,,,,,158,,,,,,,,,,,15,,6600,4373,
Texas,2006,Governor,Jim Hogg,466,310,,,,,,,,,,,,,6,,,,,,,,,,,0,,111,46,
Texas,2006,Governor,Jim Wells,3705,2122,,,,,,,,,,,,,28,,,,,,,,,,,0,,1072,605,
Texas,2006,Governor,Johnson,6399,12989,,,,,,,,,,,,,129,,,,,,,,,,,9,,6450,4038,
Texas,2006,Governor,Jones,964,1298,,,,,,,,,,,,,28,,,,,,,,,,,3,,1126,398,
Texas,2006,Governor,Karnes,851,1013,,,,,,,,,,,,,22,,,,,,,,,,,6,,818,482,
Texas,2006,Governor,Kaufman,4375,7910,,,,,,,,,,,,,84,,,,,,,,,,,0,,4344,2342,
Texas,2006,Governor,Kendall,1346,5120,,,,,,,,,,,,,90,,,,,,,,,,,1,,1966,1827,
Texas,2006,Governor,Kenedy,42,68,,,,,,,,,,,,,1,,,,,,,,,,,0,,25,8,
Texas,2006,Governor,Kent,85,105,,,,,,,,,,,,,0,,,,,,,,,,,0,,51,50,
Texas,2006,Governor,Kerr,2325,7711,,,,,,,,,,,,,62,,,,,,,,,,,26,,2437,3035,
Texas,2006,Governor,Kimble,223,662,,,,,,,,,,,,,5,,,,,,,,,,,0,,262,248,
Texas,2006,Governor,King,12,38,,,,,,,,,,,,,0,,,,,,,,,,,0,,22,13,
Texas,2006,Governor,Kinney,279,441,,,,,,,,,,,,,5,,,,,,,,,,,2,,197,172,
Texas,2006,Governor,Kleberg,1674,1806,,,,,,,,,,,,,20,,,,,,,,,,,0,,948,539,
Texas,2006,Governor,Knox,237,336,,,,,,,,,,,,,2,,,,,,,,,,,0,,212,113,
Texas,2006,Governor,La Salle,433,304,,,,,,,,,,,,,40,,,,,,,,,,,7,,232,134,
Texas,2006,Governor,Lamar,3498,4600,,,,,,,,,,,,,11,,,,,,,,,,,0,,2259,1140,
Texas,2006,Governor,Lamb,590,1161,,,,,,,,,,,,,36,,,,,,,,,,,0,,598,330,
Texas,2006,Governor,Lampasas,905,2490,,,,,,,,,,,,,5,,,,,,,,,,,0,,1042,575,
Texas,2006,Governor,Lavaca,1118,1864,,,,,,,,,,,,,33,,,,,,,,,,,3,,1228,775,
Texas,2006,Governor,Lee,1316,1380,,,,,,,,,,,,,32,,,,,,,,,,,1,,933,599,
Texas,2006,Governor,Leon,771,2279,,,,,,,,,,,,,27,,,,,,,,,,,1,,836,431,
Texas,2006,Governor,Liberty,3306,5134,,,,,,,,,,,,,46,,,,,,,,,,,1,,3085,3037,
Texas,2006,Governor,Limestone,1503,1994,,,,,,,,,,,,,27,,,,,,,,,,,1,,1347,510,
Texas,2006,Governor,Lipscomb,103,401,,,,,,,,,,,,,3,,,,,,,,,,,0,,178,74,
Texas,2006,Governor,Live Oak,538,1210,,,,,,,,,,,,,25,,,,,,,,,,,0,,573,476,
Texas,2006,Governor,Llano,1303,3489,,,,,,,,,,,,,46,,,,,,,,,,,0,,1414,933,
Texas,2006,Governor,Loving,9,45,,,,,,,,,,,,,3,,,,,,,,,,,0,,22,11,
Texas,2006,Governor,Lubbock,11484,24030,,,,,,,,,,,,,307,,,,,,,,,,,2,,9778,7963,
Texas,2006,Governor,Lynn,394,530,,,,,,,,,,,,,3,,,,,,,,,,,0,,303,219,
Texas,2006,Governor,Madison,704,1267,,,,,,,,,,,,,12,,,,,,,,,,,0,,610,290,
Texas,2006,Governor,Marion,794,759,,,,,,,,,,,,,199,,,,,,,,,,,0,,507,206,
Texas,2006,Governor,Martin,115,394,,,,,,,,,,,,,5,,,,,,,,,,,0,,337,118,
Texas,2006,Governor,Mason,269,589,,,,,,,,,,,,,17,,,,,,,,,,,0,,299,164,
Texas,2006,Governor,Matagorda,2083,2637,,,,,,,,,,,,,15,,,,,,,,,,,0,,1841,1253,
Texas,2006,Governor,Maverick,1888,1109,,,,,,,,,,,,,4,,,,,,,,,,,0,,690,244,
Texas,2006,Governor,McCulloch,399,936,,,,,,,,,,,,,19,,,,,,,,,,,0,,468,276,
Texas,2006,Governor,McLennan,14577,19451,,,,,,,,,,,,,29,,,,,,,,,,,5,,14283,4644,
Texas,2006,Governor,McMullen,55,142,,,,,,,,,,,,,23,,,,,,,,,,,2,,120,109,
Texas,2006,Governor,Medina,1908,3895,,,,,,,,,,,,,65,,,,,,,,,,,0,,2464,1515,
Texas,2006,Governor,Menard,148,422,,,,,,,,,,,,,20,,,,,,,,,,,0,,120,181,
Texas,2006,Governor,Midland,2922,14394,,,,,,,,,,,,,174,,,,,,,,,,,1,,5184,2773,
Texas,2006,Governor,Milam,1646,1707,,,,,,,,,,,,,29,,,,,,,,,,,6,,1477,685,
Texas,2006,Governor,Mills,331,593,,,,,,,,,,,,,8,,,,,,,,,,,2,,381,177,
Texas,2006,Governor,Mitchell,290,499,,,,,,,,,,,,,7,,,,,,,,,,,1,,493,137,
Texas,2006,Governor,Montague,1036,2353,,,,,,,,,,,,,34,,,,,,,,,,,1,,1238,663,
Texas,2006,Governor,Montgomery,11700,41066,,,,,,,,,,,,,452,,,,,,,,,,,13,,13786,13805,
Texas,2006,Governor,Moore,402,1698,,,,,,,,,,,,,14,,,,,,,,,,,0,,504,440,
Texas,2006,Governor,Morris,1181,886,,,,,,,,,,,,,14,,,,,,,,,,,1,,637,174,
Texas,2006,Governor,Motley,75,205,,,,,,,,,,,,,6,,,,,,,,,,,0,,71,46,
Texas,2006,Governor,Nacogdoches,3109,5425,,,,,,,,,,,,,46,,,,,,,,,,,4,,2219,1703,
Texas,2006,Governor,Navarro,2794,4296,,,,,,,,,,,,,47,,,,,,,,,,,3,,2571,1340,
Texas,2006,Governor,Newton,1153,1072,,,,,,,,,,,,,9,,,,,,,,,,,1,,409,253,
Texas,2006,Governor,Nolan,731,981,,,,,,,,,,,,,8,,,,,,,,,,,0,,1070,378,
Texas,2006,Governor,Nueces,20931,25066,,,,,,,,,,,,,331,,,,,,,,,,,2,,11870,9423,
Texas,2006,Governor,Ochiltree,114,1114,,,,,,,,,,,,,11,,,,,,,,,,,0,,253,221,
Texas,2006,Governor,Oldham,62,269,,,,,,,,,,,,,1,,,,,,,,,,,0,,118,97,
Texas,2006,Governor,Orange,5484,7377,,,,,,,,,,,,,43,,,,,,,,,,,4,,2658,1744,
Texas,2006,Governor,Palo Pinto,1577,2432,,,,,,,,,,,,,37,,,,,,,,,,,0,,1410,1000,
Texas,2006,Governor,Panola,1497,2586,,,,,,,,,,,,,16,,,,,,,,,,,0,,1449,283,
Texas,2006,Governor,Parker,5178,12877,,,,,,,,,,,,,131,,,,,,,,,,,0,,5483,3344,
Texas,2006,Governor,Parmer,251,944,,,,,,,,,,,,,12,,,,,,,,,,,1,,400,209,
Texas,2006,Governor,Pecos,833,1288,,,,,,,,,,,,,22,,,,,,,,,,,2,,766,291,
Texas,2006,Governor,Polk,2938,4653,,,,,,,,,,,,,72,,,,,,,,,,,3,,2238,2075,
Texas,2006,Governor,Potter,3395,7326,,,,,,,,,,,,,139,,,,,,,,,,,1,,3367,3044,
Texas,2006,Governor,Presidio,419,209,,,,,,,,,,,,,7,,,,,,,,,,,0,,163,147,
Texas,2006,Governor,Rains,627,1128,,,,,,,,,,,,,4,,,,,,,,,,,0,,699,396,
Texas,2006,Governor,Randall,4232,15486,,,,,,,,,,,,,158,,,,,,,,,,,3,,6687,4552,
Texas,2006,Governor,Reagan,107,254,,,,,,,,,,,,,4,,,,,,,,,,,0,,168,103,
Texas,2006,Governor,Real,168,534,,,,,,,,,,,,,5,,,,,,,,,,,0,,212,191,
Texas,2006,Governor,Red River,1198,1145,,,,,,,,,,,,,14,,,,,,,,,,,0,,705,291,
Texas,2006,Governor,Reeves,737,712,,,,,,,,,,,,,17,,,,,,,,,,,0,,487,166,
Texas,2006,Governor,Refugio,522,705,,,,,,,,,,,,,8,,,,,,,,,,,0,,424,305,
Texas,2006,Governor,Roberts,12,173,,,,,,,,,,,,,1,,,,,,,,,,,0,,60,61,
Texas,2006,Governor,Robertson,1778,1791,,,,,,,,,,,,,32,,,,,,,,,,,1,,982,406,
Texas,2006,Governor,Rockwall,2757,8390,,,,,,,,,,,,,65,,,,,,,,,,,8,,2782,1631,
Texas,2006,Governor,Runnels,408,1016,,,,,,,,,,,,,12,,,,,,,,,,,0,,601,388,
Texas,2006,Governor,Rusk,2536,5555,,,,,,,,,,,,,70,,,,,,,,,,,0,,2741,978,
Texas,2006,Governor,Sabine,763,1323,,,,,,,,,,,,,15,,,,,,,,,,,3,,602,331,
Texas,2006,Governor,San Augustine,871,929,,,,,,,,,,,,,16,,,,,,,,,,,2,,401,216,
Texas,2006,Governor,San Jacinto,1742,2246,,,,,,,,,,,,,31,,,,,,,,,,,1,,1345,1141,
Texas,2006,Governor,San Patricio,4208,5057,,,,,,,,,,,,,52,,,,,,,,,,,4,,2217,1565,
Texas,2006,Governor,San Saba,265,757,,,,,,,,,,,,,7,,,,,,,,,,,0,,333,159,
Texas,2006,Governor,Schleicher,171,336,,,,,,,,,,,,,3,,,,,,,,,,,0,,91,97,
Texas,2006,Governor,Scurry,494,1331,,,,,,,,,,,,,24,,,,,,,,,,,0,,659,290,
Texas,2006,Governor,Shackelford,133,451,,,,,,,,,,,,,4,,,,,,,,,,,0,,243,115,
Texas,2006,Governor,Shelby,1563,2783,,,,,,,,,,,,,15,,,,,,,,,,,0,,1132,452,
Texas,2006,Governor,Sherman,72,294,,,,,,,,,,,,,3,,,,,,,,,,,0,,151,99,
Texas,2006,Governor,Smith,8477,23701,,,,,,,,,,,,,169,,,,,,,,,,,3,,6973,3966,
Texas,2006,Governor,Somervell,536,1067,,,,,,,,,,,,,11,,,,,,,,,,,1,,553,364,
Texas,2006,Governor,Starr,4215,1283,,,,,,,,,,,,,51,,,,,,,,,,,6,,611,216,
Texas,2006,Governor,Stephens,408,897,,,,,,,,,,,,,9,,,,,,,,,,,0,,547,248,
Texas,2006,Governor,Sterling,42,158,,,,,,,,,,,,,0,,,,,,,,,,,0,,60,45,
Texas,2006,Governor,Stonewall,192,136,,,,,,,,,,,,,1,,,,,,,,,,,0,,149,62,
Texas,2006,Governor,Sutton,264,537,,,,,,,,,,,,,6,,,,,,,,,,,1,,153,150,
Texas,2006,Governor,Swisher,520,463,,,,,,,,,,,,,16,,,,,,,,,,,0,,383,279,
Texas,2006,Governor,Tarrant,101402,130513,,,,,,,,,,,,,1559,,,,,,,,,,,9,,56084,36770,
Texas,2006,Governor,Taylor,5127,12280,,,,,,,,,,,,,146,,,,,,,,,,,0,,7989,2793,
Texas,2006,Governor,Terrell,179,186,,,,,,,,,,,,,7,,,,,,,,,,,1,,70,74,
Texas,2006,Governor,Terry,681,1015,,,,,,,,,,,,,16,,,,,,,,,,,1,,446,338,
Texas,2006,Governor,Throckmorton,87,187,,,,,,,,,,,,,1,,,,,,,,,,,0,,154,63,
Texas,2006,Governor,Titus,1851,2242,,,,,,,,,,,,,22,,,,,,,,,,,4,,1235,484,
Texas,2006,Governor,Tom Green,4296,10987,,,,,,,,,,,,,127,,,,,,,,,,,3,,2740,3423,
Texas,2006,Governor,Travis,101989,59794,,,,,,,,,,,,,2775,,,,,,,,,,,9,,31090,30519,
Texas,2006,Governor,Trinity,1259,1296,,,,,,,,,,,,,16,,,,,,,,,,,5,,1031,681,
Texas,2006,Governor,Tyler,1494,2043,,,,,,,,,,,,,24,,,,,,,,,,,0,,1053,634,
Texas,2006,Governor,Upshur,2230,4221,,,,,,,,,,,,,40,,,,,,,,,,,0,,2102,938,
Texas,2006,Governor,Upton,94,292,,,,,,,,,,,,,1,,,,,,,,,,,0,,185,63,
Texas,2006,Governor,Uvalde,1582,1981,,,,,,,,,,,,,25,,,,,,,,,,,0,,984,846,
Texas,2006,Governor,Val Verde,2736,2651,,,,,,,,,,,,,36,,,,,,,,,,,5,,1184,661,
Texas,2006,Governor,Van Zandt,2525,5695,,,,,,,,,,,,,38,,,,,,,,,,,4,,2629,1513,
Texas,2006,Governor,Victoria,4743,7757,,,,,,,,,,,,,120,,,,,,,,,,,36,,4152,1942,
Texas,2006,Governor,Walker,2600,4012,,,,,,,,,,,,,71,,,,,,,,,,,11,,2520,1882,
Texas,2006,Governor,Waller,2161,2389,,,,,,,,,,,,,37,,,,,,,,,,,1,,2382,1129,
Texas,2006,Governor,Ward,361,828,,,,,,,,,,,,,10,,,,,,,,,,,2,,685,205,
Texas,2006,Governor,Washington,1774,3867,,,,,,,,,,,,,53,,,,,,,,,,,2,,1882,1831,
Texas,2006,Governor,Webb,9254,4641,,,,,,,,,,,,,95,,,,,,,,,,,7,,3172,1222,
Texas,2006,Governor,Wharton,2396,2278,,,,,,,,,,,,,35,,,,,,,,,,,7,,2797,1256,
Texas,2006,Governor,Wheeler,194,671,,,,,,,,,,,,,7,,,,,,,,,,,0,,239,201,
Texas,2006,Governor,Wichita,5211,12475,,,,,,,,,,,,,136,,,,,,,,,,,10,,6824,2820,
Texas,2006,Governor,Wilbarger,663,1405,,,,,,,,,,,,,21,,,,,,,,,,,0,,873,438,
Texas,2006,Governor,Willacy,759,713,,,,,,,,,,,,,11,,,,,,,,,,,0,,442,131,
Texas,2006,Governor,Williamson,23072,35956,,,,,,,,,,,,,1179,,,,,,,,,,,18,,14242,9561,
Texas,2006,Governor,Wilson,2702,2989,,,,,,,,,,,,,65,,,,,,,,,,,0,,3456,1726,
Texas,2006,Governor,Winkler,277,641,,,,,,,,,,,,,11,,,,,,,,,,,0,,401,168,
Texas,2006,Governor,Wise,2610,5299,,,,,,,,,,,,,62,,,,,,,,,,,0,,2705,1669,
Texas,2006,Governor,Wood,2017,5641,,,,,,,,,,,,,48,,,,,,,,,,,3,,2321,1249,
Texas,2006,Governor,Yoakum,275,743,,,,,,,,,,,,,11,,,,,,,,,,,0,,354,194,
Texas,2006,Governor,Young,851,2393,,,,,,,,,,,,,24,,,,,,,,,,,1,,958,521,
Texas,2006,Governor,Zapata,648,385,,,,,,,,,,,,,6,,,,,,,,,,,0,,88,77,
Texas,2006,Governor,Zavala,1078,322,,,,,,,,,,,,,13,,,,,,,,,,,2,,232,110,
Texas,2010,Governor,Anderson,3643,6973,,,,,,,,,,,,72,266,,,,,,,,,,,14,,,,
Texas,2010,Governor,Andrews,987,2906,,,,,,,,,,,,23,129,,,,,,,,,,,8,,,,
Texas,2010,Governor,Angelina,6892,11942,,,,,,,,,,,,73,374,,,,,,,,,,,24,,,,
Texas,2010,Governor,Aransas,1892,4829,,,,,,,,,,,,23,151,,,,,,,,,,,0,,,,
Texas,2010,Governor,Archer,672,2107,,,,,,,,,,,,6,78,,,,,,,,,,,2,,,,
Texas,2010,Governor,Armstrong,135,499,,,,,,,,,,,,5,19,,,,,,,,,,,3,,,,
Texas,2010,Governor,Atascosa,3714,4450,,,,,,,,,,,,30,232,,,,,,,,,,,4,,,,
Texas,2010,Governor,Austin,2525,5901,,,,,,,,,,,,29,215,,,,,,,,,,,5,,,,
Texas,2010,Governor,Bailey,241,810,,,,,,,,,,,,5,20,,,,,,,,,,,31,,,,
Texas,2010,Governor,Bandera,1646,4745,,,,,,,,,,,,40,290,,,,,,,,,,,8,,,,
Texas,2010,Governor,Bastrop,8587,9426,,,,,,,,,,,,119,818,,,,,,,,,,,23,,,,
Texas,2010,Governor,Baylor,339,739,,,,,,,,,,,,10,30,,,,,,,,,,,2,,,,
Texas,2010,Governor,Bee,2612,2994,,,,,,,,,,,,15,121,,,,,,,,,,,8,,,,
Texas,2010,Governor,Bell,17159,26318,,,,,,,,,,,,195,1104,,,,,,,,,,,1702,,,,
Texas,2010,Governor,Bexar,148452,146760,,,,,,,,,,,,1526,6967,,,,,,,,,,,357,,,,
Texas,2010,Governor,Blanco,1200,2589,,,,,,,,,,,,27,145,,,,,,,,,,,5,,,,
Texas,2010,Governor,Borden,74,241,,,,,,,,,,,,2,12,,,,,,,,,,,5,,,,
Texas,2010,Governor,Bosque,1956,3691,,,,,,,,,,,,24,207,,,,,,,,,,,20,,,,
Texas,2010,Governor,Bowie,8274,13886,,,,,,,,,,,,69,399,,,,,,,,,,,20,,,,
Texas,2010,Governor,Brazoria,25450,43360,,,,,,,,,,,,222,1564,,,,,,,,,,,20,,,,
Texas,2010,Governor,Brazos,12733,23809,,,,,,,,,,,,126,1004,,,,,,,,,,,23,,,,
Texas,2010,Governor,Brewster,1315,1316,,,,,,,,,,,,24,84,,,,,,,,,,,0,,,,
Texas,2010,Governor,Briscoe,143,314,,,,,,,,,,,,3,24,,,,,,,,,,,1,,,,
