State,Year,Office,County,D#,R#,Jeff.#,Nat.#,Wor.#,ST#,Jobless#,Indus.#,CL#,RO#,PF#,WL#,Cons.#,SW#,Proh.#,S#,WC#,Comm.#,Pop.#,SL#,IND#,Prog.#,Labor#,UL#,Am.#,AI#,I#,NL#,Ref.#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I11#,W/I12#,W/I13#,W/I14#,Wash.#,GI.A.C.#,C#,WorComm#,CWL#,Consumer#,Patriot#,Mil.Wor.#,W/I#,GB#,IndGov#,MilWor#,UP#,BM#,IR#,GBL#,Peoples#,SWL#,KS#,Year / Office,Ind.Gov.#
Pennsylvania,,,Adams,6302,10171,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Allegheny,372042,347105,,,,,,,,,,,,,,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Armstrong,12939,16501,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Beaver,37845,31013,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Bedford,5438,8990,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Berks,47211,48281,,,,,,,,,,,,,,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Blair,17055,31210,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Bradford,4990,15563,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Bucks,24635,39792,,,,,,,,,,,,,,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Butler,15451,24574,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Cambria,50228,38376,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Cameron,1006,2238,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Carbon,10257,11696,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Centre,8014,13791,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Chester,21381,38944,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Clarion,5676,8619,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Clearfield,13378,15246,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Clinton,5530,7776,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Columbia,9970,12269,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Crawford,9905,18358,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Cumberland,13399,25191,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Dauphin,31547,55926,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Delaware,79284,128029,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Elk,6705,7164,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Erie,36308,46621,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Fayette,34145,26034,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Forest,663,1450,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Franklin,9223,15765,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Fulton,1794,1957,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Greene,10421,6101,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Huntingdon,4227,9223,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Indiana,11367,16227,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Jefferson,6289,11486,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Juniata,2802,3656,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Lackawanna,65253,59135,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Lancaster,29014,62428,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Lawrence,20638,22856,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Lebanon,11737,20971,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Lehigh,33128,43360,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Luzerne,70066,84967,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Lycoming,16482,24374,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,McKean,5300,14929,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Mercer,20602,25496,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Mifflin,6064,8190,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Monroe,6308,8620,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Montgomery,58074,114692,,,,,,,,,,,,,,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Montour,2368,3423,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Northampton,37225,36435,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Northumberland,17640,27127,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Perry,3073,6379,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Philadelphia,555345,386648,,,,,,,,,,,,,,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Pike,1390,3625,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Potter,2037,4919,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Schuylkill,33961,51160,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Snyder,1777,6579,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Somerset,13369,18202,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Sullivan,1257,1863,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Susquehanna,3589,10278,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Tioga,3026,10937,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Union,1765,6203,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Venango,6441,16659,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Warren,4489,11205,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Washington,56145,34592,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Wayne,2585,9416,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Westmoreland,79098,57747,,,,,,,,,,,,,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Wyoming,1840,5602,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,York,44656,38719,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952 Treasurer,
Pennsylvania,,,Adams,6850,7383,,,,,,,,,,,,,30,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Allegheny,318150,237272,,,,,,,,,,,,,1331,,,,,,,1126,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Armstrong,12268,11984,,,,,,,,,,,,,174,,,,,,,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Beaver,34032,22482,,,,,,,,,,,,,260,,,,,,,83,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Bedford,6908,7183,,,,,,,,,,,,,55,,,,,,,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Berks,49812,31193,,,,,,,,,,,,,184,,,,,,,49,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Blair,19053,22209,,,,,,,,,,,,,246,,,,,,,71,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Bradford,5488,9470,,,,,,,,,,,,,42,,,,,,,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Bucks,30116,32844,,,,,,,,,,,,,85,,,,,,,98,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Butler,13656,16682,,,,,,,,,,,,,179,,,,,,,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Cambria,48380,29560,,,,,,,,,,,,,237,,,,,,,89,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Cameron,1016,1476,,,,,,,,,,,,,8,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Carbon,10228,9303,,,,,,,,,,,,,88,,,,,,,13,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Centre,8461,9868,,,,,,,,,,,,,102,,,,,,,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Chester,19239,30432,,,,,,,,,,,,,116,,,,,,,41,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Clarion,5748,6173,,,,,,,,,,,,,75,,,,,,,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Clearfield,13955,11470,,,,,,,,,,,,,175,,,,,,,31,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Clinton,5749,5316,,,,,,,,,,,,,56,,,,,,,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Columbia,10430,8239,,,,,,,,,,,,,59,,,,,,,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Crawford,9863,12400,,,,,,,,,,,,,161,,,,,,,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Cumberland,15433,18280,,,,,,,,,,,,,98,,,,,,,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Dauphin,30532,43054,,,,,,,,,,,,,288,,,,,,,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Delaware,66501,99520,,,,,,,,,,,,,347,,,,,,,95,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Elk,6506,5217,,,,,,,,,,,,,42,,,,,,,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Erie,35090,31618,,,,,,,,,,,,,255,,,,,,,36,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Fayette,38249,19135,,,,,,,,,,,,,288,,,,,,,49,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Forest,788,1008,,,,,,,,,,,,,21,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Franklin,9328,11193,,,,,,,,,,,,,65,,,,,,,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Fulton,2009,1488,,,,,,,,,,,,,9,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Greene,11284,4241,,,,,,,,,,,,,32,,,,,,,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Huntingdon,5044,6837,,,,,,,,,,,,,67,,,,,,,28,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Indiana,11343,12495,,,,,,,,,,,,,105,,,,,,,18,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Jefferson,6664,8817,,,,,,,,,,,,,110,,,,,,,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Juniata,3414,3109,,,,,,,,,,,,,16,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Lackawanna,62366,46947,,,,,,,,,,,,,98,,,,,,,30,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Lancaster,28883,42785,,,,,,,,,,,,,155,,,,,,,133,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Lawrence,18953,16999,,,,,,,,,,,,,312,,,,,,,54,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Lebanon,11501,14492,,,,,,,,,,,,,72,,,,,,,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Lehigh,30496,28853,,,,,,,,,,,,,249,,,,,,,39,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Luzerne,69337,65172,,,,,,,,,,,,,627,,,,,,,717,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Lycoming,16454,15171,,,,,,,,,,,,,293,,,,,,,45,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,McKean,4806,10066,,,,,,,,,,,,,93,,,,,,,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Mercer,18292,18192,,,,,,,,,,,,,258,,,,,,,31,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Mifflin,5449,5495,,,,,,,,,,,,,31,,,,,,,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Monroe,6450,5543,,,,,,,,,,,,,44,,,,,,,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Montgomery,53065,88809,,,,,,,,,,,,,217,,,,,,,133,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Montour,2746,2553,,,,,,,,,,,,,4,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Northampton,35667,23193,,,,,,,,,,,,,407,,,,,,,72,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Northumberland,19220,19389,,,,,,,,,,,,,80,,,,,,,37,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Perry,3966,5225,,,,,,,,,,,,,36,,,,,,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Philadelphia,431339,318630,,,,,,,,,,,,,1409,,,,,,,1146,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Pike,1634,2875,,,,,,,,,,,,,6,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Potter,2886,3687,,,,,,,,,,,,,47,,,,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Schuylkill,33413,40451,,,,,,,,,,,,,128,,,,,,,67,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Snyder,2620,5184,,,,,,,,,,,,,27,,,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Somerset,14736,14632,,,,,,,,,,,,,76,,,,,,,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Sullivan,1432,1414,,,,,,,,,,,,,7,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Susquehanna,4550,7672,,,,,,,,,,,,,40,,,,,,,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Tioga,3591,7610,,,,,,,,,,,,,32,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Union,2313,4512,,,,,,,,,,,,,38,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Venango,6439,11147,,,,,,,,,,,,,369,,,,,,,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Warren,4537,7752,,,,,,,,,,,,,93,,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Washington,47418,25927,,,,,,,,,,,,,225,,,,,,,106,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Wayne,3170,7822,,,,,,,,,,,,,38,,,,,,,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Westmoreland,73474,40746,,,,,,,,,,,,,380,,,,,,,235,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Wyoming,2352,3950,,,,,,,,,,,,,19,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,York,43596,29346,,,,,,,,,,,,,193,,,,,,,52,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954 Lt. Gubernatorial,
Pennsylvania,,,Adams,7432,10896,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956 Auditor,
Pennsylvania,,,Allegheny,338439,350703,,,,,,,,,,,,,,,,,,1791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956 Auditor,
Pennsylvania,,,Armstrong,13992,18028,,,,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956 Auditor,
