State,Year,Office,County,D#,R#,Pop.#,PF#,Proh.#,BR#,Right.#,FB#,Labor#,Wor.#,Nat.#,Cit.#,Free.#,Comm.#,S#,Ind.#,Prog.#,SD#,SL#,FS#,S&L#,SW#,SE#,FL#,Chr.#,Liberty#,Justice#,U#,Am.#,I1#,I2#,I3#,Ref.#,NL#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,D1#,D2#,R1#,R2#,ULS#,WSAL#,CNPM#,CNP#,IP#,New#,Buffalo#,C#,W/I#,State#,OWL#,T#,I#,Year / Office,Prog.#.1,Christian#,CON#,NM#
Washington,1904,Governor,Cowlitz,637,1313,,,32,,,,,,,,,,72,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Douglas,1357,986,,,17,,,,,,,,,,33,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Ferry,560,312,,,4,,,,,,,,,,53,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Franklin,488,314,,,7,,,,,,,,,,15,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Garfield,623,457,,,10,,,,,,,,,,18,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Grays Harbor,1120,2188,,,57,,,,,,,,,,392,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Island,134,384,,,13,,,,,,,,,,53,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Jefferson,387,870,,,7,,,,,,,,,,32,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,King,9523,16719,,,560,,,,,,,,,,1629,,,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Kitsap,671,1475,,,62,,,,,,,,,,258,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Kittitas,1173,1277,,,66,,,,,,,,,,213,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Klickitat,622,1154,,,45,,,,,,,,,,110,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Lewis,1588,2504,,,105,,,,,,,,,,194,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Lincoln,2135,1408,,,36,,,,,,,,,,78,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Mason,452,550,,,14,,,,,,,,,,16,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Okanogan,930,769,,,4,,,,,,,,,,72,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Pacific,632,1025,,,14,,,,,,,,,,81,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Pierce,5443,7162,,,269,,,,,,,,,,696,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,San Juan,157,521,,,21,,,,,,,,,,59,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Skagit,1377,2647,,,62,,,,,,,,,,225,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Skamania,120,233,,,4,,,,,,,,,,68,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Snohomish,2930,4622,,,269,,,,,,,,,,435,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Spokane,8135,5158,,,312,,,,,,,,,,660,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Stevens,2103,1288,,,29,,,,,,,,,,279,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Thurston,1365,1493,,,43,,,,,,,,,,166,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Wahkiakum,133,442,,,6,,,,,,,,,,57,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Walla Walla,1976,1883,,,25,,,,,,,,,,27,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Whatcom,1916,4947,,,221,,,,,,,,,,540,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Whitman,3614,2115,,,151,,,,,,,,,,229,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1904,Governor,Yakima,1952,2589,,,115,,,,,,,,,,287,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Adams,750,1033,,,30,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Asotin,338,693,,,22,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Benton,479,913,,,22,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Chehalis,1186,3422,,,47,,,,,,,,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Chelan,851,1776,,,41,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Clallam,459,987,,,12,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Clark,1136,2555,,,71,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Columbia,632,872,,,28,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Cowlitz,623,1619,,,29,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Douglas,1559,2017,,,23,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Ferry,402,512,,,4,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Franklin,470,688,,,17,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Garfield,354,601,,,10,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Island,157,505,,,15,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Jefferson,392,885,,,8,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,King,13939,23632,,,574,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Kitsap,751,1987,,,54,,,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Kittitas,1002,1772,,,51,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Klickitat,549,1328,,,36,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Lewis,1472,3214,,,70,,,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Lincoln,1453,2107,,,34,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Mason,322,587,,,13,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Okanogan,1028,1530,,,13,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Pacific,537,1470,,,9,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Pierce,4701,11586,,,331,,,,,,,,,,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,San Juan,143,621,,,2,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Skagit,1367,3110,,,64,,,,,,,,,,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Skamania,119,350,,,7,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Snohomish,2700,5913,,,595,,,,,,,,,,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Spokane,6869,11700,,,393,,,,,,,,,,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Stevens,1554,2613,,,87,,,,,,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Thurston,985,2001,,,130,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Wahkiakum,132,495,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Walla Walla,1881,2670,,,34,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Whatcom,2273,5341,,,208,,,,,,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Whitman,2946,3053,,,189,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1908,Governor,Yakima,1615,4032,,,241,,,,,,,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Adams,970,847,,,43,,,,,,,,,,138,,286,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Asotin,501,802,,,76,,,,,,,,,,127,,250,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Benton,1199,1486,,,58,,,,,,,,,,320,,623,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Chelan,1037,1802,,,140,,,,,,,,,,634,,1480,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Clallam,422,781,,,17,,,,,,,,,,617,,670,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Clark,2434,2532,,,466,,,,,,,,,,951,,1326,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Columbia,986,830,,,46,,,,,,,,,,148,,513,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Cowlitz,803,1352,,,53,,,,,,,,,,501,,1103,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Douglas,1352,837,,,61,,,,,,,,,,290,,550,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Ferry,538,577,,,10,,,,,,,,,,269,,251,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Franklin,508,717,,,32,,,,,,,,,,270,,206,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Garfield,473,369,,,31,,,,,,,,,,71,,585,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Grant,720,906,,,38,,,,,,,,,,372,,533,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Grays Harbor,1907,3644,,,141,,,,,,,,,,1735,,1336,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Island,272,443,,,66,,,,,,,,,,326,,435,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Jefferson,602,893,,,6,,,,,,,,,,273,,485,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,King,26243,18927,,,825,,,,,,,,,,5594,,18727,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Kitsap,1031,1820,,,76,,,,,,,,,,1391,,1572,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Kittitas,1580,1422,,,114,,,,,,,,,,411,,1505,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Klickitat,917,1565,,,85,,,,,,,,,,334,,424,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Lewis,2879,3127,,,317,,,,,,,,,,1667,,1683,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Lincoln,1733,1704,,,77,,,,,,,,,,229,,963,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Mason,570,483,,,13,,,,,,,,,,374,,349,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Okanogan,1196,1577,,,28,,,,,,,,,,874,,516,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Pacific,904,1755,,,78,,,,,,,,,,347,,916,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Pend Oreille,641,778,,,26,,,,,,,,,,302,,286,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Pierce,10724,6972,,,711,,,,,,,,,,3506,,9514,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,San Juan,269,414,,,15,,,,,,,,,,217,,285,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Skagit,2090,2579,,,369,,,,,,,,,,1642,,2389,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Skamania,230,343,,,7,,,,,,,,,,83,,147,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Snohomish,3597,3677,,,700,,,,,,,,,,3847,,6930,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Spokane,10576,11792,,,704,,,,,,,,,,2047,,9387,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Stevens,1873,1547,,,245,,,,,,,,,,971,,1227,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Thurston,1634,1974,,,160,,,,,,,,,,1138,,1397,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Wahkiakum,134,374,,,10,,,,,,,,,,107,,228,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Walla Walla,3386,2355,,,115,,,,,,,,,,313,,1309,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Whatcom,2785,4576,,,420,,,,,,,,,,2924,,4014,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Whitman,3519,3481,,,1099,,,,,,,,,,574,,1034,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1912,Governor,Yakima,4016,4569,,,685,,,,,,,,,,1221,,2297,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Adams,1581,970,,,6,,,,,,,,,,96,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Asotin,1185,927,,,36,,,,,,,,,,109,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Benton,1561,1332,,,27,,,,,,,,,,276,,9,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Chelan,3246,2626,,,94,,,,,,,,,,348,,22,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Clallam,1390,1483,,,11,,,,,,,,,,389,,3,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Clark,2904,5093,,,149,,,,,,,,,,663,,26,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Columbia,1241,1081,,,29,,,,,,,,,,94,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Cowlitz,1391,2035,,,40,,,,,,,,,,347,,8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Douglas,2014,1038,,,23,,,,,,,,,,121,,14,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Ferry,909,577,,,5,,,,,,,,,,197,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Franklin,1181,586,,,13,,,,,,,,,,98,,8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Garfield,775,768,,,4,,,,,,,,,,31,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Grant,1408,1338,,,31,,,,,,,,,,214,,36,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Grays Harbor,5004,4957,,,74,,,,,,,,,,1272,,42,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Island,1016,643,,,13,,,,,,,,,,149,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Jefferson,769,1160,,,10,,,,,,,,,,125,,16,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,King,45438,43350,,,416,,,,,,,,,,2721,,1876,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Kitsap,2909,3138,,,62,,,,,,,,,,702,,32,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Kittitas,2557,2409,,,68,,,,,,,,,,243,,17,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Klickitat,1654,1399,,,27,,,,,,,,,,168,,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Lewis,4838,4752,,,145,,,,,,,,,,792,,44,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Lincoln,3050,2143,,,29,,,,,,,,,,199,,15,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Mason,795,758,,,8,,,,,,,,,,151,,11,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Okanogan,3075,1817,,,21,,,,,,,,,,430,,10,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Pacific,1610,2516,,,31,,,,,,,,,,251,,16,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Pend Oreille,1066,952,,,11,,,,,,,,,,94,,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Pierce,19590,16524,,,543,,,,,,,,,,1730,,126,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,San Juan,494,775,,,7,,,,,,,,,,109,,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Skagit,5192,4007,,,144,,,,,,,,,,943,,60,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Skamania,389,503,,,7,,,,,,,,,,42,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Snohomish,9040,8080,,,201,,,,,,,,,,2616,,69,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Spokane,21236,19937,,,324,,,,,,,,,,1134,,77,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Stevens,3490,2404,,,54,,,,,,,,,,645,,22,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Thurston,2493,3248,,,145,,,,,,,,,,613,,65,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Wahkiakum,382,430,,,3,,,,,,,,,,102,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Walla Walla,4991,4040,,,34,,,,,,,,,,150,,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Whatcom,6158,7202,,,312,,,,,,,,,,1838,,143,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Whitman,6098,4749,,,105,,,,,,,,,,208,,8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1916,Governor,Yakima,7625,6061,,,252,,,,,,,,,,707,,67,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,Governor,Adams,413,1418,,,,,,,,,,,,,,,,,9,,,,,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,Governor,Asotin,421,1283,,,,,,,,,,,,,,,,,9,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,Governor,Benton,493,1956,,,,,,,,,,,,,,,,,5,,,,,1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,Governor,Chelan,1369,3736,,,,,,,,,,,,,,,,,12,,,,,1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,Governor,Clallam,429,1648,,,,,,,,,,,,,,,,,14,,,,,1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,Governor,Clark,1768,4591,,,,,,,,,,,,,,,,,27,,,,,2650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,Governor,Columbia,428,1501,,,,,,,,,,,,,,,,,5,,,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,Governor,Cowlitz,538,2239,,,,,,,,,,,,,,,,,7,,,,,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,Governor,Douglas,886,1492,,,,,,,,,,,,,,,,,7,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington,1920,Governor,Ferry,437,511,,,,,,,,,,,,,,,,,6,,,,,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
