State,Year,Office,County,D#,R#,Prog.#,Pop.#,S#,Proh.#,SL#,Comm.#,Am.#,AI#,CL#,SW#,I#,G#,Ref.#,NL#,L#,U#,NA#,Ind. All.#,Labor#,RfL#,Cit.#,Unity#,Delta#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I#
Kentucky,1996,President,Bell,5058,3917,,,,,,,,14,,,,,940,11,68,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Boone,8379,15085,,,,,,,,113,,,,,1900,8,116,,,,,,,,,6,0,,,,,,,,,
Kentucky,1996,President,Bourbon,3030,2592,,,,,,,,5,,,,,603,5,19,,,,,,,,,4,0,,,,,,,,,
Kentucky,1996,President,Boyd,9668,7054,,,,,,,,37,,,,,2070,11,46,,,,,,,,,7,0,,,,,,,,,
Kentucky,1996,President,Boyle,3877,4157,,,,,,,,12,,,,,709,6,15,,,,,,,,,6,0,,,,,,,,,
Kentucky,1996,President,Bracken,1055,1371,,,,,,,,19,,,,,271,2,2,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Breathitt,3106,1058,,,,,,,,6,,,,,397,4,7,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Breckinridge,2956,3151,,,,,,,,9,,,,,670,3,8,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Bullitt,7651,8697,,,,,,,,30,,,,,1973,8,36,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Butler,1260,2531,,,,,,,,1,,,,,348,1,8,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Caldwell,2434,2067,,,,,,,,2,,,,,637,1,11,,,,,,,,,3,0,,,,,,,,,
Kentucky,1996,President,Calloway,5281,4989,,,,,,,,14,,,,,1223,12,37,,,,,,,,,10,0,,,,,,,,,
Kentucky,1996,President,Campbell,11957,16640,,,,,,,,143,,,,,2312,34,117,,,,,,,,,13,0,,,,,,,,,
Kentucky,1996,President,Carlisle,1355,816,,,,,,,,10,,,,,245,0,1,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Carroll,1689,1170,,,,,,,,5,,,,,351,7,14,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Carter,3728,3240,,,,,,,,2,,,,,781,2,18,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Casey,1106,3187,,,,,,,,9,,,,,525,4,42,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Christian,6843,8285,,,,,,,,23,,,,,1064,5,36,,,,,,,,,4,0,,,,,,,,,
Kentucky,1996,President,Clark,4987,4739,,,,,,,,31,,,,,1095,10,32,,,,,,,,,2,0,,,,,,,,,
Kentucky,1996,President,Clay,2135,3716,,,,,,,,28,,,,,478,34,10,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Clinton,1072,2521,,,,,,,,9,,,,,350,8,16,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Crittenden,1480,1509,,,,,,,,3,,,,,400,0,12,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Cumberland,753,1654,,,,,,,,5,,,,,227,9,12,,,,,,,,,2,0,,,,,,,,,
Kentucky,1996,President,Daviess,15366,15844,,,,,,,,90,,,,,3344,64,214,,,,,,,,,5,3,,,,,,,,,
Kentucky,1996,President,Edmonson,1595,2619,,,,,,,,2,,,,,298,2,3,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Elliott,1298,421,,,,,,,,4,,,,,284,0,4,,,,,,,,,4,0,,,,,,,,,
Kentucky,1996,President,Estill,1724,2220,,,,,,,,3,,,,,479,5,16,,,,,,,,,3,0,,,,,,,,,
Kentucky,1996,President,Fayette,43632,42930,,,,,,,,97,,,,,5345,100,335,,,,,,,,,225,0,,,,,,,,,
Kentucky,1996,President,Fleming,1913,2313,,,,,,,,1,,,,,522,4,10,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Floyd,9655,3139,,,,,,,,24,,,,,1518,13,29,,,,,,,,,6,0,,,,,,,,,
Kentucky,1996,President,Franklin,11251,7132,,,,,,,,22,,,,,1873,25,56,,,,,,,,,8,0,,,,,,,,,
Kentucky,1996,President,Fulton,1614,863,,,,,,,,5,,,,,223,1,4,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Gallatin,1189,838,,,,,,,,7,,,,,299,9,4,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Garrard,1486,2540,,,,,,,,4,,,,,337,0,2,,,,,,,,,2,0,,,,,,,,,
Kentucky,1996,President,Grant,2541,2697,,,,,,,,10,,,,,661,5,23,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Graves,6991,5130,,,,,,,,21,,,,,1596,7,57,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Grayson,2716,4249,,,,,,,,10,,,,,677,7,63,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Green,1285,2763,,,,,,,,4,,,,,475,2,11,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Greenup,6883,5370,,,,,,,,23,,,,,1627,7,42,,,,,,,,,4,0,,,,,,,,,
Kentucky,1996,President,Hancock,1547,1356,,,,,,,,3,,,,,418,1,9,,,,,,,,,0,5,,,,,,,,,
Kentucky,1996,President,Hardin,11031,12642,,,,,,,,28,,,,,2815,19,78,,,,,,,,,4,0,,,,,,,,,
Kentucky,1996,President,Harlan,5874,3337,,,,,,,,10,,,,,884,8,14,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Harrison,2934,2433,,,,,,,,10,,,,,801,8,16,,,,,,,,,2,0,,,,,,,,,
Kentucky,1996,President,Hart,2527,2701,,,,,,,,7,,,,,501,14,8,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Henderson,8051,5092,,,,,,,,53,,,,,1556,11,38,,,,,,,,,5,0,,,,,,,,,
Kentucky,1996,President,Henry,2324,2110,,,,,,,,4,,,,,564,2,6,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Hickman,1220,695,,,,,,,,5,,,,,247,1,5,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Hopkins,7239,6363,,,,,,,,22,,,,,1512,11,41,,,,,,,,,2,0,,,,,,,,,
Kentucky,1996,President,Jackson,960,3045,,,,,,,,6,,,,,299,28,13,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Jefferson,144207,114860,,,,,,,,286,,,,,19413,268,686,,,,,,,,,193,0,,,,,,,,,
Kentucky,1996,President,Jessamine,4428,6686,,,,,,,,11,,,,,1040,7,35,,,,,,,,,3,0,,,,,,,,,
Kentucky,1996,President,Johnson,3348,3262,,,,,,,,9,,,,,1010,17,18,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Kenton,19407,28579,,,,,,,,215,,,,,3680,69,230,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Knott,4842,1201,,,,,,,,12,,,,,517,20,15,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Knox,3736,4502,,,,,,,,20,,,,,811,8,17,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Larue,2040,2140,,,,,,,,1,,,,,469,1,5,,,,,,,,,2,0,,,,,,,,,
Kentucky,1996,President,Laurel,4306,9454,,,,,,,,47,,,,,1211,10,61,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Lawrence,2195,1812,,,,,,,,3,,,,,481,2,8,,,,,,,,,2,0,,,,,,,,,
Kentucky,1996,President,Lee,1023,1302,,,,,,,,7,,,,,181,4,5,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Leslie,1466,2296,,,,,,,,4,,,,,304,4,16,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Letcher,4160,2222,,,,,,,,11,,,,,782,5,25,,,,,,,,,21,0,,,,,,,,,
Kentucky,1996,President,Lewis,1415,2365,,,,,,,,2,,,,,561,15,11,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Lincoln,2550,3006,,,,,,,,9,,,,,526,3,16,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Livingston,2228,1258,,,,,,,,20,,,,,449,1,10,,,,,,,,,2,0,,,,,,,,,
Kentucky,1996,President,Logan,4181,3888,,,,,,,,7,,,,,704,7,20,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Lyon,1641,999,,,,,,,,4,,,,,284,3,4,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Madison,8142,9212,,,,,,,,47,,,,,1613,13,60,,,,,,,,,8,0,,,,,,,,,
Kentucky,1996,President,Magoffin,2249,1434,,,,,,,,19,,,,,337,2,49,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Marion,2922,2013,,,,,,,,3,,,,,757,0,4,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Marshall,6054,4579,,,,,,,,15,,,,,1391,22,51,,,,,,,,,47,0,,,,,,,,,
Kentucky,1996,President,Martin,1807,1612,,,,,,,,4,,,,,401,19,2,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Mason,2444,2588,,,,,,,,10,,,,,484,5,3,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,McCracken,12670,10221,,,,,,,,19,,,,,2268,7,24,,,,,,,,,4,0,,,,,,,,,
Kentucky,1996,President,McCreary,1710,2527,,,,,,,,10,,,,,488,3,12,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,McLean,1834,1368,,,,,,,,2,,,,,385,6,13,,,,,,,,,2,0,,,,,,,,,
Kentucky,1996,President,Meade,3653,2855,,,,,,,,6,,,,,912,7,15,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Menifee,979,608,,,,,,,,4,,,,,179,8,3,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Mercer,3179,3264,,,,,,,,7,,,,,738,9,84,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Metcalfe,1349,1651,,,,,,,,8,,,,,355,3,11,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Monroe,1114,3300,,,,,,,,6,,,,,415,8,8,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Montgomery,3372,2681,,,,,,,,10,,,,,705,5,20,,,,,,,,,3,0,,,,,,,,,
Kentucky,1996,President,Morgan,1843,1439,,,,,,,,3,,,,,380,18,12,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Muhlenberg,6564,3569,,,,,,,,16,,,,,1218,3,15,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Nelson,5392,4645,,,,,,,,24,,,,,1067,3,26,,,,,,,,,2,0,,,,,,,,,
Kentucky,1996,President,Nicholas,1092,950,,,,,,,,1,,,,,265,0,2,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Ohio,3487,3475,,,,,,,,11,,,,,1076,5,18,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Oldham,6202,10477,,,,,,,,21,,,,,1521,19,53,,,,,,,,,8,0,,,,,,,,,
Kentucky,1996,President,Owen,1603,1709,,,,,,,,5,,,,,454,5,13,,,,,,,,,7,0,,,,,,,,,
Kentucky,1996,President,Owsley,647,920,,,,,,,,3,,,,,153,4,1,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Pendleton,1926,2177,,,,,,,,4,,,,,462,28,14,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Perry,6015,3382,,,,,,,,9,,,,,894,5,18,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Pike,14126,7160,,,,,,,,26,,,,,2148,10,25,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Powell,2156,1526,,,,,,,,4,,,,,523,20,9,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Pulaski,5340,11945,,,,,,,,13,,,,,1420,74,37,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Robertson,360,368,,,,,,,,0,,,,,117,2,3,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Rockcastle,1160,3106,,,,,,,,5,,,,,338,3,32,,,,,,,,,6,0,,,,,,,,,
Kentucky,1996,President,Rowan,3215,2309,,,,,,,,5,,,,,724,8,26,,,,,,,,,17,0,,,,,,,,,
Kentucky,1996,President,Russell,1582,4017,,,,,,,,4,,,,,837,8,8,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Scott,4258,4349,,,,,,,,16,,,,,977,2,12,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Shelby,4629,5307,,,,,,,,10,,,,,780,8,24,,,,,,,,,3,0,,,,,,,,,
Kentucky,1996,President,Simpson,2749,2186,,,,,,,,8,,,,,401,3,11,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Spencer,1404,1614,,,,,,,,3,,,,,341,0,5,,,,,,,,,1,0,,,,,,,,,
Kentucky,1996,President,Taylor,2897,4573,,,,,,,,15,,,,,829,5,16,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Todd,1744,1912,,,,,,,,9,,,,,424,4,25,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Trigg,2087,1975,,,,,,,,12,,,,,394,3,3,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Trimble,1245,999,,,,,,,,8,,,,,308,2,6,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Union,2913,1554,,,,,,,,8,,,,,598,4,7,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Warren,11642,15784,,,,,,,,27,,,,,1835,20,84,,,,,,,,,14,0,,,,,,,,,
Kentucky,1996,President,Washington,1639,2116,,,,,,,,3,,,,,383,2,13,,,,,,,,,5,0,,,,,,,,,
Kentucky,1996,President,Wayne,2422,3122,,,,,,,,4,,,,,481,17,9,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Webster,2852,1568,,,,,,,,10,,,,,660,2,10,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Whitley,4174,5402,,,,,,,,22,,,,,1027,17,38,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Wolfe,1297,772,,,,,,,,2,,,,,202,20,4,,,,,,,,,0,0,,,,,,,,,
Kentucky,1996,President,Woodford,3910,4270,,,,,,,,12,,,,,746,12,21,,,,,,,,,6,0,,,,,,,,,
Kentucky,2000,President,Adair,1779,5460,,,,,,,,4,,,,48,15,10,12,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Allen,1950,4415,,,,,,,,4,,,,31,10,8,11,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Anderson,2902,4909,,,,,,,,5,,,,120,18,4,9,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Ballard,1880,1824,,,,,,,,4,,,,23,29,3,6,,,,,,,,,1,,,,,,,,,,
Kentucky,2000,President,Barren,4930,8741,,,,,,,,3,,,,108,33,10,19,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Bath,2087,2303,,,,,,,,4,,,,49,17,11,2,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Bell,4787,5585,,,,,,,,8,,,,102,41,73,15,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Boone,9248,22016,,,,,,,,12,,,,485,136,22,65,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Bourbon,3048,3881,,,,,,,,7,,,,126,20,11,9,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Boyd,9541,9247,,,,,,,,12,,,,274,61,14,33,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Boyle,3963,6126,,,,,,,,8,,,,177,21,11,20,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Bracken,888,2065,,,,,,,,2,,,,37,18,1,8,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Breathitt,2902,2084,,,,,,,,0,,,,57,12,11,7,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Breckinridge,2595,4763,,,,,,,,4,,,,48,20,12,11,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Bullitt,8195,14054,,,,,,,,10,,,,270,83,19,48,,,,,,,,,22,,,,,,,,,,
Kentucky,2000,President,Butler,1299,3654,,,,,,,,2,,,,27,17,3,8,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Caldwell,2223,3161,,,,,,,,5,,,,54,25,3,11,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Calloway,5635,7705,,,,,,,,4,,,,236,62,5,26,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Campbell,12040,20789,,,,,,,,20,,,,720,124,34,82,,,,,,,,,20,,,,,,,,,,
Kentucky,2000,President,Carlisle,1149,1405,,,,,,,,5,,,,14,14,3,3,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Carroll,1601,1818,,,,,,,,3,,,,57,8,3,9,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Carter,4182,4617,,,,,,,,7,,,,97,30,13,13,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Casey,1122,4284,,,,,,,,3,,,,36,12,5,7,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Christian,6778,10787,,,,,,,,6,,,,137,31,15,19,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Clark,4918,7297,,,,,,,,13,,,,191,24,8,22,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Clay,1723,4926,,,,,,,,4,,,,28,26,8,4,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Clinton,1032,3224,,,,,,,,4,,,,24,14,4,3,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Crittenden,1610,2469,,,,,,,,3,,,,41,24,3,4,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Cumberland,736,2220,,,,,,,,4,,,,22,8,3,13,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Daviess,14126,21361,,,,,,,,50,,,,506,98,32,67,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Edmonson,1710,3250,,,,,,,,1,,,,17,9,1,7,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Elliott,1525,827,,,,,,,,2,,,,19,3,3,2,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Estill,1591,3033,,,,,,,,2,,,,51,12,12,9,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Fayette,47277,54495,,,,,,,,48,,,,3052,217,101,285,,,,,,,,,2,,,,,,,,,,
Kentucky,2000,President,Fleming,1813,3282,,,,,,,,4,,,,43,23,7,7,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Floyd,10088,5068,,,,,,,,14,,,,129,37,29,29,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Franklin,10853,10209,,,,,,,,10,,,,449,61,26,46,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Fulton,1452,1293,,,,,,,,2,,,,20,10,9,2,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Gallatin,1049,1345,,,,,,,,2,,,,38,8,6,11,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Garrard,1713,4043,,,,,,,,0,,,,43,7,8,9,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Grant,2568,4405,,,,,,,,5,,,,90,19,4,12,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Graves,6097,7849,,,,,,,,19,,,,131,90,15,30,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Grayson,2604,5843,,,,,,,,8,,,,58,18,13,10,,,,,,,,,4,,,,,,,,,,
Kentucky,2000,President,Green,1085,3615,,,,,,,,3,,,,31,11,4,7,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Greenup,7164,7233,,,,,,,,17,,,,178,40,17,14,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Hancock,1508,2032,,,,,,,,2,,,,49,12,5,2,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Hardin,11095,18964,,,,,,,,13,,,,437,84,31,66,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Harlan,5365,4980,,,,,,,,8,,,,110,39,20,13,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Harrison,2658,3793,,,,,,,,11,,,,114,22,3,10,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Hart,2201,3725,,,,,,,,5,,,,53,16,9,10,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Henderson,8054,7698,,,,,,,,11,,,,217,28,12,19,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Henry,2117,3244,,,,,,,,2,,,,73,18,5,14,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Hickman,940,1151,,,,,,,,0,,,,18,13,1,1,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Hopkins,6734,9490,,,,,,,,9,,,,160,50,19,27,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Jackson,701,4079,,,,,,,,5,,,,45,12,6,7,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Jefferson,149901,145052,,,,,,,,92,,,,5935,639,161,581,,,,,,,,,1,,,,,,,,,,
Kentucky,2000,President,Jessamine,4633,10074,,,,,,,,8,,,,266,38,16,26,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Johnson,3251,4783,,,,,,,,8,,,,85,22,20,11,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Kenton,19100,35363,,,,,,,,36,,,,1293,203,46,182,,,,,,,,,26,,,,,,,,,,
Kentucky,2000,President,Knott,4349,2029,,,,,,,,4,,,,42,10,13,11,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Knox,3690,6058,,,,,,,,12,,,,83,34,22,11,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Larue,1727,3384,,,,,,,,3,,,,41,15,3,6,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Laurel,4856,13029,,,,,,,,14,,,,138,37,22,24,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Lawrence,2258,2969,,,,,,,,2,,,,47,16,3,12,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Lee,836,1893,,,,,,,,0,,,,17,8,8,2,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Leslie,1210,3159,,,,,,,,5,,,,28,10,7,15,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Letcher,4698,4092,,,,,,,,6,,,,127,33,18,11,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Lewis,1293,3217,,,,,,,,2,,,,39,8,4,5,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Lincoln,2678,4795,,,,,,,,6,,,,71,27,10,10,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Livingston,2022,2118,,,,,,,,12,,,,43,24,1,10,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Logan,3885,5344,,,,,,,,4,,,,61,17,14,7,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Lyon,1680,1688,,,,,,,,1,,,,30,13,4,4,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Madison,9309,13682,,,,,,,,39,,,,302,98,29,64,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Magoffin,2603,2785,,,,,,,,1,,,,38,10,4,7,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Marion,2778,3259,,,,,,,,0,,,,44,6,4,2,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Marshall,6203,7294,,,,,,,,18,,,,525,39,29,64,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Martin,1714,2667,,,,,,,,8,,,,23,14,6,14,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Mason,2178,3572,,,,,,,,1,,,,93,30,3,12,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,McCracken,11412,14745,,,,,,,,28,,,,140,71,8,17,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,McCreary,1418,3321,,,,,,,,8,,,,36,10,13,8,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,McLean,1747,2219,,,,,,,,3,,,,88,16,4,12,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Meade,3596,5319,,,,,,,,3,,,,104,23,10,16,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Menifee,1038,1170,,,,,,,,6,,,,19,10,2,4,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Mercer,3092,5362,,,,,,,,3,,,,129,19,13,14,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Metcalfe,1318,2476,,,,,,,,1,,,,41,5,3,5,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Monroe,1158,4377,,,,,,,,0,,,,15,9,5,5,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Montgomery,3833,4534,,,,,,,,5,,,,87,28,15,17,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Morgan,1875,2295,,,,,,,,1,,,,44,11,8,6,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Muhlenberg,6295,5518,,,,,,,,5,,,,87,30,7,14,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Nelson,5481,7714,,,,,,,,10,,,,212,38,10,23,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Nicholas,994,1613,,,,,,,,4,,,,42,12,1,7,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Ohio,3303,5413,,,,,,,,3,,,,103,35,10,15,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Oldham,6236,13580,,,,,,,,10,,,,349,35,10,48,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Owen,1394,2582,,,,,,,,0,,,,68,17,1,8,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Owsley,339,1466,,,,,,,,1,,,,10,5,2,3,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Pendleton,1670,3044,,,,,,,,2,,,,57,13,5,12,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Perry,5514,5300,,,,,,,,2,,,,103,29,32,16,,,,,,,,,4,,,,,,,,,,
Kentucky,2000,President,Pike,13611,11005,,,,,,,,14,,,,169,76,25,35,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Powell,2008,2258,,,,,,,,4,,,,63,15,5,9,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Pulaski,5415,15845,,,,,,,,13,,,,178,44,17,29,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Robertson,341,630,,,,,,,,0,,,,24,1,2,0,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Rockcastle,1174,3992,,,,,,,,4,,,,45,15,9,8,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Rowan,3505,3546,,,,,,,,1,,,,136,14,7,17,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Russell,1710,5268,,,,,,,,2,,,,54,23,10,7,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Scott,5472,7952,,,,,,,,12,,,,272,35,27,16,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Shelby,4435,8068,,,,,,,,4,,,,179,19,7,26,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Simpson,2583,3169,,,,,,,,8,,,,38,11,4,11,,,,,,,,,0,,,,,,,,,,
Kentucky,2000,President,Spencer,1554,3150,,,,,,,,4,,,,35,12,6,11,,,,,,,,,0,,,,,,,,,,
