State,Year,Office,County,D#,R#,L#,C#,G#,NL#,Ref.#,S#,I1#,I2#,I3#,I4#,Pop.#,Proh.#,Prog.#,CN#,Cit.#,PBP#,In. Al.#,USC#,NA#,Ap.#,AF#,JIA#,TBA,LB#,WW#,W/I1#,W/I2#,I#,W/I#
Arkansas,1994,Governor,Baxter,7121,6317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Benton,15027,17702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Boone,5679,4662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Bradley,2306,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Calhoun,1145,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Carroll,3515,3253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Chicot,3705,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Clark,4825,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Clay,3599,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Cleburne,4386,3579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Cleveland,1704,966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Columbia,3872,3121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Conway,3530,2318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Craighead,11726,7937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Crawford,6660,5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Crittenden,7974,4738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Cross,3160,2197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Dallas,2048,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Desha,3271,1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Drew,3012,1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Faulkner,10190,7435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Franklin,3295,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Fulton,2057,1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Garland,14882,11068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Grant,2593,1839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Greene,6049,3805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Hempstead,3706,2157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Hot Spring,5659,2897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Howard,2429,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Independence,6424,3828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Izard,2970,1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Jackson,4105,1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Jefferson,16240,6263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Johnson,3282,2423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Lafayette,1999,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Lawrence,3901,2269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Lee,2886,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Lincoln,2254,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Little River,2582,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Logan,4312,2676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Lonoke,7044,5679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Madison,2775,2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Marion,2306,1863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Miller,5876,4251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Mississippi,8511,7267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Monroe,1937,1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Montgomery,1818,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Nevada,2029,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Newton,1846,1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Ouachita,6048,2939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Perry,1675,1282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Phillips,6258,2709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Pike,2009,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Poinsett,4830,2590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Polk,3035,2586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Pope,7335,6716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Prairie,2266,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Pulaski,58357,37394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Randolph,2892,1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Saint Francis,4805,2986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Saline,12617,9950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Scott,2414,1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Searcy,1482,1616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Sebastian,15776,13228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Sevier,2441,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Sharp,3468,2652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Stone,2251,1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Union,8538,5029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Van Buren,3484,2334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Washington,18465,15290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,White,9902,6901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Woodruff,2183,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1994,Governor,Yell,3208,2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,1998,Governor,Arkansas,2267,2917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
Arkansas,1998,Governor,Ashley,2945,3843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
Arkansas,1998,Governor,Baxter,4060,8306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
Arkansas,1998,Governor,Benton,9627,27672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971
Arkansas,1998,Governor,Boone,2567,7080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371
Arkansas,1998,Governor,Bradley,1469,1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
Arkansas,1998,Governor,Calhoun,600,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
Arkansas,1998,Governor,Carroll,2462,4806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221
Arkansas,1998,Governor,Chicot,2075,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
Arkansas,1998,Governor,Clark,2890,3447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
Arkansas,1998,Governor,Clay,2670,2573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
Arkansas,1998,Governor,Cleburne,2541,4925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
Arkansas,1998,Governor,Cleveland,1030,1594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
Arkansas,1998,Governor,Columbia,1882,4886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
Arkansas,1998,Governor,Conway,2337,3491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
Arkansas,1998,Governor,Craighead,9710,9742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348
Arkansas,1998,Governor,Crawford,3553,9039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180
Arkansas,1998,Governor,Crittenden,4945,5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128
Arkansas,1998,Governor,Cross,2346,2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
Arkansas,1998,Governor,Dallas,1083,1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
Arkansas,1998,Governor,Desha,1522,1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
Arkansas,1998,Governor,Drew,2018,2681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
Arkansas,1998,Governor,Faulkner,6214,12494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358
Arkansas,1998,Governor,Franklin,1896,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101
Arkansas,1998,Governor,Fulton,1496,1577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
Arkansas,1998,Governor,Garland,9907,16573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437
Arkansas,1998,Governor,Grant,1552,2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
Arkansas,1998,Governor,Greene,4034,5005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123
Arkansas,1998,Governor,Hempstead,2032,3286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
Arkansas,1998,Governor,Hot Spring,3553,4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126
Arkansas,1998,Governor,Howard,1387,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
Arkansas,1998,Governor,Independence,4341,4867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107
Arkansas,1998,Governor,Izard,2276,2543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
Arkansas,1998,Governor,Jackson,2776,2262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
Arkansas,1998,Governor,Jefferson,9641,10925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343
Arkansas,1998,Governor,Johnson,1969,3602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
Arkansas,1998,Governor,Lafayette,1288,1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
Arkansas,1998,Governor,Lawrence,3100,2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
Arkansas,1998,Governor,Lee,1906,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55
Arkansas,1998,Governor,Lincoln,1477,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
Arkansas,1998,Governor,Little River,1824,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
Arkansas,1998,Governor,Logan,2409,4453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115
Arkansas,1998,Governor,Lonoke,3931,9332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157
Arkansas,1998,Governor,Madison,1940,3624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107
Arkansas,1998,Governor,Marion,1501,2763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185
Arkansas,1998,Governor,Miller,3505,6517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
Arkansas,1998,Governor,Mississippi,5094,5445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172
Arkansas,1998,Governor,Monroe,1373,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
Arkansas,1998,Governor,Montgomery,931,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
Arkansas,1998,Governor,Nevada,1214,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
Arkansas,1998,Governor,Newton,1131,2067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
Arkansas,1998,Governor,Ouachita,4183,4844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
Arkansas,1998,Governor,Perry,950,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
Arkansas,1998,Governor,Phillips,3922,3951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
Arkansas,1998,Governor,Pike,1111,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32
Arkansas,1998,Governor,Poinsett,3178,2666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
Arkansas,1998,Governor,Polk,1802,3829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124
Arkansas,1998,Governor,Pope,4112,9634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140
Arkansas,1998,Governor,Prairie,1175,1916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
Arkansas,1998,Governor,Pulaski,43044,50431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211
Arkansas,1998,Governor,Randolph,2125,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
Arkansas,1998,Governor,Saint Francis,4099,3529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
Arkansas,1998,Governor,Saline,7541,15931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441
Arkansas,1998,Governor,Scott,1415,2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
Arkansas,1998,Governor,Searcy,896,2246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
Arkansas,1998,Governor,Sebastian,8618,20940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361
Arkansas,1998,Governor,Sevier,1533,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45
Arkansas,1998,Governor,Sharp,2493,3019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
Arkansas,1998,Governor,Stone,1458,2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70
Arkansas,1998,Governor,Union,3635,6871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203
Arkansas,1998,Governor,Van Buren,2020,3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
Arkansas,1998,Governor,Washington,12796,24591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857
Arkansas,1998,Governor,White,5096,11519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322
Arkansas,1998,Governor,Woodruff,1291,1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
Arkansas,1998,Governor,Yell,2133,3252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
Arkansas,2002,Governor,Arkansas,2834,3186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Ashley,3599,3176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Baxter,6105,8383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Benton,14693,31077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Boone,4151,6909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Bradley,1925,1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Calhoun,922,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Carroll,3564,4737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Chicot,2301,1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Clark,4167,3431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Arkansas,2002,Governor,Clay,2943,2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Cleburne,3772,5614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Arkansas,2002,Governor,Cleveland,1357,1475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Columbia,3091,3876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Arkansas,2002,Governor,Conway,3652,3305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Arkansas,2002,Governor,Craighead,11013,10499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Crawford,5732,9457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
Arkansas,2002,Governor,Crittenden,6136,5523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Cross,2455,2861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Dallas,1532,1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Arkansas,2002,Governor,Desha,2185,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Drew,2587,2683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Faulkner,11442,13729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Franklin,2619,3082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Fulton,1942,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Arkansas,2002,Governor,Garland,17270,17473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
Arkansas,2002,Governor,Grant,2313,2953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Greene,6458,4722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Hempstead,2976,2862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Arkansas,2002,Governor,Hot Spring,5067,4701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Howard,1780,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Independence,4472,5836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Izard,2437,2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Arkansas,2002,Governor,Jackson,2972,2387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Jefferson,13135,9887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Johnson,2921,3484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Lafayette,1498,1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Lawrence,3199,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Lee,2124,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Lincoln,1746,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
Arkansas,2002,Governor,Little River,2452,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Logan,3389,3830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Arkansas,2002,Governor,Lonoke,6508,9985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Madison,2052,2848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Arkansas,2002,Governor,Marion,2161,2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284
Arkansas,2002,Governor,Miller,4971,5882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
Arkansas,2002,Governor,Mississippi,5563,5319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Monroe,1659,1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Montgomery,1234,1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Nevada,1733,1354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Newton,1372,2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Ouachita,4602,4097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Perry,1691,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Arkansas,2002,Governor,Phillips,3932,3883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Pike,1420,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Poinsett,3594,3086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Polk,2357,4015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
Arkansas,2002,Governor,Pope,5939,9969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Prairie,1504,1811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Pulaski,60719,50268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Randolph,2969,2255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Saint Francis,4646,2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Saline,12391,17250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Arkansas,2002,Governor,Scott,1747,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Searcy,1411,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Sebastian,13238,20264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Sevier,1869,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Arkansas,2002,Governor,Sharp,2853,3363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Stone,1912,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
Arkansas,2002,Governor,Union,5722,7418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Van Buren,2876,3620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
Arkansas,2002,Governor,Washington,18763,24954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,White,7541,13085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
Arkansas,2002,Governor,Woodruff,1682,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Arkansas,2002,Governor,Yell,2691,2798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
Arkansas,2006,Governor,Arkansas,3898,1639,,,79,,,,,,,,,,,,,,,,,,,,,,,,,113,0
Arkansas,2006,Governor,Ashley,3550,1737,,,112,,,,,,,,,,,,,,,,,,,,,,,,,165,0
Arkansas,2006,Governor,Baxter,6248,6440,,,381,,,,,,,,,,,,,,,,,,,,,,,,,296,0
Arkansas,2006,Governor,Benton,18811,28608,,,529,,,,,,,,,,,,,,,,,,,,,,,,,671,40
Arkansas,2006,Governor,Boone,4362,5784,,,237,,,,,,,,,,,,,,,,,,,,,,,,,263,3
Arkansas,2006,Governor,Bradley,1776,862,,,82,,,,,,,,,,,,,,,,,,,,,,,,,42,0
Arkansas,2006,Governor,Calhoun,1001,635,,,51,,,,,,,,,,,,,,,,,,,,,,,,,67,0
Arkansas,2006,Governor,Carroll,3881,3978,,,250,,,,,,,,,,,,,,,,,,,,,,,,,134,0
Arkansas,2006,Governor,Chicot,2570,791,,,28,,,,,,,,,,,,,,,,,,,,,,,,,51,0
Arkansas,2006,Governor,Clark,4162,2024,,,141,,,,,,,,,,,,,,,,,,,,,,,,,119,0
Arkansas,2006,Governor,Clay,3010,1137,,,88,,,,,,,,,,,,,,,,,,,,,,,,,142,0
Arkansas,2006,Governor,Cleburne,4881,4370,,,149,,,,,,,,,,,,,,,,,,,,,,,,,217,1
Arkansas,2006,Governor,Cleveland,1450,982,,,59,,,,,,,,,,,,,,,,,,,,,,,,,76,0
Arkansas,2006,Governor,Columbia,3379,2549,,,45,,,,,,,,,,,,,,,,,,,,,,,,,68,0
Arkansas,2006,Governor,Conway,4125,2268,,,111,,,,,,,,,,,,,,,,,,,,,,,,,130,0
Arkansas,2006,Governor,Craighead,12753,7696,,,149,,,,,,,,,,,,,,,,,,,,,,,,,267,11
Arkansas,2006,Governor,Crawford,7249,8139,,,260,,,,,,,,,,,,,,,,,,,,,,,,,344,0
Arkansas,2006,Governor,Crittenden,13246,5023,,,180,,,,,,,,,,,,,,,,,,,,,,,,,148,0
Arkansas,2006,Governor,Cross,3331,1819,,,105,,,,,,,,,,,,,,,,,,,,,,,,,138,2
Arkansas,2006,Governor,Dallas,1774,975,,,36,,,,,,,,,,,,,,,,,,,,,,,,,36,0
Arkansas,2006,Governor,Desha,2516,703,,,44,,,,,,,,,,,,,,,,,,,,,,,,,58,0
Arkansas,2006,Governor,Drew,2556,1447,,,55,,,,,,,,,,,,,,,,,,,,,,,,,72,0
Arkansas,2006,Governor,Faulkner,12419,11506,,,465,,,,,,,,,,,,,,,,,,,,,,,,,493,0
Arkansas,2006,Governor,Franklin,2908,2452,,,66,,,,,,,,,,,,,,,,,,,,,,,,,99,1
Arkansas,2006,Governor,Fulton,2002,1199,,,59,,,,,,,,,,,,,,,,,,,,,,,,,105,0
Arkansas,2006,Governor,Garland,15482,12530,,,733,,,,,,,,,,,,,,,,,,,,,,,,,837,0
Arkansas,2006,Governor,Grant,2798,2186,,,65,,,,,,,,,,,,,,,,,,,,,,,,,134,0
Arkansas,2006,Governor,Greene,5724,3283,,,79,,,,,,,,,,,,,,,,,,,,,,,,,117,0
Arkansas,2006,Governor,Hempstead,3212,1566,,,48,,,,,,,,,,,,,,,,,,,,,,,,,65,5
Arkansas,2006,Governor,Hot Spring,5312,3012,,,140,,,,,,,,,,,,,,,,,,,,,,,,,184,0
Arkansas,2006,Governor,Howard,2090,1057,,,43,,,,,,,,,,,,,,,,,,,,,,,,,65,0
Arkansas,2006,Governor,Independence,5608,3934,,,189,,,,,,,,,,,,,,,,,,,,,,,,,271,0
Arkansas,2006,Governor,Izard,2412,1534,,,96,,,,,,,,,,,,,,,,,,,,,,,,,113,0
Arkansas,2006,Governor,Jackson,3189,1036,,,116,,,,,,,,,,,,,,,,,,,,,,,,,209,0
