State,Year,Office,County,D#,R#,Pop.#,Prog.#,Proh.#,U#,S#,SW#,ND#,Comm.#,C#,CON#,IND#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,Ref.#,NL#,L#,G#,Citizens,States' Rights,Independent African American,Statesman,Write-Ins,SM#,W/I1#,W/I2#,Det.#,W#
Alabama,1984,US Senate,Covington,7543,4880,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,
Alabama,1984,US Senate,Crenshaw,3089,1581,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,
Alabama,1984,US Senate,Cullman,12141,9561,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,
Alabama,1984,US Senate,Dale,7060,5801,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,
Alabama,1984,US Senate,Dallas,13985,5590,,,,,,,,,,,,,,,,,,,,,147,,,,,,,,,,,
Alabama,1984,US Senate,DeKalb,11040,7856,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,
Alabama,1984,US Senate,Elmore,9026,6271,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,
Alabama,1984,US Senate,Escambia,6450,4424,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,
Alabama,1984,US Senate,Etowah,25178,11011,,,,,,,,,,,,,,,,,,,,,318,,,,,,,,,,,
Alabama,1984,US Senate,Fayette,1257,2797,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,
Alabama,1984,US Senate,Franklin,6598,2792,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,
Alabama,1984,US Senate,Geneva,4941,2757,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,
Alabama,1984,US Senate,Greene,4062,661,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
Alabama,1984,US Senate,Hale,3939,1576,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,
Alabama,1984,US Senate,Henry,4126,1632,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,
Alabama,1984,US Senate,Houston,14518,11393,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,
Alabama,1984,US Senate,Jackson,10435,3192,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,
Alabama,1984,US Senate,Jefferson,158491,104765,,,,,,,,,,,,,,,,,,,,,1192,,,,,,,,,,,
Alabama,1984,US Senate,Lamar,3511,1816,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,
Alabama,1984,US Senate,Lauderdale,21315,6325,,,,,,,,,,,,,,,,,,,,,245,,,,,,,,,,,
Alabama,1984,US Senate,Lawrence,6811,1821,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,
Alabama,1984,US Senate,Lee,14382,9890,,,,,,,,,,,,,,,,,,,,,388,,,,,,,,,,,
Alabama,1984,US Senate,Limestone,9452,3831,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,
Alabama,1984,US Senate,Lowndes,3674,944,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,
Alabama,1984,US Senate,Macon,7787,849,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,
Alabama,1984,US Senate,Madison,48287,22090,,,,,,,,,,,,,,,,,,,,,726,,,,,,,,,,,
Alabama,1984,US Senate,Marengo,6389,3074,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,
Alabama,1984,US Senate,Marion,6367,3921,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,
Alabama,1984,US Senate,Marshall,12292,7290,,,,,,,,,,,,,,,,,,,,,206,,,,,,,,,,,
Alabama,1984,US Senate,Mobile,74910,44649,,,,,,,,,,,,,,,,,,,,,1837,,,,,,,,,,,
Alabama,1984,US Senate,Monroe,5368,3129,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,
Alabama,1984,US Senate,Montgomery,47273,25019,,,,,,,,,,,,,,,,,,,,,470,,,,,,,,,,,
Alabama,1984,US Senate,Morgan,22690,12390,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,,,,
Alabama,1984,US Senate,Perry,4553,1591,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,
Alabama,1984,US Senate,Pickens,5001,2635,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,
Alabama,1984,US Senate,Pike,6233,3066,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,
Alabama,1984,US Senate,Randolph,4800,2026,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,
Alabama,1984,US Senate,Russell,10105,2731,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,
Alabama,1984,US Senate,Shelby,7041,7173,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,
Alabama,1984,US Senate,Saint Clair,12114,15301,,,,,,,,,,,,,,,,,,,,,278,,,,,,,,,,,
Alabama,1984,US Senate,Sumter,5361,1308,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,
Alabama,1984,US Senate,Talladega,11145,9610,,,,,,,,,,,,,,,,,,,,,287,,,,,,,,,,,
Alabama,1984,US Senate,Tallapoosa,8109,4965,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,
Alabama,1984,US Senate,Tuscaloosa,23603,19446,,,,,,,,,,,,,,,,,,,,,458,,,,,,,,,,,
Alabama,1984,US Senate,Walker,13644,7729,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,
Alabama,1984,US Senate,Washington,5342,1927,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,
Alabama,1984,US Senate,Wilcox,4276,1504,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,
Alabama,1984,US Senate,Winston,4430,4863,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,
Alabama,1986,US Senate,Autauga,4768,5602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Baldwin,8763,20839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Barbour,4201,3010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Bibb,3335,1731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Blount,5074,7402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Bullock,3339,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Butler,4232,3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Calhoun,15227,14348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Chambers,4689,4488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Cherokee,4117,2377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Chilton,5985,5549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Choctaw,3466,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Clarke,4343,4532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Clay,2450,2532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Cleburne,1531,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Coffee,5485,5878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Colbert,10953,5988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Conecuh,3247,2615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Coosa,2197,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Covington,5432,6044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Crenshaw,3008,2211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Cullman,10768,13768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Dale,3951,6720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Dallas,12033,5123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,DeKalb,8136,8771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Elmore,6854,8094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Escambia,3772,5194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Etowah,18679,12629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Fayette,3260,3224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Franklin,4431,3308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Geneva,3304,3931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Greene,3592,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Hale,3940,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Henry,2238,2689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Houston,8701,15057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Jackson,5899,4223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Jefferson,119492,115618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Lamar,2060,2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Lauderdale,12873,9479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Lawrence,5452,3135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Lee,8670,10145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Limestone,6761,6550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Lowndes,3706,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Macon,6367,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Madison,26601,33583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Marengo,5170,2940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Marion,4844,4478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Marshall,8447,9101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Mobile,37879,63779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Monroe,3825,3686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Montgomery,37778,31413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Morgan,14972,17348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Perry,3797,1421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Pickens,3701,2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Pike,4388,4277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Randolph,3211,3559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Russell,4859,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Shelby,5269,7581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Saint Clair,9746,16796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Sumter,4295,1297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Talladega,9087,9200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Tallapoosa,5292,6228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Tuscaloosa,24069,13625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Walker,10660,8286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Washington,3102,2837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Wilcox,3773,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1986,US Senate,Winston,3814,5255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Autauga,5967,5074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Baldwin,13974,14704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Barbour,5209,2245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Bibb,4016,1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Blount,7144,5232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Bullock,3356,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Butler,4770,2450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Calhoun,18968,9052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Chambers,5895,3411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Cherokee,3857,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Chilton,7528,4771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Choctaw,4384,1387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Clarke,5415,3569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Clay,2948,1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Cleburne,2583,1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Coffee,6707,4119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Colbert,11141,4070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Conecuh,3779,1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Coosa,2623,1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Covington,7077,4216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Crenshaw,3079,1384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Cullman,13067,9336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Dale,5801,4519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Dallas,9721,5388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,DeKalb,10261,6338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Elmore,7634,7708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Escambia,5055,3153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Etowah,22419,9301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Fayette,4868,2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Franklin,5921,2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Geneva,5223,2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Greene,3312,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Hale,3748,1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Henry,3704,1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Houston,12060,9920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Jackson,7092,2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Jefferson,114524,95005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Lamar,3262,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Lauderdale,15161,6184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Lawrence,6284,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Lee,10652,8597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Limestone,9341,4716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Lowndes,3157,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Macon,6000,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Madison,43747,29206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Marengo,5279,2532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Marion,7354,3031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Marshall,11257,6394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Mobile,53308,40966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Monroe,4446,2659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Montgomery,37725,30221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Morgan,17408,11941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Perry,3569,1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Pickens,4115,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Pike,6292,2838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Randolph,3793,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Russell,6082,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Shelby,12048,17905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Saint Clair,7399,6695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Sumter,4261,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Talladega,10759,7750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Tallapoosa,8359,4684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Tuscaloosa,24587,14287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Walker,14484,6567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Washington,4308,1748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Wilcox,3571,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1990,US Senate,Winston,4976,4138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama,1992,US Senate,Autauga,9012,4279,,,,,,,,,,,,,,,,,,,,,242,,,,,,,,,,,
Alabama,1992,US Senate,Baldwin,2136,19258,,,,,,,,,,,,,,,,,,,,,1094,,,,,,,,,,,
Alabama,1992,US Senate,Barbour,5783,2087,,,,,,,,,,,,,,,,,,,,,145,,,,,,,,,,,
Alabama,1992,US Senate,Bibb,4877,1698,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,
Alabama,1992,US Senate,Blount,8311,5974,,,,,,,,,,,,,,,,,,,,,421,,,,,,,,,,,
Alabama,1992,US Senate,Bullock,3564,480,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,
Alabama,1992,US Senate,Butler,5305,1655,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,
Alabama,1992,US Senate,Calhoun,22735,14190,,,,,,,,,,,,,,,,,,,,,1033,,,,,,,,,,,
Alabama,1992,US Senate,Chambers,8187,3942,,,,,,,,,,,,,,,,,,,,,269,,,,,,,,,,,
Alabama,1992,US Senate,Cherokee,5004,1372,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,
Alabama,1992,US Senate,Chilton,9636,4409,,,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,
Alabama,1992,US Senate,Choctaw,5069,1195,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,
Alabama,1992,US Senate,Clarke,6655,3260,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,
Alabama,1992,US Senate,Clay,3061,1309,,,,,,,,,,,,,,,,,,,,,142,,,,,,,,,,,
Alabama,1992,US Senate,Cleburne,2560,1354,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,
Alabama,1992,US Senate,Coffee,10222,3420,,,,,,,,,,,,,,,,,,,,,236,,,,,,,,,,,
Alabama,1992,US Senate,Colbert,16589,4965,,,,,,,,,,,,,,,,,,,,,321,,,,,,,,,,,
Alabama,1992,US Senate,Conecuh,3679,980,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,
Alabama,1992,US Senate,Coosa,3452,1142,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,
Alabama,1992,US Senate,Covington,7835,2703,,,,,,,,,,,,,,,,,,,,,368,,,,,,,,,,,
Alabama,1992,US Senate,Crenshaw,3484,777,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,
Alabama,1992,US Senate,Cullman,17366,10380,,,,,,,,,,,,,,,,,,,,,639,,,,,,,,,,,
Alabama,1992,US Senate,Dale,9096,4341,,,,,,,,,,,,,,,,,,,,,249,,,,,,,,,,,
Alabama,1992,US Senate,Dallas,15493,3275,,,,,,,,,,,,,,,,,,,,,147,,,,,,,,,,,
Alabama,1992,US Senate,DeKalb,11176,7515,,,,,,,,,,,,,,,,,,,,,477,,,,,,,,,,,
Alabama,1992,US Senate,Elmore,13288,6078,,,,,,,,,,,,,,,,,,,,,378,,,,,,,,,,,
Alabama,1992,US Senate,Escambia,6268,3874,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,
Alabama,1992,US Senate,Etowah,29183,11289,,,,,,,,,,,,,,,,,,,,,851,,,,,,,,,,,
Alabama,1992,US Senate,Fayette,6184,1960,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,
Alabama,1992,US Senate,Franklin,8215,3021,,,,,,,,,,,,,,,,,,,,,208,,,,,,,,,,,
Alabama,1992,US Senate,Geneva,5629,1802,,,,,,,,,,,,,,,,,,,,,304,,,,,,,,,,,
Alabama,1992,US Senate,Greene,4155,371,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,
Alabama,1992,US Senate,Hale,4227,861,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,
Alabama,1992,US Senate,Henry,3533,1162,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Alabama,1992,US Senate,Houston,18918,9651,,,,,,,,,,,,,,,,,,,,,384,,,,,,,,,,,
Alabama,1992,US Senate,Jackson,11396,3973,,,,,,,,,,,,,,,,,,,,,355,,,,,,,,,,,
Alabama,1992,US Senate,Jefferson,178070,109615,,,,,,,,,,,,,,,,,,,,,5085,,,,,,,,,,,
Alabama,1992,US Senate,Lamar,4318,2015,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,
Alabama,1992,US Senate,Lauderdale,23521,8509,,,,,,,,,,,,,,,,,,,,,584,,,,,,,,,,,
Alabama,1992,US Senate,Lawrence,9103,1971,,,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,
Alabama,1992,US Senate,Lee,15983,13684,,,,,,,,,,,,,,,,,,,,,925,,,,,,,,,,,
Alabama,1992,US Senate,Limestone,13703,6657,,,,,,,,,,,,,,,,,,,,,488,,,,,,,,,,,
Alabama,1992,US Senate,Lowndes,3748,597,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,
Alabama,1992,US Senate,Macon,6818,700,,,,,,,,,,,,,,,,,,,,,221,,,,,,,,,,,
Alabama,1992,US Senate,Madison,66537,35311,,,,,,,,,,,,,,,,,,,,,3077,,,,,,,,,,,
Alabama,1992,US Senate,Marengo,8019,1747,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Alabama,1992,US Senate,Marion,8946,3650,,,,,,,,,,,,,,,,,,,,,241,,,,,,,,,,,
Alabama,1992,US Senate,Marshall,14665,7790,,,,,,,,,,,,,,,,,,,,,635,,,,,,,,,,,
Alabama,1992,US Senate,Mobile,80566,50731,,,,,,,,,,,,,,,,,,,,,3094,,,,,,,,,,,
Alabama,1992,US Senate,Monroe,5276,3084,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,
Alabama,1992,US Senate,Montgomery,55442,22838,,,,,,,,,,,,,,,,,,,,,1331,,,,,,,,,,,
Alabama,1992,US Senate,Morgan,26110,15645,,,,,,,,,,,,,,,,,,,,,1100,,,,,,,,,,,
Alabama,1992,US Senate,Perry,4215,992,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,
Alabama,1992,US Senate,Pickens,5616,1980,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,
Alabama,1992,US Senate,Pike,7278,2073,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,
Alabama,1992,US Senate,Randolph,4079,2219,,,,,,,,,,,,,,,,,,,,,187,,,,,,,,,,,
Alabama,1992,US Senate,Russell,9066,3831,,,,,,,,,,,,,,,,,,,,,283,,,,,,,,,,,
Alabama,1992,US Senate,Shelby,22118,24470,,,,,,,,,,,,,,,,,,,,,755,,,,,,,,,,,
Alabama,1992,US Senate,Saint Clair,11528,9318,,,,,,,,,,,,,,,,,,,,,409,,,,,,,,,,,
Alabama,1992,US Senate,Sumter,5980,785,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,
Alabama,1992,US Senate,Talladega,13594,8319,,,,,,,,,,,,,,,,,,,,,466,,,,,,,,,,,
Alabama,1992,US Senate,Tallapoosa,10042,4839,,,,,,,,,,,,,,,,,,,,,226,,,,,,,,,,,
