State,Year,Office,County,D#,R#,Prog.#,U#,Proh.#,S#,Comm.#,SL#,AI#,I#,Ref.#,NL#,G#,L#,ST#,IL#,BL#,Cit.#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,I1#,I2#,I3#,I4#,T#,DN#,SW#,DS#,IHT#,Wor.#,W/I#,Town
Maine,2006,Governor,,269,252,,,,,,,,,,,63,,,,,,,,,,,,,,187,4,,,,,,,,,,Northport Town
Maine,2006,Governor,,672,657,,,,,,,,,,,176,,,,,,,,,,,,,,524,9,,,,,,,,,,Norway Town
Maine,2006,Governor,,9,17,,,,,,,,,,,9,,,,,,,,,,,,,,11,1,,,,,,,,,,No. 8 S.D. UT
Maine,2006,Governor,,15,24,,,,,,,,,,,3,,,,,,,,,,,,,,9,0,,,,,,,,,,No. 21 UT
Maine,2006,Governor,,3,13,,,,,,,,,,,3,,,,,,,,,,,,,,2,0,,,,,,,,,,No. 27 UT
Maine,2006,Governor,,118,81,,,,,,,,,,,16,,,,,,,,,,,,,,37,0,,,,,,,,,,Oakfield Town
Maine,2006,Governor,,837,829,,,,,,,,,,,289,,,,,,,,,,,,,,574,10,,,,,,,,,,Oakland Town
Maine,2006,Governor,,416,191,,,,,,,,,,,42,,,,,,,,,,,,,,125,4,,,,,,,,,,Ogunquit Town
Maine,2006,Governor,,1708,900,,,,,,,,,,,408,,,,,,,,,,,,,,830,15,,,,,,,,,,Old Orchard Beach Town
Maine,2006,Governor,,1454,736,,,,,,,,,,,287,,,,,,,,,,,,,,535,15,,,,,,,,,,Old Town City
Maine,2006,Governor,,18,20,,,,,,,,,,,8,,,,,,,,,,,,,,9,0,,,,,,,,,,Orient Town
Maine,2006,Governor,,372,305,,,,,,,,,,,84,,,,,,,,,,,,,,281,9,,,,,,,,,,Orland Town
Maine,2006,Governor,,1776,630,,,,,,,,,,,466,,,,,,,,,,,,,,460,33,,,,,,,,,,Orono Town
Maine,2006,Governor,,581,674,,,,,,,,,,,110,,,,,,,,,,,,,,381,8,,,,,,,,,,Orrington Town
Maine,2006,Governor,,10,18,,,,,,,,,,,0,,,,,,,,,,,,,,10,1,,,,,,,,,,Osborn Town
Maine,2006,Governor,,84,129,,,,,,,,,,,32,,,,,,,,,,,,,,53,2,,,,,,,,,,Otis Town
Maine,2006,Governor,,235,259,,,,,,,,,,,64,,,,,,,,,,,,,,218,5,,,,,,,,,,Otisfield Town
Maine,2006,Governor,,297,280,,,,,,,,,,,65,,,,,,,,,,,,,,175,6,,,,,,,,,,Owl's Head Town
Maine,2006,Governor,,14,16,,,,,,,,,,,4,,,,,,,,,,,,,,2,0,,,,,,,,,,Oxbow Plantation
Maine,2006,Governor,,363,627,,,,,,,,,,,118,,,,,,,,,,,,,,394,8,,,,,,,,,,Oxford Town
Maine,2006,Governor,,195,240,,,,,,,,,,,73,,,,,,,,,,,,,,147,4,,,,,,,,,,Palermo Town
Maine,2006,Governor,,225,358,,,,,,,,,,,76,,,,,,,,,,,,,,178,4,,,,,,,,,,Palmyra Town
Maine,2006,Governor,,672,705,,,,,,,,,,,152,,,,,,,,,,,,,,549,3,,,,,,,,,,Paris Town
Maine,2006,Governor,,91,130,,,,,,,,,,,30,,,,,,,,,,,,,,52,4,,,,,,,,,,Parkman Town
Maine,2006,Governor,,263,238,,,,,,,,,,,63,,,,,,,,,,,,,,151,5,,,,,,,,,,Parsonsfield Town
Maine,2006,Governor,,56,63,,,,,,,,,,,15,,,,,,,,,,,,,,36,2,,,,,,,,,,Passadumkeag Town
Maine,2006,Governor,,168,142,,,,,,,,,,,24,,,,,,,,,,,,,,50,2,,,,,,,,,,Patten Town
Maine,2006,Governor,,111,133,,,,,,,,,,,44,,,,,,,,,,,,,,93,8,,,,,,,,,,Pembroke Town
Maine,2006,Governor,,274,183,,,,,,,,,,,54,,,,,,,,,,,,,,153,3,,,,,,,,,,Penobscot Town
Maine,2006,Governor,,31,18,,,,,,,,,,,57,,,,,,,,,,,,,,37,2,,,,,,,,,,Penobscot Nation Voting District
Maine,2006,Governor,,49,55,,,,,,,,,,,14,,,,,,,,,,,,,,20,2,,,,,,,,,,Perham Town
Maine,2006,Governor,,7,10,,,,,,,,,,,1,,,,,,,,,,,,,,0,0,,,,,,,,,,Perkins UT
Maine,2006,Governor,,70,180,,,,,,,,,,,44,,,,,,,,,,,,,,104,7,,,,,,,,,,Perry Town
Maine,2006,Governor,,253,204,,,,,,,,,,,56,,,,,,,,,,,,,,194,3,,,,,,,,,,Peru Town
Maine,2006,Governor,,137,160,,,,,,,,,,,51,,,,,,,,,,,,,,75,2,,,,,,,,,,Phillips Town
Maine,2006,Governor,,386,316,,,,,,,,,,,106,,,,,,,,,,,,,,339,4,,,,,,,,,,Phippsburg Town
Maine,2006,Governor,,583,564,,,,,,,,,,,141,,,,,,,,,,,,,,271,4,,,,,,,,,,Pittsfield Town
Maine,2006,Governor,,372,443,,,,,,,,,,,142,,,,,,,,,,,,,,277,5,,,,,,,,,,Pittston Town
Maine,2006,Governor,,8,72,,,,,,,,,,,18,,,,,,,,,,,,,,48,1,,,,,,,,,,Pleasant Point Voting District
Maine,2006,Governor,,12,18,,,,,,,,,,,6,,,,,,,,,,,,,,8,0,,,,,,,,,,Pleasant Ridge Plantation
Maine,2006,Governor,,151,233,,,,,,,,,,,33,,,,,,,,,,,,,,78,2,,,,,,,,,,Plymouth Town
Maine,2006,Governor,,662,859,,,,,,,,,,,205,,,,,,,,,,,,,,589,17,,,,,,,,,,Poland Town
Maine,2006,Governor,,84,40,,,,,,,,,,,26,,,,,,,,,,,,,,43,2,,,,,,,,,,Portage Lake Town
Maine,2006,Governor,,171,197,,,,,,,,,,,57,,,,,,,,,,,,,,149,1,,,,,,,,,,Porter Town
Maine,2006,Governor,,12965,4236,,,,,,,,,,,3681,,,,,,,,,,,,,,4682,147,,,,,,,,,,Portland City
Maine,2006,Governor,,291,236,,,,,,,,,,,119,,,,,,,,,,,,,,210,6,,,,,,,,,,Pownal Town
Maine,2006,Governor,,15,27,,,,,,,,,,,7,,,,,,,,,,,,,,6,0,,,,,,,,,,Prentiss UT
Maine,2006,Governor,,1379,934,,,,,,,,,,,332,,,,,,,,,,,,,,507,19,,,,,,,,,,Presque Isle City
Maine,2006,Governor,,89,127,,,,,,,,,,,23,,,,,,,,,,,,,,69,1,,,,,,,,,,Princeton Town
Maine,2006,Governor,,84,82,,,,,,,,,,,29,,,,,,,,,,,,,,92,4,,,,,,,,,,Prospect Town
Maine,2006,Governor,,301,236,,,,,,,,,,,86,,,,,,,,,,,,,,192,4,,,,,,,,,,Randolph Town
Maine,2006,Governor,,183,237,,,,,,,,,,,51,,,,,,,,,,,,,,110,1,,,,,,,,,,Rangeley Town
Maine,2006,Governor,,36,48,,,,,,,,,,,10,,,,,,,,,,,,,,16,1,,,,,,,,,,Rangeley Plantation
Maine,2006,Governor,,635,683,,,,,,,,,,,215,,,,,,,,,,,,,,522,13,,,,,,,,,,Raymond Town
Maine,2006,Governor,,481,407,,,,,,,,,,,128,,,,,,,,,,,,,,273,9,,,,,,,,,,Readfield Town
Maine,2006,Governor,,8,21,,,,,,,,,,,9,,,,,,,,,,,,,,3,0,,,,,,,,,,Reed Plantation
Maine,2006,Governor,,447,483,,,,,,,,,,,193,,,,,,,,,,,,,,386,8,,,,,,,,,,Richmond Town
Maine,2006,Governor,,63,89,,,,,,,,,,,21,,,,,,,,,,,,,,36,2,,,,,,,,,,Ripley Town
Maine,2006,Governor,,37,101,,,,,,,,,,,22,,,,,,,,,,,,,,71,1,,,,,,,,,,Robbinston Town
Maine,2006,Governor,,1090,746,,,,,,,,,,,297,,,,,,,,,,,,,,616,22,,,,,,,,,,Rockland City
Maine,2006,Governor,,643,487,,,,,,,,,,,118,,,,,,,,,,,,,,486,7,,,,,,,,,,Rockport Town
Maine,2006,Governor,,56,79,,,,,,,,,,,8,,,,,,,,,,,,,,33,0,,,,,,,,,,Rockwood UT
Maine,2006,Governor,,146,155,,,,,,,,,,,62,,,,,,,,,,,,,,118,2,,,,,,,,,,Rome Town
Maine,2006,Governor,,53,43,,,,,,,,,,,21,,,,,,,,,,,,,,30,0,,,,,,,,,,Roque Bluffs Town
Maine,2006,Governor,,95,49,,,,,,,,,,,9,,,,,,,,,,,,,,50,2,,,,,,,,,,Roxbury Town
Maine,2006,Governor,,1177,618,,,,,,,,,,,199,,,,,,,,,,,,,,559,23,,,,,,,,,,Rumford Town
Maine,2006,Governor,,475,678,,,,,,,,,,,219,,,,,,,,,,,,,,506,12,,,,,,,,,,Sabattus Town
Maine,2006,Governor,,3038,1714,,,,,,,,,,,630,,,,,,,,,,,,,,1782,17,,,,,,,,,,Saco City
Maine,2006,Governor,,297,74,,,,,,,,,,,32,,,,,,,,,,,,,,38,5,,,,,,,,,,Saint Agatha Town
Maine,2006,Governor,,195,323,,,,,,,,,,,74,,,,,,,,,,,,,,167,4,,,,,,,,,,Saint Albans Town
Maine,2006,Governor,,122,25,,,,,,,,,,,10,,,,,,,,,,,,,,19,0,,,,,,,,,,Saint Francis Town
Maine,2006,Governor,,522,301,,,,,,,,,,,161,,,,,,,,,,,,,,382,16,,,,,,,,,,Saint George Town
Maine,2006,Governor,,66,22,,,,,,,,,,,8,,,,,,,,,,,,,,12,0,,,,,,,,,,Saint John Plantation
Maine,2006,Governor,,22,30,,,,,,,,,,,8,,,,,,,,,,,,,,20,0,,,,,,,,,,Sandy River Plantation
Maine,2006,Governor,,2962,1908,,,,,,,,,,,616,,,,,,,,,,,,,,1238,36,,,,,,,,,,Sanford Town
Maine,2006,Governor,,203,202,,,,,,,,,,,30,,,,,,,,,,,,,,97,4,,,,,,,,,,Sangerville Town
Maine,2006,Governor,,3205,2886,,,,,,,,,,,692,,,,,,,,,,,,,,2016,28,,,,,,,,,,Scarborough Town
Maine,2006,Governor,,178,173,,,,,,,,,,,49,,,,,,,,,,,,,,198,2,,,,,,,,,,Searsmont Town
Maine,2006,Governor,,383,346,,,,,,,,,,,93,,,,,,,,,,,,,,284,5,,,,,,,,,,Searsport Town
Maine,2006,Governor,,244,301,,,,,,,,,,,61,,,,,,,,,,,,,,206,5,,,,,,,,,,Sebago Town
Maine,2006,Governor,,87,142,,,,,,,,,,,16,,,,,,,,,,,,,,42,2,,,,,,,,,,Sebec Town
Maine,2006,Governor,,9,3,,,,,,,,,,,3,,,,,,,,,,,,,,10,0,,,,,,,,,,Seboeis Plantation
Maine,2006,Governor,,249,164,,,,,,,,,,,69,,,,,,,,,,,,,,113,2,,,,,,,,,,Sedgwick Town
Maine,2006,Governor,,328,346,,,,,,,,,,,95,,,,,,,,,,,,,,245,3,,,,,,,,,,Shapleigh Town
Maine,2006,Governor,,148,190,,,,,,,,,,,28,,,,,,,,,,,,,,40,1,,,,,,,,,,Sherman Town
Maine,2006,Governor,,22,55,,,,,,,,,,,13,,,,,,,,,,,,,,26,0,,,,,,,,,,Shirley Town
Maine,2006,Governor,,550,647,,,,,,,,,,,242,,,,,,,,,,,,,,411,13,,,,,,,,,,Sidney Town
Maine,2006,Governor,,1192,1029,,,,,,,,,,,284,,,,,,,,,,,,,,656,19,,,,,,,,,,Skowhegan Town
Maine,2006,Governor,,124,204,,,,,,,,,,,41,,,,,,,,,,,,,,112,2,,,,,,,,,,Smithfield Town
Maine,2006,Governor,,43,39,,,,,,,,,,,9,,,,,,,,,,,,,,22,0,,,,,,,,,,Smyrna Town
Maine,2006,Governor,,138,155,,,,,,,,,,,61,,,,,,,,,,,,,,101,4,,,,,,,,,,Solon Town
Maine,2006,Governor,,66,91,,,,,,,,,,,28,,,,,,,,,,,,,,51,2,,,,,,,,,,Somerville Town
Maine,2006,Governor,,77,52,,,,,,,,,,,20,,,,,,,,,,,,,,32,1,,,,,,,,,,Sorrento Town
Maine,2006,Governor,,1353,812,,,,,,,,,,,244,,,,,,,,,,,,,,359,17,,,,,,,,,,South Berwick Town
Maine,2006,Governor,,184,141,,,,,,,,,,,49,,,,,,,,,,,,,,182,4,,,,,,,,,,South Bristol Town
Maine,2006,Governor,,4850,2182,,,,,,,,,,,1198,,,,,,,,,,,,,,2191,55,,,,,,,,,,South Portland City
Maine,2006,Governor,,260,181,,,,,,,,,,,92,,,,,,,,,,,,,,213,30,,,,,,,,,,South Thomaston Town
Maine,2006,Governor,,149,130,,,,,,,,,,,30,,,,,,,,,,,,,,104,4,,,,,,,,,,Southport Town
Maine,2006,Governor,,425,238,,,,,,,,,,,79,,,,,,,,,,,,,,193,3,,,,,,,,,,Southwest Harbor Town
Maine,2006,Governor,,65,63,,,,,,,,,,,11,,,,,,,,,,,,,,28,2,,,,,,,,,,Springfield Town
Maine,2006,Governor,,57,67,,,,,,,,,,,18,,,,,,,,,,,,,,19,0,,,,,,,,,,Stacyville Town
Maine,2006,Governor,,1018,1198,,,,,,,,,,,367,,,,,,,,,,,,,,1024,18,,,,,,,,,,Standish Town
Maine,2006,Governor,,74,88,,,,,,,,,,,28,,,,,,,,,,,,,,51,5,,,,,,,,,,Starks Town
Maine,2006,Governor,,134,195,,,,,,,,,,,51,,,,,,,,,,,,,,139,3,,,,,,,,,,Stetson Town
Maine,2006,Governor,,120,170,,,,,,,,,,,42,,,,,,,,,,,,,,68,0,,,,,,,,,,Steuben Town
Maine,2006,Governor,,65,31,,,,,,,,,,,14,,,,,,,,,,,,,,20,0,,,,,,,,,,Stockholm Town
Maine,2006,Governor,,294,230,,,,,,,,,,,78,,,,,,,,,,,,,,208,5,,,,,,,,,,Stockton Springs Town
Maine,2006,Governor,,43,40,,,,,,,,,,,11,,,,,,,,,,,,,,40,0,,,,,,,,,,Stoneham Town
Maine,2006,Governor,,257,122,,,,,,,,,,,31,,,,,,,,,,,,,,113,3,,,,,,,,,,Stonington Town
Maine,2006,Governor,,41,37,,,,,,,,,,,14,,,,,,,,,,,,,,42,0,,,,,,,,,,Stow Town
Maine,2006,Governor,,119,282,,,,,,,,,,,52,,,,,,,,,,,,,,108,3,,,,,,,,,,Strong Town
Maine,2006,Governor,,182,152,,,,,,,,,,,57,,,,,,,,,,,,,,124,4,,,,,,,,,,Sullivan Town
Maine,2006,Governor,,98,148,,,,,,,,,,,31,,,,,,,,,,,,,,133,0,,,,,,,,,,Sumner Town
Maine,2006,Governor,,281,222,,,,,,,,,,,82,,,,,,,,,,,,,,186,3,,,,,,,,,,Surry Town
Maine,2006,Governor,,83,89,,,,,,,,,,,12,,,,,,,,,,,,,,18,4,,,,,,,,,,Swan's Island Town
Maine,2006,Governor,,160,185,,,,,,,,,,,59,,,,,,,,,,,,,,127,3,,,,,,,,,,Swanville Town
Maine,2006,Governor,,41,58,,,,,,,,,,,17,,,,,,,,,,,,,,49,2,,,,,,,,,,Sweden Town
Maine,2006,Governor,,15,15,,,,,,,,,,,0,,,,,,,,,,,,,,18,0,,,,,,,,,,T1 R9 UT
Maine,2006,Governor,,2,4,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,,,,,,,,,,T3 ND UT
Maine,2006,Governor,,4,13,,,,,,,,,,,5,,,,,,,,,,,,,,7,0,,,,,,,,,,Talmadge Town
Maine,2006,Governor,,89,149,,,,,,,,,,,28,,,,,,,,,,,,,,108,26,,,,,,,,,,Temple Town
Maine,2006,Governor,,11,10,,,,,,,,,,,3,,,,,,,,,,,,,,12,0,,,,,,,,,,The Forks Plantation
Maine,2006,Governor,,454,372,,,,,,,,,,,124,,,,,,,,,,,,,,396,4,,,,,,,,,,Thomaston Town
Maine,2006,Governor,,94,96,,,,,,,,,,,42,,,,,,,,,,,,,,70,2,,,,,,,,,,Thorndike Town
Maine,2006,Governor,,20,43,,,,,,,,,,,3,,,,,,,,,,,,,,16,1,,,,,,,,,,Topsfield Town
Maine,2006,Governor,,1553,1198,,,,,,,,,,,412,,,,,,,,,,,,,,1121,11,,,,,,,,,,Topsham Town
Maine,2006,Governor,,353,226,,,,,,,,,,,63,,,,,,,,,,,,,,151,4,,,,,,,,,,Tremont Town
Maine,2006,Governor,,208,181,,,,,,,,,,,66,,,,,,,,,,,,,,163,8,,,,,,,,,,Trenton Town
Maine,2006,Governor,,124,133,,,,,,,,,,,60,,,,,,,,,,,,,,111,3,,,,,,,,,,Troy Town
Maine,2006,Governor,,563,924,,,,,,,,,,,204,,,,,,,,,,,,,,581,11,,,,,,,,,,Turner Town
Maine,2006,Governor,,312,329,,,,,,,,,,,110,,,,,,,,,,,,,,387,6,,,,,,,,,,Union Town
Maine,2006,Governor,,251,259,,,,,,,,,,,81,,,,,,,,,,,,,,131,8,,,,,,,,,,Unity Town
Maine,2006,Governor,,11,22,,,,,,,,,,,3,,,,,,,,,,,,,,9,0,,,,,,,,,,Upton Town
Maine,2006,Governor,,649,100,,,,,,,,,,,72,,,,,,,,,,,,,,79,9,,,,,,,,,,Van Buren Town
Maine,2006,Governor,,30,24,,,,,,,,,,,5,,,,,,,,,,,,,,20,1,,,,,,,,,,Vanceboro Town
Maine,2006,Governor,,554,590,,,,,,,,,,,193,,,,,,,,,,,,,,408,9,,,,,,,,,,Vassalboro Town
Maine,2006,Governor,,337,260,,,,,,,,,,,64,,,,,,,,,,,,,,198,3,,,,,,,,,,Veazie Town
Maine,2006,Governor,,88,102,,,,,,,,,,,28,,,,,,,,,,,,,,49,2,,,,,,,,,,Verona Island Town
Maine,2006,Governor,,139,96,,,,,,,,,,,29,,,,,,,,,,,,,,58,15,,,,,,,,,,Vienna Town
Maine,2006,Governor,,263,84,,,,,,,,,,,69,,,,,,,,,,,,,,135,4,,,,,,,,,,Vinalhaven Town
Maine,2006,Governor,,28,28,,,,,,,,,,,9,,,,,,,,,,,,,,27,3,,,,,,,,,,Wade Town
Maine,2006,Governor,,14,23,,,,,,,,,,,2,,,,,,,,,,,,,,13,0,,,,,,,,,,Waite Town
Maine,2006,Governor,,94,114,,,,,,,,,,,27,,,,,,,,,,,,,,76,2,,,,,,,,,,Waldo Town
Maine,2006,Governor,,656,749,,,,,,,,,,,216,,,,,,,,,,,,,,554,19,,,,,,,,,,Waldoboro Town
Maine,2006,Governor,,136,267,,,,,,,,,,,65,,,,,,,,,,,,,,170,7,,,,,,,,,,Wales Town
Maine,2006,Governor,,122,24,,,,,,,,,,,27,,,,,,,,,,,,,,23,1,,,,,,,,,,Wallagrass Town
Maine,2006,Governor,,38,85,,,,,,,,,,,8,,,,,,,,,,,,,,18,1,,,,,,,,,,Waltham Town
Maine,2006,Governor,,386,499,,,,,,,,,,,123,,,,,,,,,,,,,,523,4,,,,,,,,,,Warren Town
Maine,2006,Governor,,248,199,,,,,,,,,,,57,,,,,,,,,,,,,,109,5,,,,,,,,,,Washburn Town
Maine,2006,Governor,,168,231,,,,,,,,,,,74,,,,,,,,,,,,,,200,4,,,,,,,,,,Washington Town
Maine,2006,Governor,,668,803,,,,,,,,,,,242,,,,,,,,,,,,,,611,17,,,,,,,,,,Waterboro Town
Maine,2006,Governor,,234,254,,,,,,,,,,,57,,,,,,,,,,,,,,219,5,,,,,,,,,,Waterford Town
Maine,2006,Governor,,2550,1118,,,,,,,,,,,579,,,,,,,,,,,,,,883,17,,,,,,,,,,Waterville City
Maine,2006,Governor,,229,214,,,,,,,,,,,64,,,,,,,,,,,,,,136,1,,,,,,,,,,Wayne Town
Maine,2006,Governor,,7,4,,,,,,,,,,,0,,,,,,,,,,,,,,7,0,,,,,,,,,,Webster Plantation
Maine,2006,Governor,,72,90,,,,,,,,,,,8,,,,,,,,,,,,,,50,2,,,,,,,,,,Weld Town
Maine,2006,Governor,,52,17,,,,,,,,,,,22,,,,,,,,,,,,,,20,1,,,,,,,,,,Wellington Town
Maine,2006,Governor,,1719,1273,,,,,,,,,,,354,,,,,,,,,,,,,,825,16,,,,,,,,,,Wells Town
Maine,2006,Governor,,19,23,,,,,,,,,,,5,,,,,,,,,,,,,,12,0,,,,,,,,,,Wesley Town
Maine,2006,Governor,,338,294,,,,,,,,,,,101,,,,,,,,,,,,,,246,6,,,,,,,,,,West Bath Town
Maine,2006,Governor,,10,10,,,,,,,,,,,6,,,,,,,,,,,,,,6,0,,,,,,,,,,West Forks Plantation
Maine,2006,Governor,,439,563,,,,,,,,,,,166,,,,,,,,,,,,,,322,5,,,,,,,,,,West Gardiner Town
Maine,2006,Governor,,235,231,,,,,,,,,,,53,,,,,,,,,,,,,,175,9,,,,,,,,,,West Paris Town
Maine,2006,Governor,,2538,1638,,,,,,,,,,,649,,,,,,,,,,,,,,1493,39,,,,,,,,,,Westbrook City
Maine,2006,Governor,,65,92,,,,,,,,,,,34,,,,,,,,,,,,,,28,1,,,,,,,,,,Westfield Town
Maine,2006,Governor,,14,14,,,,,,,,,,,3,,,,,,,,,,,,,,6,0,,,,,,,,,,Westmanland Town
Maine,2006,Governor,,32,42,,,,,,,,,,,4,,,,,,,,,,,,,,11,0,,,,,,,,,,Weston Town
Maine,2006,Governor,,165,134,,,,,,,,,,,42,,,,,,,,,,,,,,129,5,,,,,,,,,,Westport Island Town
Maine,2006,Governor,,325,371,,,,,,,,,,,141,,,,,,,,,,,,,,253,9,,,,,,,,,,Whitefield Town
Maine,2006,Governor,,72,129,,,,,,,,,,,20,,,,,,,,,,,,,,71,3,,,,,,,,,,Whiting Town
Maine,2006,Governor,,20,45,,,,,,,,,,,11,,,,,,,,,,,,,,18,4,,,,,,,,,,Whitneyville Town
Maine,2006,Governor,,20,48,,,,,,,,,,,2,,,,,,,,,,,,,,15,1,,,,,,,,,,Willimantic Town
Maine,2006,Governor,,658,838,,,,,,,,,,,134,,,,,,,,,,,,,,329,13,,,,,,,,,,Wilton Town
Maine,2006,Governor,,2126,2195,,,,,,,,,,,591,,,,,,,,,,,,,,1642,108,,,,,,,,,,Windham Town
Maine,2006,Governor,,297,360,,,,,,,,,,,83,,,,,,,,,,,,,,219,6,,,,,,,,,,Windsor Town
Maine,2006,Governor,,45,67,,,,,,,,,,,17,,,,,,,,,,,,,,16,3,,,,,,,,,,Winn Town
Maine,2006,Governor,,1295,1065,,,,,,,,,,,352,,,,,,,,,,,,,,706,13,,,,,,,,,,Winslow Town
Maine,2006,Governor,,97,77,,,,,,,,,,,25,,,,,,,,,,,,,,55,1,,,,,,,,,,Winter Harbor Town
Maine,2006,Governor,,577,609,,,,,,,,,,,150,,,,,,,,,,,,,,335,12,,,,,,,,,,Winterport Town
Maine,2006,Governor,,52,14,,,,,,,,,,,12,,,,,,,,,,,,,,12,1,,,,,,,,,,Winterville Plantation
Maine,2006,Governor,,1005,977,,,,,,,,,,,251,,,,,,,,,,,,,,659,10,,,,,,,,,,Winthrop Town
Maine,2006,Governor,,541,583,,,,,,,,,,,163,,,,,,,,,,,,,,394,6,,,,,,,,,,Wiscasset Town
Maine,2006,Governor,,199,142,,,,,,,,,,,42,,,,,,,,,,,,,,74,1,,,,,,,,,,Woodland Town
Maine,2006,Governor,,156,229,,,,,,,,,,,44,,,,,,,,,,,,,,168,3,,,,,,,,,,Woodstock Town
Maine,2006,Governor,,46,26,,,,,,,,,,,7,,,,,,,,,,,,,,16,0,,,,,,,,,,Woodville Town
Maine,2006,Governor,,486,492,,,,,,,,,,,155,,,,,,,,,,,,,,403,12,,,,,,,,,,Woolwich Town
Maine,2006,Governor,,1588,1195,,,,,,,,,,,581,,,,,,,,,,,,,,1058,10,,,,,,,,,,Yarmouth Town
Maine,2006,Governor,,2965,1679,,,,,,,,,,,351,,,,,,,,,,,,,,887,14,,,,,,,,,,York Town
Maine,2010,Governor,,23,188,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,97,13,6,,,,,,,,,Abbot Town
Maine,2010,Governor,,210,401,,,,,,,,,,,,,,,,,,1,0,0,0,0,,,321,71,11,,,,,,,,,Acton Town
Maine,2010,Governor,,48,236,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,173,21,5,,,,,,,,,Addison Town
Maine,2010,Governor,,32,72,,,,,,,,,,,,,,,,,,2,0,0,0,0,,,106,16,9,,,,,,,,,Albany UT
Maine,2010,Governor,,109,553,,,,,,,,,,,,,,,,,,0,1,0,1,0,,,208,27,6,,,,,,,,,Albion Town
Maine,2010,Governor,,27,81,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,120,5,3,,,,,,,,,Alexander Town
Maine,2010,Governor,,232,528,,,,,,,,,,,,,,,,,,4,0,0,0,0,,,515,125,17,,,,,,,,,Alfred Town
Maine,2010,Governor,,49,39,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,21,4,1,,,,,,,,,Allagash Town
Maine,2010,Governor,,86,148,,,,,,,,,,,,,,,,,,1,0,0,0,0,,,152,13,0,,,,,,,,,Alna Town
Maine,2010,Governor,,42,155,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,154,5,3,,,,,,,,,Alton Town
Maine,2010,Governor,,10,64,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,48,6,1,,,,,,,,,Amherst Town
Maine,2010,Governor,,9,46,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,21,3,0,,,,,,,,,Amity Town
Maine,2010,Governor,,62,169,,,,,,,,,,,,,,,,,,6,0,0,0,0,,,121,21,61,,,,,,,,,Andover Town
Maine,2010,Governor,,140,421,,,,,,,,,,,,,,,,,,2,0,0,0,0,,,309,28,10,,,,,,,,,Anson Town
Maine,2010,Governor,,117,278,,,,,,,,,,,,,,,,,,1,0,0,0,0,,,256,21,5,,,,,,,,,Appleton Town
Maine,2010,Governor,,8,29,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,27,4,0,,,,,,,,,Argyle UT
Maine,2010,Governor,,71,71,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,140,8,1,,,,,,,,,Arrowsic Town
Maine,2010,Governor,,320,670,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,629,210,17,,,,,,,,,Arundel Town
Maine,2010,Governor,,73,127,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,114,53,13,,,,,,,,,Ashland Town
Maine,2010,Governor,,49,166,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,99,15,1,,,,,,,,,Athens Town
Maine,2010,Governor,,12,85,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,53,9,1,,,,,,,,,Atkinson Town
Maine,2010,Governor,,1583,3452,,,,,,,,,,,,,,,,,,537,0,0,0,0,,,3067,297,107,,,,,,,,,Auburn City
Maine,2010,Governor,,2133,2768,,,,,,,,,,,,,,,,,,17,0,0,0,0,,,2313,205,73,,,,,,,,,Augusta City
Maine,2010,Governor,,2,41,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,15,2,1,,,,,,,,,Aurora Town
Maine,2010,Governor,,0,2,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,,,,,,,,,Aurora Twps UT
Maine,2010,Governor,,30,90,,,,,,,,,,,,,,,,,,0,0,1,0,0,,,74,7,0,,,,,,,,,Avon Town
Maine,2010,Governor,,96,189,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,224,16,8,,,,,,,,,Baileyville Town
Maine,2010,Governor,,69,268,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,166,115,11,,,,,,,,,Baldwin Town
Maine,2010,Governor,,5,11,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,11,0,0,,,,,,,,,Bancroft Town
Maine,2010,Governor,,2179,3857,,,,,,,,,,,,,,,,,,1,0,0,0,0,,,4578,276,93,,,,,,,,,Bangor City
Maine,2010,Governor,,643,565,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,1111,57,19,,,,,,,,,Bar Harbor Town
Maine,2010,Governor,,14,41,,,,,,,,,,,,,,,,,,1,0,0,0,0,,,30,3,0,,,,,,,,,Baring Plantation
Maine,2010,Governor,,900,1195,,,,,,,,,,,,,,,,,,6,0,0,0,0,,,1550,125,26,,,,,,,,,Bath City
