State,Year,Office,County,D1#,R#,SD#,D2#,AS#,Nat.#,Wor.#,AF#,Lib.#,TC#,NP#,HR#,Cit.#,GB#,FL#,Proh.#,Labor#,UL#,Pop.#,SW#,S#,Comm.#,SL#,SE#,CW#,ST#,Prog.#,U#,AI#,Ind.#,Tisch#,I1#,I2#,I3#,I4#,Ref.#,NL#,G#,L#,WL#,UC#,W/I#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,D#,FN#,WW#,I#,WAC#,W/I1#,IND#,Am.#,CON#,SD#.1,PU#,Tisch #,W/I7#,W/I8#,W/I9#,SqD#,CD#,T#
Michigan,2008,US Senate,Grand Traverse,,21489,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,202,577,761,,,,,,,,,24105,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Gratiot,,6700,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,84,142,241,,,,,,,,,9896,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Hillsdale,,9458,,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,,,,,,128,214,367,,,,,,,,,9236,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Houghton,,5779,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,45,141,235,,,,,,,,,9284,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Huron,,5776,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,68,145,223,,,,,,,,,10170,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Ingham,,38529,,,,,,,,,,,,,,,,,,,,,,,,,,,725,,,,,,,,520,1584,2105,,,,,,,,,94652,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Ionia,,11528,,,,,,,,,,,,,,,,,,,,,,,,,,,259,,,,,,,,147,247,475,,,,,,,,,13779,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Iosco,,4879,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,79,128,212,,,,,,,,,8447,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Iron,,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,24,50,67,,,,,,,,,3922,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Isabella,,9063,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,142,351,437,,,,,,,,,16924,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Jackson,,27838,,,,,,,,,,,,,,,,,,,,,,,,,,,546,,,,,,,,319,784,1264,,,,,,,,,41035,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Kalamazoo,,47663,,,,,,,,,,,,,,,,,,,,,,,,,,,621,,,,,,,,382,1293,1894,,,,,,,,,74977,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Kalkaska,,3536,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,53,109,181,,,,,,,,,4237,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Kent,,135895,,,,,,,,,,,,,,,,,,,,,,,,,,,1652,,,,,,,,1058,2566,4758,,,,,,,,,149242,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Keweenaw,,517,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,4,15,17,,,,,,,,,808,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Lake,,1813,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,30,55,66,,,,,,,,,3137,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Lapeer,,18720,,,,,,,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,252,469,883,,,,,,,,,23108,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Leelanau,,6098,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,33,177,166,,,,,,,,,7638,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Lenawee,,17769,,,,,,,,,,,,,,,,,,,,,,,,,,,351,,,,,,,,233,465,813,,,,,,,,,26208,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Livingston,,46231,,,,,,,,,,,,,,,,,,,,,,,,,,,726,,,,,,,,454,843,2012,,,,,,,,,45687,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Luce,,956,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,3,16,60,,,,,,,,,1566,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Mackinac,,2338,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,22,50,87,,,,,,,,,3696,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Macomb,,131962,,,,,,,,,,,,,,,,,,,,,,,,,,,2638,,,,,,,,1586,3093,7905,,,,,,,,,257439,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Manistee,,4426,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,47,137,167,,,,,,,,,7888,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Marquette,,8621,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,81,453,467,,,,,,,,,22660,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Mason,,5910,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,56,133,183,,,,,,,,,8468,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Mecosta,,7793,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,97,150,225,,,,,,,,,9718,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Menominee,,3570,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,57,93,107,,,,,,,,,6599,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Midland,,18764,,,,,,,,,,,,,,,,,,,,,,,,,,,253,,,,,,,,130,279,742,,,,,,,,,22430,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Missaukee,,3786,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,36,65,90,,,,,,,,,3286,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Monroe,,25564,,,,,,,,,,,,,,,,,,,,,,,,,,,623,,,,,,,,287,619,1302,,,,,,,,,44485,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Montcalm,,10848,,,,,,,,,,,,,,,,,,,,,,,,,,,270,,,,,,,,147,245,393,,,,,,,,,14380,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Montmorency,,2037,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,21,51,76,,,,,,,,,2977,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Muskegon,,23648,,,,,,,,,,,,,,,,,,,,,,,,,,,542,,,,,,,,352,706,898,,,,,,,,,55636,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Newaygo,,10210,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,,,,,,,98,216,324,,,,,,,,,11463,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Oakland,,220597,,,,,,,,,,,,,,,,,,,,,,,,,,,3074,,,,,,,,1998,5486,11045,,,,,,,,,396862,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Oceana,,4932,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,65,115,126,,,,,,,,,6844,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Ogemaw,,3548,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,57,75,163,,,,,,,,,6422,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Ontonagon,,1108,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,11,42,55,,,,,,,,,2530,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Osceola,,4861,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,61,90,156,,,,,,,,,5460,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Oscoda,,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,29,55,80,,,,,,,,,2258,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Otsego,,5334,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,49,123,186,,,,,,,,,6429,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Ottawa,,78535,,,,,,,,,,,,,,,,,,,,,,,,,,,698,,,,,,,,353,986,1720,,,,,,,,,50577,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Presque Isle,,2386,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,25,72,139,,,,,,,,,4668,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Roscommon,,4951,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,,,,67,150,195,,,,,,,,,8232,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Saginaw,,31099,,,,,,,,,,,,,,,,,,,,,,,,,,,528,,,,,,,,322,626,1269,,,,,,,,,67025,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Saint Clair,,28478,,,,,,,,,,,,,,,,,,,,,,,,,,,665,,,,,,,,372,726,1638,,,,,,,,,46265,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Saint Joseph,,10932,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,,,,,104,228,379,,,,,,,,,13075,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Sanilac,,8113,,,,,,,,,,,,,,,,,,,,,,,,,,,177,,,,,,,,99,175,352,,,,,,,,,10614,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Schoolcraft,,1362,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,13,37,37,,,,,,,,,2698,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Shiawassee,,13107,,,,,,,,,,,,,,,,,,,,,,,,,,,310,,,,,,,,164,358,600,,,,,,,,,20872,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Tuscola,,10540,,,,,,,,,,,,,,,,,,,,,,,,,,,223,,,,,,,,150,322,401,,,,,,,,,15408,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Van Buren,,13669,,,,,,,,,,,,,,,,,,,,,,,,,,,264,,,,,,,,161,287,435,,,,,,,,,18932,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Washtenaw,,45832,,,,,,,,,,,,,,,,,,,,,,,,,,,712,,,,,,,,597,2475,3032,,,,,,,,,128973,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Wayne,,161329,,,,,,,,,,,,,,,,,,,,,,,,,,,4994,,,,,,,,2921,6648,11838,,,,,,,,,674528,,,,,,,,,,,,,,,,,
Michigan,2008,US Senate,Wexford,,6488,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,,,89,168,295,,,,,,,,,8093,,,,,,,,,,,,,,,,,
Michigan,2012,US Senate,Alcona,,2812,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,18,32,88,,,,0,0,0,,,3047,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Alger,,1809,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,18,32,88,,,,0,0,0,,,2575,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Allegan,,28350,,,,,,,,,,,,,,,,,,,,,,,,,,,453,,,,,,,,165,313,982,,,,0,0,0,,,21842,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Alpena,,5561,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,32,83,237,,,,0,0,0,,,7910,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Antrim,,6834,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,32,102,225,,,,0,0,0,,,5785,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Arenac,,2940,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,40,41,164,,,,0,0,0,,,4411,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Baraga,,1392,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,6,22,53,,,,0,0,0,,,1929,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Barry,,14581,,,,,,,,,,,,,,,,,,,,,,,,,,,238,,,,,,,,80,181,545,,,,0,0,0,,,12614,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Bay,,18940,,,,,,,,,,,,,,,,,,,,,,,,,,,342,,,,,,,,141,275,999,,,,0,0,0,,,31840,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Benzie,,4331,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,29,66,155,,,,0,0,0,,,5096,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Berrien,,35610,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,,,,,190,478,1330,,,,0,0,0,,,32855,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Branch,,8470,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,71,97,291,,,,0,0,0,,,7775,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Calhoun,,24204,,,,,,,,,,,,,,,,,,,,,,,,,,,430,,,,,,,,182,340,1023,,,,0,0,0,,,31237,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Cass,,11673,,,,,,,,,,,,,,,,,,,,,,,,,,,198,,,,,,,,102,153,390,,,,0,0,0,,,9426,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Charlevoix,,6830,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,39,129,222,,,,0,0,0,,,6591,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Cheboygan,,5825,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,30,75,235,,,,0,0,0,,,6872,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Chippewa,,6231,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,42,108,325,,,,0,0,0,,,8581,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Clare,,5015,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,51,74,261,,,,0,0,0,,,7749,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Clinton,,17272,,,,,,,,,,,,,,,,,,,,,,,,,,,196,,,,,,,,67,165,608,,,,0,0,0,,,20286,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Crawford,,2902,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,36,33,117,,,,0,0,0,,,3555,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Delta,,7333,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,43,82,299,,,,0,0,0,,,9875,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Dickinson,,5928,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,46,60,192,,,,0,0,0,,,6180,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Eaton,,21762,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,148,372,959,,,,0,0,0,,,30403,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Emmet,,8912,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,27,142,325,,,,0,0,0,,,8028,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Genesee,,56502,,,,,,,,,,,,,,,,,,,,,,,,,,,1261,,,,,,,,509,1175,3524,,,,0,0,0,,,137711,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Gladwin,,4909,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,38,55,212,,,,0,0,0,,,7046,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Gogebic,,2724,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,27,49,111,,,,0,0,0,,,4477,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Grand Traverse,,23487,,,,,,,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,107,446,878,,,,0,0,0,,,22158,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Gratiot,,6341,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,35,93,242,,,,0,0,0,,,8978,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Hillsdale,,9724,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,80,140,379,,,,0,0,0,,,8287,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Houghton,,6815,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,34,116,340,,,,0,0,0,,,7750,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Huron,,5702,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,47,64,173,,,,0,0,0,,,9174,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Ingham,,37503,,,,,,,,,,,,,,,,,,,,,,,,,,,547,,,,,,,,258,894,2284,,,,0,0,0,,,84547,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Ionia,,12006,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,,82,155,535,,,,0,0,0,,,12365,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Iosco,,5120,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,52,91,218,,,,0,0,0,,,7566,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Iron,,2448,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,29,42,106,,,,0,0,0,,,3211,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Isabella,,8489,,,,,,,,,,,,,,,,,,,,,,,,,,,147,,,,,,,,66,183,447,,,,0,0,0,,,14340,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Jackson,,30157,,,,,,,,,,,,,,,,,,,,,,,,,,,461,,,,,,,,184,408,1301,,,,0,0,0,,,35730,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Kalamazoo,,47608,,,,,,,,,,,,,,,,,,,,,,,,,,,618,,,,,,,,282,1000,2389,,,,0,1,0,,,69072,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Kalkaska,,3940,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,27,79,192,,,,0,0,0,,,3859,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Kent,,145033,,,,,,,,,,,,,,,,,,,,,,,,,,,1279,,,,,,,,555,2027,5602,,,,1,1,1,,,135093,,,,,5,,,,,,,,,,,,
Michigan,2012,US Senate,Keweenaw,,628,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,4,10,21,,,,0,0,0,,,694,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Lake,,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,28,25,89,,,,0,0,0,,,2997,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Lapeer,,18798,,,,,,,,,,,,,,,,,,,,,,,,,,,333,,,,,,,,138,248,845,,,,0,0,0,,,22070,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Leelanau,,6609,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,35,85,212,,,,0,0,0,,,7089,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Lenawee,,19081,,,,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,139,282,1032,,,,0,0,0,,,22803,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Livingston,,51329,,,,,,,,,,,,,,,,,,,,,,,,,,,509,,,,,,,,162,501,2209,,,,0,0,0,,,41738,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Luce,,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,4,12,37,,,,0,0,0,,,1307,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Mackinac,,2696,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,17,31,64,,,,0,0,0,,,3174,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Macomb,,146108,,,,,,,,,,,,,,,,,,,,,,,,,,,2278,,,,,,,,843,2018,7752,,,,0,0,0,,,236071,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Manistee,,4906,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,45,93,189,,,,0,0,0,,,6998,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Marquette,,10511,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,67,242,566,,,,0,0,0,,,20280,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Mason,,6689,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,35,97,184,,,,0,0,0,,,7356,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Mecosta,,7670,,,,,,,,,,,,,,,,,,,,,,,,,,,148,,,,,,,,60,88,293,,,,0,0,0,,,8469,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Menominee,,4492,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,30,64,151,,,,0,0,0,,,5639,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Midland,,20040,,,,,,,,,,,,,,,,,,,,,,,,,,,238,,,,,,,,90,179,836,,,,0,0,0,,,19826,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Missaukee,,3991,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,32,40,76,,,,0,0,0,,,2748,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Monroe,,28089,,,,,,,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,206,370,1354,,,,0,0,0,,,39700,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Montcalm,,11391,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,,,,,,,77,143,475,,,,0,0,0,,,12836,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Montmorency,,2284,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,20,25,94,,,,0,0,0,,,2510,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Muskegon,,27253,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,,,,,187,518,1260,,,,0,0,0,,,45417,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Newaygo,,10941,,,,,,,,,,,,,,,,,,,,,,,,,,,199,,,,,,,,65,126,350,,,,0,0,0,,,9632,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Oakland,,251995,,,,,,,,,,,,,,,,,,,,,,,,,,,2438,,,,,,,,1159,3682,12528,,,,7,0,1,,,367034,,,,,4,,,,,,,,,,,,
Michigan,2012,US Senate,Oceana,,5520,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,38,69,154,,,,0,0,0,,,5469,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Ogemaw,,3877,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,38,69,180,,,,0,0,0,,,5875,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Ontonagon,,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,12,22,46,,,,0,0,0,,,1956,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Osceola,,5002,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,34,77,162,,,,0,0,0,,,4809,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Oscoda,,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,24,25,102,,,,0,0,0,,,1938,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Otsego,,5846,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,39,78,231,,,,0,0,0,,,5421,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Ottawa,,83853,,,,,,,,,,,,,,,,,,,,,,,,,,,544,,,,,,,,188,663,2122,,,,0,0,0,,,43807,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Presque Isle,,2946,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,30,46,124,,,,0,0,0,,,3818,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Roscommon,,5071,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,33,65,201,,,,0,0,0,,,7357,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Saginaw,,33915,,,,,,,,,,,,,,,,,,,,,,,,,,,438,,,,,,,,239,432,1395,,,,0,0,0,,,59918,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Saint Clair,,29079,,,,,,,,,,,,,,,,,,,,,,,,,,,512,,,,,,,,212,410,1494,,,,0,0,0,,,41107,,,,,1,,,,,,,,,,,,
Michigan,2012,US Senate,Saint Joseph,,11311,,,,,,,,,,,,,,,,,,,,,,,,,,,204,,,,,,,,81,160,396,,,,0,0,0,,,10767,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Sanilac,,7959,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,65,84,297,,,,0,0,0,,,9665,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Schoolcraft,,1627,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,9,17,70,,,,0,0,0,,,2201,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Shiawassee,,12796,,,,,,,,,,,,,,,,,,,,,,,,,,,311,,,,,,,,109,196,680,,,,0,0,0,,,19103,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Tuscola,,10666,,,,,,,,,,,,,,,,,,,,,,,,,,,261,,,,,,,,100,195,465,,,,0,0,0,,,13922,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Van Buren,,14024,,,,,,,,,,,,,,,,,,,,,,,,,,,249,,,,,,,,96,217,546,,,,0,3,0,,,17166,,,,,0,,,,,,,,,,,,
Michigan,2012,US Senate,Washtenaw,,48514,,,,,,,,,,,,,,,,,,,,,,,,,,,577,,,,,,,,292,1723,3351,,,,0,0,0,,,122094,,,,,12,,,,,,,,,,,,
Michigan,2012,US Senate,Wayne,,172365,,,,,,,,,,,,,,,,,,,,,,,,,,,4122,,,,,,,,2047,3861,12519,,,,2,2,2,,,608169,,,,,26,,,,,,,,,,,,
Michigan,2012,US Senate,Wexford,,7040,,,,,,,,,,,,,,,,,,,,,,,,,,,162,,,,,,,,53,130,282,,,,0,0,0,,,7050,,,,,0,,,,,,,,,,,,
Michigan,2014,US Senate,Alcona,,2330,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,26,59,,,,0,0,,,,1983,,,,,0,,,,,,,,,,,,
Michigan,2014,US Senate,Alger,,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,16,61,,,,0,0,,,,1621,,,,,0,,,,,,,,,,,,
Michigan,2014,US Senate,Allegan,,19739,,,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,,,,,,465,895,,,,0,0,,,,13667,,,,,0,,,,,,,,,,,,
Michigan,2014,US Senate,Alpena,,4497,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,42,149,,,,0,0,,,,4782,,,,,0,,,,,,,,,,,,
Michigan,2014,US Senate,Antrim,,5134,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,88,181,,,,0,0,,,,3937,,,,,0,,,,,,,,,,,,
Michigan,2014,US Senate,Arenac,,2153,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,,,,,,,47,142,,,,1,0,,,,2827,,,,,1,,,,,,,,,,,,
