State,Year,Office,County,D#,R#,GB#,Proh.#,ND#,S#,SL#,SW#,Comm.#,IL#,Pop.#,Prog.#,U#,AI#,I1#,I2#,Ref.#,NL#,G#,L#,LaR#,Wor.#,Labor#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,TE#,TSJ#,TO#,Vol.#,CON#,LWR#,TND#,12V#,BR#,GR#,UCT#,TRP#,IndCit#,ITR#,SSG#,DS#,Anti-Mer#,I3#,ET#,Am.#,DN#,I#,IHT#,W/I#,Town,UI#
Massachusetts,2008,US Senate,,1400,348,,,,,,,,,,,,,,,,,,83,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunderland,
Massachusetts,2008,US Senate,,2543,2412,,,,,,,,,,,,,,,,,,176,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sutton,
Massachusetts,2008,US Senate,,5383,2385,,,,,,,,,,,,,,,,,,190,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swampscott,
Massachusetts,2008,US Senate,,5588,2367,,,,,,,,,,,,,,,,,,309,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swansea,
Massachusetts,2008,US Senate,,14807,6200,,,,,,,,,,,,,,,,,,746,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taunton,
Massachusetts,2008,US Senate,,2089,1429,,,,,,,,,,,,,,,,,,141,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Templeton,
Massachusetts,2008,US Senate,,8647,6098,,,,,,,,,,,,,,,,,,497,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tewksbury,
Massachusetts,2008,US Senate,,1749,537,,,,,,,,,,,,,,,,,,82,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tisbury,
Massachusetts,2008,US Senate,,140,113,,,,,,,,,,,,,,,,,,13,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tolland,
Massachusetts,2008,US Senate,,1858,1709,,,,,,,,,,,,,,,,,,88,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Topsfield,
Massachusetts,2008,US Senate,,2438,2347,,,,,,,,,,,,,,,,,,165,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Townsend,
Massachusetts,2008,US Senate,,1033,332,,,,,,,,,,,,,,,,,,45,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Truro,
Massachusetts,2008,US Senate,,3209,2583,,,,,,,,,,,,,,,,,,188,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyngsborough,
Massachusetts,2008,US Senate,,194,66,,,,,,,,,,,,,,,,,,6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyringham,
Massachusetts,2008,US Senate,,2176,1717,,,,,,,,,,,,,,,,,,139,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upton,
Massachusetts,2008,US Senate,,3742,3051,,,,,,,,,,,,,,,,,,222,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uxbridge,
Massachusetts,2008,US Senate,,8391,5027,,,,,,,,,,,,,,,,,,361,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wakefield,
Massachusetts,2008,US Senate,,549,368,,,,,,,,,,,,,,,,,,71,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wales,
Massachusetts,2008,US Senate,,7448,5380,,,,,,,,,,,,,,,,,,356,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walpole,
Massachusetts,2008,US Senate,,16096,6628,,,,,,,,,,,,,,,,,,721,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waltham,
Massachusetts,2008,US Senate,,2853,1347,,,,,,,,,,,,,,,,,,230,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ware,
Massachusetts,2008,US Senate,,6558,3729,,,,,,,,,,,,,,,,,,331,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wareham,
Massachusetts,2008,US Senate,,1284,876,,,,,,,,,,,,,,,,,,125,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warren,
Massachusetts,2008,US Senate,,325,98,,,,,,,,,,,,,,,,,,23,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Warwick,
Massachusetts,2008,US Senate,,260,66,,,,,,,,,,,,,,,,,,18,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,
Massachusetts,2008,US Senate,,11656,3564,,,,,,,,,,,,,,,,,,463,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Watertown,
Massachusetts,2008,US Senate,,5396,2362,,,,,,,,,,,,,,,,,,170,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wayland,
Massachusetts,2008,US Senate,,3992,2208,,,,,,,,,,,,,,,,,,270,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Webster,
Massachusetts,2008,US Senate,,8924,4746,,,,,,,,,,,,,,,,,,314,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wellesley,
Massachusetts,2008,US Senate,,1495,591,,,,,,,,,,,,,,,,,,58,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wellfleet,
Massachusetts,2008,US Senate,,448,58,,,,,,,,,,,,,,,,,,41,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wendell,
Massachusetts,2008,US Senate,,1199,1040,,,,,,,,,,,,,,,,,,49,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wenham,
Massachusetts,2008,US Senate,,2156,1646,,,,,,,,,,,,,,,,,,112,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Boylston,
Massachusetts,2008,US Senate,,1979,1719,,,,,,,,,,,,,,,,,,126,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Bridgewater,
Massachusetts,2008,US Senate,,1116,751,,,,,,,,,,,,,,,,,,108,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Brookfield,
Massachusetts,2008,US Senate,,1509,1108,,,,,,,,,,,,,,,,,,78,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Newbury,
Massachusetts,2008,US Senate,,7247,4061,,,,,,,,,,,,,,,,,,565,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Springfield,
Massachusetts,2008,US Senate,,709,123,,,,,,,,,,,,,,,,,,46,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Stockbridge,
Massachusetts,2008,US Senate,,1437,336,,,,,,,,,,,,,,,,,,50,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Tisbury,
Massachusetts,2008,US Senate,,5247,3339,,,,,,,,,,,,,,,,,,219,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Westborough,
Massachusetts,2008,US Senate,,9874,6394,,,,,,,,,,,,,,,,,,856,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Westfield,
Massachusetts,2008,US Senate,,6904,5017,,,,,,,,,,,,,,,,,,342,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Westford,
Massachusetts,2008,US Senate,,695,326,,,,,,,,,,,,,,,,,,61,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Westhampton,
Massachusetts,2008,US Senate,,2248,1813,,,,,,,,,,,,,,,,,,134,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Westminster,
Massachusetts,2008,US Senate,,3778,2411,,,,,,,,,,,,,,,,,,157,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weston,
Massachusetts,2008,US Senate,,5675,2328,,,,,,,,,,,,,,,,,,350,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Westport,
Massachusetts,2008,US Senate,,4792,3468,,,,,,,,,,,,,,,,,,217,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Westwood,
Massachusetts,2008,US Senate,,16578,9756,,,,,,,,,,,,,,,,,,749,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weymouth,
Massachusetts,2008,US Senate,,675,246,,,,,,,,,,,,,,,,,,53,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whately,
Massachusetts,2008,US Senate,,4054,2781,,,,,,,,,,,,,,,,,,214,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whitman,
Massachusetts,2008,US Senate,,4503,3363,,,,,,,,,,,,,,,,,,381,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilbraham,
Massachusetts,2008,US Senate,,1257,318,,,,,,,,,,,,,,,,,,73,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Williamsburg,
Massachusetts,2008,US Senate,,2939,629,,,,,,,,,,,,,,,,,,89,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Williamstown,
Massachusetts,2008,US Senate,,6609,4706,,,,,,,,,,,,,,,,,,354,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilmington,
Massachusetts,2008,US Senate,,2415,1560,,,,,,,,,,,,,,,,,,217,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winchendon,
Massachusetts,2008,US Senate,,7383,4417,,,,,,,,,,,,,,,,,,290,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winchester,
Massachusetts,2008,US Senate,,398,118,,,,,,,,,,,,,,,,,,32,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windsor,
Massachusetts,2008,US Senate,,5734,2725,,,,,,,,,,,,,,,,,,285,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winthrop,
Massachusetts,2008,US Senate,,11387,6597,,,,,,,,,,,,,,,,,,573,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Woburn,
Massachusetts,2008,US Senate,,42249,14379,,,,,,,,,,,,,,,,,,2127,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worcester,
Massachusetts,2008,US Senate,,476,208,,,,,,,,,,,,,,,,,,59,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worthington,
Massachusetts,2008,US Senate,,3290,2524,,,,,,,,,,,,,,,,,,197,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wrentham,
Massachusetts,2008,US Senate,,7260,6243,,,,,,,,,,,,,,,,,,259,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yarmouth,
Massachusetts,2010,US Senate,,7544,12332,,,,,,,,,,,,,,,,,,180,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abington,
Massachusetts,2010,US Senate,,2809,5137,,,,,,,,,,,,,,,,,,76,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acton,
Massachusetts,2010,US Senate,,2430,2751,,,,,,,,,,,,,,,,,,46,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acushnet,
Massachusetts,2010,US Senate,,1490,2179,,,,,,,,,,,,,,,,,,27,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adams,
Massachusetts,2010,US Senate,,3134,4359,,,,,,,,,,,,,,,,,,76,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agawam,
Massachusetts,2010,US Senate,,1544,1473,,,,,,,,,,,,,,,,,,25,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alford,
Massachusetts,2010,US Senate,,7139,8045,,,,,,,,,,,,,,,,,,129,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amesbury,
Massachusetts,2010,US Senate,,2637,3602,,,,,,,,,,,,,,,,,,51,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amherst,
Massachusetts,2010,US Senate,,2313,3835,,,,,,,,,,,,,,,,,,60,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andover,
Massachusetts,2010,US Senate,,1707,1966,,,,,,,,,,,,,,,,,,26,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aquinnah,
Massachusetts,2010,US Senate,,1346,238,,,,,,,,,,,,,,,,,,16,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arlington,
Massachusetts,2010,US Senate,,3416,6625,,,,,,,,,,,,,,,,,,61,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashburnham,
Massachusetts,2010,US Senate,,673,396,,,,,,,,,,,,,,,,,,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashby,
Massachusetts,2010,US Senate,,1075,596,,,,,,,,,,,,,,,,,,25,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashfield,
Massachusetts,2010,US Senate,,4395,6498,,,,,,,,,,,,,,,,,,98,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashland,
Massachusetts,2010,US Senate,,1651,748,,,,,,,,,,,,,,,,,,26,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athol,
Massachusetts,2010,US Senate,,157,68,,,,,,,,,,,,,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Attleboro,
Massachusetts,2010,US Senate,,384,225,,,,,,,,,,,,,,,,,,10,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auburn,
Massachusetts,2010,US Senate,,740,436,,,,,,,,,,,,,,,,,,13,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Avon,
Massachusetts,2010,US Senate,,395,186,,,,,,,,,,,,,,,,,,6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ayer,
Massachusetts,2010,US Senate,,1424,845,,,,,,,,,,,,,,,,,,37,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnstable,
Massachusetts,2010,US Senate,,445,172,,,,,,,,,,,,,,,,,,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barre,
Massachusetts,2010,US Senate,,144,125,,,,,,,,,,,,,,,,,,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Becket,
Massachusetts,2010,US Senate,,2026,592,,,,,,,,,,,,,,,,,,25,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bedford,
Massachusetts,2010,US Senate,,158,118,,,,,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belchertown,
Massachusetts,2010,US Senate,,415,285,,,,,,,,,,,,,,,,,,10,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bellingham,
Massachusetts,2010,US Senate,,654,399,,,,,,,,,,,,,,,,,,11,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belmont,
Massachusetts,2010,US Senate,,1272,705,,,,,,,,,,,,,,,,,,16,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berkley,
Massachusetts,2010,US Senate,,1533,594,,,,,,,,,,,,,,,,,,12,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berlin,
Massachusetts,2010,US Senate,,298,102,,,,,,,,,,,,,,,,,,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bernardston,
Massachusetts,2010,US Senate,,62,21,,,,,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beverly,
Massachusetts,2010,US Senate,,68,39,,,,,,,,,,,,,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Billerica,
Massachusetts,2010,US Senate,,366,227,,,,,,,,,,,,,,,,,,6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blackstone,
Massachusetts,2010,US Senate,,2854,965,,,,,,,,,,,,,,,,,,34,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blandford,
Massachusetts,2010,US Senate,,265,283,,,,,,,,,,,,,,,,,,6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bolton,
Massachusetts,2010,US Senate,,162,125,,,,,,,,,,,,,,,,,,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boston,
Massachusetts,2010,US Senate,,8992,3803,,,,,,,,,,,,,,,,,,149,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bourne,
Massachusetts,2010,US Senate,,499,220,,,,,,,,,,,,,,,,,,8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boxborough,
Massachusetts,2010,US Senate,,150,146,,,,,,,,,,,,,,,,,,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boxford,
Massachusetts,2010,US Senate,,131,104,,,,,,,,,,,,,,,,,,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boylston,
Massachusetts,2010,US Senate,,822,448,,,,,,,,,,,,,,,,,,16,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Braintree,
Massachusetts,2010,US Senate,,674,225,,,,,,,,,,,,,,,,,,11,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brewster,
Massachusetts,2010,US Senate,,131,82,,,,,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bridgewater,
Massachusetts,2010,US Senate,,160,91,,,,,,,,,,,,,,,,,,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brimfield,
Massachusetts,2010,US Senate,,473,165,,,,,,,,,,,,,,,,,,5,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brockton,
Massachusetts,2010,US Senate,,2112,613,,,,,,,,,,,,,,,,,,10,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brookfield,
Massachusetts,2010,US Senate,,252,141,,,,,,,,,,,,,,,,,,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brookline,
Massachusetts,2010,US Senate,,1627,2139,,,,,,,,,,,,,,,,,,34,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buckland,
Massachusetts,2010,US Senate,,4831,8607,,,,,,,,,,,,,,,,,,116,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burlington,
Massachusetts,2010,US Senate,,746,1618,,,,,,,,,,,,,,,,,,28,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cambridge,
Massachusetts,2010,US Senate,,5115,5815,,,,,,,,,,,,,,,,,,98,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canton,
Massachusetts,2010,US Senate,,829,1770,,,,,,,,,,,,,,,,,,24,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlisle,
Massachusetts,2010,US Senate,,3297,5940,,,,,,,,,,,,,,,,,,59,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carver,
Massachusetts,2010,US Senate,,2834,3045,,,,,,,,,,,,,,,,,,69,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charlemont,
Massachusetts,2010,US Senate,,10388,7520,,,,,,,,,,,,,,,,,,371,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charlton,
Massachusetts,2010,US Senate,,1191,2221,,,,,,,,,,,,,,,,,,35,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chatham,
Massachusetts,2010,US Senate,,3045,5912,,,,,,,,,,,,,,,,,,65,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chelmsford,
Massachusetts,2010,US Senate,,12614,8068,,,,,,,,,,,,,,,,,,339,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chelsea,
Massachusetts,2010,US Senate,,3029,7804,,,,,,,,,,,,,,,,,,85,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cheshire,
Massachusetts,2010,US Senate,,2210,4424,,,,,,,,,,,,,,,,,,57,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chester,
Massachusetts,2010,US Senate,,1687,3574,,,,,,,,,,,,,,,,,,48,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chesterfield,
Massachusetts,2010,US Senate,,1538,3080,,,,,,,,,,,,,,,,,,44,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicopee,
Massachusetts,2010,US Senate,,1912,3137,,,,,,,,,,,,,,,,,,36,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chilmark,
Massachusetts,2010,US Senate,,3553,3707,,,,,,,,,,,,,,,,,,73,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clarksburg,
Massachusetts,2010,US Senate,,2453,3298,,,,,,,,,,,,,,,,,,73,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinton,
Massachusetts,2010,US Senate,,6595,8944,,,,,,,,,,,,,,,,,,228,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cohasset,
Massachusetts,2010,US Senate,,2898,3203,,,,,,,,,,,,,,,,,,77,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colrain,
Massachusetts,2010,US Senate,,150,42,,,,,,,,,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concord,
Massachusetts,2010,US Senate,,366,142,,,,,,,,,,,,,,,,,,10,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conway,
Massachusetts,2010,US Senate,,1002,772,,,,,,,,,,,,,,,,,,24,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cummington,
Massachusetts,2010,US Senate,,18,29,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dalton,
Massachusetts,2010,US Senate,,1178,735,,,,,,,,,,,,,,,,,,25,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danvers,
Massachusetts,2010,US Senate,,1174,579,,,,,,,,,,,,,,,,,,19,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dartmouth,
Massachusetts,2010,US Senate,,1034,347,,,,,,,,,,,,,,,,,,13,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dedham,
Massachusetts,2010,US Senate,,2544,3481,,,,,,,,,,,,,,,,,,70,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deerfield,
Massachusetts,2010,US Senate,,5905,8338,,,,,,,,,,,,,,,,,,81,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dennis,
Massachusetts,2010,US Senate,,6744,8400,,,,,,,,,,,,,,,,,,164,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dighton,
Massachusetts,2010,US Senate,,1239,2837,,,,,,,,,,,,,,,,,,18,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Douglas,
Massachusetts,2010,US Senate,,3651,6347,,,,,,,,,,,,,,,,,,89,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dover,
Massachusetts,2010,US Senate,,685,1023,,,,,,,,,,,,,,,,,,17,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dracut,
Massachusetts,2010,US Senate,,1239,2311,,,,,,,,,,,,,,,,,,25,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dudley,
Massachusetts,2010,US Senate,,5563,5525,,,,,,,,,,,,,,,,,,121,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dunstable,
Massachusetts,2010,US Senate,,992,1984,,,,,,,,,,,,,,,,,,28,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duxbury,
Massachusetts,2010,US Senate,,1381,2320,,,,,,,,,,,,,,,,,,27,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Bridgewater,
Massachusetts,2010,US Senate,,7267,11078,,,,,,,,,,,,,,,,,,202,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Brookfield,
Massachusetts,2010,US Senate,,2606,3606,,,,,,,,,,,,,,,,,,45,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Longmeadow,
Massachusetts,2010,US Senate,,6463,3336,,,,,,,,,,,,,,,,,,100,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eastham,
Massachusetts,2010,US Senate,,9802,8597,,,,,,,,,,,,,,,,,,203,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easthampton,
Massachusetts,2010,US Senate,,1620,4012,,,,,,,,,,,,,,,,,,37,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Easton,
Massachusetts,2010,US Senate,,1193,1497,,,,,,,,,,,,,,,,,,12,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edgartown,
Massachusetts,2010,US Senate,,4659,5290,,,,,,,,,,,,,,,,,,64,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Egremont,
Massachusetts,2010,US Senate,,1042,1652,,,,,,,,,,,,,,,,,,37,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erving,
Massachusetts,2010,US Senate,,4838,9175,,,,,,,,,,,,,,,,,,117,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Essex,
Massachusetts,2010,US Senate,,1082,2414,,,,,,,,,,,,,,,,,,23,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Everett,
Massachusetts,2010,US Senate,,877,880,,,,,,,,,,,,,,,,,,13,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fairhaven,
Massachusetts,2010,US Senate,,1414,2048,,,,,,,,,,,,,,,,,,36,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fall River,
Massachusetts,2010,US Senate,,4270,4174,,,,,,,,,,,,,,,,,,62,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Falmouth,
Massachusetts,2010,US Senate,,3828,7020,,,,,,,,,,,,,,,,,,80,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fitchburg,
Massachusetts,2010,US Senate,,7620,11441,,,,,,,,,,,,,,,,,,191,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida,
Massachusetts,2010,US Senate,,1879,1667,,,,,,,,,,,,,,,,,,34,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foxborough,
Massachusetts,2010,US Senate,,894,1845,,,,,,,,,,,,,,,,,,26,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Framingham,
Massachusetts,2010,US Senate,,6659,5744,,,,,,,,,,,,,,,,,,154,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franklin,
Massachusetts,2010,US Senate,,1061,1927,,,,,,,,,,,,,,,,,,42,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freetown,
Massachusetts,2010,US Senate,,3588,6317,,,,,,,,,,,,,,,,,,97,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gardner,
