State,Year,Office,County,D#,R#,GR#,Justice#,C#,FLR#,IND#,I#,New#,PF#,LU#,T#,S&L,SW#,Labor#,S#,Comm.#,SL#,Proh.#,Pop.#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,GD#,Prog.#,GWP#,Ref.#,NL#,G#,SD#,NA#,Cit.#,L#,P&P,KISS#,ABC#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,GR#.1,M#,W/I#,ER#,CRE#,RJF#,PoV#,Loc.#,Year / Office,Town,S&L#,P&P#
Vermont,1998,US Senate,,153,74,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,5,,,,,,,,,0,,,,,,,Roxbury Town,,
Vermont,1998,US Senate,,597,268,11,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,6,,,,,,,,,0,,,,,,,Royalton Town,,
Vermont,1998,US Senate,,170,127,8,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,5,,,,,,,,,0,,,,,,,Rupert Town,,
Vermont,1998,US Senate,,4240,1131,43,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,66,,,,,,,,,26,,,,,,,Rutland City,,
Vermont,1998,US Senate,,1196,543,15,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,29,,,,,,,,,10,,,,,,,Rutland Town,,
Vermont,1998,US Senate,,354,149,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,8,,,,,,,,,2,,,,,,,Ryegate Town,,
Vermont,1998,US Senate,,1577,333,18,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,17,,,,,,,,,4,,,,,,,Saint Albans City,,
Vermont,1998,US Senate,,1404,372,21,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,26,,,,,,,,,1,,,,,,,Saint Albans Town,,
Vermont,1998,US Senate,,165,39,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,5,,,,,,,,,0,,,,,,,Saint George Town,,
Vermont,1998,US Senate,,1547,519,28,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,34,,,,,,,,,8,,,,,,,Saint Johnsbury Town,,
Vermont,1998,US Senate,,248,120,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,2,,,,,,,,,3,,,,,,,Salisbury Town,,
Vermont,1998,US Senate,,77,54,5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,,,,,,,,,0,,,,,,,Sandgate Town,,
Vermont,1998,US Senate,,16,17,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,,,,0,,,,,,,Searsburg Town,,
Vermont,1998,US Senate,,1124,348,15,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,30,,,,,,,,,0,,,,,,,Shaftsbury Town,,
Vermont,1998,US Senate,,352,145,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,5,,,,,,,,,0,,,,,,,Sharon Town,,
Vermont,1998,US Senate,,121,62,5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,7,,,,,,,,,0,,,,,,,Sheffield Town,,
Vermont,1998,US Senate,,2374,521,18,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,42,,,,,,,,,21,,,,,,,Shelburne Town,,
Vermont,1998,US Senate,,435,132,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,2,,,,,,,,,0,,,,,,,Sheldon Town,,
Vermont,1998,US Senate,,295,157,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,6,,,,,,,,,2,,,,,,,Sherburne Town,,
Vermont,1998,US Senate,,296,133,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,5,,,,,,,,,6,,,,,,,Shoreham Town,,
Vermont,1998,US Senate,,299,162,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,11,,,,,,,,,1,,,,,,,Shrewsbury Town,,
Vermont,1998,US Senate,,4421,971,77,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,77,,,,,,,,,33,,,,,,,South Burlington City,,
Vermont,1998,US Senate,,646,189,5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,2,,,,,,,,,4,,,,,,,South Hero Town,,
Vermont,1998,US Senate,,2476,554,27,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,49,,,,,,,,,13,,,,,,,Springfield Town,,
Vermont,1998,US Senate,,181,65,8,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,2,,,,,,,,,0,,,,,,,Stamford Town,,
Vermont,1998,US Senate,,65,24,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,0,,,,,,,Stannard Town,,
Vermont,1998,US Senate,,458,142,5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,8,,,,,,,,,1,,,,,,,Starksboro Town,,
Vermont,1998,US Senate,,196,63,5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,2,,,,,,,,,0,,,,,,,Stockbridge Town,,
Vermont,1998,US Senate,,1360,457,18,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,14,,,,,,,,,6,,,,,,,Stowe Town,,
Vermont,1998,US Senate,,356,113,7,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,5,,,,,,,,,1,,,,,,,Strafford Town,,
Vermont,1998,US Senate,,31,45,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,,,,,,0,,,,,,,Stratton Town,,
Vermont,1998,US Senate,,167,69,1,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,8,,,,,,,,,0,,,,,,,Sudbury Town,,
Vermont,1998,US Senate,,193,93,6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,8,,,,,,,,,2,,,,,,,Sunderland Town,,
Vermont,1998,US Senate,,178,102,8,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,10,,,,,,,,,0,,,,,,,Sutton Town,,
Vermont,1998,US Senate,,1385,345,14,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,14,,,,,,,,,0,,,,,,,Swanton Town,,
Vermont,1998,US Senate,,934,266,8,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,9,,,,,,,,,1,,,,,,,Thetford Town,,
Vermont,1998,US Senate,,114,63,3,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,,,,,,,,,1,,,,,,,Tinmouth Town,,
Vermont,1998,US Senate,,197,128,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,2,,,,,,,Topsham Town,,
Vermont,1998,US Senate,,292,154,7,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,4,,,,,,,,,1,,,,,,,Townshend Town,,
Vermont,1998,US Senate,,282,112,2,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,7,,,,,,,,,2,,,,,,,Troy Town,,
Vermont,1998,US Senate,,297,158,5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,9,,,,,,,,,3,,,,,,,Tunbridge Town,,
Vermont,1998,US Senate,,993,254,16,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,16,,,,,,,,,3,,,,,,,Underhill Town,,
Vermont,1998,US Senate,,628,162,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,17,,,,,,,,,0,,,,,,,Vergennes City,,
Vermont,1998,US Senate,,503,248,9,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,34,,,,,,,,,5,,,,,,,Vernon Town,,
Vermont,1998,US Senate,,185,77,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,1,,,,,,,,,0,,,,,,,Vershire Town,,
Vermont,1998,US Senate,,22,25,2,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,,,,,,,,,0,,,,,,,Victory Town,,
Vermont,1998,US Senate,,587,156,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,5,,,,,,,,,0,,,,,,,Waitsfield Town,,
Vermont,1998,US Senate,,273,99,7,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,3,,,,,,,,,0,,,,,,,Walden Town,,
Vermont,1998,US Senate,,588,254,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,22,,,,,,,,,1,,,,,,,Wallingford Town,,
Vermont,1998,US Senate,,141,45,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,3,,,,,,,,,0,,,,,,,Waltham Town,,
Vermont,1998,US Senate,,157,125,6,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,,,,,,,,,0,,,,,,,Wardsboro Town,,
Vermont,1998,US Senate,,555,165,6,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,9,,,,,,,,,0,,,,,,,Warren Town,,
Vermont,1998,US Senate,,258,124,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,2,,,,,,,,,1,,,,,,,Washington Town,,
Vermont,1998,US Senate,,1396,305,12,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,12,,,,,,,,,5,,,,,,,Waterbury Town,,
Vermont,1998,US Senate,,328,193,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,15,,,,,,,,,0,,,,,,,Waterford Town,,
Vermont,1998,US Senate,,145,66,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,1,,,,,,,Waterville Town,,
Vermont,1998,US Senate,,678,220,11,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,18,,,,,,,,,5,,,,,,,Weathersfield Town,,
Vermont,1998,US Senate,,175,126,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,4,,,,,,,,,0,,,,,,,Wells Town,,
Vermont,1998,US Senate,,157,67,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,7,,,,,,,,,2,,,,,,,West Fairlee Town,,
Vermont,1998,US Senate,,65,28,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,0,,,,,,,West Haven Town,,
Vermont,1998,US Senate,,612,187,7,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,9,,,,,,,,,4,,,,,,,West Rutland Town,,
Vermont,1998,US Senate,,331,131,9,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,5,,,,,,,,,1,,,,,,,West Windsor Town,,
Vermont,1998,US Senate,,125,58,3,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,7,,,,,,,,,0,,,,,,,Westfield Town,,
Vermont,1998,US Senate,,551,124,6,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,9,,,,,,,,,1,,,,,,,Westford Town,,
Vermont,1998,US Senate,,732,210,15,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,9,,,,,,,,,3,,,,,,,Westminster Town,,
Vermont,1998,US Senate,,112,45,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,,,,,,,,,0,,,,,,,Westmore Town,,
Vermont,1998,US Senate,,183,103,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,3,,,,,,,,,1,,,,,,,Weston Town,,
Vermont,1998,US Senate,,334,84,3,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,5,,,,,,,,,4,,,,,,,Weybridge Town,,
Vermont,1998,US Senate,,126,53,6,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,1,,,,,,,,,2,,,,,,,Wheelock Town,,
Vermont,1998,US Senate,,92,31,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,3,,,,,,,,,1,,,,,,,Whiting Town,,
Vermont,1998,US Senate,,234,263,9,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,10,,,,,,,,,0,,,,,,,Whitingham Town,,
Vermont,1998,US Senate,,705,278,11,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,16,,,,,,,,,5,,,,,,,Williamstown Town,,
Vermont,1998,US Senate,,2204,528,31,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,41,,,,,,,,,10,,,,,,,Williston Town,,
Vermont,1998,US Senate,,490,345,7,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,18,,,,,,,,,1,,,,,,,Wilmington Town,,
Vermont,1998,US Senate,,87,64,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,1,,,,,,,,,0,,,,,,,Windham Town,,
Vermont,1998,US Senate,,950,244,22,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,13,,,,,,,,,1,,,,,,,Windsor Town,,
Vermont,1998,US Senate,,191,155,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,8,,,,,,,,,1,,,,,,,Winhall Town,,
Vermont,1998,US Senate,,1424,283,24,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,21,,,,,,,,,1,,,,,,,Winooski City,,
Vermont,1998,US Senate,,322,119,4,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,5,,,,,,,,,0,,,,,,,Wolcott Town,,
Vermont,1998,US Senate,,221,71,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,,1,,,,,,,Woodbury Town,,
Vermont,1998,US Senate,,95,31,3,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,0,,,,,,,Woodford Town,,
Vermont,1998,US Senate,,1169,347,20,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,21,,,,,,,,,3,,,,,,,Woodstock Town,,
Vermont,1998,US Senate,,331,73,4,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,2,,,,,,,,,2,,,,,,,Worcester Town,,
Vermont,2000,US Senate,,109,524,2,,29,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,6,,,,,,,,,0,,,,,,,Addison Town,,
Vermont,2000,US Senate,,139,292,14,,24,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,10,,,,,,,,,0,,,,,,,Albany Town,,
Vermont,2000,US Senate,,192,452,17,,75,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,16,,,,,,,,,0,,,,,,,Alburg Town,,
Vermont,2000,US Senate,,42,198,8,,12,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,2,,,,,,,,,0,,,,,,,Andover Town,,
Vermont,2000,US Senate,,323,822,24,,22,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,25,,,,,,,,,0,,,,,,,Arlington Town,,
Vermont,2000,US Senate,,28,61,2,,25,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,8,,,,,,,,,0,,,,,,,Athens Town,,
Vermont,2000,US Senate,,126,424,11,,7,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,8,,,,,,,,,3,,,,,,,Bakersfield Town,,
Vermont,2000,US Senate,,27,71,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,,,,,,,,,0,,,,,,,Baltimore Town,,
Vermont,2000,US Senate,,104,416,4,,33,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,3,,,,,,,,,0,,,,,,,Barnard Town,,
Vermont,2000,US Senate,,226,542,12,,60,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,15,,,,,,,,,0,,,,,,,Barnet Town,,
Vermont,2000,US Senate,,960,2514,35,,133,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,35,,,,,,,,,4,,,,,,,Barre City,,
Vermont,2000,US Senate,,833,2893,33,,134,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,47,,,,,,,,,5,,,,,,,Barre Town,,
Vermont,2000,US Senate,,270,841,20,,111,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,22,,,,,,,,,1,,,,,,,Barton Town,,
Vermont,2000,US Senate,,22,104,2,,2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,0,,,,,,,Belvidere Town,,
Vermont,2000,US Senate,,1921,4118,86,,91,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,100,,,,,,,,,0,,,,,,,Bennington Town,,
Vermont,2000,US Senate,,77,321,10,,11,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,12,,,,,,,,,0,,,,,,,Benson Town,,
Vermont,2000,US Senate,,132,359,6,,11,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,6,,,,,,,,,2,,,,,,,Berkshire Town,,
Vermont,2000,US Senate,,286,860,16,,49,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,19,,,,,,,,,1,,,,,,,Berlin Town,,
Vermont,2000,US Senate,,211,617,13,,70,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,10,,,,,,,,,0,,,,,,,Bethel Town,,
Vermont,2000,US Senate,,35,45,4,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,3,,,,,,,,,0,,,,,,,Bloomfield Town,,
Vermont,2000,US Senate,,133,354,5,,10,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,12,,,,,,,,,0,,,,,,,Bolton Town,,
Vermont,2000,US Senate,,324,786,41,,88,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,13,,,,,,,,,3,,,,,,,Bradford Town,,
Vermont,2000,US Senate,,108,337,7,,114,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,3,,,,,,,,,0,,,,,,,Braintree Town,,
Vermont,2000,US Senate,,371,1188,13,,114,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,31,,,,,,,,,2,,,,,,,Brandon Town,,
Vermont,2000,US Senate,,2008,2792,100,,83,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,95,,,,,,,,,10,,,,,,,Brattleboro Town,,
Vermont,2000,US Senate,,112,344,11,,46,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,8,,,,,,,,,2,,,,,,,Bridgewater Town,,
Vermont,2000,US Senate,,111,499,8,,20,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,7,,,,,,,,,1,,,,,,,Bridport Town,,
Vermont,2000,US Senate,,154,433,10,,22,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,12,,,,,,,,,0,,,,,,,Brighton Town,,
Vermont,2000,US Senate,,441,1111,30,,33,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,36,,,,,,,,,0,,,,,,,Bristol Town,,
Vermont,2000,US Senate,,148,444,8,,97,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,11,,,,,,,,,1,,,,,,,Brookfield Town,,
Vermont,2000,US Senate,,74,148,6,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,9,,,,,,,,,0,,,,,,,Brookline Town,,
Vermont,2000,US Senate,,86,235,9,,19,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,3,,,,,,,,,1,,,,,,,Brownington Town,,
Vermont,2000,US Senate,,7,34,1,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,4,,,,,,,,,0,,,,,,,Brunswick Town,,
Vermont,2000,US Senate,,157,474,12,,56,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,20,,,,,,,,,1,,,,,,,Burke Town,,
Vermont,2000,US Senate,,6567,9419,608,,258,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,,,260,,,,,,,,,39,,,,,,,Burlington City,,
Vermont,2000,US Senate,,140,402,11,,25,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,9,,,,,,,,,1,,,,,,,Cabot Town,,
Vermont,2000,US Senate,,301,566,15,,17,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,19,,,,,,,,,0,,,,,,,Calais Town,,
Vermont,2000,US Senate,,363,1103,20,,34,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,32,,,,,,,,,3,,,,,,,Cambridge Town,,
Vermont,2000,US Senate,,103,263,11,,10,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,7,,,,,,,,,0,,,,,,,Canaan Town,,
Vermont,2000,US Senate,,387,1134,34,,74,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,36,,,,,,,,,0,,,,,,,Castleton Town,,
Vermont,2000,US Senate,,131,435,16,,22,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,15,,,,,,,,,0,,,,,,,Cavendish Town,,
Vermont,2000,US Senate,,91,307,23,,23,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,5,,,,,,,,,0,,,,,,,Charleston Town,,
Vermont,2000,US Senate,,467,1537,26,,38,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,17,,,,,,,,,3,,,,,,,Charlotte Town,,
Vermont,2000,US Senate,,124,411,7,,107,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,6,,,,,,,,,0,,,,,,,Chelsea Town,,
Vermont,2000,US Senate,,374,976,29,,58,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,23,,,,,,,,,0,,,,,,,Chester Town,,
Vermont,2000,US Senate,,101,466,16,,32,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,14,,,,,,,,,1,,,,,,,Chittenden Town,,
Vermont,2000,US Senate,,207,955,16,,65,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,25,,,,,,,,,3,,,,,,,Clarendon Town,,
Vermont,2000,US Senate,,1872,4971,92,,146,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,79,,,,,,,,,12,,,,,,,Colchester Town,,
Vermont,2000,US Senate,,116,299,12,,18,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,9,,,,,,,,,0,,,,,,,Concord Town,,
Vermont,2000,US Senate,,189,369,12,,146,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,9,,,,,,,,,1,,,,,,,Corinth Town,,
Vermont,2000,US Senate,,168,458,3,,16,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,19,,,,,,,,,3,,,,,,,Cornwall Town,,
Vermont,2000,US Senate,,78,252,10,,25,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,8,,,,,,,,,1,,,,,,,Coventry Town,,
Vermont,2000,US Senate,,117,430,13,,15,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,27,,,,,,,,,1,,,,,,,Craftsbury Town,,
Vermont,2000,US Senate,,131,432,17,,13,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,15,,,,,,,,,0,,,,,,,Danby Town,,
Vermont,2000,US Senate,,250,819,13,,61,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,18,,,,,,,,,0,,,,,,,Danville Town,,
Vermont,2000,US Senate,,476,1469,27,,99,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,34,,,,,,,,,5,,,,,,,Derby Town,,
Vermont,2000,US Senate,,220,846,18,,12,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,22,,,,,,,,,0,,,,,,,Dorset Town,,
Vermont,2000,US Senate,,150,408,9,,10,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,59,,,,,,,,,0,,,,,,,Dover Town,,
Vermont,2000,US Senate,,356,594,6,,14,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,20,,,,,,,,,0,,,,,,,Dummerston Town,,
Vermont,2000,US Senate,,157,400,12,,17,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,25,,,,,,,,,1,,,,,,,Duxbury Town,,
Vermont,2000,US Senate,,26,95,5,,7,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,,,,,,,,,2,,,,,,,East Haven Town,,
Vermont,2000,US Senate,,341,1066,14,,33,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,27,,,,,,,,,3,,,,,,,East Montpelier Town,,
Vermont,2000,US Senate,,114,295,21,,6,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,21,,,,,,,,,1,,,,,,,Eden Town,,
Vermont,2000,US Senate,,133,257,7,,17,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,15,,,,,,,,,0,,,,,,,Elmore Town,,
Vermont,2000,US Senate,,275,800,18,,15,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,13,,,,,,,,,0,,,,,,,Enosburg Town,,
Vermont,2000,US Senate,,2045,6570,107,,432,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,110,,,,,,,,,26,,,,,,,Essex Town,,
Vermont,2000,US Senate,,195,844,23,,33,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,26,,,,,,,,,0,,,,,,,Fair Haven Town,,
Vermont,2000,US Senate,,399,1142,21,,44,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,23,,,,,,,,,2,,,,,,,Fairfax Town,,
Vermont,2000,US Senate,,181,613,10,,19,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,19,,,,,,,,,0,,,,,,,Fairfield Town,,
