State,Year,Office,County,D#,R#,UL#,Proh.#,Labor#,ND#,Soc.D#,Nat.#,Pop.#,S#,Prog.#,AI#,CON#,I1#,I2#,I3#,Ref.#,NL#,G#,L#,NA#,SM#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,Proh.,Am.#,I#,W/I#,IL#,Unnamed: 13,C#
Kansas,1896,President,Dickinson,2399,2291,,28,,16,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Doniphan,1332,2549,,6,,8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Douglas,2573,3582,,40,,17,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Edwards,479,322,,5,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Elk,1464,1339,,7,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Ellis,1051,460,,9,,13,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Ellsworth,992,1048,,5,,7,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Finney,366,505,,1,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Ford,643,555,,6,,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Franklin,3152,2609,,21,,9,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Geary,1171,1051,,16,,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Gove,204,279,,4,,14,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Graham,648,343,,3,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Grant,60,51,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Gray,133,153,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Greeley,76,121,,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Greenwood,2064,1835,,12,,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Hamilton,216,185,,1,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Harper,1332,812,,13,,11,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Harvey,1678,2082,,24,,17,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Haskell,54,81,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Hodgeman,224,262,,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Jackson,1955,2158,,19,,11,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Jefferson,2276,2322,,23,,19,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Jewell,2342,1902,,18,,7,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Johnson,2462,2313,,30,,23,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Kearny,175,172,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Kingman,1393,988,,17,,12,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Kiowa,245,250,,1,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Labette,3669,3206,,35,,20,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Lane,191,241,,5,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Leavenworth,4665,4004,,43,,21,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Lincoln,1385,787,,9,,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Linn,2424,2153,,15,,21,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Logan,175,274,,2,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Lyon,3276,2860,,71,,8,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Marion,2324,2269,,27,,14,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Marshall,1699,2285,,23,,26,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,McPherson,2776,3052,,25,,29,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Meade,195,203,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Miami,2812,2541,,12,,23,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Mitchell,1889,1428,,22,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Montgomery,3132,2714,,15,,27,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Morris,1456,1484,,14,,15,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Morton,36,52,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Nemaha,2478,2568,,26,,11,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Neosho,2601,2177,,18,,16,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Ness,526,354,,16,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Norton,1260,941,,24,,3,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Osage,3481,2903,,49,,5,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Osborne,1403,1325,,21,,17,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Ottawa,1486,1256,,12,,5,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Pawnee,635,499,,6,,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Phillips,1507,1374,,14,,10,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Pottawatomie,2276,2308,,13,,23,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Pratt,820,621,,10,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Rawlins,609,439,,1,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Reno,3051,3373,,28,,22,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Republic,1910,2033,,17,,11,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Rice,1731,1729,,57,,19,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Riley,1443,1890,,22,,20,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Rooks,971,817,,7,,5,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Rush,643,515,,4,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Russell,823,902,,18,,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Saline,2334,1706,,8,,10,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Scott,161,91,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Sedgwick,5434,4122,,52,,17,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Seward,78,100,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Shawnee,5536,6958,,77,,31,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Sheridan,384,282,,2,,28,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Sherman,437,291,,2,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Smith,2019,1385,,28,,7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Stafford,1276,710,,18,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Stanton,57,55,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Stevens,101,48,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Sumner,3048,2515,,37,,12,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Thomas,490,304,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Trego,340,256,,3,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Wabaunsee,1442,1586,,16,,12,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Wallace,124,181,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Washington,2391,2514,,10,,39,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Wichita,192,214,,3,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Wilson,1959,1852,,7,,7,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Woodson,1189,1288,,10,,7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1896,President,Wyandotte,6882,6852,,29,,80,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Allen,2073,2680,,49,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Anderson,1757,1846,,52,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Atchison,2682,3390,,24,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Barber,783,862,,25,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Barton,1772,1564,,21,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Bourbon,2799,3024,,30,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Brown,2298,3137,,53,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Butler,2752,2947,,94,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Chase,956,1084,,21,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Chautauqua,1280,1618,,11,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Cherokee,5302,4478,,55,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Cheyenne,286,348,,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Clark,199,201,,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Clay,1826,2001,,56,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Cloud,2045,2315,,59,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Coffey,2066,2159,,48,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Comanche,194,249,,8,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Cowley,3436,3679,,138,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Crawford,4824,4722,,48,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Decatur,1158,848,,12,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Dickinson,2352,2771,,47,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Doniphan,1244,2464,,12,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Douglas,2333,3453,,96,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Edwards,502,523,,14,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Elk,1311,1632,,7,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Ellis,1228,627,,9,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Ellsworth,1006,1333,,12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Finney,336,525,,7,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Ford,610,653,,24,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Franklin,2605,2872,,82,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Geary,1009,1240,,11,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Gove,253,368,,3,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Graham,694,561,,12,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Grant,53,58,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Gray,145,188,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Greeley,36,118,,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Greenwood,1917,2204,,11,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Hamilton,194,182,,17,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Harper,1261,1190,,66,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Harvey,1658,2266,,58,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Haskell,44,79,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Hodgeman,245,323,,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Jackson,1745,2291,,39,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Jefferson,1912,2374,,44,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Jewell,2192,2448,,67,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Johnson,2171,2393,,28,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Kearny,137,164,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Kingman,1183,1286,,40,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Kiowa,293,322,,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Labette,3425,3319,,43,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Lane,172,239,,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Leavenworth,4109,4162,,49,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Lincoln,1250,1110,,22,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Linn,2043,2279,,27,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Logan,176,319,,9,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Lyon,2865,3083,,113,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Marion,2121,2640,,70,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Marshall,1729,2623,,38,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,McPherson,2669,3413,,47,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Meade,209,238,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Miami,2401,2663,,9,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Mitchell,1702,1764,,54,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Montgomery,3213,3433,,30,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Morris,1326,1650,,9,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Morton,34,51,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Nemaha,2348,2761,,49,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Neosho,2279,2424,,23,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Ness,583,511,,32,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Norton,1212,1329,,29,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Osage,2901,3128,,68,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Osborne,1239,1555,,62,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Ottawa,1367,1509,,35,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Pawnee,727,684,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Phillips,1511,1691,,26,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Pottawatomie,1929,2556,,39,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Pratt,816,821,,30,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Rawlins,668,577,,7,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Reno,2859,3769,,76,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Republic,1925,2499,,53,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Rice,1527,2013,,130,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Riley,1279,2119,,30,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Rooks,925,927,,29,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Rush,717,681,,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Russell,810,1233,,15,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Saline,2199,2245,,39,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Scott,159,128,,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Sedgwick,5144,5363,,155,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Seward,77,122,,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Shawnee,4875,7667,,127,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Sheridan,499,445,,10,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Sherman,418,380,,5,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Smith,1978,1770,,60,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Stafford,1139,1055,,54,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Stanton,36,50,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Stevens,89,66,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Sumner,2982,3184,,106,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Thomas,551,404,,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Trego,361,360,,21,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Wabaunsee,1263,1793,,28,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Wallace,102,212,,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Washington,2252,2960,,47,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Wichita,128,201,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Wilson,1711,2193,,17,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Woodson,1115,1418,,16,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1900,President,Wyandotte,7304,8133,,77,,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Allen,1380,3754,,157,,,,,56,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Anderson,1043,1891,,132,,,,,93,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Atchison,1854,3542,,36,,,,,28,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Barber,566,967,,50,,,,,21,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Barton,1235,1939,,37,,,,,30,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Bourbon,1808,3234,,69,,,,,41,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Brown,1244,3158,,83,,,,,29,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Butler,1540,3306,,207,,,,,68,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Chase,562,1217,,66,,,,,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Chautauqua,681,2033,,37,,,,,50,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Cherokee,2253,4586,,81,,,,,105,1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Cheyenne,96,446,,13,,,,,21,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Clark,131,246,,5,,,,,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Clay,403,2262,,87,,,,,409,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Cloud,626,2470,,92,,,,,180,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Coffey,1280,2164,,112,,,,,57,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Comanche,129,272,,22,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Cowley,1456,3961,,249,,,,,79,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Crawford,2057,5910,,111,,,,,78,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Decatur,411,1215,,32,,,,,262,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Dickinson,1219,3185,,87,,,,,36,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Doniphan,713,2361,,17,,,,,6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Douglas,989,3574,,147,,,,,44,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Edwards,328,816,,55,,,,,51,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Elk,706,1713,,49,,,,,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Ellis,928,1009,,20,,,,,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Ellsworth,578,1359,,27,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Finney,215,598,,15,,,,,10,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Ford,526,1148,,39,,,,,12,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Franklin,1310,2855,,209,,,,,71,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Geary,591,1431,,44,,,,,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Gove,204,470,,30,,,,,13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Graham,244,921,,33,,,,,109,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Grant,35,81,,0,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Gray,113,285,,4,,,,,2,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Greeley,14,149,,3,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Greenwood,1211,2458,,48,,,,,55,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Hamilton,126,215,,15,,,,,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Harper,597,1459,,70,,,,,86,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Harvey,690,2362,,105,,,,,38,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansas,1904,President,Haskell,46,120,,3,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
