State,Year,Office,County,D#,R#,Pop.#,Prog.#,Proh.#,SD#,SL#,UR#,S#,Labor#,Comm.#,Wor.#,Am.#,L#,IND#,I#,Ref.#,NL#,G#,3rdP#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I11#,W/I12#,W/I13#,W/I14#,W/I15#,AI#,I1#,I2#,U#
Maryland,1920,US Senate,Calvert,1046,1511,,,,,,,22,9,,,,,,,,,,,,0,,,,,,,,,,,,,,,,121,26,
Maryland,1920,US Senate,Caroline,2941,2393,,,,,,,45,16,,,,,,,,,,,,0,,,,,,,,,,,,,,,,46,45,
Maryland,1920,US Senate,Carroll,4461,4877,,,,,,,28,29,,,,,,,,,,,,0,,,,,,,,,,,,,,,,97,56,
Maryland,1920,US Senate,Cecil,3434,2614,,,,,,,24,25,,,,,,,,,,,,0,,,,,,,,,,,,,,,,115,43,
Maryland,1920,US Senate,Charles,1658,2400,,,,,,,45,20,,,,,,,,,,,,0,,,,,,,,,,,,,,,,71,87,
Maryland,1920,US Senate,Dorchester,4089,3582,,,,,,,28,10,,,,,,,,,,,,0,,,,,,,,,,,,,,,,53,80,
Maryland,1920,US Senate,Frederick,7695,8588,,,,,,,91,80,,,,,,,,,,,,0,,,,,,,,,,,,,,,,127,70,
Maryland,1920,US Senate,Garrett,955,2140,,,,,,,58,37,,,,,,,,,,,,0,,,,,,,,,,,,,,,,23,7,
Maryland,1920,US Senate,Harford,4095,3085,,,,,,,42,47,,,,,,,,,,,,0,,,,,,,,,,,,,,,,125,135,
Maryland,1920,US Senate,Howard,2391,2230,,,,,,,17,32,,,,,,,,,,,,0,,,,,,,,,,,,,,,,56,39,
Maryland,1920,US Senate,Kent,2745,2351,,,,,,,40,17,,,,,,,,,,,,0,,,,,,,,,,,,,,,,139,124,
Maryland,1920,US Senate,Montgomery,6440,4993,,,,,,,84,35,,,,,,,,,,,,0,,,,,,,,,,,,,,,,31,69,
Maryland,1920,US Senate,Prince George's,4802,5797,,,,,,,82,77,,,,,,,,,,,,0,,,,,,,,,,,,,,,,130,94,
Maryland,1920,US Senate,Queen Anne's,3317,1959,,,,,,,48,6,,,,,,,,,,,,0,,,,,,,,,,,,,,,,57,38,
Maryland,1920,US Senate,Saint Mary's,1643,1802,,,,,,,38,18,,,,,,,,,,,,0,,,,,,,,,,,,,,,,41,60,
Maryland,1920,US Senate,Somerset,2887,3103,,,,,,,11,8,,,,,,,,,,,,0,,,,,,,,,,,,,,,,23,79,
Maryland,1920,US Senate,Talbot,3136,2898,,,,,,,30,8,,,,,,,,,,,,0,,,,,,,,,,,,,,,,42,71,
Maryland,1920,US Senate,Washington,7146,6997,,,,,,,354,65,,,,,,,,,,,,1,,,,,,,,,,,,,,,,94,127,
Maryland,1920,US Senate,Wicomico,4932,3590,,,,,,,50,38,,,,,,,,,,,,0,,,,,,,,,,,,,,,,71,57,
Maryland,1920,US Senate,Worcester,3577,2702,,,,,,,35,21,,,,,,,,,,,,0,,,,,,,,,,,,,,,,34,33,
Maryland,1922,US Senate,Allegany,4192,5762,,,,,,,186,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Anne Arundel,4287,4026,,,,,,,182,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Baltimore,9815,6459,,,,,,,98,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Baltimore City,78860,70503,,,,,,,1472,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Calvert,1123,1435,,,,,,,13,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Caroline,2707,2251,,,,,,,11,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Carroll,3844,3039,,,,,,,36,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Cecil,2041,2738,,,,,,,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Charles,1590,2163,,,,,,,18,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Dorchester,3282,2840,,,,,,,29,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Frederick,6009,5282,,,,,,,40,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Garrett,1045,1056,,,,,,,50,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Harford,3648,2876,,,,,,,30,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Howard,2280,1655,,,,,,,31,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Kent,2609,2095,,,,,,,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Montgomery,5452,3254,,,,,,,33,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Prince George's,5401,4790,,,,,,,49,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Queen Anne's,2987,1758,,,,,,,17,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Saint Mary's,1787,1819,,,,,,,18,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Somerset,2855,2362,,,,,,,12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Talbot,3006,2570,,,,,,,4,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Washington,5296,3859,,,,,,,110,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Wicomico,3989,3068,,,,,,,15,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1922,US Senate,Worcester,2842,1921,,,,,,,8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Allegany,6249,8964,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Anne Arundel,6276,4911,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Baltimore,14581,8283,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Baltimore City,94047,54827,,,,,,,2245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Calvert,1281,1444,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Caroline,2760,2141,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Carroll,5230,4848,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Cecil,3634,2862,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Charles,1257,1937,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Dorchester,3685,3380,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Frederick,7769,7954,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Garrett,1182,2419,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Harford,4847,3048,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Howard,3294,2120,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Kent,2819,1843,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Montgomery,6632,5589,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Prince George's,6098,4989,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Queen Anne's,2936,1211,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Saint Mary's,1980,1398,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Somerset,2618,3139,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Talbot,3028,2075,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Washington,5689,6480,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Wicomico,4312,2948,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1926,US Senate,Worcester,3206,1185,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Allegany,7906,15541,,,,,,,194,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Anne Arundel,6040,8320,,,,,,,44,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Baltimore,15189,18773,,,,,,,90,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Baltimore City,121375,117963,,,,,,,1330,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Calvert,933,1746,,,,,,,18,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Caroline,1780,2669,,,,,,,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Carroll,3795,7538,,,,,,,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Cecil,2248,4493,,,,,,,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Charles,1615,2249,,,,,,,16,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Dorchester,1784,6203,,,,,,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Frederick,7268,10978,,,,,,,32,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Garrett,1002,3245,,,,,,,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Harford,3767,5355,,,,,,,26,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Howard,2859,2753,,,,,,,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Kent,2307,2496,,,,,,,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Montgomery,6973,7810,,,,,,,42,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Prince George's,5796,8137,,,,,,,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Queen Anne's,2637,2117,,,,,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Saint Mary's,2196,1214,,,,,,,21,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Somerset,2082,4009,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Talbot,2478,3666,,,,,,,7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Washington,6374,10652,,,,,,,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Wicomico,2071,3210,,,,,,,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1928,US Senate,Worcester,3972,5087,,,,,,,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Allegany,11008,10350,,,,,,,813,353,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Anne Arundel,8945,3872,,,,,,,192,48,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Baltimore,23592,9369,,,,,,,500,122,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Baltimore City,150878,54217,,,,,,,5730,628,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Calvert,1495,1439,,,,,,,10,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Caroline,3172,1758,,,,,,,14,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Carroll,5807,4951,,,,,,,35,36,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Cecil,4222,2929,,,,,,,43,31,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Charles,1952,1425,,,,,,,15,27,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Dorchester,3905,2766,,,,,,,20,16,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Frederick,9127,5966,,,,,,,111,94,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Garrett,1393,1885,,,,,,,73,30,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Harford,6166,2887,,,,,,,55,29,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Howard,3582,1576,,,,,,,23,25,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Kent,2988,1711,,,,,,,12,31,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Montgomery,11860,6694,,,,,,,105,73,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Prince George's,10514,4782,,,,,,,98,73,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Queen Anne's,3337,1416,,,,,,,11,29,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Saint Mary's,2091,970,,,,,,,9,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Somerset,3689,2582,,,,,,,19,15,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Talbot,4026,2321,,,,,,,18,17,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Washington,10431,7574,,,,,,,158,86,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Wicomico,3154,1724,,,,,,,12,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1932,US Senate,Worcester,6055,3102,,,,,,,29,45,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Allegany,10397,12758,,,,,,,535,215,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Anne Arundel,8887,7280,,,,,,,184,53,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Baltimore,23317,15818,,,,,,,413,114,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Baltimore City,122522,78413,,,,,,,4101,809,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Calvert,1664,1854,,,,,,,10,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Caroline,3325,2202,,,,,,,11,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Carroll,5823,6606,,,,,,,56,50,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Cecil,3891,4624,,,,,,,21,31,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Charles,1699,2111,,,,,,,6,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Dorchester,5058,2925,,,,,,,9,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Frederick,9325,9166,,,,,,,122,111,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Garrett,1700,3216,,,,,,,102,65,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Harford,5665,4485,,,,,,,49,29,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Howard,3771,2399,,,,,,,20,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Kent,2831,2134,,,,,,,9,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Montgomery,12024,9041,,,,,,,119,68,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Prince George's,10646,7089,,,,,,,88,105,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Queen Anne's,3081,1423,,,,,,,9,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Saint Mary's,2204,1978,,,,,,,15,23,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Somerset,3657,3378,,,,,,,13,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Talbot,3688,2761,,,,,,,10,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Washington,9570,9617,,,,,,,141,78,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Wicomico,5832,3843,,,,,,,16,44,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1934,US Senate,Worcester,3702,2522,,,,,,,8,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Allegany,13658,10885,,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Anne Arundel,13136,5882,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Baltimore,33389,11014,,1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Baltimore City,162132,67092,,7242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Calvert,2363,1410,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Caroline,4061,1857,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Carroll,8859,3994,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Cecil,6233,2426,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Charles,2440,856,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Dorchester,5853,3604,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Frederick,12048,6673,,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Garrett,2951,2634,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Harford,8424,2460,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Howard,4609,1966,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Kent,3458,1581,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Montgomery,17583,5557,,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Prince George's,14673,4941,,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Queen Anne's,3998,1467,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Saint Mary's,3092,1230,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Somerset,5032,2412,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Talbot,4793,2130,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Washington,13576,7005,,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Wicomico,6450,2717,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1938,US Senate,Worcester,4434,1460,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Allegany,17122,14250,,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Anne Arundel,14154,7132,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Baltimore,37787,16274,,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Baltimore City,195025,81165,,6352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Calvert,2133,1867,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Caroline,3544,2431,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Carroll,6835,6471,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Cecil,5553,3170,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Charles,2482,2472,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Dorchester,5979,3416,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Frederick,12451,8190,,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Garrett,2746,3916,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Harford,6616,4539,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Howard,4464,2252,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Kent,3395,2035,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Montgomery,17834,10389,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Prince George's,16731,7927,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Queen Anne's,3791,1979,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Saint Mary's,2620,1806,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Somerset,3756,3768,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Talbot,4225,3451,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Washington,14311,9184,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Wicomico,7050,3590,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1940,US Senate,Worcester,3635,2238,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Allegany,14487,14636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Anne Arundel,12292,7850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Baltimore,35314,22883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Baltimore City,156004,84206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Calvert,1911,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Caroline,3093,2074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Carroll,5942,6955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Cecil,5651,2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Charles,2368,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Dorchester,5428,3036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Frederick,10227,8937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Garrett,2211,3484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Harford,7529,3746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Howard,3909,2383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Kent,3047,1582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Montgomery,21572,12938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Prince George's,18468,8263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Queen Anne's,3516,1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Saint Mary's,2553,1615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Somerset,3541,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Talbot,3871,2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Washington,11851,10523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Wicomico,6480,3797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1944,US Senate,Worcester,3460,1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1946,US Senate,Allegany,9747,11495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryland,1946,US Senate,Anne Arundel,8103,10135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
