State,Year,Office,County,D#,R#,ST#,GB#,Proh.#,NP#,ND#,Workers#,Comm.#,SL#,CL#,AS#,RD#,UL#,IND#,People's#,S#,Prog.#,U#,AI#,I1#,I2#,I3#,I4#,I5#,I6#,I7#,Ref.#,NL#,G#,L#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I11#,Peoples#,Year / Office,C#,W/I#
Ohio,1880,President,Fulton,1787,2912,,85,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Gallia,2310,3488,,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Geauga,815,3053,,52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
Ohio,1880,President,Greene,2455,4927,,9,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Guernsey,2568,3318,,26,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Hamilton,30122,35173,,102,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Hancock,3350,3124,,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Hardin,3032,3472,,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Harrison,2082,2767,,21,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Henry,2871,1738,,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Highland,3490,3648,,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Hocking,2422,1830,,88,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Holmes,3281,1370,,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Huron,3040,4566,,177,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Jackson,2031,2763,,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Jefferson,2945,4434,,77,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Knox,3475,3432,,58,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Lake,1104,2978,,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Lawrence,2862,4627,,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Licking,5575,4210,,74,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Logan,2468,3739,,21,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Lorain,2752,5609,,67,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Lucas,5985,7157,,426,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Madison,2305,2680,,15,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,
Ohio,1880,President,Mahoning,4044,4943,,241,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Marion,2932,2192,,7,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Medina,2158,3340,,21,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,
Ohio,1880,President,Meigs,2749,4103,,10,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Mercer,3367,1473,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Miami,3604,4928,,40,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Monroe,3751,1600,,106,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Montgomery,10332,9726,,54,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Morgan,2091,2510,,26,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Morrow,2143,2581,,42,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
Ohio,1880,President,Muskingum,5336,5804,,68,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Noble,2044,2316,,188,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
Ohio,1880,President,Ottawa,2559,1510,,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Paulding,1431,1527,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Perry,3187,2676,,377,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Pickaway,3753,2910,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Pike,2192,1756,,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Portage,3147,3990,,86,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Preble,2711,3183,,4,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Putnam,3417,1851,,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Richland,4885,4032,,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Ross,4551,4734,,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Sandusky,3640,3059,,148,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Scioto,2912,3639,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Seneca,4845,4008,,109,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Shelby,3320,2274,,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Stark,6965,7264,,193,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Summit,4071,5890,,192,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Trumbull,3148,6796,,208,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Tuscarawas,4844,4096,,71,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Union,2236,3302,,2,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Ohio,1880,President,Van Wert,2571,2634,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Vinton,1992,1700,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Warren,2564,4565,,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Washington,4452,4711,,112,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Wayne,4819,4424,,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Ohio,1880,President,Williams,2596,2881,,176,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Wood,3441,4305,,179,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1880,President,Wyandot,2981,2398,,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
Ohio,1884,President,Adams,2886,2833,,2,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Allen,4442,3372,,30,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Ashland,3325,2616,,2,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Ashtabula,2643,7269,,222,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Athens,2252,3828,,206,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Auglaize,3882,2026,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Belmont,5763,6186,,78,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Brown,4272,3226,,3,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Butler,6751,3976,,2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Carroll,1665,2314,,58,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Champaign,3078,4157,,20,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Clark,5204,7517,,43,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Clermont,4193,4242,,100,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Clinton,2284,3864,,0,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Columbiana,4472,6995,,455,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Coshocton,3469,2839,,5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Crawford,4851,2731,,22,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Cuyahoga,18764,24052,,182,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Darke,5442,4390,,11,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Defiance,3288,2184,,8,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Delaware,3078,3513,,11,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Erie,4044,3507,,60,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Fairfield,4922,3210,,7,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Fayette,2160,3171,,11,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Franklin,11842,11194,,169,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Fulton,1904,2848,,38,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Gallia,2333,3690,,5,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Geauga,824,2960,,22,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Greene,2624,4920,,1,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Guernsey,2570,3409,,18,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Hamilton,33248,38744,,318,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Hancock,3497,3245,,32,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Hardin,3373,3647,,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Harrison,2077,2765,,18,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Henry,3196,1982,,3,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Highland,3438,3683,,10,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Hocking,2426,1819,,93,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Holmes,3368,1366,,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Huron,3311,4650,,64,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Jackson,2575,3427,,55,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Jefferson,3283,4834,,69,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Knox,3530,3573,,21,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Lake,1120,2925,,110,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Lawrence,3024,4817,,23,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Licking,5958,4599,,54,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Logan,2625,3998,,15,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Lorain,3199,5478,,38,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Lucas,7384,8341,,181,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Madison,2391,2706,,7,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Mahoning,4432,6007,,265,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Marion,3118,2439,,1,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Medina,2135,3433,,53,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Meigs,2630,4177,,17,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Mercer,3728,1384,,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Miami,4084,5273,,14,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Monroe,4010,1645,,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Montgomery,11326,11524,,25,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Morgan,1972,2556,,0,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Morrow,2160,2612,,24,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Muskingum,5696,5896,,44,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Noble,2061,2385,,29,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Ottawa,2742,1575,,11,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Paulding,2082,2182,,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Perry,3114,3222,,321,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Pickaway,3889,2931,,7,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Pike,2238,1792,,37,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Portage,3273,3931,,122,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Preble,2817,3178,,3,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Putnam,4009,2194,,12,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Richland,5191,4018,,9,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Ross,4723,4830,,6,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Sandusky,3684,3130,,34,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Scioto,2990,4155,,58,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Seneca,4950,4004,,88,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Shelby,3496,2420,,5,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Stark,7955,8315,,286,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Summit,4586,6588,,265,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Trumbull,3000,6521,,144,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Tuscarawas,5215,4394,,51,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Union,2242,3515,,17,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Van Wert,2940,3052,,12,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Vinton,1852,1725,,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Warren,2481,4318,,8,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Washington,4667,4790,,62,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Wayne,4818,4497,,42,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Williams,2897,2907,,92,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Wood,3753,4549,,81,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1884,President,Wyandot,3074,2380,,19,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Adams,3022,2870,,,123,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Allen,5123,3761,,,240,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Ashland,3152,2445,,,180,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Ashtabula,2675,7164,,,758,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Athens,1612,4570,,,339,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Auglaize,3928,2212,,,82,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Belmont,5778,6615,,,435,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Brown,4237,3055,,,169,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Butler,7454,4143,,,262,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Carroll,1746,2405,,,130,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Champaign,3049,3933,,,351,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Clark,5860,7128,,,761,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Clermont,4180,4097,,,207,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Clinton,2305,3816,,,289,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Columbiana,5154,7700,,,473,,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Coshocton,3567,2768,,,223,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Crawford,5085,2681,,,185,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Cuyahoga,23949,25994,,,719,,,,,,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Darke,5495,4267,,,424,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Defiance,3567,2245,,,176,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Delaware,3004,3432,,,450,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Erie,4322,3721,,,119,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Fairfield,4846,3058,,,220,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Fayette,2192,3316,,,164,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Franklin,14126,13453,,,603,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Fulton,1997,2901,,,288,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Gallia,2216,3651,,,86,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Geauga,843,2712,,,216,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Greene,2682,4893,,,353,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Guernsey,2520,3560,,,450,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Hamilton,37661,41507,,,470,,,,,,,,,953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Hancock,4539,4634,,,351,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Hardin,3339,3611,,,331,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Harrison,1927,2763,,,335,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Henry,3583,2047,,,168,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Highland,3489,3576,,,283,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Hocking,2541,2113,,,153,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Holmes,3388,1241,,,180,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Huron,3438,4392,,,356,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Jackson,2628,3570,,,249,,,,,,,,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Jefferson,3293,5106,,,385,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Knox,3528,3588,,,248,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Lake,1157,2987,,,184,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Lawrence,3068,4713,,,135,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Licking,6199,4867,,,204,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Logan,2533,4115,,,283,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Lorain,3311,5235,,,583,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Lucas,8638,9443,,,290,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Madison,2376,2708,,,255,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Mahoning,5337,6162,,,439,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,1888,President,Marion,3297,2521,,,274,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
