State,Year,Office,County,D#,R#,Prog.#,Pop.#,SW#,Comm.#,S#,Wor.#,Proh.#,Am.#,I#,G#,L#,Ref.#,NL#,NA#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,C#,ATP#,Year / Office
West Virginia,1968,Governor,Jackson,3825,5712,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Jefferson,3586,3018,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Kanawha,46549,50291,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Lewis,3085,4709,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Lincoln,4662,3925,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Logan,13300,6754,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Marion,13039,16179,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Marshall,6356,10739,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Mason,5220,5320,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,McDowell,13905,4613,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Mercer,14528,11211,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Mineral,4735,5073,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Mingo,9333,4292,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Monongalia,11848,11914,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Monroe,2888,2954,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Morgan,1251,2394,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Nicholas,4986,4321,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Ohio,10366,20082,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Pendleton,1690,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Pleasants,1657,1603,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Pocahontas,2147,2229,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Preston,4036,6060,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Putnam,5524,5996,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Raleigh,17900,11105,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Randolph,5371,5495,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Ritchie,1405,3213,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Roane,2756,3941,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Summers,3867,2684,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Taylor,2358,4085,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Tucker,1786,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Tyler,1351,3147,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Upshur,2426,4881,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Wayne,9548,6581,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Webster,2624,1428,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Wetzel,3442,5537,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Wirt,901,1075,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Wood,15962,20329,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1968,Governor,Wyoming,6964,4501,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Barbour,2472,4305,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Berkeley,4878,10754,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Boone,6485,5031,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Braxton,3134,2864,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Brooke,6046,7043,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Cabell,20778,23846,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Calhoun,1872,1670,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Clay,2180,1867,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Doddridge,845,2128,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Fayette,12412,9860,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Gilmer,1647,1811,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Grant,1007,3176,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Greenbrier,5930,7485,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Hampshire,2392,2439,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Hancock,8292,8896,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Hardy,2126,2077,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Harrison,15726,20390,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Jackson,4273,6287,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Jefferson,3461,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Kanawha,47330,56070,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Lewis,2695,5292,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Lincoln,4344,4336,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Logan,11688,8687,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Marion,14715,13506,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Marshall,6496,11087,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Mason,5566,5822,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,McDowell,8490,7681,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Mercer,9956,16128,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Mineral,4508,6039,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Mingo,6354,6994,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Monongalia,14029,13810,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Monroe,2602,3318,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Morgan,1511,2646,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Nicholas,4647,5010,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Ohio,11217,18482,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Pendleton,1794,1784,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Pleasants,1655,1623,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Pocahontas,1972,2209,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Preston,3985,6934,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Putnam,6240,6975,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Raleigh,14399,15677,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Randolph,4725,6194,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Ritchie,1341,3348,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Roane,2774,3911,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Summers,3067,3445,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Taylor,2629,4009,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Tucker,1730,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Tyler,1625,2965,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Upshur,2359,5952,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Wayne,8468,7885,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Webster,2505,1731,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Wetzel,4094,5465,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Wirt,980,1192,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Wood,16192,22785,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1972,Governor,Wyoming,5824,6712,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Barbour,3746,3103,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Berkeley,8765,8269,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Boone,8779,2805,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Braxton,4028,1851,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Brooke,9735,3183,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Cabell,26097,13525,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Calhoun,2185,1248,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Clay,2710,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Doddridge,1339,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Fayette,16013,4911,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Gilmer,2266,1336,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Grant,1576,2643,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Greenbrier,8635,5435,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Hampshire,3377,1672,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Hancock,12822,3928,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Hardy,2601,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Harrison,24020,12334,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Jackson,5987,4793,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Jefferson,5848,2971,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Kanawha,61709,33422,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Lewis,4496,3154,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Lincoln,5170,2889,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Logan,13632,3332,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Marion,20824,7105,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Marshall,11146,5366,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Mason,7496,4478,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,McDowell,11561,2839,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Mercer,16787,8460,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Mineral,6841,4085,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Mingo,8868,2485,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Monongalia,19710,8220,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Monroe,3249,2764,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Morgan,2133,2084,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Nicholas,6516,3165,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Ohio,17788,8663,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Pendleton,2308,1302,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Pleasants,2016,1304,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Pocahontas,2535,1511,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Preston,6422,4812,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Putnam,9422,5154,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Raleigh,20671,9550,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Randolph,8466,3473,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Ritchie,2243,2602,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Roane,3614,3079,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Summers,3975,2183,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Taylor,4219,2548,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Tucker,2455,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Tyler,2178,2177,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Upshur,4527,3748,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Wayne,10844,4729,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Webster,2916,956,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Wetzel,6276,2548,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Wirt,1355,874,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Wood,22496,14788,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1976,Governor,Wyoming,8268,3715,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Barbour,3378,3768,,,,,,,,,,,25,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Berkeley,8842,8729,,,,,,,,,,,20,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Boone,7480,4500,,,,,,,,,,,31,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Braxton,3462,2919,,,,,,,,,,,25,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Brooke,7911,3839,,,,,,,,,,,70,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Cabell,21018,18421,,,,,,,,,,,191,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Calhoun,1437,1994,,,,,,,,,,,23,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Clay,2124,1683,,,,,,,,,,,9,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Doddridge,906,2191,,,,,,,,,,,16,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Fayette,13281,6359,,,,,,,,,,,61,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Gilmer,1544,1934,,,,,,,,,,,20,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Grant,1141,3466,,,,,,,,,,,10,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Greenbrier,7191,6654,,,,,,,,,,,111,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Hampshire,3168,2474,,,,,,,,,,,22,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Hancock,11167,5100,,,,,,,,,,,80,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Hardy,2284,2226,,,,,,,,,,,2,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Harrison,19017,15850,,,,,,,,,,,69,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Jackson,4540,6640,,,,,,,,,,,0,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Jefferson,5652,4067,,,,,,,,,,,81,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Kanawha,45707,45627,,,,,,,,,,,484,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Lewis,3279,4400,,,,,,,,,,,0,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Lincoln,5298,4298,,,,,,,,,,,19,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Logan,12594,5048,,,,,,,,,,,40,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Marion,14582,12283,,,,,,,,,,,55,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Marshall,7281,8286,,,,,,,,,,,62,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Mason,6355,5846,,,,,,,,,,,24,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,McDowell,10248,3700,,,,,,,,,,,29,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Mercer,13544,11125,,,,,,,,,,,60,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Mineral,5422,5909,,,,,,,,,,,0,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Mingo,10232,3065,,,,,,,,,,,21,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Monongalia,15694,12096,,,,,,,,,,,199,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Monroe,3203,2926,,,,,,,,,,,13,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Morgan,2213,2409,,,,,,,,,,,12,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Nicholas,5382,4066,,,,,,,,,,,28,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Ohio,13244,10568,,,,,,,,,,,132,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Pendleton,1896,1617,,,,,,,,,,,9,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Pleasants,1642,1798,,,,,,,,,,,13,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Pocahontas,2301,2090,,,,,,,,,,,15,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Preston,4682,6066,,,,,,,,,,,45,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Putnam,6840,7749,,,,,,,,,,,67,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Raleigh,20860,7812,,,,,,,,,,,88,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Randolph,5921,4880,,,,,,,,,,,98,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Ritchie,1481,3199,,,,,,,,,,,35,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Roane,2513,3733,,,,,,,,,,,42,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Summers,3101,2663,,,,,,,,,,,28,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Taylor,3163,3383,,,,,,,,,,,19,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Tucker,1579,2297,,,,,,,,,,,15,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Tyler,1686,2712,,,,,,,,,,,27,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Upshur,3140,4916,,,,,,,,,,,53,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Wayne,8977,7674,,,,,,,,,,,28,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Webster,2441,1526,,,,,,,,,,,15,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Wetzel,4605,3385,,,,,,,,,,,55,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Wirt,1066,1241,,,,,,,,,,,0,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Wood,17044,19537,,,,,,,,,,,329,,,,,,,,,,,,,,,,
West Virginia,1980,Governor,Wyoming,7104,4496,,,,,,,,,,,22,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Barbour,2574,3331,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Berkeley,5590,10078,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Boone,5504,2701,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Braxton,3329,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Brooke,5086,3907,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Cabell,11285,16129,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Calhoun,1623,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Clay,2208,1402,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Doddridge,967,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Fayette,8757,5937,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Gilmer,1552,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Grant,749,2860,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Greenbrier,3954,6913,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Hampshire,2028,2751,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Hancock,6733,4431,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Hardy,1734,2058,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Harrison,14618,12987,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Jackson,3974,5600,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Jefferson,3616,4901,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Kanawha,29266,40638,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Lewis,3551,3067,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Lincoln,4852,2801,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Logan,9783,3734,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Marion,12086,10528,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Marshall,6494,6688,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Mason,4848,5226,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,McDowell,5510,2238,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Mercer,8422,10041,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Mineral,3303,5715,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Mingo,6204,2239,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Monongalia,11350,12530,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Monroe,1862,2953,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Morgan,1248,2717,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Nicholas,3868,3799,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Ohio,7832,10321,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Pendleton,1566,1617,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Pleasants,1522,1436,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Pocahontas,1415,2190,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Preston,3380,5708,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Putnam,5452,8063,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Raleigh,11407,11506,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Randolph,4151,4932,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Ritchie,1495,2492,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Roane,2197,2683,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Summers,2109,2541,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Taylor,2484,2943,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Tucker,1441,1886,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Tyler,1379,2192,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Upshur,2554,4791,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Wayne,6979,5658,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Webster,1900,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Wetzel,3475,3084,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Wirt,1085,855,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Wood,12964,16312,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1984,Governor,Wyoming,5273,3545,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1988,Governor,Barbour,3344,2942,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1988,Governor,Berkeley,8862,8220,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1988,Governor,Boone,6770,2662,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1988,Governor,Braxton,3619,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1988,Governor,Brooke,6804,3577,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1988,Governor,Cabell,17607,14775,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1988,Governor,Calhoun,1773,1293,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1988,Governor,Clay,2468,1378,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1988,Governor,Doddridge,1047,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1988,Governor,Fayette,12138,4163,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,1988,Governor,Gilmer,1741,1313,,,,,,,,,,,,,,,,,,,,,,,,,,,
