State,Year,Office,County/City,D#,R#,Prog.#,FL#,S#,U#,SD#,PF#,Proh.#,Comm.#,JI#,Labor#,SL#,SW#,SR#,I1#,I2#,I3#,Ref.#,NL#,IG#,G#,L#,W/I#,ID#,CON#,Match,Others,W/I1#,W/I2#,County / City,Soc. D#,AI#,I#,Year / Office
Virginia,,,,2326,3247,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Colonial Heights City,,,,1981 Lt. Gubernatorial
Virginia,,,,1810,876,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Covington City,,,,1981 Lt. Gubernatorial
Virginia,,,,887,577,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Craig,,,,1981 Lt. Gubernatorial
Virginia,,,,2287,3141,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Culpeper,,,,1981 Lt. Gubernatorial
Virginia,,,,1237,1049,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Cumberland,,,,1981 Lt. Gubernatorial
Virginia,,,,5277,8875,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,Danville City,,,,1981 Lt. Gubernatorial
Virginia,,,,3850,2504,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Dickenson,,,,1981 Lt. Gubernatorial
Virginia,,,,3220,2113,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Dinwiddie,,,,1981 Lt. Gubernatorial
Virginia,,,,773,649,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Emporia City,,,,1981 Lt. Gubernatorial
Virginia,,,,1173,1167,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Essex,,,,1981 Lt. Gubernatorial
Virginia,,,,86307,73558,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,Fairfax,,,,1981 Lt. Gubernatorial
Virginia,,,,2987,2802,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Fairfax City,,,,1981 Lt. Gubernatorial
Virginia,,,,1910,1544,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Falls Church City,,,,1981 Lt. Gubernatorial
Virginia,,,,3570,4357,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Fauquier,,,,1981 Lt. Gubernatorial
Virginia,,,,1482,1770,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Floyd,,,,1981 Lt. Gubernatorial
Virginia,,,,1195,1066,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Fluvanna,,,,1981 Lt. Gubernatorial
Virginia,,,,5635,3010,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,Franklin,,,,1981 Lt. Gubernatorial
Virginia,,,,1194,646,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Franklin City,,,,1981 Lt. Gubernatorial
Virginia,,,,3346,4500,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Frederick,,,,1981 Lt. Gubernatorial
Virginia,,,,2103,1718,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Fredericksburg City,,,,1981 Lt. Gubernatorial
Virginia,,,,972,841,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Galax City,,,,1981 Lt. Gubernatorial
Virginia,,,,2972,2159,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Giles,,,,1981 Lt. Gubernatorial
Virginia,,,,3140,2986,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Gloucester,,,,1981 Lt. Gubernatorial
Virginia,,,,2316,1573,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Goochland,,,,1981 Lt. Gubernatorial
Virginia,,,,2518,2544,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Grayson,,,,1981 Lt. Gubernatorial
Virginia,,,,745,986,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Greene,,,,1981 Lt. Gubernatorial
Virginia,,,,1674,1142,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Greensville,,,,1981 Lt. Gubernatorial
Virginia,,,,3056,3590,,,,,,,,,,,,,,,,,,,,,,156,,,,,,,Halifax,,,,1981 Lt. Gubernatorial
Virginia,,,,16812,10099,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,Hampton City,,,,1981 Lt. Gubernatorial
Virginia,,,,7189,8767,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Hanover,,,,1981 Lt. Gubernatorial
Virginia,,,,2238,2274,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,Harrisonburg City,,,,1981 Lt. Gubernatorial
Virginia,,,,28787,31570,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,Henrico,,,,1981 Lt. Gubernatorial
Virginia,,,,7041,5049,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Henry,,,,1981 Lt. Gubernatorial
Virginia,,,,485,623,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Highland,,,,1981 Lt. Gubernatorial
Virginia,,,,3118,3085,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Hopewell City,,,,1981 Lt. Gubernatorial
Virginia,,,,3836,2393,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Isle of Wight,,,,1981 Lt. Gubernatorial
Virginia,,,,3288,2762,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,James City,,,,1981 Lt. Gubernatorial
Virginia,,,,1036,612,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,King and Queen,,,,1981 Lt. Gubernatorial
Virginia,,,,1161,1142,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,King George,,,,1981 Lt. Gubernatorial
Virginia,,,,1564,1303,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,King William,,,,1981 Lt. Gubernatorial
Virginia,,,,1485,1997,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Lancaster,,,,1981 Lt. Gubernatorial
Virginia,,,,4205,2870,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Lee,,,,1981 Lt. Gubernatorial
Virginia,,,,977,679,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Lexington City,,,,1981 Lt. Gubernatorial
Virginia,,,,6888,7542,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Loudoun,,,,1981 Lt. Gubernatorial
Virginia,,,,2569,1898,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,Louisa,,,,1981 Lt. Gubernatorial
Virginia,,,,1818,1374,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,Lunenburg,,,,1981 Lt. Gubernatorial
Virginia,,,,7901,10109,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,Lynchburg City,,,,1981 Lt. Gubernatorial
Virginia,,,,1324,1641,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Madison,,,,1981 Lt. Gubernatorial
Virginia,,,,1646,1673,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Manassas City,,,,1981 Lt. Gubernatorial
Virginia,,,,427,383,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Manassas Park City,,,,1981 Lt. Gubernatorial
Virginia,,,,3016,2265,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Martinsville City,,,,1981 Lt. Gubernatorial
Virginia,,,,1499,1467,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Mathews,,,,1981 Lt. Gubernatorial
Virginia,,,,3148,3173,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Mecklenburg,,,,1981 Lt. Gubernatorial
Virginia,,,,1395,1249,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Middlesex,,,,1981 Lt. Gubernatorial
Virginia,,,,7281,5948,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Montgomery,,,,1981 Lt. Gubernatorial
Virginia,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Nansemond,,,,1981 Lt. Gubernatorial
Virginia,,,,2040,1338,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Nelson,,,,1981 Lt. Gubernatorial
Virginia,,,,1326,1073,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,New Kent,,,,1981 Lt. Gubernatorial
Virginia,,,,19563,13649,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,Newport News City,,,,1981 Lt. Gubernatorial
Virginia,,,,33914,14356,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,Norfolk City,,,,1981 Lt. Gubernatorial
Virginia,,,,2210,1401,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Northampton,,,,1981 Lt. Gubernatorial
Virginia,,,,1524,1886,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Northumberland,,,,1981 Lt. Gubernatorial
Virginia,,,,678,338,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Norton City,,,,1981 Lt. Gubernatorial
Virginia,,,,2501,2050,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Nottoway,,,,1981 Lt. Gubernatorial
Virginia,,,,2390,2303,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Orange,,,,1981 Lt. Gubernatorial
Virginia,,,,2449,2944,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Page,,,,1981 Lt. Gubernatorial
Virginia,,,,2612,1768,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Patrick,,,,1981 Lt. Gubernatorial
Virginia,,,,7012,3446,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Petersburg City,,,,1981 Lt. Gubernatorial
Virginia,,,,5852,8402,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Pittsylvania,,,,1981 Lt. Gubernatorial
Virginia,,,,1060,1567,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Poquoson City,,,,1981 Lt. Gubernatorial
Virginia,,,,20522,5995,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,Portsmouth City,,,,1981 Lt. Gubernatorial
Virginia,,,,1782,1803,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Powhatan,,,,1981 Lt. Gubernatorial
Virginia,,,,2296,1929,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,Prince Edward,,,,1981 Lt. Gubernatorial
Virginia,,,,2330,2219,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Prince George,,,,1981 Lt. Gubernatorial
Virginia,,,,13212,11828,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Prince William,,,,1981 Lt. Gubernatorial
Virginia,,,,5000,3968,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Pulaski,,,,1981 Lt. Gubernatorial
Virginia,,,,2076,1432,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Radford City,,,,1981 Lt. Gubernatorial
Virginia,,,,887,820,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Rappahannock,,,,1981 Lt. Gubernatorial
Virginia,,,,1049,1034,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Richmond,,,,1981 Lt. Gubernatorial
Virginia,,,,43847,21550,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,Richmond City,,,,1981 Lt. Gubernatorial
Virginia,,,,12267,11265,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Roanoke,,,,1981 Lt. Gubernatorial
Virginia,,,,16373,9517,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,Roanoke City,,,,1981 Lt. Gubernatorial
Virginia,,,,2419,2003,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Rockbridge,,,,1981 Lt. Gubernatorial
Virginia,,,,6322,7830,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,Rockingham,,,,1981 Lt. Gubernatorial
Virginia,,,,4634,3040,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Russell,,,,1981 Lt. Gubernatorial
Virginia,,,,3792,3118,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Salem City,,,,1981 Lt. Gubernatorial
Virginia,,,,3141,3347,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Scott,,,,1981 Lt. Gubernatorial
Virginia,,,,3362,5317,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Shenandoah,,,,1981 Lt. Gubernatorial
Virginia,,,,4476,4102,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Smyth,,,,1981 Lt. Gubernatorial
Virginia,,,,766,1000,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,South Boston City,,,,1981 Lt. Gubernatorial
Virginia,,,,2859,1866,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Southampton,,,,1981 Lt. Gubernatorial
Virginia,,,,3885,3321,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Spotsylvania,,,,1981 Lt. Gubernatorial
Virginia,,,,4228,5151,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Stafford,,,,1981 Lt. Gubernatorial
Virginia,,,,3140,2984,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Staunton City,,,,1981 Lt. Gubernatorial
Virginia,,,,8375,3989,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Suffolk City,,,,1981 Lt. Gubernatorial
Virginia,,,,1525,689,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Surry,,,,1981 Lt. Gubernatorial
Virginia,,,,2089,1102,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Sussex,,,,1981 Lt. Gubernatorial
Virginia,,,,5684,4158,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Tazewell,,,,1981 Lt. Gubernatorial
Virginia,,,,30084,23048,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,Virginia Beach City,,,,1981 Lt. Gubernatorial
Virginia,,,,2709,2532,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Warren,,,,1981 Lt. Gubernatorial
Virginia,,,,5348,5274,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Washington,,,,1981 Lt. Gubernatorial
Virginia,,,,1953,2738,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Waynesboro City,,,,1981 Lt. Gubernatorial
Virginia,,,,2200,1585,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Westmoreland,,,,1981 Lt. Gubernatorial
Virginia,,,,1263,885,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Williamsburg City,,,,1981 Lt. Gubernatorial
Virginia,,,,2399,2627,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Winchester City,,,,1981 Lt. Gubernatorial
Virginia,,,,6322,3584,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Wise,,,,1981 Lt. Gubernatorial
Virginia,,,,3699,3412,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Wythe,,,,1981 Lt. Gubernatorial
Virginia,,,,4647,4292,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,York,,,,1981 Lt. Gubernatorial
Virginia,,,,4839,4005,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Accomack,,,,1985 Attorney General
Virginia,,,,8169,5306,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Albemarle,,,,1985 Attorney General
Virginia,,,,16141,7247,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Alexandria City,,,,1985 Attorney General
Virginia,,,,1857,917,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Alleghany,,,,1985 Attorney General
Virginia,,,,1747,1236,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Amelia,,,,1985 Attorney General
Virginia,,,,4581,2827,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Amherst,,,,1985 Attorney General
Virginia,,,,3123,1313,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Appomattox,,,,1985 Attorney General
Virginia,,,,27735,12479,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Arlington,,,,1985 Attorney General
Virginia,,,,5428,6025,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Augusta,,,,1985 Attorney General
Virginia,,,,738,446,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Bath,,,,1985 Attorney General
Virginia,,,,5922,3651,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Bedford,,,,1985 Attorney General
Virginia,,,,1211,623,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Bedford City,,,,1985 Attorney General
Virginia,,,,888,768,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Bland,,,,1985 Attorney General
Virginia,,,,2865,1644,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Botetourt,,,,1985 Attorney General
Virginia,,,,3114,1659,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Bristol City,,,,1985 Attorney General
Virginia,,,,2917,1412,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Brunswick,,,,1985 Attorney General
Virginia,,,,4026,2467,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Buchanan,,,,1985 Attorney General
Virginia,,,,2323,1192,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Buckingham,,,,1985 Attorney General
Virginia,,,,1163,517,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Buena Vista City,,,,1985 Attorney General
Virginia,,,,6034,4414,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Campbell,,,,1985 Attorney General
Virginia,,,,3108,1281,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Caroline,,,,1985 Attorney General
Virginia,,,,3156,2789,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Carroll,,,,1985 Attorney General
Virginia,,,,1563,342,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Charles City County,,,,1985 Attorney General
Virginia,,,,2063,1413,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Charlotte,,,,1985 Attorney General
Virginia,,,,5970,2580,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Charlottesville City,,,,1985 Attorney General
Virginia,,,,17749,10141,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Chesapeake City,,,,1985 Attorney General
Virginia,,,,24864,23538,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Chesterfield,,,,1985 Attorney General
Virginia,,,,1280,817,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Clarke,,,,1985 Attorney General
Virginia,,,,763,362,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Clifton Forge City,,,,1985 Attorney General
Virginia,,,,2442,2883,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Colonial Heights City,,,,1985 Attorney General
Virginia,,,,1626,650,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Covington City,,,,1985 Attorney General
Virginia,,,,1018,614,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Craig,,,,1985 Attorney General
Virginia,,,,2601,2362,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Culpeper,,,,1985 Attorney General
Virginia,,,,1550,1103,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Cumberland,,,,1985 Attorney General
Virginia,,,,5400,5936,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Danville City,,,,1985 Attorney General
Virginia,,,,3068,2198,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Dickenson,,,,1985 Attorney General
Virginia,,,,3742,1882,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Dinwiddie,,,,1985 Attorney General
Virginia,,,,859,633,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Emporia City,,,,1985 Attorney General
Virginia,,,,1439,1031,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Essex,,,,1985 Attorney General
Virginia,,,,93950,62813,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Fairfax,,,,1985 Attorney General
Virginia,,,,2807,2225,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Fairfax City,,,,1985 Attorney General
Virginia,,,,1973,1034,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Falls Church City,,,,1985 Attorney General
Virginia,,,,4487,3810,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Fauquier,,,,1985 Attorney General
Virginia,,,,1702,1335,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Floyd,,,,1985 Attorney General
Virginia,,,,1447,902,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Fluvanna,,,,1985 Attorney General
Virginia,,,,5451,2255,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Franklin,,,,1985 Attorney General
Virginia,,,,1586,584,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Franklin City,,,,1985 Attorney General
Virginia,,,,3824,3066,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Frederick,,,,1985 Attorney General
Virginia,,,,2440,1537,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Fredericksburg City,,,,1985 Attorney General
Virginia,,,,1246,647,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Galax City,,,,1985 Attorney General
Virginia,,,,2892,1634,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Giles,,,,1985 Attorney General
Virginia,,,,3830,2718,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Gloucester,,,,1985 Attorney General
Virginia,,,,2584,1644,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Goochland,,,,1985 Attorney General
Virginia,,,,2484,2022,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Grayson,,,,1985 Attorney General
Virginia,,,,720,921,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Greene,,,,1985 Attorney General
Virginia,,,,2144,965,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Greensville,,,,1985 Attorney General
Virginia,,,,3870,3315,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Halifax,,,,1985 Attorney General
Virginia,,,,17382,8897,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Hampton City,,,,1985 Attorney General
Virginia,,,,8427,8734,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Hanover,,,,1985 Attorney General
Virginia,,,,2561,2198,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Harrisonburg City,,,,1985 Attorney General
Virginia,,,,34015,26490,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,Henrico,,,,1985 Attorney General
Virginia,,,,10183,4609,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Henry,,,,1985 Attorney General
Virginia,,,,445,416,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Highland,,,,1985 Attorney General
Virginia,,,,3300,2670,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Hopewell City,,,,1985 Attorney General
Virginia,,,,4292,2223,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Isle of Wight,,,,1985 Attorney General
Virginia,,,,4132,2593,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,James City,,,,1985 Attorney General
Virginia,,,,1234,604,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,King and Queen,,,,1985 Attorney General
Virginia,,,,1406,845,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,King George,,,,1985 Attorney General
Virginia,,,,1852,1132,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,King William,,,,1985 Attorney General
Virginia,,,,2005,1784,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Lancaster,,,,1985 Attorney General
Virginia,,,,3729,2522,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Lee,,,,1985 Attorney General
Virginia,,,,1061,513,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Lexington City,,,,1985 Attorney General
Virginia,,,,8639,5829,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Loudoun,,,,1985 Attorney General
Virginia,,,,3235,1678,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Louisa,,,,1985 Attorney General
Virginia,,,,1849,1230,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Lunenburg,,,,1985 Attorney General
Virginia,,,,9731,7173,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Lynchburg City,,,,1985 Attorney General
Virginia,,,,1658,1215,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Madison,,,,1985 Attorney General
Virginia,,,,1727,1402,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Manassas City,,,,1985 Attorney General
Virginia,,,,439,347,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Manassas Park City,,,,1985 Attorney General
Virginia,,,,3966,1455,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Martinsville City,,,,1985 Attorney General
Virginia,,,,1441,1182,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Mathews,,,,1985 Attorney General
Virginia,,,,3138,3235,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Mecklenburg,,,,1985 Attorney General
Virginia,,,,1614,1228,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Middlesex,,,,1985 Attorney General
Virginia,,,,9117,4247,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Montgomery,,,,1985 Attorney General
Virginia,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Nansemond,,,,1985 Attorney General
Virginia,,,,2269,802,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Nelson,,,,1985 Attorney General
Virginia,,,,1718,1159,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,New Kent,,,,1985 Attorney General
Virginia,,,,21634,11874,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Newport News City,,,,1985 Attorney General
Virginia,,,,32420,12595,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Norfolk City,,,,1985 Attorney General
Virginia,,,,2541,1334,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Northampton,,,,1985 Attorney General
Virginia,,,,1797,1635,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Northumberland,,,,1985 Attorney General
Virginia,,,,877,402,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Norton City,,,,1985 Attorney General
Virginia,,,,2335,1855,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Nottoway,,,,1985 Attorney General
Virginia,,,,2481,1825,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Orange,,,,1985 Attorney General
Virginia,,,,2233,2025,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Page,,,,1985 Attorney General
Virginia,,,,2852,1648,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Patrick,,,,1985 Attorney General
Virginia,,,,8209,2785,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Petersburg City,,,,1985 Attorney General
Virginia,,,,8168,6627,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Pittsylvania,,,,1985 Attorney General
Virginia,,,,1384,1476,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Poquoson City,,,,1985 Attorney General
Virginia,,,,19229,8525,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Portsmouth City,,,,1985 Attorney General
Virginia,,,,1952,1783,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Powhatan,,,,1985 Attorney General
Virginia,,,,2972,1772,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,Prince Edward,,,,1985 Attorney General
Virginia,,,,2897,2034,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Prince George,,,,1985 Attorney General
Virginia,,,,14811,9353,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Prince William,,,,1985 Attorney General
Virginia,,,,5799,3072,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Pulaski,,,,1985 Attorney General
Virginia,,,,2344,967,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Radford City,,,,1985 Attorney General
Virginia,,,,1011,649,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Rappahannock,,,,1985 Attorney General
Virginia,,,,1122,754,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Richmond,,,,1985 Attorney General
Virginia,,,,46578,16782,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,Richmond City,,,,1985 Attorney General
Virginia,,,,13249,6717,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Roanoke,,,,1985 Attorney General
