State,Year,Office,County,D#,R#,L#,G#,NL#,Ref.#,Cit.#,Work.#,NA#,C#,I1#,I2#,I3#,I4#,PF#,SW#,S#,New#,SL#,Union,Comm.#,Proh.#,Prog.#,Pop.#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,W/I10#,W/I11#,W/I12#,W/I13#,W/I14#,W/I15#,W/I16#,W/I17#,PoP,AE#,SA#
Arizona,1968,Treasurer,Pima,40749,52053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Treasurer,Pinal,8222,6343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Treasurer,Santa Cruz,1883,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Treasurer,Yavapai,4215,7981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Treasurer,Yuma,6684,6427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Auditor,Apache,2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Auditor,Cochise,11346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Auditor,Coconino,6250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Auditor,Gila,7467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Auditor,Graham,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Auditor,Greenlee,3176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Auditor,Maricopa,127482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Auditor,Mohave,4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Auditor,Navajo,6475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Auditor,Pima,72480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Auditor,Pinal,11158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Auditor,Santa Cruz,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Auditor,Yavapai,7026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1968,Auditor,Yuma,10340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Governor,Apache,1684,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Governor,Cochise,8138,5712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Governor,Coconino,4471,4305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Governor,Gila,4907,2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Governor,Graham,2343,2078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Governor,Greenlee,2239,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Governor,Maricopa,96525,133336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Governor,Mohave,2797,2846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Governor,Navajo,3330,4335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Governor,Pima,55245,32750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Governor,Pinal,7861,5786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Governor,Santa Cruz,2123,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Governor,Yavapai,4093,7052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Governor,Yuma,6297,4814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Secretary of State,Apache,2048,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Secretary of State,Cochise,8720,4683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Secretary of State,Coconino,4655,3770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Secretary of State,Gila,5557,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Secretary of State,Graham,2703,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Secretary of State,Greenlee,2525,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Secretary of State,Maricopa,107863,117351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Secretary of State,Mohave,2902,2404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Secretary of State,Navajo,4670,2777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Secretary of State,Pima,47005,37610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Secretary of State,Pinal,8588,4614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Secretary of State,Santa Cruz,1837,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Secretary of State,Yavapai,5124,5779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Secretary of State,Yuma,7073,3577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Attorney General,Apache,1615,1601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Attorney General,Cochise,6746,6388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Attorney General,Coconino,3278,4985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Attorney General,Gila,4608,2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Attorney General,Graham,1993,2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Attorney General,Greenlee,2194,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Attorney General,Maricopa,82159,141140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Attorney General,Mohave,2169,3035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Attorney General,Navajo,3160,4167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Attorney General,Pima,36766,46973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Attorney General,Pinal,7022,5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Attorney General,Santa Cruz,1440,1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Attorney General,Yavapai,3644,7139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Attorney General,Yuma,4945,5657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Treasurer,Apache,1697,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Treasurer,Cochise,7266,5659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Treasurer,Coconino,3556,4395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Treasurer,Gila,4634,2651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Treasurer,Graham,2144,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Treasurer,Greenlee,2168,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Treasurer,Maricopa,85091,131115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Treasurer,Mohave,2215,2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Treasurer,Navajo,3351,3712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Treasurer,Pima,38833,43942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Treasurer,Pinal,7354,5249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Treasurer,Santa Cruz,1417,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Treasurer,Yavapai,4012,6484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1970,Treasurer,Yuma,5509,4579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Governor,Apache,4482,2003,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,
Arizona,1974,Governor,Cochise,8779,7695,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,
Arizona,1974,Governor,Coconino,9601,6483,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,
Arizona,1974,Governor,Gila,5056,4015,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,
Arizona,1974,Governor,Graham,2379,2772,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,
Arizona,1974,Governor,Greenlee,2262,1397,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,
Arizona,1974,Governor,Maricopa,139222,171111,,,,,,,,,,,,,,,,,,,,,,,135,4,,,,,,,,,,,,,,,,,,
Arizona,1974,Governor,Mohave,4623,4449,,,,,,,,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,
Arizona,1974,Governor,Navajo,6440,4899,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,
Arizona,1974,Governor,Pima,70919,43962,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,
Arizona,1974,Governor,Pinal,9405,7235,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,
Arizona,1974,Governor,Santa Cruz,2238,1134,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,
Arizona,1974,Governor,Yavapai,7148,9432,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,
Arizona,1974,Governor,Yuma,5821,7087,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,
Arizona,1974,Secretary of State,Apache,4394,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Secretary of State,Cochise,9286,6561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Secretary of State,Coconino,8828,6377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Secretary of State,Gila,5803,2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Secretary of State,Graham,2933,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Secretary of State,Greenlee,2741,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Secretary of State,Maricopa,141788,162325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Secretary of State,Mohave,4935,3584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Secretary of State,Navajo,6951,3586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Secretary of State,Pima,56644,53108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Secretary of State,Pinal,9886,6274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Secretary of State,Santa Cruz,1820,1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Secretary of State,Yavapai,7750,8347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Secretary of State,Yuma,7715,4789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Attorney General,Apache,4363,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Attorney General,Cochise,10458,5497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Attorney General,Coconino,11147,4664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Attorney General,Gila,6359,2580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Attorney General,Graham,3261,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Attorney General,Greenlee,2822,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Attorney General,Maricopa,151864,152931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Attorney General,Mohave,5278,3453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Attorney General,Navajo,7317,3717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Attorney General,Pima,70628,42101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Attorney General,Pinal,10830,5338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Attorney General,Santa Cruz,2137,959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Attorney General,Yavapai,8038,8228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Attorney General,Yuma,7728,4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Treasurer,Apache,3942,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Treasurer,Cochise,9911,6536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Treasurer,Coconino,8296,6192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Treasurer,Gila,5728,2737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Treasurer,Graham,2690,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Treasurer,Greenlee,2557,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Treasurer,Maricopa,127834,160955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Treasurer,Mohave,4316,3785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Treasurer,Navajo,6300,3951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Treasurer,Pima,54869,52362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Treasurer,Pinal,9359,6082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Treasurer,Santa Cruz,1740,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Treasurer,Yavapai,6844,8672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1974,Treasurer,Yuma,6506,5039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Governor,Apache,4498,1761,196,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Governor,Cochise,8963,6251,94,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Governor,Coconino,10446,4411,388,,,,,,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Governor,Gila,5715,3668,160,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Governor,Graham,2565,3085,63,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Governor,Greenlee,2229,917,31,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Governor,Maricopa,141177,151079,6982,,,,,,,,,,,,,2291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Governor,Mohave,6042,6133,277,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Governor,Navajo,6269,4518,179,,,,,,,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Governor,Pima,67904,36197,1165,,,,,,,,,,,,,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Governor,Pinal,9064,7151,284,,,,,,,,,,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Governor,Santa Cruz,2814,1229,33,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Governor,Yavapai,8386,8978,408,,,,,,,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Governor,Yuma,6533,5715,161,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Secretary of State,Apache,4364,1793,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Secretary of State,Cochise,8914,5390,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Secretary of State,Coconino,9717,4368,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Secretary of State,Gila,6909,2180,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Secretary of State,Graham,2934,2392,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Secretary of State,Greenlee,2414,649,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Secretary of State,Maricopa,150691,125439,13233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Secretary of State,Mohave,6587,4623,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Secretary of State,Navajo,6119,4330,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Secretary of State,Pima,55175,39551,4816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Secretary of State,Pinal,10508,4923,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Secretary of State,Santa Cruz,2407,1063,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Secretary of State,Yavapai,8277,7687,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Secretary of State,Yuma,7720,3834,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Attorney General,Apache,4081,1844,579,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1978,Attorney General,Cochise,8674,5985,569,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
Arizona,1978,Attorney General,Coconino,7732,6431,909,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1978,Attorney General,Gila,5177,3767,397,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1978,Attorney General,Graham,2786,2560,217,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,1978,Attorney General,Greenlee,2219,857,92,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1978,Attorney General,Maricopa,113410,167696,12158,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,
Arizona,1978,Attorney General,Mohave,5512,6122,447,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,1978,Attorney General,Navajo,5487,4970,476,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1978,Attorney General,Pima,62963,36773,5747,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,1978,Attorney General,Pinal,9226,6585,734,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,1978,Attorney General,Santa Cruz,2612,1269,140,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1978,Attorney General,Yavapai,6201,10009,838,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Arizona,1978,Attorney General,Yuma,6089,5696,534,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
Arizona,1978,Treasurer,Apache,3592,2151,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Treasurer,Cochise,7080,6646,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Treasurer,Coconino,5849,7173,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Treasurer,Gila,5108,3297,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Treasurer,Graham,2806,2048,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Treasurer,Greenlee,2147,734,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Treasurer,Maricopa,86274,176421,16444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Treasurer,Mohave,4767,5695,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Treasurer,Navajo,4717,5046,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Treasurer,Pima,40638,52330,4766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Treasurer,Pinal,8347,6096,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Treasurer,Santa Cruz,1967,1389,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Treasurer,Yavapai,5603,9753,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1978,Treasurer,Yuma,4845,5402,1267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Governor,Apache,6584,2723,546,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
Arizona,1982,Governor,Cochise,13196,6082,815,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
Arizona,1982,Governor,Coconino,14773,4997,1643,,,,,,,,,,,,,,,,,,,,,,4,2,0,,,,,,,,,,,,,,,,,
Arizona,1982,Governor,Gila,7343,3645,769,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
Arizona,1982,Governor,Graham,4127,2123,399,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
Arizona,1982,Governor,Greenlee,2578,580,125,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
Arizona,1982,Governor,Maricopa,228217,142938,0,,,,,,,,,,,,,,,,,,,,,,18,4,1,,,,,,,,,,,,,,,,,
Arizona,1982,Governor,Mohave,10533,6617,20457,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
Arizona,1982,Governor,Navajo,8566,4611,1033,,,,,,,,,,,,,,,,,,,,,,5,1,1,,,,,,,,,,,,,,,,,
Arizona,1982,Governor,Pima,113982,38235,759,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,
Arizona,1982,Governor,Pinal,14527,5882,5873,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
Arizona,1982,Governor,Santa Cruz,3519,1098,1076,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
Arizona,1982,Governor,Yavapai,14339,9930,161,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,
Arizona,1982,Governor,Yuma,11511,6416,2127,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,,,,,,,,
Arizona,1982,Secretary of State,Apache,7005,1926,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Secretary of State,Cochise,11509,7244,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arizona,1982,Secretary of State,Coconino,14270,4929,1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
