State,Year,Office,County,D#,R#,Proh.#,Pop.#,S#,Comm.#,SW#,SL#,FL#,Prog.#,Nat.#,UR#,UC#,Cont.#,Ind.#,ST#,Wor.#,WW#,CL#,Cit.#,Labor#,Sol.#,NA#,New#,U#,ID#,SD#,C#,I1#,I2#,Ref.#,NL#,G#,L#,W/I1#,W/I2#,W/I3#,W/I4#,W/I5#,W/I6#,W/I7#,W/I8#,W/I9#,IR#,CON#,LLMR#,LWB#,WC#,HL#,PP#,AN#,Liberty#,HCR#,IND#,Coop#,Liberal#,CWL#,S&L#
Illinois,1932,President,Will,25798,25173,26,,1190,38,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1932,President,Williamson,12961,8714,52,,448,56,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1932,President,Winnebago,17707,26632,77,,1794,294,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1932,President,Woodford,5244,3866,8,,71,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Adams,18857,13114,38,,42,,,16,,,,,,,,,,,,,,,,,1406,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Alexander,6972,5553,26,,18,,,22,,,,,,,,,,,,,,,,,62,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Bond,3541,4046,89,,23,,,1,,,,,,,,,,,,,,,,,136,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Boone,2383,5375,7,,10,,,6,,,,,,,,,,,,,,,,,241,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Brown,2873,1591,13,,0,,,0,,,,,,,,,,,,,,,,,72,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Bureau,9516,10462,28,,19,,,17,,,,,,,,,,,,,,,,,280,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Calhoun,2058,1883,3,,1,,,4,,,,,,,,,,,,,,,,,153,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Carroll,4368,4886,12,,11,,,1,,,,,,,,,,,,,,,,,50,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Cass,5786,3209,9,,8,,,0,,,,,,,,,,,,,,,,,78,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Champaign,18203,15808,37,,77,,,10,,,,,,,,,,,,,,,,,400,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Christian,11400,8145,32,,61,,,13,,,,,,,,,,,,,,,,,870,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Clark,5836,5426,28,,4,,,0,,,,,,,,,,,,,,,,,20,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Clay,4752,4528,28,,9,,,2,,,,,,,,,,,,,,,,,65,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Clinton,5355,3653,17,,31,,,7,,,,,,,,,,,,,,,,,2082,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Coles,11931,8800,21,,13,,,6,,,,,,,,,,,,,,,,,97,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Cook,1253164,701206,630,,3835,,,839,,,,,,,,,,,,,,,,,48995,,,,,,,,,,788,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Crawford,6164,5823,35,,7,,,3,,,,,,,,,,,,,,,,,67,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Cumberland,3290,3016,6,,2,,,3,,,,,,,,,,,,,,,,,39,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,De Witt,5676,4544,33,,20,,,7,,,,,,,,,,,,,,,,,36,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,DeKalb,7899,9826,16,,7,,,1,,,,,,,,,,,,,,,,,490,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Douglas,5029,4606,14,,2,,,3,,,,,,,,,,,,,,,,,40,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,DuPage,21684,28380,46,,177,,,15,,,,,,,,,,,,,,,,,1330,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Edgar,7822,6929,25,,6,,,1,,,,,,,,,,,,,,,,,115,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Edwards,2211,2813,30,,3,,,0,,,,,,,,,,,,,,,,,43,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Effingham,6030,4293,25,,7,,,4,,,,,,,,,,,,,,,,,224,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Fayette,6824,6419,44,,11,,,4,,,,,,,,,,,,,,,,,69,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Ford,3715,4524,6,,4,,,2,,,,,,,,,,,,,,,,,159,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Franklin,15254,10708,33,,97,,,50,,,,,,,,,,,,,,,,,483,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Fulton,12864,10130,64,,61,,,64,,,,,,,,,,,,,,,,,239,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Gallatin,3701,2004,20,,11,,,7,,,,,,,,,,,,,,,,,31,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Greene,6510,3916,10,,4,,,9,,,,,,,,,,,,,,,,,95,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Grundy,4481,5360,5,,7,,,2,,,,,,,,,,,,,,,,,330,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Hamilton,4152,3321,10,,6,,,6,,,,,,,,,,,,,,,,,40,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Hancock,7726,7383,43,,11,,,7,,,,,,,,,,,,,,,,,337,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Hardin,1984,2008,8,,4,,,2,,,,,,,,,,,,,,,,,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Henderson,2496,2663,9,,3,,,2,,,,,,,,,,,,,,,,,47,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Henry,11490,11953,26,,116,,,12,,,,,,,,,,,,,,,,,497,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Iroquois,8654,7908,20,,16,,,5,,,,,,,,,,,,,,,,,570,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Jackson,9971,10363,45,,36,,,7,,,,,,,,,,,,,,,,,124,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Jasper,4149,3221,15,,2,,,1,,,,,,,,,,,,,,,,,114,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Jefferson,10240,7290,54,,15,,,4,,,,,,,,,,,,,,,,,65,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Jersey,3955,3023,7,,14,,,5,,,,,,,,,,,,,,,,,57,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Jo Daviess,5079,5619,13,,9,,,1,,,,,,,,,,,,,,,,,229,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Johnson,2497,3537,6,,4,,,1,,,,,,,,,,,,,,,,,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Kane,28187,33491,34,,114,,,19,,,,,,,,,,,,,,,,,1884,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Kankakee,13162,10935,23,,12,,,29,,,,,,,,,,,,,,,,,2377,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Kendall,2374,3138,2,,1,,,0,,,,,,,,,,,,,,,,,205,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Knox,13697,14712,26,,38,,,7,,,,,,,,,,,,,,,,,644,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Lake,24524,27548,19,,167,,,34,,,,,,,,,,,,,,,,,1380,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,LaSalle,26926,22240,25,,141,,,23,,,,,,,,,,,,,,,,,1846,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Lawrence,6168,5060,76,,4,,,3,,,,,,,,,,,,,,,,,87,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Lee,6845,8914,5,,9,,,6,,,,,,,,,,,,,,,,,453,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Livingston,9190,10801,20,,12,,,2,,,,,,,,,,,,,,,,,309,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Logan,7886,7019,10,,18,,,5,,,,,,,,,,,,,,,,,149,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Macon,27360,15585,29,,12,,,4,,,,,,,,,,,,,,,,,366,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Macoupin,14896,9502,6,,19,,,19,,,,,,,,,,,,,,,,,950,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Madison,42172,22073,65,,58,,,12,,,,,,,,,,,,,,,,,1085,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Marion,10820,8321,77,,77,,,20,,,,,,,,,,,,,,,,,186,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Marshall,4149,3544,61,,406,,,36,,,,,,,,,,,,,,,,,63,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Mason,5278,3395,51,,242,,,63,,,,,,,,,,,,,,,,,44,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Massac,3039,3894,67,,36,,,16,,,,,,,,,,,,,,,,,30,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,McDonough,7138,8723,0,,3,,,1,,,,,,,,,,,,,,,,,106,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,McHenry,6893,12031,13,,1,,,0,,,,,,,,,,,,,,,,,898,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,McLean,21508,16826,7,,10,,,3,,,,,,,,,,,,,,,,,663,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Menard,3152,3067,11,,6,,,3,,,,,,,,,,,,,,,,,38,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Mercer,4751,5028,16,,4,,,1,,,,,,,,,,,,,,,,,84,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Monroe,3477,3226,1,,4,,,2,,,,,,,,,,,,,,,,,140,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Montgomery,10132,8140,63,,72,,,12,,,,,,,,,,,,,,,,,536,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Morgan,9800,8844,19,,32,,,5,,,,,,,,,,,,,,,,,111,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Moultrie,4110,3074,20,,4,,,1,,,,,,,,,,,,,,,,,40,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Ogle,5776,9576,21,,9,,,6,,,,,,,,,,,,,,,,,158,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Peoria,48063,25425,34,,75,,,45,,,,,,,,,,,,,,,,,1223,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Perry,7043,5482,27,,40,,,4,,,,,,,,,,,,,,,,,172,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Piatt,4084,3931,11,,6,,,0,,,,,,,,,,,,,,,,,29,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Pike,8187,5589,23,,28,,,7,,,,,,,,,,,,,,,,,140,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Pope,1728,2787,4,,5,,,2,,,,,,,,,,,,,,,,,22,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Pulaski,3804,3774,12,,17,,,0,,,,,,,,,,,,,,,,,38,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Putnam,1437,1435,2,,3,,,0,,,,,,,,,,,,,,,,,24,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Randolph,8247,7057,17,,23,,,2,,,,,,,,,,,,,,,,,355,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Richland,4268,4040,43,,3,,,2,,,,,,,,,,,,,,,,,136,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Rock Island,32741,19487,32,,70,,,17,,,,,,,,,,,,,,,,,680,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Saline,10253,9055,71,,251,,,130,,,,,,,,,,,,,,,,,204,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Sangamon,32281,29562,38,,42,,,24,,,,,,,,,,,,,,,,,1630,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Schuyler,3885,3029,56,,106,,,35,,,,,,,,,,,,,,,,,20,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Scott,2945,2165,21,,1,,,1,,,,,,,,,,,,,,,,,23,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Shelby,8186,5795,3,,1,,,1,,,,,,,,,,,,,,,,,135,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Saint Clair,54238,26684,74,,8,,,3,,,,,,,,,,,,,,,,,2388,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Stark,2220,2696,1,,0,,,0,,,,,,,,,,,,,,,,,41,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Stephenson,10567,9943,53,,43,,,7,,,,,,,,,,,,,,,,,729,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Tazewell,16487,7946,20,,20,,,4,,,,,,,,,,,,,,,,,297,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Union,6260,4165,7,,10,,,4,,,,,,,,,,,,,,,,,15,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Vermilion,25016,18350,104,,53,,,17,,,,,,,,,,,,,,,,,616,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Wabash,4214,2860,82,,4,,,3,,,,,,,,,,,,,,,,,61,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Warren,5409,6919,22,,12,,,5,,,,,,,,,,,,,,,,,98,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Washington,4119,4540,15,,13,,,0,,,,,,,,,,,,,,,,,181,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Wayne,5752,5528,19,,4,,,2,,,,,,,,,,,,,,,,,25,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,White,6511,4322,17,,5,,,6,,,,,,,,,,,,,,,,,48,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Whiteside,7982,12666,20,,12,,,5,,,,,,,,,,,,,,,,,558,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Will,28135,25028,19,,71,,,20,,,,,,,,,,,,,,,,,2041,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Williamson,14663,12319,57,,52,,,13,,,,,,,,,,,,,,,,,230,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Winnebago,27200,24997,57,,212,,,55,,,,,,,,,,,,,,,,,1468,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1936,President,Woodford,5122,4845,25,,5,,,3,,,,,,,,,,,,,,,,,93,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Adams,17361,18480,373,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Alexander,6591,6260,68,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Bond,3376,4754,135,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Boone,2277,6330,14,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Brown,2478,2101,68,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Bureau,8274,13258,29,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Calhoun,1625,2516,6,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Carroll,3592,6398,15,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Cass,4854,4490,42,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Champaign,17563,20314,102,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Christian,11457,10255,100,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Clark,4807,5976,48,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Clay,4934,5185,72,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Clinton,4558,7582,30,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Coles,11409,10528,48,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Cook,1168141,938454,2675,,4908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Crawford,5703,7036,54,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Cumberland,3091,3330,19,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,De Witt,5052,5477,49,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,DeKalb,6989,12577,31,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Douglas,4513,5451,36,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,DuPage,18923,40746,73,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Edgar,6713,7985,60,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Edwards,1770,3361,28,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Effingham,5988,5941,50,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Fayette,7286,7486,113,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Ford,3062,5770,13,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Franklin,15523,12936,100,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Fulton,12198,12816,118,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Gallatin,3293,2588,30,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Greene,6015,4840,42,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Grundy,4105,6593,20,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Hamilton,3691,4005,28,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Hancock,6688,9108,141,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Hardin,1974,2333,16,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Henderson,1977,3264,23,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Henry,10481,14971,73,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Iroquois,7036,11047,93,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Jackson,9600,11980,63,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Jasper,3689,4082,34,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Jefferson,10887,8692,98,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Jersey,3692,3958,17,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Jo Daviess,3864,7285,20,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Johnson,2254,3827,9,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Kane,25676,41949,66,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Kankakee,13716,15998,63,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Kendall,1978,4200,8,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Knox,12597,17459,52,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Lake,24965,38242,51,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,LaSalle,29704,25296,192,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Lawrence,5625,6061,119,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Lee,6005,11228,26,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Livingston,7722,13909,25,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Logan,6753,8929,23,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Macon,27589,19998,82,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Macoupin,14356,13000,20,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Madison,44803,30445,150,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Marion,13807,10461,189,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Marshall,3343,4527,74,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Mason,4416,4541,168,,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,Massac,2813,4722,148,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1940,President,McDonough,5783,10326,10,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
