State,Year,Office,County,D#,R#,ND#,SD#,Prog.#,S#,Comm.#,Wor.#,SL#,GBL#,New#,Nat.#,Proh.#,IND#,Pop.#,GB#,U#,SW#,Comm.#.1,NA#,AI#,I#,Ref.#,NL#,G#,L1#,L2#,IND#.1,WW#,Cit.#,Labor#,Delta#,W/I1#,W/I2#,W/I3#,W/I4#,Am.#,L#,I1#,I2#,R1#,R2#,FL#,IR#,W/I#,Year / Office,CM#,Mod.#,Town,T#,New Ref.#
New Hampshire,2002,Governor,,2443,3843,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,175,,,,,,,,,,,Hampton Town,,
New Hampshire,2002,Governor,,502,421,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,22,,,,,,,,,,,Hancock Town,,
New Hampshire,2002,Governor,,2894,1270,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,76,,,,,,,,,,,Hanover Town,,
New Hampshire,2002,Governor,,333,171,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,15,,,,,,,,,,,Harrisville Town,,
New Hampshire,2002,Governor,,10,11,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,Hart's Location Town,,
New Hampshire,2002,Governor,,318,900,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,39,,,,,,,,,,,Haverhill Town,,
New Hampshire,2002,Governor,,91,208,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,10,,,,,,,,,,,Hebron Town,,
New Hampshire,2002,Governor,,902,826,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,43,,,,,,,,,,,Henniker Town,,
New Hampshire,2002,Governor,,127,226,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,12,,,,,,,,,,,Hill Town,,
New Hampshire,2002,Governor,,613,1032,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,56,,,,,,,,,,,Hillsborough Town,,
New Hampshire,2002,Governor,,471,513,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,25,,,,,,,,,,,Hinsdale Town,,
New Hampshire,2002,Governor,,359,565,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,30,,,,,,,,,,,Holderness Town,,
New Hampshire,2002,Governor,,1207,2022,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,108,,,,,,,,,,,Hollis Town,,
New Hampshire,2002,Governor,,1252,2936,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,118,,,,,,,,,,,Hooksett Town,,
New Hampshire,2002,Governor,,1510,1287,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,62,,,,,,,,,,,Hopkinton Town,,
New Hampshire,2002,Governor,,2276,4316,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,212,,,,,,,,,,,Hudson Town,,
New Hampshire,2002,Governor,,235,306,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,11,,,,,,,,,,,Jackson Town,,
New Hampshire,2002,Governor,,932,904,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,50,,,,,,,,,,,Jaffrey Town,,
New Hampshire,2002,Governor,,93,277,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,13,,,,,,,,,,,Jefferson Town,,
New Hampshire,2002,Governor,,4475,2888,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,243,,,,,,,,,,,Keene City,,
New Hampshire,2002,Governor,,362,502,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,27,,,,,,,,,,,Kensington Town,,
New Hampshire,2002,Governor,,711,1305,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,73,,,,,,,,,,,Kingston Town,,
New Hampshire,2002,Governor,,1629,3660,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,122,,,,,,,,,,,Laconia City,,
New Hampshire,2002,Governor,,356,747,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,30,,,,,,,,,,,Lancaster Town,,
New Hampshire,2002,Governor,,44,91,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,Landaff Town,,
New Hampshire,2002,Governor,,124,127,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,,,,Langdon Town,,
New Hampshire,2002,Governor,,2270,1882,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,107,,,,,,,,,,,Lebanon City,,
New Hampshire,2002,Governor,,924,793,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,59,,,,,,,,,,,Lee Town,,
New Hampshire,2002,Governor,,124,188,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,11,,,,,,,,,,,Lempster Town,,
New Hampshire,2002,Governor,,114,381,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,20,,,,,,,,,,,Lincoln Town,,
New Hampshire,2002,Governor,,105,292,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,14,,,,,,,,,,,Lisbon Town,,
New Hampshire,2002,Governor,,717,1654,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,75,,,,,,,,,,,Litchfield Town,,
New Hampshire,2002,Governor,,539,1354,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,37,,,,,,,,,,,Littleton Town,,
New Hampshire,2002,Governor,,2347,5110,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,211,,,,,,,,,,,Londonderry Town,,
New Hampshire,2002,Governor,,669,1102,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,39,,,,,,,,,,,Loudon Town,,
New Hampshire,2002,Governor,,51,114,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,,,,Lyman Town,,
New Hampshire,2002,Governor,,514,314,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,15,,,,,,,,,,,Lyme Town,,
New Hampshire,2002,Governor,,248,401,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,31,,,,,,,,,,,Lyndeborough Town,,
New Hampshire,2002,Governor,,371,357,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,26,,,,,,,,,,,Madbury Town,,
New Hampshire,2002,Governor,,321,501,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,21,,,,,,,,,,,Madison Town,,
New Hampshire,2002,Governor,,10983,19125,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,855,,,,,,,,,,,Manchester City,,
New Hampshire,2002,Governor,,493,281,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,24,,,,,,,,,,,Marlborough Town,,
New Hampshire,2002,Governor,,174,142,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,16,,,,,,,,,,,Marlow Town,,
New Hampshire,2002,Governor,,187,298,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,25,,,,,,,,,,,Mason Town,,
New Hampshire,2002,Governor,,676,1810,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,52,,,,,,,,,,,Meredith Town,,
New Hampshire,2002,Governor,,3008,6119,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,353,,,,,,,,,,,Merrimack Town,,
New Hampshire,2002,Governor,,145,288,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,15,,,,,,,,,,,Middleton Town,,
New Hampshire,2002,Governor,,137,287,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,7,,,,,,,,,,,Milan Town,,
New Hampshire,2002,Governor,,1809,2743,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,127,,,,,,,,,,,Milford Town,,
New Hampshire,2002,Governor,,1,13,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,Millsfield Township,,
New Hampshire,2002,Governor,,437,812,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,47,,,,,,,,,,,Milton Town,,
New Hampshire,2002,Governor,,75,250,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,7,,,,,,,,,,,Monroe Town,,
New Hampshire,2002,Governor,,375,579,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,26,,,,,,,,,,,Mont Vernon Town,,
New Hampshire,2002,Governor,,439,1726,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,38,,,,,,,,,,,Moultonborough Town,,
New Hampshire,2002,Governor,,9882,14071,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,865,,,,,,,,,,,Nashua City,,
New Hampshire,2002,Governor,,173,107,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,,,,Nelson Town,,
New Hampshire,2002,Governor,,653,1209,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,64,,,,,,,,,,,New Boston Town,,
New Hampshire,2002,Governor,,256,409,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,14,,,,,,,,,,,New Castle Town,,
New Hampshire,2002,Governor,,268,604,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,33,,,,,,,,,,,New Durham Town,,
New Hampshire,2002,Governor,,270,516,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,24,,,,,,,,,,,New Hampton Town,,
New Hampshire,2002,Governor,,467,1088,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,41,,,,,,,,,,,New Ipswich Town,,
New Hampshire,2002,Governor,,936,1165,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,33,,,,,,,,,,,New London Town,,
New Hampshire,2002,Governor,,355,525,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,Newbury Town,,
New Hampshire,2002,Governor,,276,428,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,20,,,,,,,,,,,Newfields Town,,
New Hampshire,2002,Governor,,150,281,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,8,,,,,,,,,,,Newington Town,,
New Hampshire,2002,Governor,,1474,1503,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,125,,,,,,,,,,,Newmarket Town,,
New Hampshire,2002,Governor,,683,1095,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,42,,,,,,,,,,,Newport Town,,
New Hampshire,2002,Governor,,545,768,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,51,,,,,,,,,,,Newton Town,,
New Hampshire,2002,Governor,,750,1305,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,49,,,,,,,,,,,North Hampton Town,,
New Hampshire,2002,Governor,,451,859,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,50,,,,,,,,,,,Northfield Town,,
New Hampshire,2002,Governor,,235,380,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,30,,,,,,,,,,,Northumberland Town,,
New Hampshire,2002,Governor,,511,804,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,51,,,,,,,,,,,Northwood Town,,
New Hampshire,2002,Governor,,637,983,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,35,,,,,,,,,,,Nottingham Town,,
New Hampshire,2002,Governor,,57,52,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,,,,Orange Town,,
New Hampshire,2002,Governor,,224,219,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,4,,,,,,,,,,,Orford Town,,
New Hampshire,2002,Governor,,418,975,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,45,,,,,,,,,,,Ossipee Town,,
New Hampshire,2002,Governor,,1131,2352,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,108,,,,,,,,,,,Pelham Town,,
New Hampshire,2002,Governor,,1082,1373,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,70,,,,,,,,,,,Pembroke Town,,
New Hampshire,2002,Governor,,1504,1152,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,73,,,,,,,,,,,Peterborough Town,,
New Hampshire,2002,Governor,,111,174,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,12,,,,,,,,,,,Piermont Town,,
New Hampshire,2002,Governor,,2,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,Pinkham's Grant Grant,,
New Hampshire,2002,Governor,,65,237,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,,,,Pittsburg Town,,
New Hampshire,2002,Governor,,536,774,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,41,,,,,,,,,,,Pittsfield Town,,
New Hampshire,2002,Governor,,546,414,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,28,,,,,,,,,,,Plainfield Town,,
New Hampshire,2002,Governor,,793,1587,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,54,,,,,,,,,,,Plaistow Town,,
New Hampshire,2002,Governor,,723,837,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,94,,,,,,,,,,,Plymouth Town,,
New Hampshire,2002,Governor,,4562,3701,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,230,,,,,,,,,,,Portsmouth City,,
New Hampshire,2002,Governor,,103,102,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,,,,,,Randolph Town,,
New Hampshire,2002,Governor,,863,1746,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,123,,,,,,,,,,,Raymond Town,,
New Hampshire,2002,Governor,,217,178,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,15,,,,,,,,,,,Richmond Town,,
New Hampshire,2002,Governor,,544,1024,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,46,,,,,,,,,,,Rindge Town,,
New Hampshire,2002,Governor,,2866,5846,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,255,,,,,,,,,,,Rochester City,,
New Hampshire,2002,Governor,,406,557,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,32,,,,,,,,,,,Rollinsford Town,,
New Hampshire,2002,Governor,,53,34,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,,,,Roxbury Town,,
New Hampshire,2002,Governor,,182,411,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,22,,,,,,,,,,,Rumney Town,,
New Hampshire,2002,Governor,,1005,1817,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,55,,,,,,,,,,,Rye Town,,
New Hampshire,2002,Governor,,2846,5814,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,189,,,,,,,,,,,Salem Town,,
New Hampshire,2002,Governor,,202,289,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,17,,,,,,,,,,,Salisbury Town,,
New Hampshire,2002,Governor,,408,756,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,36,,,,,,,,,,,Sanbornton Town,,
New Hampshire,2002,Governor,,499,1090,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,63,,,,,,,,,,,Sandown Town,,
New Hampshire,2002,Governor,,371,380,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,20,,,,,,,,,,,Sandwich Town,,
New Hampshire,2002,Governor,,733,1510,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,83,,,,,,,,,,,Seabrook Town,,
New Hampshire,2002,Governor,,94,71,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,,,,Sharon Town,,
New Hampshire,2002,Governor,,76,94,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,,,,Shelburne Town,,
New Hampshire,2002,Governor,,1357,1958,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,113,,,,,,,,,,,Somersworth City,,
New Hampshire,2002,Governor,,146,228,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,12,,,,,,,,,,,South Hampton Town,,
New Hampshire,2002,Governor,,173,269,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,18,,,,,,,,,,,Springfield Town,,
New Hampshire,2002,Governor,,51,105,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,,,,Stark Town,,
New Hampshire,2002,Governor,,52,139,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,,,,Stewartstown Town,,
New Hampshire,2002,Governor,,183,253,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,10,,,,,,,,,,,Stoddard Town,,
New Hampshire,2002,Governor,,593,852,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,48,,,,,,,,,,,Strafford Town,,
New Hampshire,2002,Governor,,72,102,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,,,,Stratford Town,,
New Hampshire,2002,Governor,,1056,1871,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,70,,,,,,,,,,,Stratham Town,,
New Hampshire,2002,Governor,,136,164,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,,,,Sugar Hill Town,,
New Hampshire,2002,Governor,,116,121,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,7,,,,,,,,,,,Sullivan Town,,
New Hampshire,2002,Governor,,555,956,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,45,,,,,,,,,,,Sunapee Town,,
New Hampshire,2002,Governor,,151,159,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,12,,,,,,,,,,,Surry Town,,
New Hampshire,2002,Governor,,375,413,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,33,,,,,,,,,,,Sutton Town,,
New Hampshire,2002,Governor,,1057,1062,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,54,,,,,,,,,,,Swanzey Town,,
New Hampshire,2002,Governor,,407,552,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,35,,,,,,,,,,,Tamworth Town,,
New Hampshire,2002,Governor,,255,307,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,14,,,,,,,,,,,Temple Town,,
New Hampshire,2002,Governor,,256,486,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,32,,,,,,,,,,,Thornton Town,,
New Hampshire,2002,Governor,,371,658,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,38,,,,,,,,,,,Tilton Town,,
New Hampshire,2002,Governor,,350,263,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,17,,,,,,,,,,,Troy Town,,
New Hampshire,2002,Governor,,297,857,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,34,,,,,,,,,,,Tuftonboro Town,,
New Hampshire,2002,Governor,,168,239,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,19,,,,,,,,,,,Unity Town,,
New Hampshire,2002,Governor,,375,1118,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,54,,,,,,,,,,,Wakefield Town,,
New Hampshire,2002,Governor,,755,717,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,32,,,,,,,,,,,Walpole Town,,
New Hampshire,2002,Governor,,568,577,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,40,,,,,,,,,,,Warner Town,,
New Hampshire,2002,Governor,,63,241,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,20,,,,,,,,,,,Warren Town,,
New Hampshire,2002,Governor,,126,252,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,14,,,,,,,,,,,Washington Town,,
New Hampshire,2002,Governor,,52,93,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,,,,Waterville Valley Town,,
New Hampshire,2002,Governor,,867,1736,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,107,,,,,,,,,,,Weare Town,,
New Hampshire,2002,Governor,,307,363,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,25,,,,,,,,,,,Webster Town,,
New Hampshire,2002,Governor,,65,170,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,12,,,,,,,,,,,Wentworth Town,,
New Hampshire,2002,Governor,,2,7,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,Wentworth's Location,,
New Hampshire,2002,Governor,,376,347,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,17,,,,,,,,,,,Westmoreland Town,,
New Hampshire,2002,Governor,,218,486,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,25,,,,,,,,,,,Whitefield Town,,
New Hampshire,2002,Governor,,295,249,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,23,,,,,,,,,,,Wilmot Town,,
New Hampshire,2002,Governor,,637,816,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,67,,,,,,,,,,,Wilton Town,,
New Hampshire,2002,Governor,,503,541,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,43,,,,,,,,,,,Winchester Town,,
New Hampshire,2002,Governor,,1160,3158,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,103,,,,,,,,,,,Windham Town,,
New Hampshire,2002,Governor,,22,49,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,Windsor Town,,
New Hampshire,2002,Governor,,824,2221,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,59,,,,,,,,,,,Wolfeboro Town,,
New Hampshire,2002,Governor,,153,278,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,15,,,,,,,,,,,Woodstock Town,,
New Hampshire,2004,Governor,,311,206,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Acworth Town,,
New Hampshire,2004,Governor,,203,182,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Albany Town,,
New Hampshire,2004,Governor,,372,467,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexandria Town,,
New Hampshire,2004,Governor,,1185,997,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Allenstown Town,,
New Hampshire,2004,Governor,,612,445,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Alstead Town,,
New Hampshire,2004,Governor,,1095,1944,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Alton Town,,
New Hampshire,2004,Governor,,3336,3736,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,Amherst Town,,
New Hampshire,2004,Governor,,746,605,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Andover Town,,
New Hampshire,2004,Governor,,757,654,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Antrim Town,,
New Hampshire,2004,Governor,,451,607,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashland Town,,
New Hampshire,2004,Governor,,1713,2535,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Atkinson Town,,
New Hampshire,2004,Governor,,1134,1788,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Auburn Town,,
New Hampshire,2004,Governor,,1190,1126,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnstead Town,,
New Hampshire,2004,Governor,,2262,2018,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,Barrington Town,,
New Hampshire,2004,Governor,,925,993,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Bartlett Town,,
New Hampshire,2004,Governor,,204,268,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Bath Town,,
New Hampshire,2004,Governor,,4039,6763,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Bedford Town,,
New Hampshire,2004,Governor,,1499,1797,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Belmont Town,,
New Hampshire,2004,Governor,,353,386,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Bennington Town,,
New Hampshire,2004,Governor,,64,112,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Benton Town,,
New Hampshire,2004,Governor,,3134,1698,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Berlin City,,
New Hampshire,2004,Governor,,771,601,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Bethlehem Town,,
New Hampshire,2004,Governor,,1017,641,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Boscawen Town,,
New Hampshire,2004,Governor,,2748,1917,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,Bow Town,,
New Hampshire,2004,Governor,,557,418,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Bradford Town,,
New Hampshire,2004,Governor,,934,1075,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Brentwood Town,,
New Hampshire,2004,Governor,,260,370,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Bridgewater Town,,
New Hampshire,2004,Governor,,700,896,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Bristol Town,,
New Hampshire,2004,Governor,,180,264,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brookfield Town,,
New Hampshire,2004,Governor,,1129,1451,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brookline Town,,
New Hampshire,2004,Governor,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Cambridge Township,,
New Hampshire,2004,Governor,,801,820,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Campton Town,,
New Hampshire,2004,Governor,,904,764,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Canaan Town,,
New Hampshire,2004,Governor,,998,1475,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,Candia Town,,
